learning_rate,ranking_sfcn_2,ranking_sfcn_2_smooth,soft_classification_1,soft_classification_1_smooth,regression_sfcn_2,regression_sfcn_2_smooth
1.0004882321786099e-06,0.9928080519903338,0.9940595860472655,0.9840923848984965,1.004430298832744,0.8299209184508451,0.8723611483588781
1.0045936687422293e-06,0.9988223527815459,0.9940656615395075,1.031152139375622,1.0044412898258233,0.7820106600890208,0.8714008705036523
1.016334011802629e-06,0.9991621245596952,0.9940767298054854,0.9677153897619201,1.004459368259081,0.8480800564174554,0.8697645905511951
1.0397276332002195e-06,0.9931997747767288,0.9940938400776886,1.0059547131840545,1.0044836569341096,0.7350310578338916,0.86745044116096
1.078792904775411e-06,0.9889115373063804,0.9941181040987543,1.0218814418243718,1.0045149956511212,0.9349517205617407,0.8644617354984704
1.1375481983686148e-06,0.9965799514778003,0.9941504799027007,1.0220769957981017,1.004553138417069,0.7649665482670496,0.860807302659601
1.2200118858202413e-06,0.9972694945003041,0.9941915826035036,1.0152973200596667,1.0045996014275582,0.8854171531925688,0.8564970041578506
1.3302023389707008e-06,0.9935167956685338,0.9942411127937748,0.9922460892613877,1.004654099519825,0.9900847310217263,0.8515393779275147
1.472137929660404e-06,0.9910871144462645,0.9942978813412638,0.9975164771581596,1.0047149399861663,0.8212418735374678,0.8459243539386622
1.6498370297297615e-06,1.0007701479633198,0.9943597241057534,0.9770695354581899,1.0047779442091234,0.9158271338794044,0.8396154201480844
1.8673180110191841e-06,0.9941017854488062,0.9944236284399419,1.0227213265735202,1.0048367080395721,0.7071187642137156,0.832537642830862
2.1285992453690823e-06,0.9960847258132712,0.9944863452711494,1.0150697250281362,1.0048825298505335,0.8451807192495263,0.8245760065129949
2.437699104619867e-06,0.9899534984907633,0.9945446466413036,0.9887845693093529,1.0049065909447539,0.8216522767729939,0.8155696476413764
2.798635960611948e-06,0.9912069399824686,0.9945957144585421,1.0026059050381824,1.0049002246948573,0.948422187181694,0.8053234568770666
3.2154281851857363e-06,0.9955103026958162,0.9946377406274157,1.0316402037154802,1.0048569467880735,0.8843232225413445,0.7936211661850909
3.6920941501816436e-06,0.991680969299517,0.9946697574894152,0.996776730183035,1.004771771889021,0.801606534873407,0.780235886497909
4.232652227440078e-06,0.9937383594711887,0.9946913694350084,0.9903209241438939,1.0046422450902777,0.8206267261344111,0.764943717856835
4.841120788801453e-06,0.9921994710324392,0.9947026390260751,1.0043140544805038,1.0044680075832226,0.7575073471813965,0.7475343465249523
5.521518206106176e-06,0.9937719711222979,0.9947037107130285,0.9831440554344134,1.004250991359789,0.8337620048936079,0.727818903557596
6.277862851194662e-06,0.9953460677655842,0.9946941500490761,0.9771565689698035,1.0039948077321366,0.7197094220797419,0.7056343172227474
7.114173095907316e-06,0.9915601984356255,0.9946730545439744,1.0289416598742485,1.003705901366715,0.7870610162214408,0.68084248995592
8.034467312084557e-06,0.995635401059788,0.9946391921973655,1.0044301244117158,1.0033931321306877,0.7367252687556155,0.6533425252307524
9.042763871566785e-06,0.9977229576883301,0.9945909112175615,0.9634799608558765,1.0030689929785026,0.5746339984271461,0.623087245137358
1.014308114619442e-05,0.9987455291514795,0.9945272337638539,0.9726870812727365,1.0027487708940286,0.5753889408618358,0.5900955821379917
1.1339437507807864e-05,1.0003930042305935,0.9944475780165152,1.0096838226794838,1.0024491449134745,0.6712073990594383,0.5544793367396346
1.2635851328247537e-05,0.9985135667442626,0.9943527270871598,0.9644617453251491,1.002186780027607,0.486475531177352,0.5164715300534222
1.403634097935384e-05,0.9967696682410294,0.9942446981222838,0.9949567274026084,1.0019764512034024,0.49496889968048685,0.4764442811105483
1.5544924832967193e-05,0.9999576073050386,0.9941266020425591,0.94630812529412,1.001828921123193,0.4316587287920334,0.4349161849854516
1.7165621260927996e-05,0.9915462285931333,0.9940023202139586,1.0044851421145897,1.001747422209886,0.3390883255934552,0.39254588914586375
1.890244863507667e-05,0.9963403424199561,0.993875921950008,0.9728128973413093,1.0017284827913002,0.2801071777991421,0.35010466437362103
2.0759425327253617e-05,0.9932961351790023,0.993750815897851,1.0078493269383186,1.0017595636011003,0.35224460747630837,0.3084316031819106
2.274056970929925e-05,0.9957430423724649,0.9936294267491292,0.9866818780473406,1.0018214335185565,0.24691994197518025,0.268373430967872
2.484990015305399e-05,0.9947651954125726,0.9935126658592904,0.9565680557874963,1.0018887013020523,0.1578318962658733,0.23071791133285918
2.7091435030358232e-05,0.9880551964652475,0.9934000829781551,1.0074000704044803,1.0019340050820134,0.13478798265641428,0.19613495189364444
2.94691927130524e-05,0.9920421264906846,0.9932897292359487,0.9892419307916182,1.0019307674956242,0.07894777365556788,0.1651257474717746
3.19871915729769e-05,0.9851728293243842,0.9931789906212377,0.9855932648030066,1.001856100197583,0.051454979217939206,0.13799179265255396
3.464944998197211e-05,0.9906993410288749,0.9930646207635417,1.007764136608123,1.0016936014032305,0.04865693978551301,0.1148287668877484
3.745998631187851e-05,0.9941670130592398,0.9929435600727893,1.0260304431962544,1.0014345884818736,0.042268785843058376,0.09554141251771985
4.0422818934536456e-05,0.9963113733781565,0.9928131167607062,1.0000896846629683,1.0010773729742715,0.045583250849696236,0.07987488215236914
4.3541966221786386e-05,0.9926236290621545,0.9926710078806558,1.0169647427673687,1.0006278011539171,0.030759969186293916,0.06745717569245661
4.6821446545468663e-05,0.9845726722865488,0.9925154861635825,0.9841014493112233,1.000095083270244,0.022512501351206252,0.057849531025838494
5.0265278277423776e-05,0.9887058340015925,0.9923451570511849,1.0074267586614503,0.9994928662027961,0.020245849469496962,0.05058659516777757
5.387747978949208e-05,0.990002445457691,0.992158871444967,0.9667849113836248,0.9988327166781245,0.02088828333906723,0.04521631399715501
5.766206945351402e-05,0.9854489070236818,0.9919554460438145,1.0022531756627133,0.9981256657746556,0.028741776559960023,0.04132602109424514
6.162306564132993e-05,0.9898765278097235,0.9917338858505743,1.003221224643063,0.9973790129364226,0.022592497135887582,0.038556611712230335
6.576448672478031e-05,0.9862105470378146,0.9914931298780694,0.9779666345784773,0.996598101794951,0.019727184203551934,0.03661051795759604
7.009035107570555e-05,0.9925327305531862,0.9912323694895027,1.01424741362511,0.9957851726073863,0.03637672403190805,0.03525207084730933
7.460467706594601e-05,0.9959398385897089,0.9909511037228491,1.0186025483270806,0.9949407581918559,0.017068804134676024,0.034301068529793366
7.931148306734216e-05,0.9919168810757392,0.9906494559091282,0.999499513122366,0.9940658178830656,0.019123126944623856,0.03362772351680634
8.421478745173441e-05,0.9845440603685421,0.9903280466324428,1.0000493871623777,0.9931603306087557,0.027872404214192296,0.033141618127243415
8.931860859096312e-05,0.9931044437312706,0.9899881043397271,0.9757297445597995,0.9922258094529641,0.014416319304471169,0.03278288197850823
9.462696485686873e-05,0.9931869393274615,0.9896312546582988,0.9988191266885246,0.9912625387706332,0.037502600874069564,0.03251454089700482
0.00010014387462129166,0.9874534638812663,0.9892595077213883,0.9636256984331999,0.9902712338402783,0.019255028485556047,0.032314910457970074
0.00010587335625607233,0.9822901890888556,0.9888745903429383,1.0043506151201373,0.9892513187817261,0.04406668731688607,0.03217005181145872
0.00011181942813305111,0.9805958887782902,0.9884778814376463,0.9690331382304761,0.9882012039848915,0.030947099492411357,0.03206803287618615
0.00011798610862406842,0.9826801472635673,0.9880700183033232,0.9815739426059565,0.9871194508106427,0.01374522462459227,0.03199747857600196
0.0001243774161009647,0.9826814077004838,0.9876510690141447,0.9858694642760385,0.9860043022231403,0.04257678716708471,0.03194474944165688
0.00013099736893558035,0.9864757429650657,0.9872204108861707,0.9683302043855901,0.9848549003010364,0.027651458775896795,0.03189386114940429
0.00013784998549975575,0.9873196054807243,0.986776977803661,0.9913256600091795,0.9836720573820924,0.027302670567842708,0.0318286864797911
0.00014493928416533136,0.9855043662480119,0.9863194700755831,0.9596831838782527,0.982459197119699,0.04035240091026899,0.0317347284046822
0.00015226928330414755,0.9856514802434602,0.9858467535409188,0.9494954404489041,0.981219910034352,0.05365713199141365,0.031601774124715994
0.00015984400128804475,0.9892450909290745,0.98535770718855,0.9798371607290051,0.9799597521097699,0.01685387743836706,0.031424917475350575
0.00016766745648886332,0.9902589443702176,0.9848513945393762,0.9885934339212139,0.9786829652055012,0.01525644363217987,0.03120521509145466
0.0001757436672784438,0.9845713488277863,0.9843263925431859,0.9801765586005193,0.9773932048862181,0.04492463412833071,0.030949098043963303
0.00018407665202862646,0.9820638146186356,0.9837809082952129,0.9531435257091236,0.9760920490150985,0.040044776900211486,0.030666674394796218
0.00019267042911125183,0.9781812697771743,0.983212109903918,0.9815053661575833,0.9747779365766577,0.025563210835408953,0.030369780074066936
0.00020152901689816016,0.9797369010196325,0.9826166761800371,0.9763347625479877,0.9734477143804663,0.020501217487969337,0.03007029699316457
0.00021065643376119207,0.9821570239286176,0.9819906417626219,0.9503101266356531,0.9720956952653672,0.016323090978355326,0.029777845680970243
0.0002200566980721878,0.9847622840133681,0.9813301139932717,0.9916967454516469,0.9707151742038659,0.021541449145041934,0.029499133211889603
