x,patient,control
-20.0,0.0015186580372856227,3.726991480628445e-06
-19.798994974874372,0.0022062673426221104,8.04117580214613e-06
-19.597989949748744,0.0030901783187363896,1.6668364893965518e-05
-19.396984924623116,0.004176023403100859,3.319860611079648e-05
-19.195979899497488,0.005449743496376081,6.354064631408894e-05
-18.99497487437186,0.0068748250887314104,0.00011688337499311959
-18.79396984924623,0.008393127659136567,0.00020668240511612942
-18.592964824120603,0.00992978804224544,0.000351401594539159
-18.391959798994975,0.011401734969962288,0.0005746149733533225
-18.190954773869347,0.012728431415173146,0.000904014191963611
-17.98994974874372,0.013842867290534444,0.00136894110919229
-17.78894472361809,0.014700717735254571,0.0019963257784238733
-17.587939698492463,0.015285963341377018,0.0028053485755345
-17.386934673366834,0.015612004930608464,0.003801664885831941
-17.185929648241206,0.01571821221235887,0.00497245398560024
-16.984924623115578,0.015662755484566533,0.0062836797656205985
-16.78391959798995,0.015513344605027936,0.00768065140811336
-16.582914572864322,0.015338000920894582,0.009092280072852031
-16.381909547738694,0.015198060729482587,0.010438561967910322
-16.180904522613066,0.015145129707873451,0.011640107735976993
-15.979899497487438,0.015222682008114925,0.012628264505891664
-15.77889447236181,0.015471633372932092,0.013354614177935433
-15.577889447236181,0.015937899052146664,0.01379918128998659
-15.376884422110553,0.01667909837238468,0.013977165050267385
-15.175879396984925,0.01776747876821273,0.013944071468744853
-14.974874371859297,0.019286856630457185,0.013798664274000609
-14.773869346733669,0.02132274876247224,0.013682431661488418
-14.57286432160804,0.02394662084936953,0.01377379321470487
-14.371859296482413,0.02719699851075869,0.014275568913385127
-14.170854271356784,0.03106172337859182,0.015395545323742158
-13.969849246231156,0.035466455070036824,0.017322096284950628
-13.768844221105528,0.04027412853593312,0.02019910425853896
-13.5678391959799,0.04529813038805874,0.024106008284383588
-13.366834170854272,0.050328575506772236,0.02904887807221916
-13.165829145728644,0.055167048656394435,0.03496657694925229
-12.964824120603016,0.059661904153268844,0.04175253259751424
-12.763819095477388,0.06373513737169602,0.04928823101692982
-12.56281407035176,0.06739375319716265,0.05748059377034412
-12.361809045226131,0.07072306703258766,0.0662932759702306
-12.160804020100503,0.07386489775709462,0.0757626091315
-11.959798994974873,0.07698799156851664,0.08599256007350059
-11.758793969849245,0.08025950758140012,0.09712884306503028
-11.557788944723617,0.08382452246910758,0.10931856365096733
-11.356783919597989,0.08779631624484555,0.1226665545723685
-11.15577889447236,0.09225574958161545,0.13720131101714503
-10.954773869346733,0.09725539702815209,0.15286146078300794
-10.753768844221105,0.10282428584893737,0.16950843905551935
-10.552763819095476,0.10897158542918371,0.1869638487284656
-10.351758793969848,0.11569061675135014,0.20506276353609285
-10.15075376884422,0.12296602919619244,0.22370887058097072
-9.949748743718592,0.13078571287599236,0.24291533968685478
-9.748743718592964,0.13915539309577193,0.2628174515391963
-9.547738693467336,0.14810985231949014,0.28364925160742466
-9.346733668341708,0.157712922164985,0.30568576529112784
-9.14572864321608,0.16804060733316162,0.32916253128874057
-8.944723618090451,0.1791478951728599,0.3541925109143176
-8.743718592964823,0.191027783930346,0.3807037926753734
-8.542713567839195,0.20357731554448075,0.40841782366989005
-8.341708542713567,0.21658663156029098,0.43687710106304073
-8.140703517587939,0.22976179075602962,0.46551600485392275
-7.939698492462311,0.2427814606184555,0.4937537658959179
-7.738693467336683,0.2553751606420353,0.5210802428930992
-7.537688442211055,0.2674010829697493,0.5471074260413965
-7.3366834170854265,0.2788984958153671,0.5715727692932747
-7.135678391959798,0.290094950313937,0.5943002560331411
-6.93467336683417,0.301360680879288,0.6151437088858324
-6.733668341708542,0.31311799322887485,0.6339460424511205
-6.532663316582914,0.32572722417805755,0.6505430396656681
-6.331658291457286,0.3393787108735612,0.664821857232865
-6.130653266331658,0.35401973248573126,0.6768198461158509
-5.92964824120603,0.3693368139958528,0.6868285720506249
-5.7286432160804015,0.38479976002707283,0.6954599930723077
-5.527638190954773,0.39975843274208883,0.7036401765189452
-5.326633165829145,0.4135708450158123,0.7125175110691327
-5.125628140703517,0.4257347145039592,0.7232987539989016
-4.924623115577889,0.435995377610661,0.7370478680618002
-4.723618090452261,0.4444099626267943,0.7544926830069136
-4.522613065326633,0.4513584326713581,0.7758812827910462
-4.321608040201005,0.45750331722128607,0.8009167089811321
-4.1206030150753765,0.46370880768237605,0.8287805196367888
-3.9195979899497466,0.47093474532382584,0.8582380940491457
-3.7185929648241185,0.4801217784420929,0.8878045625902555
-3.5175879396984904,0.4920818342187371,0.9159411392633126
-3.3165829145728623,0.5074048674923423,0.9412476794017905
-3.115577889447234,0.5263901130626036,0.9626185710116384
-2.914572864321606,0.5490082155716455,0.9793357162474672
-2.713567839195978,0.574898858376486,0.99108400967258
-2.5125628140703498,0.603405446792844,0.9978899316662817
-2.3115577889447216,0.6336430889265284,1.0
-2.1105527638190935,0.6645891503646014,0.997729483960485
-1.9095477386934654,0.6951794260152188,0.9913196817577073
-1.7085427135678373,0.7243907712944472,0.9808417285672553
-1.5075376884422091,0.7512952877123642,0.9661753048511789
-1.306532663316581,0.7750816412640741,0.9470726544455446
-1.105527638190953,0.7950522936201447,0.9232952500108873
-0.9045226130653248,0.8106156637118379,0.8947878437593118
-0.7035175879396967,0.8212942218945056,0.8618394662753092
-0.5025125628140685,0.8267611504580004,0.825179379149977
-0.3015075376884404,0.8269021092572162,0.7859707461313706
-0.10050251256281229,0.8218815075758934,0.745693010040807
0.10050251256281584,0.8121825109601049,0.7059372498377388
0.30150753768844396,0.7985925288119152,0.6681658172624512
0.5025125628140721,0.7821217478611506,0.6334984710982455
0.7035175879397002,0.7638661825347058,0.6025779212786697
0.9045226130653283,0.744849464016934,0.575541742667595
1.1055276381909565,0.7258895690562641,0.5520948938965871
1.3065326633165846,0.7075319422785622,0.5316495562128671
1.5075376884422127,0.6900694444535415,0.5134857565801682
1.7085427135678408,0.6736393582653438,0.4968899402834885
1.909547738693469,0.6583595135896896,0.4812451892920119
2.110552763819097,0.6444504039427624,0.4660677972030276
2.311557788944725,0.6322941739492495,0.4510019245195319
2.5125628140703533,0.6224034187759079,0.43579197717993606
2.7135678391959814,0.6153047279775729,0.42025091292593597
2.9145728643216096,0.6113720174197309,0.40423547027132295
3.1155778894472377,0.6106621826924601,0.3876312724360662
3.316582914572866,0.6128049496016104,0.3703456311910349
3.517587939698494,0.6169814697390923,0.352304836079238
3.718592964824122,0.6219995192651471,0.3334545298448487
3.91959798994975,0.6264468516437401,0.3137640716075104
4.120603015075378,0.6288865503242558,0.29323656470172077
4.321608040201006,0.6280530069327498,0.2719247810201053
4.5226130653266345,0.6230133009985387,0.24995027421697116
4.723618090452263,0.613271613979686,0.22752010124316674
4.924623115577891,0.5988082514286701,0.20493430251759925
5.125628140703519,0.5800557396541643,0.18257843026260415
5.326633165829147,0.5578209358141345,0.16089873645229347
5.527638190954775,0.5331652817669535,0.14036204463982357
5.728643216080403,0.5072574935104439,0.12140637509405659
5.929648241206031,0.4812157691908113,0.10439084095397598
6.1306532663316595,0.45595995343051526,0.0895536188863401
6.331658291457288,0.4320961857992824,0.07698511933671282
6.532663316582916,0.4098548271294019,0.06662056342459173
