x,patient,control
-20.0,1.2330787475285972e-08,0.0007912136117897448
-19.798994974874372,3.490953134244988e-08,0.0011803844968947884
-19.597989949748744,9.492244991995873e-08,0.0016926379555801765
-19.396984924623116,2.478964342880886e-07,0.0023338591968636207
-19.195979899497488,6.21804827755971e-07,0.003095882895642002
-18.99497487437186,1.4980563611879038e-06,0.0039538756631281305
-18.79396984924623,3.466590285841054e-06,0.004866992902057933
-18.592964824120603,7.705310966452939e-06,0.005783157373751694
-18.391959798994975,1.645159339281336e-05,0.006647696390415673
-18.190954773869347,3.374254382169314e-05,0.007414242384255841
-17.98994974874372,6.648571110862752e-05,0.008055232519707835
-17.78894472361809,0.00012586265007960345,0.008569029327141283
-17.587939698492463,0.0002289457576264078,0.008981391550800131
-17.386934673366834,0.0004002213067066663,0.009340618825978602
-17.185929648241206,0.000672488994949026,0.009707638525300773
-16.984924623115578,0.001086427681516624,0.010143855635691543
-16.78391959798995,0.0016880978495937028,0.01070012486403439
-16.582914572864322,0.002523921085565535,0.011409527078264904
-16.381909547738694,0.003633304122575401,0.012285074340488878
-16.180904522613066,0.005039990871486441,0.013321754579035614
-15.979899497487438,0.006744175759856417,0.014501226871761978
-15.77889447236181,0.008717987531597068,0.01579742208602387
-15.577889447236181,0.010906731663966622,0.017182165233646192
-15.376884422110553,0.013237040296307663,0.018631093340763575
-15.175879396984925,0.01563100065200853,0.020130794638843055
-14.974874371859297,0.018023055900814957,0.02168768032464633
-14.773869346733669,0.020374926472139638,0.023337616217116906
-14.57286432160804,0.02268382793596983,0.02515340773434142
-14.371859296482413,0.02498118054710187,0.027245864144082463
-14.170854271356784,0.027322328948728578,0.029754355561733593
-13.969849246231156,0.0297712973008216,0.0328250202653007
-13.768844221105528,0.032386787222746516,0.036578778552333394
-13.5678391959799,0.035215353260056856,0.04107591665078946
-13.366834170854272,0.03829479506818859,0.0462875210895982
-13.165829145728644,0.04166628885899993,0.05208479010853556
-12.964824120603016,0.04538949876994233,0.05825424806095129
-12.763819095477388,0.0495528206003655,0.06454041010886878
-12.56281407035176,0.054272192108687216,0.07070913282057127
-12.361809045226131,0.059676324465911604,0.07661734508731914
-12.160804020100503,0.06588208291226366,0.08227077004342773
-11.959798994974873,0.07296854911177407,0.08785238503746075
-11.758793969849245,0.08095974446563688,0.09371084432812267
-11.557788944723617,0.08982310041889727,0.10030827290256548
-11.356783919597989,0.09948442792985768,0.10813786462066
-11.15577889447236,0.10985290491576032,0.1176304148923359
-10.954773869346733,0.12084463625595654,0.12907276501363302
-10.753768844221105,0.1323930662788032,0.14255892370665196
-10.552763819095476,0.1444394865776914,0.15798673025790314
-10.351758793969848,0.1569054104012208,0.17510118094469715
-10.15075376884422,0.16965739614263056,0.19357291070524518
-9.949748743718592,0.18248041364339673,0.2130902602099873
