fpr,tpr
0.0,0.0
0.002680965147453083,0.0
0.002680965147453083,0.005361930294906166
0.005361930294906166,0.005361930294906166
0.005361930294906166,0.0160857908847185
0.010723860589812333,0.0160857908847185
0.010723860589812333,0.01876675603217158
0.013404825737265416,0.01876675603217158
0.013404825737265416,0.021447721179624665
0.0160857908847185,0.021447721179624665
0.0160857908847185,0.029490616621983913
0.01876675603217158,0.029490616621983913
0.01876675603217158,0.032171581769437
0.021447721179624665,0.032171581769437
0.021447721179624665,0.03753351206434316
0.024128686327077747,0.03753351206434316
0.024128686327077747,0.04289544235924933
0.02680965147453083,0.04289544235924933
0.02680965147453083,0.04825737265415549
0.032171581769437,0.04825737265415549
0.032171581769437,0.05093833780160858
0.03485254691689008,0.05093833780160858
0.03485254691689008,0.05361930294906166
0.03753351206434316,0.05361930294906166
0.03753351206434316,0.0777479892761394
0.040214477211796246,0.0777479892761394
0.040214477211796246,0.08042895442359249
0.045576407506702415,0.08042895442359249
0.045576407506702415,0.08310991957104558
0.05093833780160858,0.08310991957104558
0.05093833780160858,0.08579088471849866
0.05630026809651475,0.08579088471849866
0.05630026809651475,0.0938337801608579
0.058981233243967826,0.0938337801608579
0.058981233243967826,0.10187667560321716
0.064343163538874,0.10187667560321716
0.064343163538874,0.10991957104557641
0.06702412868632708,0.10991957104557641
0.06702412868632708,0.11528150134048257
0.06970509383378017,0.11528150134048257
0.06970509383378017,0.11796246648793565
0.07238605898123325,0.11796246648793565
0.07238605898123325,0.128686327077748
0.08042895442359249,0.128686327077748
0.08042895442359249,0.13404825737265416
0.08310991957104558,0.13404825737265416
0.08310991957104558,0.13672922252010725
0.08847184986595175,0.13672922252010725
0.08847184986595175,0.14209115281501342
0.0938337801608579,0.14209115281501342
0.0938337801608579,0.15013404825737264
0.09651474530831099,0.15013404825737264
0.09651474530831099,0.15281501340482573
0.09919571045576407,0.15281501340482573
0.09919571045576407,0.1554959785522788
0.10991957104557641,0.1554959785522788
0.10991957104557641,0.1581769436997319
0.11528150134048257,0.1581769436997319
0.11528150134048257,0.16890080428954424
0.11796246648793565,0.16890080428954424
0.11796246648793565,0.1769436997319035
0.12332439678284182,0.1769436997319035
0.12332439678284182,0.1903485254691689
0.13404825737265416,0.1903485254691689
0.13404825737265416,0.19571045576407506
0.13672922252010725,0.19571045576407506
0.13672922252010725,0.20107238605898123
0.13941018766756033,0.20107238605898123
0.13941018766756033,0.2037533512064343
0.1447721179624665,0.2037533512064343
0.1447721179624665,0.21179624664879357
0.15013404825737264,0.21179624664879357
0.15013404825737264,0.2225201072386059
0.15281501340482573,0.2225201072386059
