age,female_ABCD,female_QTAB,female_PING,female_PNC,female_ds000119,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds000222,female_SALD,female_IXI,female_Cam-CAN,female_DLBS,female_UKBB,female_ADNI,male_ABCD,male_QTAB,male_PING,male_PNC,male_ds000119,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds000222,male_SALD,male_IXI,male_Cam-CAN,male_DLBS,male_UKBB,male_ADNI
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0003372681281618887,0.0030354131534569982,0.0209106239460371,0.021585160202360877,0.022934232715008433,0.024957841483979764,0.024957841483979764,0.025295109612141653,0.025295109612141653,0.02630691399662732,0.026981450252951095,0.027655986509274873,0.02833052276559865,0.02833052276559865,0.02833052276559865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007082630691399663,0.016526138279932545,0.01888701517706577,0.02023608768971332,0.021247892074198988,0.021247892074198988,0.021247892074198988,0.021585160202360877,0.022934232715008433,0.025632377740303542,0.02664418212478921,0.027655986509274873,0.027655986509274873,0.027655986509274873
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.014839797639123103,0.01585160202360877,0.016526138279932545,0.0178752107925801,0.0178752107925801,0.01854974704890388,0.01888701517706577,0.01888701517706577,0.02023608768971332,0.0209106239460371,0.021585160202360877,0.021585160202360877,0.021585160202360877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.01517706576728499,0.016863406408094434,0.017200674536256323,0.0178752107925801,0.0178752107925801,0.0178752107925801,0.01854974704890388,0.01888701517706577,0.02057335581787521,0.021922428330522766,0.022934232715008433,0.022934232715008433,0.022934232715008433
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0178752107925801,0.019224283305227657,0.019898819561551432,0.021247892074198988,0.022934232715008433,0.022934232715008433,0.022934232715008433,0.02327150084317032,0.024620573355817875,0.027318718381112984,0.02833052276559865,0.02833052276559865,0.02833052276559865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004721753794266442,0.01551433389544688,0.016188870151770656,0.016863406408094434,0.0178752107925801,0.019898819561551432,0.02023608768971332,0.02057335581787521,0.02057335581787521,0.021585160202360877,0.022259696458684655,0.022596964586846544,0.022596964586846544,0.022596964586846544
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023608768971332,0.01854974704890388,0.01888701517706577,0.02057335581787521,0.021247892074198988,0.021247892074198988,0.021247892074198988,0.021247892074198988,0.021922428330522766,0.023608768971332208,0.025295109612141653,0.02596964586846543,0.02596964586846543,0.02596964586846543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.011467116357504217,0.012816188870151771,0.012816188870151771,0.014502529510961214,0.014502529510961214,0.014502529510961214,0.014502529510961214,0.01551433389544688,0.017537942664418212,0.01854974704890388,0.019224283305227657,0.019224283305227657,0.019224283305227657
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.011804384485666104,0.012141652613827993,0.013827993254637436,0.016863406408094434,0.016863406408094434,0.016863406408094434,0.017200674536256323,0.01854974704890388,0.019561551433389546,0.0209106239460371,0.021922428330522766,0.021922428330522766,0.021922428330522766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.007082630691399663,0.008431703204047217,0.008768971332209106,0.009106239460370995,0.009106239460370995,0.009443507588532884,0.009443507588532884,0.010792580101180439,0.012478920741989882,0.014502529510961214,0.014502529510961214,0.014502529510961214,0.014502529510961214
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.014165261382799325,0.01517706576728499,0.01551433389544688,0.017537942664418212,0.017537942664418212,0.017537942664418212,0.017537942664418212,0.017537942664418212,0.01854974704890388,0.021247892074198988,0.022259696458684655,0.022259696458684655,0.022259696458684655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.003709949409780776,0.004384485666104553,0.0064080944350758855,0.00775716694772344,0.00775716694772344,0.00775716694772344,0.00775716694772344,0.008768971332209106,0.01045531197301855,0.011804384485666104,0.011804384485666104,0.011804384485666104,0.011804384485666104
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0030354131534569982,0.0030354131534569982,0.004384485666104553,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.006745362563237774,0.008094435075885328,0.009106239460370995,0.009443507588532884,0.009443507588532884,0.009443507588532884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.002023608768971332,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.004047217537942664,0.005733558178752108,0.007419898819561552,0.007419898819561552,0.007419898819561552
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.001011804384485666,0.0016863406408094434,0.004047217537942664,0.004047217537942664,0.004047217537942664,0.004047217537942664,0.004721753794266442,0.0060708263069139965,0.006745362563237774,0.007419898819561552,0.007419898819561552,0.007419898819561552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.0016863406408094434,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0030354131534569982,0.004047217537942664,0.00775716694772344,0.00775716694772344,0.00775716694772344,0.00775716694772344
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0003372681281618887,0.001011804384485666,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.0026981450252951096,0.003372681281618887,0.003709949409780776,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.001011804384485666,0.001011804384485666,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.003372681281618887,0.004721753794266442,0.0064080944350758855,0.006745362563237774,0.006745362563237774,0.006745362563237774
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.002023608768971332,0.003709949409780776,0.004047217537942664,0.004047217537942664,0.004047217537942664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005396290050590219,0.005396290050590219,0.0060708263069139965,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.006745362563237774,0.008094435075885328,0.009106239460370995,0.009106239460370995,0.009106239460370995,0.009106239460370995
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.001011804384485666,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.002360876897133221,0.0026981450252951096,0.004384485666104553,0.0060708263069139965,0.0060708263069139965,0.0060708263069139965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004721753794266442,0.004721753794266442,0.005396290050590219,0.005396290050590219,0.0060708263069139965,0.0060708263069139965,0.0060708263069139965,0.0060708263069139965,0.007419898819561552,0.008431703204047217,0.011129848229342328,0.011129848229342328,0.011129848229342328,0.011129848229342328
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.001011804384485666,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.004384485666104553,0.0060708263069139965,0.006745362563237774,0.006745362563237774,0.006745362563237774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.0013490725126475548,0.0013490725126475548,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.0026981450252951096,0.005396290050590219,0.0064080944350758855,0.006745362563237774,0.006745362563237774,0.006745362563237774
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0006745362563237774,0.002023608768971332,0.006745362563237774,0.006745362563237774,0.006745362563237774,0.006745362563237774,0.008431703204047217,0.01011804384485666,0.012141652613827993,0.012478920741989882,0.012478920741989882,0.012478920741989882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.0026981450252951096,0.0026981450252951096,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.005396290050590219,0.005733558178752108,0.007419898819561552,0.00775716694772344,0.00775716694772344,0.00775716694772344
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.002023608768971332,0.002023608768971332,0.00505902192242833,0.00505902192242833,0.00505902192242833,0.00505902192242833,0.00505902192242833,0.0060708263069139965,0.007419898819561552,0.008431703204047217,0.008431703204047217,0.008431703204047217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.002023608768971332,0.0026981450252951096,0.003709949409780776,0.003709949409780776,0.003709949409780776,0.003709949409780776,0.003709949409780776,0.004384485666104553,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.004721753794266442
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0013490725126475548,0.004384485666104553,0.004384485666104553,0.004384485666104553,0.004384485666104553,0.005733558178752108,0.00775716694772344,0.009780775716694773,0.011129848229342328,0.011129848229342328,0.011129848229342328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0013490725126475548,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.003709949409780776,0.004047217537942664,0.00505902192242833,0.005396290050590219,0.005733558178752108,0.005733558178752108
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.001011804384485666,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.0064080944350758855,0.007082630691399663,0.008431703204047217,0.008768971332209106,0.009443507588532884,0.009443507588532884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.0060708263069139965,0.00775716694772344,0.00775716694772344,0.008094435075885328,0.008094435075885328
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.003372681281618887,0.004384485666104553,0.0064080944350758855,0.006745362563237774,0.011804384485666104,0.011804384485666104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.0030354131534569982,0.004721753794266442,0.00505902192242833,0.008768971332209106,0.008768971332209106
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.001011804384485666,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.004047217537942664,0.004047217537942664,0.005733558178752108,0.0064080944350758855,0.02630691399662732,0.02630691399662732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.0013490725126475548,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.002023608768971332,0.0026981450252951096,0.003372681281618887,0.005396290050590219,0.0060708263069139965,0.022259696458684655,0.022259696458684655
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0013490725126475548,0.002023608768971332,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.00505902192242833,0.005733558178752108,0.00775716694772344,0.008431703204047217,0.05396290050590219,0.05396290050590219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0026981450252951096,0.004047217537942664,0.0060708263069139965,0.006745362563237774,0.0387858347386172,0.0387858347386172
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.002360876897133221,0.00505902192242833,0.008094435075885328,0.008094435075885328,0.008094435075885328,0.008094435075885328,0.01045531197301855,0.012141652613827993,0.013827993254637436,0.014839797639123103,0.0836424957841484,0.0836424957841484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023608768971332,0.002023608768971332,0.002360876897133221,0.002360876897133221,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.003709949409780776,0.004047217537942664,0.004384485666104553,0.004384485666104553,0.06475548060708262,0.06475548060708262
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.004047217537942664,0.00505902192242833,0.0060708263069139965,0.006745362563237774,0.11163575042158516,0.11163575042158516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.002023608768971332,0.0026981450252951096,0.0026981450252951096,0.003372681281618887,0.09207419898819562,0.09207419898819562
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0013490725126475548,0.002023608768971332,0.004384485666104553,0.004384485666104553,0.004384485666104553,0.004384485666104553,0.005733558178752108,0.0064080944350758855,0.008094435075885328,0.009106239460370995,0.1608768971332209,0.1608768971332209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.0026981450252951096,0.004047217537942664,0.004721753794266442,0.11433389544688027,0.11433389544688027
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003372681281618887,0.0003372681281618887,0.001011804384485666,0.0026981450252951096,0.006745362563237774,0.006745362563237774,0.006745362563237774,0.006745362563237774,0.007419898819561552,0.009106239460370995,0.010792580101180439,0.010792580101180439,0.18279932546374367,0.18279932546374367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.002023608768971332,0.002360876897133221,0.004047217537942664,0.004721753794266442,0.1527824620573356,0.1527824620573356
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.004384485666104553,0.0060708263069139965,0.007419898819561552,0.008094435075885328,0.20202360876897132,0.20202360876897132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0016863406408094434,0.0016863406408094434,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.004047217537942664,0.00505902192242833,0.005733558178752108,0.0060708263069139965,0.17301854974704892,0.17301854974704892
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.0013490725126475548,0.002360876897133221,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.006745362563237774,0.009443507588532884,0.010792580101180439,0.011804384485666104,0.21956155143338954,0.21956155143338954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.001011804384485666,0.001011804384485666,0.001011804384485666,0.001011804384485666,0.002023608768971332,0.0026981450252951096,0.004721753794266442,0.005396290050590219,0.16256323777403037,0.16256323777403037
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.0013490725126475548,0.002023608768971332,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.004047217537942664,0.0060708263069139965,0.007419898819561552,0.008094435075885328,0.23743676222596966,0.23743676222596966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.0026981450252951096,0.004384485666104553,0.006745362563237774,0.007419898819561552,0.17436762225969646,0.17436762225969646
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0016863406408094434,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.0030354131534569982,0.0064080944350758855,0.0064080944350758855,0.00775716694772344,0.008431703204047217,0.2357504215851602,0.2357504215851602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0030354131534569982,0.004384485666104553,0.0060708263069139965,0.0060708263069139965,0.1784148397976391,0.1784148397976391
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0026981450252951096,0.003372681281618887,0.003372681281618887,0.007419898819561552,0.008094435075885328,0.008094435075885328,0.008094435075885328,0.012141652613827993,0.01315345699831366,0.014165261382799325,0.01551433389544688,0.25295109612141653,0.25295109612141653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.002023608768971332,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.004047217537942664,0.005733558178752108,0.00775716694772344,0.00775716694772344,0.18043844856661045,0.18043844856661045
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.003372681281618887,0.004047217537942664,0.004047217537942664,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.0064080944350758855,0.008094435075885328,0.011804384485666104,0.012816188870151771,0.012816188870151771,0.2505902192242833,0.2505902192242833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.002023608768971332,0.002023608768971332,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.004047217537942664,0.004384485666104553,0.006745362563237774,0.006745362563237774,0.19527824620573356,0.19527824620573356
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.0016863406408094434,0.002360876897133221,0.004047217537942664,0.004047217537942664,0.004047217537942664,0.004047217537942664,0.007419898819561552,0.01011804384485666,0.011467116357504217,0.01315345699831366,0.27622259696458684,0.27622259696458684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.002360876897133221,0.003709949409780776,0.003709949409780776,0.003709949409780776,0.003709949409780776,0.005396290050590219,0.007082630691399663,0.008431703204047217,0.008431703204047217,0.20168634064080945,0.20168634064080945
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047217537942664,0.004047217537942664,0.004384485666104553,0.004721753794266442,0.007082630691399663,0.007082630691399663,0.008094435075885328,0.008431703204047217,0.011467116357504217,0.01517706576728499,0.016188870151770656,0.017200674536256323,0.29139966273187184,0.29139966273187184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0016863406408094434,0.002023608768971332,0.0026981450252951096,0.003372681281618887,0.003372681281618887,0.004721753794266442,0.00505902192242833,0.007082630691399663,0.008094435075885328,0.009780775716694773,0.01045531197301855,0.22360876897133222,0.22360876897133222
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047217537942664,0.004047217537942664,0.004721753794266442,0.004721753794266442,0.005733558178752108,0.005733558178752108,0.0064080944350758855,0.006745362563237774,0.009443507588532884,0.010792580101180439,0.01315345699831366,0.014165261382799325,0.29780775716694774,0.29780775716694774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.003372681281618887,0.003709949409780776,0.003709949409780776,0.004721753794266442,0.004721753794266442,0.006745362563237774,0.007082630691399663,0.008768971332209106,0.009780775716694773,0.01045531197301855,0.010792580101180439,0.2384485666104553,0.2384485666104553
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004721753794266442,0.004721753794266442,0.005396290050590219,0.0060708263069139965,0.008431703204047217,0.01045531197301855,0.012478920741989882,0.012478920741989882,0.014502529510961214,0.0178752107925801,0.01888701517706577,0.019898819561551432,0.30354131534569984,0.30354131534569984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0026981450252951096,0.0030354131534569982,0.006745362563237774,0.007419898819561552,0.008094435075885328,0.009443507588532884,0.01045531197301855,0.012141652613827993,0.012141652613827993,0.24418212478920742,0.24418212478920742
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023608768971332,0.002023608768971332,0.003709949409780776,0.003709949409780776,0.005396290050590219,0.005396290050590219,0.005733558178752108,0.006745362563237774,0.008094435075885328,0.01045531197301855,0.012478920741989882,0.01315345699831366,0.3062394603709949,0.3062394603709949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.0013490725126475548,0.0016863406408094434,0.002023608768971332,0.002023608768971332,0.0026981450252951096,0.003372681281618887,0.004721753794266442,0.007082630691399663,0.008431703204047217,0.009106239460370995,0.25193929173693086,0.25193929173693086
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981450252951096,0.0026981450252951096,0.003372681281618887,0.004047217537942664,0.00505902192242833,0.00505902192242833,0.0060708263069139965,0.007419898819561552,0.00775716694772344,0.009443507588532884,0.011129848229342328,0.011804384485666104,0.30320404721753796,0.30320404721753796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013490725126475548,0.0013490725126475548,0.002023608768971332,0.0026981450252951096,0.0030354131534569982,0.0030354131534569982,0.004047217537942664,0.004047217537942664,0.004721753794266442,0.005733558178752108,0.007082630691399663,0.00775716694772344,0.25430016863406407,0.25430016863406407
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0016863406408094434,0.002360876897133221,0.0030354131534569982,0.004721753794266442,0.004721753794266442,0.00505902192242833,0.005396290050590219,0.0060708263069139965,0.00775716694772344,0.008431703204047217,0.009443507588532884,0.31871838111298484,0.31871838111298484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0016863406408094434,0.0026981450252951096,0.0026981450252951096,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.004721753794266442,0.005396290050590219,0.0064080944350758855,0.007082630691399663,0.007419898819561552,0.26981450252951095,0.26981450252951095
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.001011804384485666,0.001011804384485666,0.003709949409780776,0.003709949409780776,0.004721753794266442,0.00505902192242833,0.0060708263069139965,0.008094435075885328,0.009106239460370995,0.009106239460370995,0.3112984822934233,0.3112984822934233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006745362563237774,0.0006745362563237774,0.001011804384485666,0.001011804384485666,0.0026981450252951096,0.0026981450252951096,0.004384485666104553,0.00505902192242833,0.005396290050590219,0.0060708263069139965,0.009106239460370995,0.01045531197301855,0.29139966273187184,0.29139966273187184
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0016863406408094434,0.0026981450252951096,0.0026981450252951096,0.003372681281618887,0.00775716694772344,0.009443507588532884,0.009780775716694773,0.009780775716694773,0.012141652613827993,0.012478920741989882,0.01315345699831366,0.3109612141652614,0.3109612141652614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011804384485666,0.001011804384485666,0.001011804384485666,0.0016863406408094434,0.002023608768971332,0.004721753794266442,0.0060708263069139965,0.0064080944350758855,0.0064080944350758855,0.00775716694772344,0.009780775716694773,0.011129848229342328,0.30657672849915685,0.30657672849915685
