age,controls,patients
38.0,0.3800097752730912,0.3669699910263649
38.5,0.35285213375669805,0.3607812442837952
39.0,0.328302046615691,0.3622264704040017
39.5,0.3165814046014633,0.3606579176324173
40.0,0.31198256421917697,0.33749226889884065
40.5,0.2992663734013211,0.2838816910302959
41.0,0.2723910032595753,0.20987669973368644
41.5,0.2418495697280025,0.13822688533326366
42.0,0.2241878591208335,0.08957109019486366
42.5,0.2287256548406073,0.07190822572842905
43.0,0.2521832630202251,0.08024194872064715
43.5,0.2797601411115289,0.10250633557968554
44.0,0.2913790542446125,0.12616991081595566
44.5,0.27323964331866146,0.1432097556974118
45.0,0.22729691362807766,0.15204649874087253
45.5,0.16865406132103075,0.15477427638717922
46.0,0.11336382204114205,0.15256967989912254
46.5,0.06968601848138603,0.14567966077115632
47.0,0.03879092391632055,0.13680729054744373
47.5,0.019167986446929703,0.1298143736729575
48.0,0.00899445060415807,0.12467846656496985
48.5,0.007022329063213489,0.11816039434426319
49.0,0.013582382007276864,0.11015049319094779
49.5,0.030012001487134427,0.10572856551061442
50.0,0.05464848497296762,0.10929504645108883
50.5,0.07877932184594691,0.1175205325562835
51.0,0.0897570980950289,0.11948390653130977
51.5,0.08157519847920162,0.10590334208080666
52.0,0.06168229890016192,0.07907644825313989
52.5,0.04532598620629073,0.052191362218718486
53.0,0.04360053893270272,0.03843328964619267
53.5,0.05654517788270227,0.04119810412044392
54.0,0.07443173838847526,0.052733428167316146
54.5,0.08431630536627412,0.060392717023940654
55.0,0.07838146620932902,0.05618399328516198
55.5,0.05903762591663553,0.042507761884785174
56.0,0.03626141588822061,0.02877508046277074
56.5,0.019769099897010187,0.02272535530890837
57.0,0.0137247249797862,0.02488495976021972
57.5,0.016818672344855692,0.0295759717002633
58.0,0.02427119773753012,0.030247476203595247
58.5,0.02984476342550844,0.024686350529034614
59.0,0.02905089289884455,0.015802878003267073
59.5,0.022124106645302056,0.007905785188240703
60.0,0.01315895280423993,0.003088551553192583
60.5,0.006110994551485841,0.0009421010774939167
61.0,0.0022157477756729834,0.000224366873129334
61.5,0.0006272548583347078,4.171916325504187e-05
62.0,0.00013863811488153986,6.056579737898375e-06
62.5,2.3924126802118325e-05,6.864899035057489e-07
63.0,3.223327090826854e-06,6.075131831590053e-08
63.5,3.3906853607861383e-07,4.197513393860354e-09
64.0,2.78474500865543e-08,2.2643486881944927e-10
