x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.126,0.0,1.106361109701075e-161,8.004349914642125e-187,1.1895136449092993e-195,0.0
0.128,0.0,1.3445904140510638e-160,1.129007950255627e-185,1.941061478815724e-194,0.0
0.13,0.0,1.6202494602622466e-159,1.5793520906991737e-184,3.1397601693988305e-193,0.0
0.132,0.0,1.935853666744119e-158,2.191149169095408e-183,5.0343219154383966e-192,0.0
0.134,0.0,2.2933055952404014e-157,3.0149211251050774e-182,8.001525833669469e-191,0.0
0.136,0.0,2.6937054261798283e-156,4.1142529659651954e-181,1.2606425536847738e-189,0.0
0.138,0.0,3.137162657462921e-155,5.568228551844489e-180,1.968785654095772e-188,0.0
0.14,0.0,3.622619644101475e-154,7.474018027172734e-179,3.047840470524199e-187,0.0
0.14200000000000002,0.0,4.1476987332098206e-153,9.949522890427092e-178,4.677064390121535e-186,0.0
0.14400000000000002,0.0,4.708585224586322e-152,1.3135947274660955e-176,7.114457486859305e-185,0.0
0.146,0.0,5.2999580510755284e-151,1.7200123471222862e-175,1.0727475966476901e-183,0.0
0.148,0.0,5.914978823831377e-150,2.2336378456882897e-174,1.6033954025830167e-182,0.0
0.15,0.0,6.545347690937967e-149,2.8767689447296805e-173,2.3755875464136985e-181,0.0
0.152,0.0,7.181431359391703e-148,3.6745844399470116e-172,3.488901977544336e-180,0.0
0.154,0.0,7.812464762721783e-147,4.655030270545996e-171,5.079182503101279e-179,0.0
0.156,0.0,8.426823437141685e-146,5.848544724369095e-170,7.329699841399639e-178,0.0
0.158,0.0,9.012358989726288e-145,7.287593665895148e-169,1.0484938429800268e-176,0.0
0.16,0.0,9.556785448180805e-144,9.00599108659689e-168,1.4867327249984494e-175,0.0
0.162,0.0,1.0048100144435165e-142,1.1037987679216874e-166,2.089715863081067e-174,0.0
0.164,0.0,1.0475019467366373e-141,1.341712069474281e-165,2.9115811571570962e-173,0.0
0.166,0.0,1.0827407643774352e-140,1.617483197223536e-164,4.021220453092562e-172,0.0
0.168,0.0,1.1096675914898002e-139,1.933887735650716e-163,5.505213772383233e-171,0.0
0.17,0.0,1.1276130206765652e-138,2.2931569023235367e-162,7.470984142968815e-170,0.0
0.17200000000000001,0.0,1.1361247660797163e-137,2.6967911462747534e-161,1.0050062525405748e-168,0.0
