learning_rate,ranking_sfcn_2,ranking_sfcn_2_smooth,soft_classification_1,soft_classification_1_smooth,regression_sfcn_2,regression_sfcn_2_smooth
1.017193524796077e-06,0.9971642060032048,0.9940774278312593,1.005511263934136,1.0044604015141008,0.7257518909981716,0.8696648557891726
1.0180826732818476e-06,0.9992077943906398,0.9940781457189964,0.9740474249063904,1.004461527627501,0.9718193942242134,0.8695636505754047
1.0190019595564216e-06,0.9948317674890507,0.9940788799857375,1.0071319253817543,1.0044626204102385,0.7484983662878165,0.8694606421053106
1.0199518859162788e-06,0.9912058476038076,0.9940796264893682,1.0112744124960227,1.004463692910134,0.9490449704847858,0.8693558885280877
1.020932954657899e-06,0.9880211226539356,0.9940804009150769,0.9853907673376335,1.0044648352585603,0.7842876010271317,0.8692494235862791
1.0219456680777625e-06,0.9959901300226809,0.9940811683449667,1.0523262540185774,1.0044660036354347,0.9638203842699512,0.8691414858632581
1.0229905284723491e-06,0.991203830904741,0.9940819690465006,1.0224921661002377,1.0044671863596846,0.8029422631609956,0.869032047254124
1.0240680381381392e-06,0.9942743602699696,0.9940827893304304,1.0409636970522782,1.0044683381471056,0.9281220061845096,0.8689203702131908
1.0251786993716127e-06,0.992523172239902,0.9940836312073889,0.9778225129410273,1.0044695458628,0.7515834282501472,0.8688069493547554
1.0263230144692498e-06,1.0030742896686964,0.9940844791611152,0.9965921595506314,1.00447078559464,0.7401166288370954,0.8686921733929426
1.02750148572753e-06,0.9987129678644676,0.9940853372065789,1.0179633431109478,1.0044720781932146,0.8174588832742347,0.8685757210740206
1.028714615442934e-06,0.9946782042580458,0.9940862203321985,1.0106264458558893,1.0044732839465957,0.8064487775413917,0.8684572507188514
1.0299629059119416e-06,0.9890378540927048,0.9940871155217105,1.0320803453384704,1.004474454359392,0.956295169596898,0.8683373347829447
1.0312468594310328e-06,0.9951236216570876,0.9940880335117543,1.0420581428295925,1.0044757366521984,0.6756913966155235,0.8682159516387334
1.0325669782966876e-06,0.990597581755142,0.9940889563177882,1.0140772349572031,1.0044770528213078,0.8868536788794682,0.8680925952437994
1.0339237648053864e-06,0.9924948124092787,0.9940899030833824,0.9898359149403589,1.0044784134667513,0.9980808555206757,0.8679676852088503
1.0353177212536087e-06,0.9971865787584743,0.9940908572096828,1.0036902511912886,1.0044797342517047,1.0158951815774069,0.8678410180164349
1.036749349937835e-06,0.9969522425283978,0.9940918328636671,1.010648160047937,1.0044809984372245,0.9230804647661854,0.8677125962426816
1.0382191531545452e-06,0.9939005146805083,0.9940928214784376,0.9948221751590955,1.004482325466616,0.749860010890501,0.8675823438807823
1.0397276332002195e-06,0.9931997747767288,0.9940938400776886,1.0059547131840545,1.0044836569341096,0.7350310578338916,0.86745044116096
1.0412752923713376e-06,0.9962240671144005,0.9940948839720587,0.9912331222023726,1.0044850331607365,0.9837904797358955,0.867316635740634
1.0428626329643798e-06,0.9951666445705073,0.9940959452494422,1.048370382710615,1.0044865170168684,0.8541917498720327,0.8671815214020778
1.044490157275826e-06,0.999220272716114,0.994097012433525,0.9920155400897765,1.0044879579565154,1.0406445939130051,0.8670445426759491
1.0461583676021565e-06,0.9915928857663292,0.9940981054371348,1.009336925836995,1.0044894221865204,0.9517834259247867,0.8669062492529056
1.0478677662398513e-06,0.9984713841221207,0.9940992137283234,0.9859943713784326,1.0044907993808312,0.9730716466414875,0.8667660095004875
1.04961885548539e-06,0.9881175460780549,0.9941003435177718,1.0332286221128142,1.0044922487248003,0.7071415135656633,0.8666240127130007
1.0514121376352534e-06,0.993775983513149,0.9941014991077788,1.018680062942878,1.0044937005028398,0.8732515897522282,0.8664804432367171
1.053248114985921e-06,0.9975924814601809,0.9941026600167024,0.9902966850457945,1.004495184594886,0.7597829069716899,0.8663353733278841
1.0551272898338729e-06,0.9938526600922417,0.9941038459691418,0.9948447478192007,1.0044966871967538,0.9009651212463757,0.8661883853016527
1.0570501644755894e-06,0.9911481826148735,0.9941050431218209,1.0112356551881239,1.0044982601397594,0.915168880589053,0.8660399100675379
1.0590172412075505e-06,0.9909047922462795,0.9941062565481081,1.0161854810125297,1.004499849271316,0.8928382539521251,0.8658896813141914
1.061029022326236e-06,0.9956233848945164,0.9941074982702007,1.0040656542231048,1.004501512612723,0.8590172164324518,0.8657375560691217
1.0630860101281261e-06,0.9960043099379926,0.9941087514571503,1.0295034009727049,1.0045030793285221,1.1146286006278028,0.865583815121018
1.065188706909701e-06,0.9882370354977479,0.9941100267516046,0.9911954001059552,1.004504737867045,0.9463724054725069,0.8654284001720897
1.0673376149674406e-06,0.9987760107175792,0.9941113245291081,1.0027406340251188,1.0045063828627607,0.9466740411181324,0.8652714776970851
1.069533236597825e-06,0.9960424171474376,0.9941126500666213,1.0119829516323442,1.0045081110697083,0.7238940888356039,0.8651126946109554
1.0717760740973341e-06,0.9866966555419804,0.9941139777894831,1.0124214773154614,1.0045098272078592,0.7830108926166577,0.8649525620263251
1.0740666297624482e-06,0.9955730724542625,0.9941153291853162,0.9797304077011251,1.0045114966942987,0.9503774526351474,0.8647906278123643
1.0764054058896472e-06,0.9874993437850303,0.9941166972134198,1.0240936130128002,1.0045132645693353,0.8647368750377624,0.8646270226375093
1.078792904775411e-06,0.9889115373063804,0.9941181040987543,1.0218814418243718,1.0045149956511212,0.9349517205617407,0.8644617354984704
1.0812296287162202e-06,0.9930347625770649,0.9941195242122934,1.0065425870601494,1.0045166903811686,0.8882858148035596,0.8642951388456783
1.0837160800085542e-06,0.9927593571107896,0.9941209625630345,1.004018741468658,1.0045184621477226,0.7047633969520876,0.864126377346132
1.0862527609488934e-06,0.9894491556658709,0.9941224226542508,1.0230971840884258,1.0045202492227239,0.7221913271133797,0.8639560547766912
1.0888401738337178e-06,1.0005172202887236,0.9941239043836111,1.0227887920632306,1.0045220707107356,0.8886348669252093,0.8637838500664977
1.0914788209595074e-06,0.9960146665279906,0.9941254018540117,0.977511166775751,1.0045238660015465,0.9196791287507887,0.8636103229575774
1.0941692046227424e-06,0.9975009947473182,0.994126933246253,1.0134478011274917,1.0045256426212388,0.9554651261499969,0.863435060051697
1.0969118271199027e-06,0.9938149100065897,0.9941284727566247,0.9983573466206682,1.0045274521453578,0.7972003566395688,0.8632579880297104
1.0997071907474683e-06,0.9948448550257013,0.9941300313169359,0.9815153142874283,1.0045293142609433,0.8959336965158861,0.8630793578530656
1.1025557978019194e-06,0.9936702748704108,0.9941316175117415,1.0077838308753289,1.0045311606749892,0.901388658581847,0.8628991874427371
1.1054581505797359e-06,0.9942119686425983,0.9941332170500632,0.9883597286170378,1.0045330383354354,0.877857251475923,0.8627175667754156
1.108414751377398e-06,0.9900822311145113,0.9941348431868016,1.0137343779643975,1.0045350092887897,0.838811375748604,0.8625338515591653
1.1114261024913857e-06,0.9899012323732886,0.994136486739464,1.0094515313226968,1.0045369329692835,0.8404102346882079,0.8623487447376744
1.114492706218179e-06,0.9931740828709122,0.9941381596576017,0.9797602520906601,1.0045388682210035,1.070593297620187,0.862161906536227
1.117615064854258e-06,0.9929535064105086,0.9941398545733393,0.9998277509091303,1.0045408682962567,0.8405173132310961,0.8619732678891076
1.120793680696103e-06,0.9882881042001518,0.9941415720658727,1.0151595864345282,1.004542856941749,0.8653786953082228,0.8617832229940543
1.1240290560401935e-06,0.992868300874947,0.9941433164081931,1.0020977171970897,1.0045449308356393,1.0544843988129964,0.8615912941579081
1.12732169318301e-06,0.9974349268456069,0.9941450760229392,1.031409755540111,1.0045470150668951,0.7698945892449905,0.8613976769050258
1.1306720944210324e-06,0.9885635096664273,0.9941468544201248,1.0237185887168918,1.0045490059031954,1.061787943659916,0.8612023551696727
1.1340807620507406e-06,0.9962398645904218,0.994148657464988,1.0139898479587421,1.0045511066001094,0.9864056171497538,0.8610056322569353
1.1375481983686148e-06,0.9965799514778003,0.9941504799027007,1.0220769957981017,1.004553138417069,0.7649665482670496,0.860807302659601
1.1410749056711352e-06,0.9959297550943762,0.9941523213877195,0.9909797226309904,1.0045552187719837,0.8015806097611912,0.8606074367580694
1.1446613862547817e-06,0.9922198480959241,0.9941541943046057,0.994100001530093,1.0045574263285602,0.9270977223311861,0.8604056191784805
1.1483081424160344e-06,0.9992763831661844,0.9941560771489354,1.0015317595055264,1.004559577369718,0.82490817000581,0.8602022560032199
1.1520156764513731e-06,0.9934122214190204,0.9941579904076902,1.0184442114685577,1.0045617925757482,0.9833650686138949,0.8599970778999426
1.1557844906572784e-06,0.9918041980153959,0.9941599259430808,1.0117928514556866,1.0045639602287135,0.932243509619805,0.8597903783966538
1.1596150873302298e-06,0.9976768677117467,0.9941618809713297,1.0007288646300405,1.0045661866990188,1.0411744972246564,0.8595820253509527
1.1635079687667076e-06,0.9975835953799189,0.9941638617551837,0.9946590409790738,1.0045684815061235,0.9388541933068592,0.8593723539796811
1.1674636372631917e-06,0.9901381104844802,0.9941658639074696,0.969510421221492,1.0045707401252595,0.7375996144981118,0.8591612465579902
1.1714825951161623e-06,0.9930860833668522,0.9941678920852127,0.9823735803526354,1.0045731086764689,0.8435106212333279,0.8589481427573396
1.1755653446220996e-06,0.9950242151989324,0.9941699464157475,0.9909710117051109,1.0045754374293276,0.8691169786083472,0.8587336561402851
1.1797123880774833e-06,0.9894838386883591,0.9941720055416838,1.0191670668221942,1.0045777025098375,0.9586098149907121,0.8585174240466715
1.1839242277787938e-06,0.9919244016826749,0.9941740890334334,1.0352953587126454,1.0045800491138601,0.8712309441040044,0.8582990767804342
1.1882013660225107e-06,0.995239245736903,0.9941761960014137,1.0184445649554048,1.004582407242194,0.9069563821301232,0.8580793858812642
1.1925443051051144e-06,0.9976134047129963,0.9941783373616747,1.018621636616834,1.0045847935278147,0.6802790682291127,0.857858195557086
1.196953547323085e-06,0.9921294537617225,0.9941804802138086,0.9996089173016006,1.0045871902853032,0.7101845516864416,0.8576352702852917
1.2014295949729025e-06,0.9902919468101503,0.9941826512069457,1.0002870313199952,1.004589662470637,0.8538184264967,0.8574109530075381
1.2059729503510468e-06,0.9944341836709936,0.9941848524837292,0.9941446671181535,1.0045921450271533,0.895250600159061,0.8571847015204446
1.2105841157539978e-06,0.9918753916939014,0.9941870743127338,1.0042763828822074,1.0045946279046367,0.8737688955882454,0.8569573397239318
1.215263593478236e-06,0.9945222251896175,0.9941893151982261,1.0114914281711949,1.0045970926549925,0.9479378001681782,0.8567279228349567
1.2200118858202413e-06,0.9972694945003041,0.9941915826035036,1.0152973200596667,1.0045996014275582,0.8854171531925688,0.8564970041578506
1.2248294950764935e-06,0.9924657803456333,0.9941938704603852,1.0084506333146104,1.0046021549498638,0.8357637895168601,0.8562645864397392
1.2297169235434728e-06,0.9974546526833515,0.9941961645082795,0.9892267561062454,1.0046046738060914,0.9231470237750166,0.8560303488665455
1.2346746735176595e-06,0.9914441962247351,0.9941984900354113,1.0226401255948867,1.0046072421531491,1.020476739192696,0.8557945446516895
1.2397032472955332e-06,0.9927816878514951,0.994200841682262,0.98747086069048,1.0046098720343322,0.9286029271328021,0.8555573189396002
1.2448031471735744e-06,0.9936024003424523,0.9942032111276584,0.9704639014939213,1.0046124572642894,0.7529062687571466,0.8553181824549891
1.2499748754482629e-06,0.9932375458696627,0.9942056025189131,1.0089540743323253,1.0046151319216765,0.8681541074487391,0.8550776201840351
1.2552189344160788e-06,0.9897710922616505,0.9942080211619981,1.0041873799438734,1.004617873138646,0.8174706978062013,0.8548354437999389
1.2605358263735021e-06,0.9983586590472134,0.9942104474914382,1.0239235605901957,1.0046205403673565,0.7454396253080953,0.8545917532695539
1.2659260536170129e-06,0.994631147946493,0.9942128852935939,0.9726036078786563,1.004623222385111,0.8725385304051733,0.8543461685432443
1.2713901184430911e-06,0.9995288486805778,0.9942153433821824,0.9785660725242905,1.0046259491417333,0.7766921677433872,0.854099052731965
1.276928523148217e-06,0.9864784949190002,0.9942178268382414,0.9832216457973924,1.0046286235966118,0.8972917430965494,0.853850461521829
1.2825417700288706e-06,1.0020032544061042,0.9942203365670743,1.0181041066233487,1.004631499595355,0.8417431566945622,0.8536002301188108
1.288230361381532e-06,0.9922135249040592,0.9942228595403683,0.9774209266334514,1.0046342864403035,0.673193203714472,0.8533483363845061
1.293994799502681e-06,0.9941507954375797,0.9942254158445305,0.9938976555590832,1.0046370797255553,0.8481258190349468,0.8530947422904845
1.2998355866887978e-06,0.9900546695606018,0.9942279789310146,0.9939811542022239,1.0046398635070402,0.9418511960994305,0.8528396345496131
1.3057532252363623e-06,0.9974647992005301,0.9942305796794104,1.0024678179261968,1.0046427016804744,0.9673110638346063,0.8525828658330175
1.3117482174418551e-06,0.9913965937238518,0.9942331881741379,1.0219080038360393,1.004645533981673,0.8303503586537399,0.8523243752166428
1.3178210656017555e-06,0.9899712706512873,0.9942358166904074,0.9459050492919734,1.004648367831822,0.7381266851371694,0.8520645724173743
1.323972272012544e-06,0.9879275142055968,0.9942384503965641,1.0063867498586179,1.0046512781483277,0.8505733185328275,0.8518028245085894
1.3302023389707008e-06,0.9935167956685338,0.9942411127937748,0.9922460892613877,1.004654099519825,0.9900847310217263,0.8515393779275147
1.3365117687727053e-06,0.9938331863418803,0.9942437891326004,0.9865517191403583,1.0046570337756753,0.9674831530932311,0.8512744439272615
1.3429010637150384e-06,0.9936089546144186,0.994246498304709,0.9977954792769094,1.0046599870352764,0.8627229591862285,0.8510079013751537
1.3493707260941793e-06,0.9935328032173745,0.9942492260440738,0.9970975952441273,1.0046629522498556,0.7791569183933058,0.8507396238527359
1.3559212582066085e-06,0.9897565132079819,0.9942519557686844,0.9931658620380224,1.0046659345138427,0.7603942100333695,0.8504696793315967
1.3625531623488063e-06,0.9918155629549271,0.9942547016974729,0.9782721734598339,1.004668861586867,0.7342144651832504,0.8501982055799057
1.3692669408172522e-06,0.9990230773605132,0.9942574764896546,1.012137879867697,1.0046718551477931,0.9591830529147743,0.8499251760783029
1.3760630959084269e-06,0.9995185551124256,0.9942602621161276,0.9991732447623223,1.0046748951615558,0.7877402418455292,0.8496504921998663
1.3829421299188098e-06,0.9953521808846296,0.9942630617119034,1.0070769581770016,1.0046778839194916,0.8884593116013613,0.8493742432503938
1.389904545144881e-06,0.9954146145265649,0.9942658820068376,1.0107290327887835,1.004680889658141,0.7683126207755103,0.849096021356274
1.3969508438831212e-06,0.9952822686503227,0.994268710963787,1.0192224127628546,1.004683961692037,0.8817621170376424,0.84881576786169
1.4040815284300098e-06,0.994349671375736,0.994271562473844,1.0011929928605252,1.004686947922572,0.8754207307836226,0.8485342397391126
1.4112971010820272e-06,0.9976684647989694,0.9942744259062813,1.0023178132576454,1.0046899608111695,0.7655189985968919,0.8482512612330214
1.4185980641356532e-06,0.9941568875493432,0.9942773204409722,0.9837975516188006,1.0046930485247505,0.6470095045589775,0.8479662176961384
1.4259849198873678e-06,0.9992933780572764,0.9942802248797111,1.0326387788099987,1.004696133505425,0.7144474688234235,0.8476794078206384
1.4334581706336516e-06,0.9890681465932669,0.9942831328729331,1.011981588183076,1.0046992159774335,0.9260467304219796,0.847391215210626
1.441018318670984e-06,0.9916919981225372,0.9942860435020109,1.0306145616280837,1.0047023265917614,0.8072805276295448,0.8471013575371897
1.4486658662958456e-06,0.9967980490789347,0.9942889797227574,1.047133532231966,1.0047054430214224,0.9542198410516488,0.8468095537561287
1.4564013158047158e-06,0.9913304417930127,0.9942919394161505,0.9949931365478788,1.0047086627500004,0.8573523087169683,0.846516065158415
1.4642251694940754e-06,0.9953214262238648,0.9942949042512049,1.0217555752576781,1.0047118113949614,0.8173040539647675,0.8462211697400953
1.472137929660404e-06,0.9910871144462645,0.9942978813412638,0.9975164771581596,1.0047149399861663,0.8212418735374678,0.8459243539386622
1.4801400986001817e-06,0.9965881023031943,0.9943008871584821,1.0054465253429619,1.0047180475347028,0.9005257315009239,0.8456258167905549
1.4882321786098883e-06,0.9931749861840359,0.9943039032071702,1.012234053539219,1.0047212276054271,0.8179731629010214,0.8453256762226343
1.4964146719860045e-06,0.9904140201255223,0.9943069314693108,1.0017393067830036,1.0047243605004605,1.0120467407424445,0.8450236801178848
1.50468808102501e-06,0.9935083087266287,0.9943099561122073,0.9813593255915337,1.004727496823571,0.9943058706365117,0.8447200969369203
1.5130529080233847e-06,0.9986065449741433,0.9943129945194654,1.0103068179987624,1.0047306434465915,0.9324879463921262,0.844414543028441
1.521509655277609e-06,0.9955734715926194,0.9943160444327707,0.9885440972569572,1.0047337969627712,0.7964914671273257,0.8441071129702357
1.5300588250841623e-06,0.9917684856360924,0.9943191172654823,1.0166133515921072,1.0047369290573687,0.8379858892097883,0.8437980703781798
1.5387009197395257e-06,0.9941829575862348,0.9943221813645234,1.0000334802542499,1.0047400622283613,0.8803548065857849,0.8434874703330826
1.547436441540178e-06,0.9927264386999846,0.9943252585514065,1.0204245457832881,1.004743202487146,0.8678267490246544,0.8431748908036291
1.5562658927826002e-06,0.9912732809788453,0.9943283574859764,1.0001939885319777,1.0047464167656524,0.9400950798452792,0.8428602152443323
1.5651897757632721e-06,0.9960664704852625,0.9943314613692179,0.9806734096134384,1.004749611586512,0.8000738214780011,0.8425441744500305
1.574208592778674e-06,0.9993769870394104,0.9943345658694895,0.959851872851589,1.0047527814121795,0.706613818331096,0.8422262337220559
1.5833228461252849e-06,0.995715648876811,0.9943376789392019,0.970088447963984,1.0047559767745677,0.8747491586538091,0.8419064474051529
1.5925330380995863e-06,0.9939560789412482,0.9943408099101543,1.0278881933221589,1.0047591861206226,0.8155449378927453,0.841584720014738
1.6018396709980574e-06,0.9888124249501723,0.9943439449243411,1.0304759695348875,1.0047623191657633,0.9017576009914914,0.841261256852492
1.611243247117178e-06,0.9906940261865432,0.9943470997759486,1.0449657488919324,1.0047654688885088,0.6271597712869041,0.8409359801710217
1.6207442687534289e-06,0.9974021975003393,0.9943502409358983,0.9616543022858934,1.0047685820746834,0.9206479907490188,0.8406086080345023
1.6303432382032894e-06,0.9912973553239521,0.9943534020331551,1.000581283871299,1.0047716778012477,0.7377183404276896,0.8402793469963914
1.6400406577632406e-06,0.995663508803028,0.99435654927704,0.9862460287646387,1.004774853085676,0.8412981455895223,0.8399482416002068
1.6498370297297615e-06,1.0007701479633198,0.9943597241057534,0.9770695354581899,1.0047779442091234,0.9158271338794044,0.8396154201480844
1.6597328563993328e-06,0.9961803719679586,0.9943628951001904,0.9788431557144406,1.0047810469180618,0.9258840364873611,0.8392801927378896
1.6697286400684341e-06,0.9897765751622377,0.9943660792730066,1.019547342922691,1.0047841552132613,0.8271416355775921,0.8389434399113402
1.6798248830335456e-06,0.993171604011643,0.9943692503176095,1.0021601076256355,1.0047872330188083,1.1455676488999034,0.8386045988142682
1.6900220875911474e-06,0.9915224063354097,0.9943724329855507,1.0016106123215314,1.0047903402682161,0.696446793376781,0.8382639324242405
1.70032075603772e-06,0.9940793076571269,0.9943756228691784,1.0084307875530414,1.0047934081125576,0.8593642452165345,0.8379213028417735
1.7107213906697433e-06,0.992042735701861,0.9943788240386316,1.0277390976197862,1.0047964586488805,0.9758622338137556,0.8375767561148202
1.721224493783696e-06,0.9977961260513383,0.994382018537173,1.0502669153934785,1.004799512266186,0.9529547976221039,0.8372302221894944
1.7318305676760599e-06,0.9889293514814682,0.994385216972115,1.0026556456874074,1.0048024617117841,0.6758473343620924,0.8368819811374398
1.7425401146433142e-06,0.9957486093021799,0.9943884224931657,1.0422689724849372,1.0048054386159446,0.7411354848674677,0.8365312732863892
1.753353636981939e-06,0.9939971481774471,0.9943916258749926,1.023713311663243,1.0048083256606424,0.8332178150593104,0.8361786673554542
1.7642716369884144e-06,0.9963701097384696,0.9943948272242678,0.9983434343883215,1.0048113037425266,0.7871618839977106,0.8358239719841467
1.7752946169592213e-06,0.9946282909561488,0.9943980269838292,1.00661540535069,1.004814294790148,0.8123788104709407,0.835467378623387
1.786423079190838e-06,0.9937019538515811,0.9944012327534171,0.9840197938495006,1.0048171689647836,0.7539173745249257,0.8351085920695241
1.7976575259797462e-06,0.9926153732003508,0.9944044465300255,0.9642134460639922,1.004820076002952,1.0127571257650632,0.834747574350311
