x,multi-finetuned,multi-frozen,baseline,linear
0.096,9.763050394639968e-11,1.4500976718005863e-35,1.1340284216375095e-17,5.0981496025963786e-20
0.098,1.2441374980261162e-10,3.3764221648103975e-35,1.745370282308025e-17,7.817319176607983e-20
0.1,1.583154660688651e-10,7.825698777245853e-35,2.6792502817898775e-17,1.1961394019484985e-19
0.10200000000000001,2.011641026774903e-10,1.8054956274360133e-34,4.102051271428888e-17,1.8263517814877979e-19
0.10400000000000001,2.5524066239318146e-10,4.146452704427972e-34,6.263989157709432e-17,2.7826959249146026e-19
0.106,3.2338624358562453e-10,9.479031912298757e-34,9.540322325170835e-17,4.230831751591638e-19
0.108,4.0913400982035585e-10,2.1570404158751374e-33,1.4492298168889874e-16,6.418956631918647e-19
0.11,5.168708587760391e-10,4.8860695144778544e-33,2.1957033394453586e-16,9.71811002145314e-19
0.112,6.520351362005608e-10,1.101712043952366e-32,3.317968666838573e-16,1.468175136689842e-18
0.114,8.213580176003627e-10,2.4727697841407714e-32,5.000726976756619e-16,2.2133627781216273e-18
0.116,1.033157696627634e-09,5.524671273140439e-32,7.517203100901828e-16,3.3297070283240005e-18
0.11800000000000001,1.297697315724735e-09,1.2286732527749903e-31,1.1270462366377643e-15,4.998481936420126e-18
0.12,1.6276196987945329e-09,2.72002947205982e-31,1.6853477483615446e-15,7.487708257194037e-18
0.122,2.0384744518315157e-09,5.994018751467178e-31,2.5136204224127464e-15,1.119279078228705e-17
0.124,2.5493559478354775e-09,1.314830912525752e-30,3.739144805636126e-15,1.6695773360418557e-17
0.126,3.1836741780638246e-09,2.8709727901573845e-30,5.547627977156844e-15,2.4851544162401073e-17
0.128,3.970084513764471e-09,6.2401589111986955e-30,8.20927632592201e-15,3.691296244504737e-17
0.13,4.943607172932013e-09,1.3501115956084625e-29,1.2116158972314491e-14,5.471206494173017e-17
0.132,6.14697272940971e-09,2.907710553310724e-29,1.7835596654826095e-14,8.09218858263727e-17
0.134,7.632236454190845e-09,6.233618355992354e-29,2.6186229042911055e-14,1.194338872355256e-16
0.136,9.462711772974013e-09,1.330260891189192e-28,3.8346080053015045e-14,1.759008036226963e-16
0.138,1.1715281807641575e-08,2.8257976485156416e-28,5.600563614932282e-14,2.585156045272371e-16
0.14,1.4483158007213164e-08,5.975207135966659e-28,8.158405742458426e-14,3.7912671352916086e-16
0.14200000000000002,1.7879166449217628e-08,1.25768704830105e-27,1.1853367050707536e-13,5.548309673591005e-16
0.14400000000000002,2.2039655708175987e-08,2.6351174632673985e-27,1.7176754048870453e-13,8.102437374613093e-16
0.146,2.7129135467618092e-08,5.495854004767228e-27,2.482581192312091e-13,1.1807266253270935e-15
0.148,3.3345772541194986e-08,1.1409806124331082e-26,3.5787296892236055e-13,1.7169660740562621e-15
0.15,4.092789093507378e-08,2.357921079374902e-26,5.145380293856753e-13,2.4914533205299466e-15
0.152,5.0161645319330493e-08,4.850519354412541e-26,7.37852051057026e-13,3.6076340647144275e-15
0.154,6.139006309550389e-08,9.932424013836975e-26,1.055320587383111e-12,5.212797891308786e-15
0.156,7.502367948955534e-08,2.0245585936638249e-25,1.5054382034374194e-12,7.51619395277057e-15
0.158,9.155302312599944e-08,4.107840741577065e-25,2.1419284037349376e-12,1.0814432976290469e-14
0.16,1.1156324673393591e-07,8.296693643477857e-25,3.039558881618969e-12,1.5527023558546174e-14
0.162,1.3575123940361906e-07,1.668033545485381e-24,4.302093749710458e-12,2.2245970350413752e-14
0.164,1.6494560357558574e-07,3.338203748706935e-24,6.073135742267757e-12,3.180483740805916e-14
0.166,2.001299321406227e-07,6.650117202387826e-24,8.55086464196892e-12,4.537469188182125e-14
0.168,2.424698791059689e-07,1.3187249530316751e-23,1.20080122834016e-11,6.459707923620475e-14
0.17,2.9334458169401904e-07,2.6030810045143164e-23,1.6818853721134594e-11,9.176789252814436e-14
0.17200000000000001,3.5438306293620187e-07,5.1148128424339577e-23,2.3495569622363194e-11,1.3009101976881387e-13
0.17400000000000002,4.2750632224852253e-07,1.000415676305176e-22,3.2737086302046415e-11,1.8402743021425075e-13
0.176,5.14975907549362e-07,1.9477803581950178e-22,4.5494477405063834e-11,2.5977448273089844e-13
0.178,6.194498565973688e-07,3.7749247994134965e-22,6.305827871342283e-11,3.6592248737536234e-13
0.18,7.440469977367684e-07,7.282584536037279e-22,8.717470507731816e-11,5.143519535910177e-13
0.182,8.924207114306551e-07,1.3985298931168659e-21,1.2019986655078746e-10,7.214568671437295e-13
0.184,1.0688433740561573e-06,2.673419092515993e-21,1.6530378495039439e-10,1.0098085256622482e-12
0.186,1.2783028345519254e-06,5.087114295870674e-21,2.2673946824884544e-10,1.410413246430513e-12
0.188,1.5266124126566151e-06,9.635742650629794e-21,3.101967015244445e-10,1.9657686598937175e-12
0.19,1.8205360545284926e-06,1.8168046289925424e-20,4.2326579745405076e-10,2.7339912430732167e-12
0.192,2.167930437201356e-06,3.409892559069422e-20,5.760436082225711e-10,3.794377314806852e-12
0.194,2.5779059771317614e-06,6.370634535291256e-20,7.819229901967418e-10,5.254877480923209e-12
0.196,3.061008869333163e-06,1.1847707309427722e-19,1.0586180651422362e-09,7.262118947767953e-12
0.198,3.629426461334396e-06,2.1932880541261734e-19,1.4294915597157023e-09,1.0014812090278386e-11
0.2,4.2972184492265445e-06,4.0417259921108436e-19,1.9252678568159555e-09,1.3781641089985433e-11
0.202,5.080576569851536e-06,7.413921924140936e-19,2.5862369098125014e-09,1.892508112538418e-11
0.20400000000000001,5.998115651878226e-06,1.3537523036394946e-18,3.4650807480370574e-09,2.5933029127762726e-11
0.20600000000000002,7.071199076877503e-06,2.460597537847637e-18,4.630486997426964e-09,3.5460710218947414e-11
0.20800000000000002,8.324301886923144e-06,4.451970291513753e-18,6.171753898732369e-09,4.8386063938500747e-11
0.21,9.785414954660531e-06,8.01815320241503e-18,8.204640183010267e-09,6.58827690384235e-11
0.212,1.1486493801703219e-05,1.437497143787408e-17,1.0878772552027941e-08,8.951629053169428e-11
0.214,1.3463955807674435e-05,2.5653717678379943e-17,1.4386995363016611e-08,1.2136989994363807e-10
0.216,1.5759229690764177e-05,4.5572667321078674e-17,1.8977133672852094e-08,1.6420961939624644e-10
0.218,1.841936125638257e-05,8.058784509315178e-17,2.496674460619376e-08,2.2169958436419352e-10
0.22,2.1497679497943326e-05,1.418553570470289e-16,3.276155595622701e-08,2.986825477636729e-10
0.222,2.50545271870965e-05,2.4856111792196967e-16,4.287843823344809e-08,4.0154433144543634e-10
0.224,2.915806010349178e-05,4.33542877401081e-16,5.597393063259438e-08,5.386861820741077e-10
0.226,3.38851190196063e-05,7.527356565045347e-16,7.287954653424304e-08,7.211354670087541e-10
0.228,3.932217846713991e-05,1.3009621434132717e-15,9.464532448868938e-08,9.633332705742866e-10
0.23,4.5566376160480074e-05,2.2381992177624813e-15,1.2259337076386626e-07,1.284147610269793e-09
0.232,5.272662673203901e-05,3.833053740075051e-15,1.5838346437947638e-07,1.708173657646399e-09
0.234,6.092482313597122e-05,6.5343643929229655e-15,2.0409317022306658e-07,2.267398090656835e-09
0.23600000000000002,7.029712869297573e-05,1.1088537121821199e-14,2.623153356160118e-07,3.0033242115453205e-09
0.23800000000000002,8.09953622717397e-05,1.8730864479683318e-14,3.36276335860175e-07,3.969678563554495e-09
0.24,9.318847852448965e-05,3.1495916858196246e-14,4.299789900242675e-07,5.235849459976936e-09
0.242,0.00010706414440788992,5.27185877912743e-14,5.483746944039773e-07,6.8912442789413154e-09
0.244,0.00012283041241959838,8.783883752863438e-14,6.975700220862097e-07,9.050796975318222e-09
0.246,0.0001407174900593048,1.456877104551519e-13,8.8507381648269e-07,1.1861911669725501e-08
0.248,0.00016097960397631504,2.4053208735851367e-13,1.1200916671420676e-06,1.551319433780489e-08
0.25,0.0001838969560901142,3.953093899197254e-13,1.4138755988013657e-06,2.0245404817370882e-08
0.252,0.00020977776766381464,6.467188255961736e-13,1.7801378289618147e-06,2.6365158230470193e-08
0.254,0.00023896040587269136,1.0531940625527792e-12,2.235538552613294e-06,3.426202156027845e-08
0.256,0.00027181558584276835,1.7073246106836108e-12,2.800258889892467e-06,4.4429791082213095e-08
0.258,0.000308748639441615,2.755109616789794e-12,3.498671375289881e-06,5.7492903704155347e-08
0.26,0.00035020184029161343,4.42564977477274e-12,4.36012166398739e-06,7.42391346804115e-08
0.262,0.0003966567725540591,7.076701664330482e-12,5.419836466688196e-06,9.565997091621787e-08
0.264,0.00044863672901274495,1.126420986775895e-11,6.719974079425201e-06,1.2300032914110294e-07
0.266,0.0005067091218834156,1.784789126110344e-11,8.310835225363337e-06,1.5781961828931698e-07
0.268,0.0005714878876091583,2.815073664970768e-11,1.0252253242934379e-05,2.0206653293052012e-07
0.27,0.0006436358646934075,4.4198715452298224e-11,1.261518390535157e-05,2.5817041777231555e-07
0.272,0.0007238671213973032,6.907914166790396e-11,1.5483516302488746e-05,3.291525711263121e-07
0.274,0.0008129492079153868,1.074736513921436e-10,1.8956127214568198e-05,4.1876146758756336e-07
0.276,0.0009117053054755891,1.6644672814420186e-10,2.3149202211243865e-05,5.316365875599891e-07
0.278,0.001021016242721614,2.566061876762752e-10,2.8198847269149212e-05,6.735063548746647e-07
0.28,0.0011418223477670704,3.9380209598396003e-10,3.426401496285804e-05,8.514266153626028e-07
0.28200000000000003,0.001275125102502323,6.016008067519429e-10,4.1529769194070344e-05,1.0740671510346343e-06
0.28400000000000003,0.0014219885641311247,9.148686673152638e-10,5.021091192726696e-05,1.352054928862418e-06
0.28600000000000003,0.001583540517560538,1.3849354889903383e-09,6.055599444431891e-05,1.6983841423476676e-06
0.28800000000000003,0.0017609733212114325,2.086994428414135e-09,7.28517341664805e-05,2.1289046299969987e-06
0.29,0.001955544408106129,3.1306500248764735e-09,8.742785607654643e-05,2.6629019585371104e-06
0.292,0.002168576403772414,4.6748727033448525e-09,0.00010466237517159622,3.3237843499135963e-06
0.294,0.0024014568226258088,6.949085774733785e-09,0.00012498733316321914,4.139893717572983e-06
0.296,0.00265563730510028,1.0282737975377604e-08,0.0001488949988061241,5.14546036433918e-06
0.298,0.0029326323589335657,1.514654941948237e-08,0.000176944536781834,6.381723383009477e-06
0.3,0.0032340175697154554,2.220972268696149e-08,0.0002097691450138883,7.898241488892742e-06
0.302,0.0035614272481092903,3.241886004346072e-08,0.0002480836546864205,9.754421892782896e-06
0.304,0.003916551484086483,4.710621691589731e-08,0.00029269258114217,1.2021297878697195e-05
0.306,0.0043011325820905555,6.813736615189373e-08,0.00034449860733391726,1.4783588960788438e-05
0.308,0.004716960855283748,9.811148674122364e-08,0.0004045114747019836,1.8142080826863235e-05
0.31,0.005165869761928451,1.4063149099137018e-07,0.0004738572493780897,2.2216365690281298e-05
0.312,0.005649730372509212,2.0066626153095217e-07,0.0005537879246198587,2.7147987114382143e-05
0.314,0.006170445162390921,2.85033611153833e-07,0.0006456913135243582,3.310403677767816e-05
0.316,0.006729941131604048,4.030404635199903e-07,0.0007511011795288231,4.028125393326058e-05
0.318,0.00733016226070483,5.67326471027053e-07,0.0008717075461643307,4.8910681386089e-05
0.32,0.007973061319521078,7.949691550341923e-07,0.001009367122165522,5.926293455450876e-05
0.322,0.008660591053894075,1.1089230110444936e-06,0.0011661137735307836,7.165414246758962e-05
0.324,0.009394694784179602,1.539882215488369e-06,0.0013441689706300362,8.645262123014296e-05
0.326,0.010177296458182994,2.1286769439516504e-06,0.0015459521361034013,0.00010408634139716602
0.328,0.011010290210264614,2.929337178684419e-06,0.0017740908181799267,0.00012505125065623063
0.33,0.011895529487445863,4.012985506569209e-06,0.0020314306142229436,0.00014992051202085535
0.332,0.012834815812340358,5.4727519573243895e-06,0.002321044770775145,0.00017935471517630593
0.334,0.013829887261492639,7.429939441342673e-06,0.0026462433890683404,0.00021411311446544674
0.336,0.014882406746082842,1.0041707667427929e-05,0.003010582168747827,0.0002550659410209938
0.338,0.015993950189797053,1.3510586158561917e-05,0.0034178706272355646,0.0003032078285018109
0.34,0.01716599470581783,1.809617243490818e-05,0.0038721797374422716,0.0003596723815349775
0.342,0.01839990688120385,2.4129418514947736e-05,0.004377848932087211,0.0004257479030690206
0.34400000000000003,0.01969693128224719,3.202995606631911e-05,0.004939492428281284,0.000502894281187309
0.34600000000000003,0.0210581792985792,4.2326955770071507e-05,0.005562004830803815,0.0005927610173165464
0.34800000000000003,0.022484618446700338,5.568405712422459e-05,0.006250565976142551,0.000697206356026777
0.35000000000000003,0.023977062255110024,7.292893776711224e-05,0.007010644981335601,0.0008183174516310449
0.352,0.025536160853197473,9.50881125752991e-05,0.007848003461414588,0.0009584314784808737
0.354,0.027162392384430946,0.00012342755779080065,0.008768697876288579,0.0011201575602079285
0.356,0.02885605536107258,0.0001594997391973448,0.009779080961769562,0.0013063993582465823
0.358,0.030617262072604547,0.00020519758037440636,0.01088580218975099,0.0015203781219379983
0.36,0.03244593315325,0.0002628158314939237,0.012095807189052116,0.001765655961611644
0.362,0.0343417934054138,0.00033512018510633716,0.013416336041029719,0.0020461590626224837
0.364,0.03630436896558699,0.00042542432724379547,0.014854920342804641,0.0023662005128655887
0.366,0.0383329858873183,0.0005376749049097898,0.016419378906132383,0.0027305023693949674
0.368,0.04042677020234984,0.000676544130629657,0.01811781193206738,0.0031442165421711973
0.37,0.04258464950607031,0.0008475294287437908,0.019958593471372278,0.0036129440255181513
0.372,0.04480535609721752,0.0010570591561387616,0.021950361949096393,0.004142751961581816
0.374,0.047087431684446526,0.0013126030043436856,0.024102008500113667,0.004740187976082725
0.376,0.049429233654191634,0.0016227852157194252,0.0264226628321288,0.0054122911861882155
0.378,0.05182894287543107,0.0019974982327949755,0.028921676305367388,0.0061665992447613735
0.38,0.05428457299777654,0.0024480138595985223,0.0316086018956682,0.007011150756020146
0.382,0.056793981180042016,0.002987088464239141,0.03449317069188954,0.007954482376284006
0.384,0.05935488016739758,0.0036290582144116227,0.037585264571366656,0.009005619901554657
0.386,0.06196485161669304,0.004389919837349561,0.04089488470051008,0.010174062642742118
0.388,0.06462136055185613,0.005287391962017816,0.04443211552329885,0.011469760400945031
0.39,0.0673217708147467,0.006340951765750011,0.048207083929966796,0.012903082380789773
0.392,0.07006336136178708,0.007571841443469684,0.05222991334288271,0.01448477742077516
0.394,0.07284334324338251,0.009003038978656947,0.05651067251737831,0.01622592497703571
0.396,0.07565887709186839,0.01065918785338623,0.061059318932504596,0.018137876371888434
0.398,0.07850709093472714,0.012566480718621192,0.06588563674028726,0.02023218591165409
0.4,0.0813850981433174,0.014752492678453345,0.0709991693512923,0.022520531589911245
0.402,0.08429001532354186,0.017245960738262036,0.07640914685785248,0.025014625222546515
0.404,0.08721897995388661,0.020076507132094478,0.08212440863214401,0.027726112009286652
0.406,0.09016916757818731,0.02327430567234677,0.0881533215817619,0.03066645968196217
0.40800000000000003,0.09313780836536766,0.026869691935168073,0.09450369469726047,0.03384683758119829
0.41000000000000003,0.09612220285624593,0.030892719973639373,0.10118269068042358,0.03727798619867844
0.41200000000000003,0.09911973672825826,0.035372670288710405,0.10819673559449955,0.04097007792920177
0.41400000000000003,0.1021278944224929,0.04033751592184314,0.11555142762355569,0.04493256999252987
0.41600000000000004,0.10514427149359501,0.04581335568702141,0.12325144616255526,0.049174050706094
0.418,0.10816658556168177,0.051823825646147764,0.13130046257770533,0.05370208051211866
0.42,0.11119268576611636,0.05838950185606027,0.13970105407315536,0.05852302938230147
0.422,0.1142205606435267,0.06552730907882733,0.14845462217055974,0.06364191243519955
0.424,0.11724834437646035,0.07324995145178584,0.1575613173481916,0.06906222580095868
0.426,0.12027432138414232,0.08156538196799351,0.16701997139257663,0.0747857849498177
0.428,0.12329692925253925,0.09047632794058671,0.17682803898528318,0.08081256785971694
0.43,0.12631476002687217,0.09997988935159792,0.18698154997868713,0.08714056552912279
0.432,0.12932655991541764,0.1100672260740913,0.19747507370646247,0.09376564243883093
0.434,0.13233122747843243,0.12072334838848511,0.20830169652762925,0.10068140962630046
0.436,0.1353278103998458,0.1319270230007892,0.21945301361878475,0.10787911305371392
0.438,0.13831550096158285,0.14365080395388824,0.23091913581045495,0.11534753992275579
0.44,0.1412936303605525,0.155861194475502,0.24268871201430262,0.12307294551207165
0.442,0.14426166202606794,0.16851894203018117,0.2547489675132837,0.13103900298538207
0.444,0.14721918411043347,0.18157946476643855,0.2670857580927866,0.13922677843809741
0.446,0.15016590133729207,0.19499340332449247,0.27968363968417864,0.14761473321791782
0.448,0.15310162640084254,0.20870728776168684,0.29252595288046845,0.15617875527132352
0.45,0.15602627111401668,0.22266430533640505,0.30559492137482513,0.16489222093528363
0.452,0.15893983750501128,0.2368051512425476,0.3188717630744687,0.17372608821540259
0.454,0.16184240905914066,0.25106894127232243,0.3323368123628071,0.1826490221726923
0.456,0.1647341422968321,0.2653941629551262,0.34596965172918837,0.19162755258708536
0.458,0.1676152588687951,0.2797196400996319,0.3597492507650956,0.20062626358359006
0.46,0.1704860383361142,0.2939854849474367,0.37365411034412715,0.20960801440459767
0.462,0.1733468117864731,0.3081340123845564,0.38766240966566534,0.21853418999809826
0.464,0.1761979564181895,0.32211059186464475,0.40175215375249984,0.22736497957594798
0.466,0.17903989120158037,0.3358644148442513,0.41590131895344784,0.23605968078891587
0.468,0.18187307370278744,0.3493491585415561,0.43008799401417386,0.24457702667632883
0.47000000000000003,0.18469799812902818,0.3625235305908866,0.4442905143427874,0.25287553208814034
0.47200000000000003,0.18751519462677088,0.37535168352473247,0.4584875872097005,0.26091385585639504
0.47400000000000003,0.19032522983610356,0.38780349279227516,0.4726584057807605,0.2686511746211044
0.47600000000000003,0.19312870867609808,0.3998546970166165,0.4867827500847863,0.27604756390163565
0.47800000000000004,0.1959262773078097,0.411486904187904,0.5008410732563489,0.28306438175697624
0.48,0.19871862719425484,0.42268747227053177,0.5148145716661088,0.2896646502037276
0.482,0.20150650015079632,0.43344927706197994,0.5286852378480003,0.2958134294650604
0.484,0.20429069425534233,0.4437703838894046,0.5424358954483225,0.30147818011121696
0.486,0.2070720704661237,0.45365364270584135,0.5560502157497292,0.3066291082249733
0.488,0.20985155977595768,0.4631062282239013,0.5695127156565243,0.3112394888843507
0.49,0.21263017071624774,0.47213914781541516,0.5828087373603855,0.3152859634986432
0.492,0.21540899701177788,0.4807667399699018,0.5959244102318982,0.31874880685939033
0.494,0.21818922517894748,0.489006185149349,0.6088465957979299,0.32161216017037303
0.496,0.22097214185557354,0.49687704895450435,0.6215628169635665,0.3238642267933666
0.498,0.2237591406499174,0.5044008747254118,0.6340611729163615,0.32549742798093023
0.5,0.22655172830015247,0.5116008391721938,0.6463302414071684,0.32650851645418033
0.502,0.22935152994306332,0.5185014805394405,0.6583589703336012,0.3268986463112312
0.504,0.23216029330217358,0.5251285043418165,0.6701365607576459,0.32667339840877013
0.506,0.23497989162058144,0.5315086670776255,0.6816523436669932,0.3258427610322387
0.508,0.23781232518221393,0.5376697337444789,0.6928956529395888,0.3244210663461158
0.51,0.24065972128666988,0.543640500655757,0.7038556970921183,0.3224268837814471
0.512,0.2435243325668925,0.5494508711829739,0.7145214324851827,0.31988287215983063
0.514,0.24640853356514597,0.5551319687993427,0.7248814407201744,0.3168155929588539
0.516,0.24931481551065182,0.5607162693153515,0.734923812994524,0.3132552876815358
0.518,0.25224577927125374,0.5662377325832924,0.7446360441819034,0.3092356227907795
0.52,0.25520412648107804,0.5717319132695281,0.754004939370678,0.30479340609965677
0.522,0.2581926488757469,0.577236030573577,0.763016535525554,0.299968278861481
0.524,0.2612142158957714,0.582788977992463,0.771656040831752,0.29480238807379117
0.526,0.2642717606467105,0.5884312563274997,0.7799077941358665,0.28934004369311583
0.528,0.26736826433103245,0.5942048160128572,0.7877552467102742,0.28362736555019313
0.53,0.2705067392908603,0.6001527983839061,0.7951809683363323,0.27771192475769724
0.532,0.2736902108224798,0.6063191695472047,0.8021666794235581,0.2716423843158784
0.534,0.2769216979422318,0.6127482448949,0.8086933105562237,0.26546814344927944
0.536,0.2802041932988956,0.6194841068469431,0.8147410904847523,0.25923898995501277
0.538,0.28354064243960536,0.6265699229262397,0.8202896631575755,0.2530047645168581
0.54,0.2869339226445389,0.6340471756021402,0.8253182339217325,0.2468150405480267
0.542,0.29038682154998385,0.6419548193166446,0.829805744510906,0.24071882267847797
0.544,0.2939020157798389,0.6503283835938775,0.8337310758931998,0.2347642665108487
0.546,0.29748204980222914,0.6591990440080838,0.8370732774748174,0.2289984217438171
0.548,0.3011293152207874,0.6685926849559093,0.839811820558959,0.22346700021502644
0.55,0.3048460306994841,0.6785289795802295,0.8419268733525208,0.21821416985972336
0.552,0.30863422270592955,0.6890205127889906,0.8433995942091355,0.21328237502813596
0.554,0.31249570724116055,0.7000719730952477,0.8442124392096514,0.20871218306613704
0.556,0.3164320727044094,0.7116794379923826,0.8443494796255925,0.20454215655111999
0.558,0.32044466401971466,0.7238297758145043,0.8437967243032927,0.20080875009866608
0.56,0.3245345681279007,0.7365001845813817,0.8425424415626379,0.1975462302248815
0.562,0.32870260092294296,0.7496578852737911,0.8405774748406943,0.19478661637239866
0.5640000000000001,0.33294929568658616,0.7632599834282777,0.8378955460423516,0.192559640891789
0.5660000000000001,0.33727489304980623,0.7772535089913128,0.83449354040152,0.190892725519863
0.5680000000000001,0.3416793324848352,0.7915756401513934,0.8303717666196272,0.18981097171583017
0.5700000000000001,0.3461622453075394,0.8061541124981749,0.8255341861429352,0.1893371621077498
0.5720000000000001,0.3507229491474417,0.8209078104658194,0.819988605673533,0.1894917702657174
0.5740000000000001,0.3553604438220552,0.8357475337263837,0.8137468273843206,0.19029297605379725
0.5760000000000001,0.360073408533912,0.8505769271252808,0.8068247518258657,0.19175668391733244
0.578,0.36486020029305416,0.865293559002028,0.7992424291687512,0.19389654163196454
0.58,0.36971885345516076,0.8797901294103425,0.7910240552110082,0.19672395727022501
0.582,0.37464708025611504,0.8939557869210468,0.7821979094844725,0.20024811242442905
0.584,0.3796422722179249,0.9076775304199677,0.7727962338006592,0.2044759700533439
0.586,0.38470150229851185,0.9208416706414975,0.7628550506665538,0.2094122756863349
0.588,0.3898215276591002,0.9333353251263042,0.7524139221510721,0.21505955111341404
0.59,0.39499879292767737,0.9450479198567113,0.7415156509685167,0.2214180801032935
0.592,0.40022943384514603,0.9558726709833127,0.7302059267389239,0.22848588611440426
0.594,0.405509281192182,0.9657080207704605,0.7185329215581284,0.23625870238598454
0.596,0.4108338649091643,0.9744590031003089,0.7065468401334913,0.2447299352080183
0.598,0.41619841833855353,0.9820385155172082,0.6942994307857548,0.2538906215605253
0.6,0.4215978825383643,0.9883684767920886,0.6818434645555782,0.26372938267549345
0.602,0.427026910636502,0.9933808512634937,0.6692321904592768,0.27423237540029055
0.604,0.4324798722181976,0.9970185236950979,0.6565187755890992,0.2853832435221191
0.606,0.4379508577621224,0.9992360110133922,0.6437557392294795,0.2971630714424935
0.608,0.44343368316443593,1.0,0.6309943904467705,0.30955034276325644
