x,patient,control
-20.0,1.6937264775631237e-27,4.71625339058264e-16
-19.798994974874372,1.4535189165430987e-26,2.3027051652266796e-15
-19.597989949748744,1.1979847980143247e-25,1.0797736651595213e-14
-19.396984924623116,9.482768276144124e-25,4.8627318160494704e-14
-19.195979899497488,7.208952892186458e-24,2.1032025380351956e-13
-18.99497487437186,5.263352579394117e-23,8.736451438075662e-13
-18.79396984924623,3.690676467563328e-22,3.4853165506339067e-12
-18.592964824120603,2.485436878115583e-21,1.3353729707841043e-11
-18.391959798994975,1.607506609902751e-20,4.91378472350895e-11
-18.190954773869347,9.985184322805123e-20,1.7365322843313652e-10
-17.98994974874372,5.956795945457971e-19,5.893900361876502e-10
-17.78894472361809,3.4128933400947493e-18,1.9212147395609216e-09
-17.587939698492463,1.8779590256712197e-17,6.0145373066356075e-09
-17.386934673366834,9.924370636726544e-17,1.8083468347357145e-08
-17.185929648241206,5.037016633248864e-16,5.221730260347298e-08
-16.984924623115578,2.4552597625974074e-15,1.448105944450251e-07
-16.78391959798995,1.1494108573139364e-14,3.856909458244066e-07
-16.582914572864322,5.1678167577194715e-14,9.865787696455509e-07
-16.381909547738694,2.2314805478210404e-13,2.423691375021686e-06
-16.180904522613066,9.254087186702912e-13,5.718421004317403e-06
-15.979899497487438,3.6857759323603906e-12,1.295770943265342e-05
-15.77889447236181,1.409871804780017e-11,2.8199001272020164e-05
-15.577889447236181,5.1794817750483474e-11,5.8937637988526194e-05
-15.376884422110553,1.8274680972776889e-10,0.00011830564220781446
-15.175879396984925,6.192573568158955e-10,0.00022807216960977738
-14.974874371859297,2.0153561256738217e-09,0.0004222735444257429
-14.773869346733669,6.299316996824725e-09,0.0007508812822600407
-14.57286432160804,1.8910302539287503e-08,0.0012823493264810153
-14.371859296482413,5.452175561521235e-08,0.0021033047875707775
-14.170854271356784,1.5097721249592492e-07,0.0033133261570472868
-13.969849246231156,4.0153943977038304e-07,0.005013042070413893
-13.768844221105528,1.0257151075748834e-06,0.007284992984485669
-13.5678391959799,2.5166073412118887e-06,0.010168897976182723
-13.366834170854272,5.9306903735604245e-06,0.013635796955447865
-13.165829145728644,1.3424876187122756e-05,0.017568135721444944
-12.964824120603016,2.919099773975569e-05,0.021754046100250238
-12.763819095477388,6.0974048648799124e-05,0.025902773503121652
-12.56281407035176,0.0001223571927576161,0.02968401032339792
-12.361809045226131,0.0002359079237428525,0.03278747402131483
-12.160804020100503,0.00043705521526000995,0.03499217467181318
-11.959798994974873,0.0007781775700871266,0.03622976807799102
-11.758793969849245,0.001331858299592727,0.036625203464296804
-11.557788944723617,0.00219174064315101,0.03650141825862241
-11.356783919597989,0.003469139645671688,0.036342428654616996
-11.15577889447236,0.005283854567247426,0.03671883048888733
-10.954773869346733,0.007748728340572834,0.03818891191149493
-10.753768844221105,0.01094942934197263,0.04119501809463504
-10.552763819095476,0.014923296842716134,0.04597707195056533
-10.351758793969848,0.019643094463386336,0.05252279646646957
-10.15075376884422,0.02501216088627488,0.06056759339862297
-9.949748743718592,0.030875972870434688,0.06964727328303084
