x,multi-finetuned,multi-frozen,baseline,linear
0.632,0.8499763802117731,0.7064908509126453,0.7919596935539491,0.7897820592252623
0.634,0.8503003224795925,0.7034645693039506,0.7832213258125453,0.7867954874067792
0.636,0.8502902326423639,0.7003049611510578,0.7741271577545612,0.7835976839937309
0.638,0.8499489789447836,0.6970089043158018,0.7646746852455589,0.7801755027374087
0.64,0.8492800587973031,0.6935735637800611,0.7548626751584981,0.776516626194192
0.642,0.8482876037632651,0.68999633425902,0.7446911780870896,0.7726095769593133
0.644,0.8469763826663663,0.6862747884747766,0.7341615471218059,0.7684437290213474
0.646,0.8453518025620389,0.6824066324272658,0.7232764628924044,0.7640093200947122
0.648,0.8434199073142616,0.6783896687758667,0.7120399645568238,0.7592974656523869
0.65,0.841187373521489,0.6742217692036322,0.7004574859047347,0.7543001752358258
0.652,0.8386615035420452,0.6699008563822413,0.6885358952627613,0.7490103714663617
0.654,0.8358502153807316,0.6654248958952249,0.6762835374541926,0.7434219120249792
0.656,0.8327620292145724,0.6607918982153056,0.663710275694077,0.7375296147078527
0.658,0.829406050356684,0.6559999305744337,0.6508275310040285,0.7313292855061148
0.66,0.8257919484831096,0.6510471383175589,0.6376483165205264,0.7248177495025345
0.662,0.8219299329779911,0.6459317750983283,0.6241872639537009,0.7179928842275871
0.664,0.8178307242874266,0.6406522410613587,0.6104606394353315,0.7108536549752168
0.666,0.8135055212115053,0.6352071279654529,0.596486346076552,0.7034001514466672
0.668,0.8089659641068612,0.6295952700386847,0.582283910735871,0.695633624971202
0.67,0.8042240940182315,0.6238157992224095,0.5678744527717217,0.6875565254473598
0.672,0.7992923078063675,0.617868203359143,0.5532806329129846,0.6791725370593451
0.674,0.7941833093905518,0.6117523858103296,0.538526580815286,0.6704866117518334
0.676,0.7889100572763346,0.6054687249549803,0.5236378003673711,0.6615049993942682
0.678,0.7834857085920922,0.5990181320190343,0.5086410523557672,0.6522352735336974
0.68,0.7779235599108796,0.5924021057173315,0.49356421467086486,0.6426863516242484
0.682,0.7722369851860382,0.5856227822539971,0.4784361208263671,0.6328685086319947
0.684,0.7664393711792246,0.5786829793207676,0.4632863781491393,0.622793382946448
0.686,0.7605440508072231,0.5715862328539147,0.44814516756050166,0.6124739735841862
0.6880000000000001,0.7545642348782111,0.5643368254557907,0.4330430273961765,0.601924627745733
0.6900000000000001,0.7485129427283358,0.5569398055533811,0.41801062418508816,0.5911610178829962
0.6920000000000001,0.7424029323047938,0.5494009965496554,0.40307851371312364,0.580200107550197
0.6940000000000001,0.7362466302713783,0.5417269954201478,0.38827689602525656,0.5690601054449163
0.6960000000000001,0.7300560627360945,0.5339251604127473,0.37363536825865895,0.5577604071957056
0.6980000000000001,0.7238427872174026,0.5260035877190673,0.3591826793441173,0.5463215246167219
0.7000000000000001,0.7176178264754941,0.5179710771966707,0.34494649065926714,0.5347650023255345
0.7020000000000001,0.711391604837391,0.5098370874288235,0.3309531466640372,0.5231133218050223
0.704,0.7051738876393845,0.5016116806083774,0.31722745939800656,0.5113897931812788
0.706,0.6989737243972312,0.49330545792116876,0.3037925104758753,0.49961843518360316
0.708,0.6927993962936531,0.484929486278636,0.290669473887996,0.48782384394684125
0.71,0.6866583685441235,0.4764952174061197,0.27787746250738476,0.4760310515073383
0.712,0.6805572481658967,0.46801440043004805,0.2654334007341721,0.46426537502831317
0.714,0.6745017476321488,0.45949898922168286,0.2533519251859597,0.4525522579654014
0.716,0.6684966548433317,0.4509610458456929,0.24164531478216728,0.4409171045453311
0.718,0.6625458097920149,0.4424126415273477,0.2303234509868195,0.4293851090773147
0.72,0.6566520882362497,0.43386575659187837,0.21939380838250905,0.4179810817449986
0.722,0.6508173926305498,0.4253321808433642,0.20886147516320036,0.40672927263434955
0.724,0.6450426504937986,0.41682341583863125,0.19872920256949925,0.39565319583747394
0.726,0.6393278203206156,0.40835058047482653,0.18899748176014403,0.38477545553235315
0.728,0.6336719050678772,0.3999243212487501,0.17966464612987892,0.374117575972439
0.73,0.6280729731721443,0.391554728463196,0.17072699665677996,0.3636998373269767
0.732,0.6225281869776731,0.38325125955241507,0.16217894750014913,0.3535411192923401
0.734,0.6170338383794775,0.3750226705775488,0.1540131887796771,0.3436587543463965
0.736,0.6115853914124675,0.3668769568059843,0.14622086325219988,0.3340683924423503
0.738,0.6061775314470548,0.35882130313869426,0.13879175346624048,0.32478387883639526
0.74,0.6008042205845664,0.3508620449895995,0.13171447591685825,0.3158171466160375
0.742,0.5954587587832776,0.3430046400537099,0.12497667874218411,0.3071781253446964
0.744,0.5901338501885847,0.3352536512292858,0.11856523959474448,0.2988746670651761
0.746,0.5848216740894898,0.32761274078640024,0.11246646047977388,0.2909124907120332
0.748,0.5795139598787811,0.32008467570305454,0.10666625657236391,0.28329514577345816
0.75,0.5742020653565649,0.312671343923121,0.10115033629735254,0.27602399581984666
0.752,0.5688770576865356,0.30537378113058616,0.09590437027138747,0.2690982222818609
0.754,0.5635297962918681,0.29819220748423053,0.09091414705592406,0.2625148486187762
0.756,0.558151016963086,0.2911260736183048,0.08616571404314102,0.2562687847715985
0.758,0.5527314164437397,0.2841741150898914,0.08164550218381914,0.25035289154833906
0.76,0.5472617367612261,0.27733441434418404,0.07734043365740775,0.24475806434441613
0.762,0.5417328485794554,0.27060446917630204,0.0732380119704639,0.23947333536285287
0.764,0.5361358328670505,0.2639812665935283,0.06932639434178983,0.23448599327019037
0.766,0.530462060199063,0.2574613609258324,0.06559444658320387,0.22978171900806496
0.768,0.5247032670413376,0.25104095499560186,0.06203178100722316,0.22534473628030297
0.77,0.5188516284041749,0.24471598313981485,0.05862877818149402,0.2211579750540653
0.772,0.5128998262952484,0.23848219487921155,0.055376593600199454,0.21720324625363724
0.774,0.5068411134501918,0.23233523804885117,0.0522671505518338,0.21346142568921586
0.776,0.5006693718721735,0.22627074024199828,0.049293120628769824,0.20991264515254712
0.778,0.4943791657684479,0.22028438747346546,0.04644789344633375,0.20653648852806075
0.78,0.48796578853150363,0.21437199903806572,0.04372553721809746,0.2033121907135641
0.782,0.48142530347429013,0.2085295976231641,0.0411207518713383,0.20021883711935112
0.784,0.47475457809231514,0.2027534738297264,0.03862881638450916,0.1972355615191967
0.786,0.46795131168939863,0.19704024436193915,0.03624553199035617,0.1943417400610652
0.788,0.46101405626780784,0.19138690325938285,0.033967162817846654,0.19151717930900203
0.79,0.4539422306466463,0.1857908656658615,0.03179037544769787,0.18874229627963043
0.792,0.44673612783407957,0.18025000375322225,0.029712178734669324,0.18599828855560033
0.794,0.43939691573857226,0.17476267454472139,0.027729865109785604,0.18326729270242723
0.796,0.4319266313612412,0.16932773950865335,0.02584095442215882,0.18053252938222517
0.798,0.42432816866512546,0.16394457591703965,0.02404314121790135,0.1777784337453679
0.8,0.4166052603672138,0.1586130800842473,0.022334246187324203,0.17499076988618398
0.802,0.408762453945011,0.15333366271472343,0.020712172345495983,0.17215672836830592
0.804,0.40080508219095534,0.1481072366959216,0.019174866349146488,0.1692650060558423
0.806,0.392739228684843,0.14293519777052355,0.017720285198262267,0.16630586772459355
0.808,0.3845716885863845,0.13781939860996964,0.016346368426418498,0.1632711891694157
0.81,0.3763099251769496,0.13276211688804287,0.015051015752296617,0.16015448176587072
0.812,0.3679620226014419,0.12776601801799775,0.013832070047746618,0.1569508986827686
0.8140000000000001,0.3595366352780179,0.12283411326889765,0.012687305376443858,0.15365722317353572
0.8160000000000001,0.35104293445512597,0.11796971401603444,0.011614419772394535,0.150271839595069
0.8180000000000001,0.3424905524021835,0.11317638290648609,0.010611032359526528,0.14679468800961434
0.8200000000000001,0.33388952472229744,0.108457882734058,0.00967468436216254,0.1432272034152898
0.8220000000000001,0.3252502312729822,0.10381812381841722,0.008802843520732564,0.13957224082149328
0.8240000000000001,0.3165833361740653,0.09926111067165709,0.007992911406708918,0.1358339875343356
0.8260000000000001,0.30789972737120214,0.0947908887125434,0.007242233124250899,0.13201786414254685
0.8280000000000001,0.29921045620893183,0.09041149175514764,0.006548108892001854,0.1281304157946049
0.8300000000000001,0.29052667744935823,0.08612689095550187,0.005907807015331233,0.12417919543214573
0.8320000000000001,0.28185959015163214,0.0819409458484087,0.005318577785384487,0.12017264069258105
0.834,0.2732203798038794,0.07785735804788362,0.004777667874900961,0.11611994621520606
0.836,0.26462016207334793,0.07387962812013565,0.004282334840183578,0.11203093308042078
0.838,0.2560699285127815,0.0700110160688813,0.0038298613822220122,0.10791591708187243
0.84,0.24758049453166625,0.06625450580044263,0.003417569066226081,0.103785577477686
0.842,0.23916244991046048,0.06261277386188045,0.0030428312462996905,0.09965082779116971
0.844,0.23082611210450638,0.059088162670619136,0.002703084989390071,0.09552269013549415
0.846,0.22258148255240348,0.05568265837989911,0.0023958418388603147,0.09141217442318168
0.848,0.2144382061715009,0.052397873452097316,0.00211869730210715,0.08733016369233922
0.85,0.20640553419113275,0.049235033942571345,0.001869338987800702,0.08328730664019811
0.852,0.19849229044258662,0.046194971431143435,0.0016455533559579095,0.07929391830348394
0.854,0.19070684119377504,0.04327811947752233,0.0014452310777366539,0.07535988966738857
0.856,0.18305706858644366,0.04048451442153883,0.0012663710312761387,0.07149460682332417
0.858,0.1755503477046898,0.037813800299640224,0.001107082984971878,0.06770688013306067
0.86,0.16819352727576797,0.03526523760607394,0.0009655890402538988,0.06400488369600839
0.862,0.1609929139777979,0.032837715590892824,0.0008402239223349141,0.06039610525988209
0.864,0.15395426030419396,0.0305297677574869,0.0007294342197085012,0.05688730656510753
0.866,0.1470827559115194,0.02833959019983244,0.0006317766816746957,0.05348449397224669
0.868,0.14038302235613728,0.026265062403934197,0.0005459156881810563,0.05019289909124823
0.87,0.13385911110553825,0.024303770128844555,0.00047062000815839837,0.047016969013022325
0.872,0.1275145046926419,0.02245302997984073,0.0004047589616970058,0.04396036563894476
0.874,0.12135212086570937,0.020709915289450622,0.00034729809825479987,0.0410259735133031
0.876,0.11537431957279701,0.019071282930561585,0.00029729449801801683,0.03821591548804082
0.878,0.1095829126079057,0.01753380069929528,0.0002538917969383701,0.03553157548869775
0.88,0.10397917573615083,0.016093974923106845,0.000216315028220551,0.032973627605197085
0.882,0.098563863107299,0.01474817797106241,0.00018386536447413947,0.030542070700791703
0.884,0.09333722376093011,0.013492675367826121,0.00015591483568733143,0.02823626771653638
0.886,0.08829902002214533,0.012323652239929695,0.00013190108890297946,0.026054988846306373
0.888,0.0834485475841423,0.011237238851760784,0.00011132224622066028,0.023996457767704052
0.89,0.07878465707301154,0.010229535018794304,9.373190871383484e-05,0.022058400136043543
0.892,0.0743057768907038,0.009296633216319993,7.873434520428124e-05,0.020238093580733117
0.894,0.07000993713417097,0.008434640232746789,6.597989670660147e-05,0.01853241848445411
0.896,0.06589479439210698,0.0076396972469931716,5.516061984084604e-05,0.01693790887414105
0.898,0.06195765722540028,0.006907998239054258,4.600618567761462e-05,0.015450802807492612
0.9,0.058195512143251533,0.006235806671171666,3.828004436715314e-05,0.014067091698149825
0.902,0.05460504989380073,0.005619470403791316,3.177586052786168e-05,0.012782568085380454
0.904,0.05118269189593487,0.005055434835387643,2.6314219726358272e-05,0.011592871418768514
0.906,0.04792461664760001,0.004540254278044456,2.173960245007955e-05,0.010493531493779882
0.908,0.04482678595530552,0.004070601601243754,1.791761872054966e-05,0.009480009238988668
0.91,0.04188497083947625,0.0036432761945141405,1.473249387685817e-05,0.008547734619174211
0.912,0.039094776980765106,0.003255210315369518,1.2084794023384857e-05,0.007692141479505014
0.914,0.03645166958328192,0.0029034739023155245,9.889378127435455e-06,0.006908699213825374
0.916,0.033950997541814645,0.0025852779436436376,8.073562712879547e-06,0.006192941193999838
0.918,0.03158801681141705,0.0022979765013442276,6.575484466183693e-06,0.00554048994681999
0.92,0.02935791288911474,0.002039067495848006,5.342645793579741e-06,0.004947079109755012
0.922,0.027255822328849925,0.0018061923615828688,4.330628386925265e-06,0.004408572236562614
0.924,0.025276853222043122,0.001597134685661339,3.5019601188309766e-06,0.003920978558328545
0.926,0.02341610458723844,0.0014098179425621733,2.825121046526517e-06,0.003480465834834153
0.928,0.021668684623117437,0.001242302436620131,2.2736749148503798e-06,0.0030833704553310873
0.93,0.02002972778966051,0.0010927815616798276,1.8255132724898226e-06,0.0027262049669767065
0.932,0.018494410692335254,0.0009595774835943144,1.4622001177649295e-06,0.0024056632235864915
0.934,0.01705796675384206,0.0008411363465498336,1.168405841145601e-06,0.00211862335727683
0.936,0.015715699667098595,0.0007360230986605478,9.314201061605174e-07,0.001862148781343736
0.9380000000000001,0.014462995631754511,0.0006429160260821985,7.40734187514196e-07,0.0016334874347289016
0.9400000000000001,0.013295334384559548,0.0005606010782112665,5.876841481410599e-07,0.00143006947706401
0.9420000000000001,0.012208299041332967,0.00048796605952491695,4.6514707223899376e-07,0.0012495036389777244
0.9440000000000001,0.011197584775079338,0.00042399475642212293,3.672833688871958e-07,0.001089572425517414
0.9460000000000001,0.01025900636094851,0.0003677610601781233,2.8931891330913344e-07,0.0009482263615980507
0.9480000000000001,0.009388504624238642,0.0003184231399393158,2.2736149525478424e-07,0.000823577457748615
0.9500000000000001,0.008582151832487672,0.0002752177126633534,1.782466934510202e-07,0.000713892062469798
0.9520000000000001,0.007836156076893934,0.00023745445013526165,1.3940889040587264e-07,0.000617583254606464
0.9540000000000001,0.007146864691860899,0.00020451055673479624,1.0877368322440463e-07,0.0005332029156103256
0.9560000000000001,0.0065107667643870175,0.00017582554554896565,8.466843476046928e-08,0.00045943360772409975
0.9580000000000001,0.005924494787340591,0.00015089623475907253,6.574814747668639e-08,0.00039508037022774263
0.96,0.005384825512392627,0.00012927198101380784,5.093423250809194e-08,0.00033906253218546003
0.962,0.004888680059556406,0.00011055016174722812,3.9364091730195056e-08,0.0002904056268185181
0.964,0.0044331233409322,9.437191412152551e-05,3.034973448147722e-08,0.0002482334798707742
0.966,0.00401536285640823,8.041813446848394e-05,2.3343916466865152e-08,0.00021176053226389633
0.968,0.003632746918767278,6.84057387621667e-05,1.7912519771835978e-08,0.00018028444606131057
0.97,0.003282762364921957,5.8084181763932195e-05,1.3712093277934961e-08,0.00015317903234700542
0.972,0.0029630318088945664,4.923223001897569e-05,1.0471645390622098e-08,0.0001298875301262959
0.974,0.0026713104907061494,4.165498182697958e-05,7.977928994247509e-09,0.00010991625679458291
0.976,0.002405482773584709,3.518112563049424e-05,6.063584854072156e-09,9.282864310134579e-05
0.978,0.002163558339883291,2.9660426933605074e-05,4.5976169832966835e-09,7.823965884639066e-05
0.98,0.0019436681338546118,2.496143284913397e-05,3.477764240973555e-09,6.581062975554771e-05
0.982,0.0017440600969971332,2.0969382643366484e-05,2.62440884584188e-09,5.5244441052987e-05
0.984,0.0015630947391064509,1.7584312171406932e-05,1.975726572367478e-09,4.6281119127471505e-05
0.986,0.0013992405854685746,1.471933984277046e-05,1.4838369085647217e-09,3.869377932322578e-05
0.988,0.0012510695378546936,1.2299121695741843e-05,1.1117559623571766e-09,3.228492521101935e-05
0.99,0.0011172521841491497,1.0258463261929883e-05,8.309917728982482e-10,2.6883082647055266e-05
0.992,0.000996553088594838,8.54107614258843e-06,6.196521067764917e-10,2.2339750440548408e-05
0.994,0.0008878260917993906,7.098467570890253e-06,4.609598270016841e-10,1.8526648460217867e-05
0.996,0.0007900096468362029,5.8889516767456206e-06,3.420914013935164e-10,1.5333243451465466e-05
0.998,0.0007021222150187744,4.876771682432142e-06,2.5327082432470567e-10,1.2664532648589434e-05
1.0,0.0006232577422446199,4.031322819893173e-06,1.870648061959414e-10,1.0439065392132001e-05
