age,controls,patients
31.0,4.58122761725813e-118,2.756945514649159e-121
31.5,3.920367649457069e-113,2.765170538984494e-116
32.0,2.6193079037216284e-108,2.1653618965854447e-111
32.5,1.3663474168058299e-103,1.3238960654443613e-106
33.0,5.564812767091369e-99,6.319636888316462e-102
33.5,1.7695172608805758e-94,2.3552943678210316e-97
34.0,4.393128230251113e-90,6.85351074026824e-93
34.5,8.515453595876066e-86,1.557025913772573e-88
35.0,1.2887139310664783e-81,2.7618076383926664e-84
35.5,1.5227201331347875e-77,3.824774726131203e-80
36.0,1.4047482074783413e-73,4.135548826440801e-76
36.5,1.0117930996738424e-69,3.491204705959498e-72
37.0,5.689836276775674e-66,2.3010834243092127e-68
37.5,2.498173841585159e-62,1.1841434811167169e-64
38.0,8.563678868158344e-59,4.757636381309873e-61
38.5,2.291991062810971e-55,1.4924272662344945e-57
39.0,4.78939103027816e-52,3.655192014536165e-54
39.5,7.813803818205996e-49,6.989440807565575e-51
40.0,9.953126867003031e-46,1.0434942394530151e-47
40.5,9.898546018713146e-43,1.2163353448920525e-44
41.0,7.685959702587081e-40,1.106961760405594e-41
41.5,4.659503365897706e-37,7.865538790811768e-39
42.0,2.2054437546153162e-34,4.363567510000371e-36
42.5,8.150179487695935e-32,1.8900506701700073e-33
43.0,2.351544435823593e-29,6.391832941855597e-31
43.5,5.297293505858293e-27,1.6877187552853258e-28
44.0,9.316863079250939e-25,3.479373374328125e-26
44.5,1.2793819518597988e-22,5.600587039022493e-24
45.0,1.3716571027588926e-20,7.038908018017076e-22
45.5,1.1481687539472414e-18,6.907604002491101e-20
46.0,7.503790873052601e-17,5.293175286724026e-18
46.5,3.828869395533404e-15,3.1673464854909036e-16
47.0,1.5253700694738708e-13,1.4801302633912063e-14
47.5,4.7445468416511245e-12,5.402313433566531e-13
48.0,1.1522033774823612e-10,1.5403112343690087e-11
48.5,2.1846332530182075e-09,3.43156990424203e-10
49.0,3.234023847694337e-08,5.9756921565747495e-09
49.5,3.7378683369572207e-07,8.138052187416308e-08
50.0,3.373053274556908e-06,8.673975936824001e-07
50.5,2.3765522221187585e-05,7.24369559711357e-06
51.0,0.00013074196457618192,4.747298422039852e-05
51.5,0.0005616668477221574,0.00024474213223446355
52.0,0.0018849041167304664,0.0009960610561905025
52.5,0.004946298488901113,0.003217496827306328
53.0,0.010179222885240135,0.008318442005870594
53.5,0.016568823357552373,0.017442249439111344
54.0,0.021863084328350258,0.030283155255938794
54.5,0.024970596133695216,0.044886008898440195
55.0,0.028159275191088358,0.05904643126752137
55.5,0.03557033635133982,0.07155262460695337
56.0,0.048735871835499135,0.08164952038143868
56.5,0.06367856311577147,0.08823345655782047
57.0,0.07281428778944483,0.0910482754902026
57.5,0.0708119298104291,0.09290515048237884
58.0,0.05993042960354699,0.0993550985669457
58.5,0.04942530910117037,0.11409127481319857
59.0,0.048606532416651235,0.1340344803625726
59.5,0.06024608705272517,0.15090881953675978
60.0,0.08069408436951507,0.15923811532399768
60.5,0.10490806072293449,0.16158783808780008
61.0,0.12957118259423261,0.16506804293016697
61.5,0.1521684850019894,0.17439824457127362
62.0,0.17060963880546265,0.189131834295752
62.5,0.18621353383931868,0.20537332839536515
63.0,0.20525943243082395,0.21869448425870627
63.5,0.23345679795469743,0.22677911810368134
64.0,0.2682889651669855,0.23085539954590859
64.5,0.3011029909942729,0.23492653401894564
65.0,0.32793342864506975,0.24299580986148536
65.5,0.3526058581335671,0.2555246938510596
66.0,0.37744549621412443,0.2684484768692511
66.5,0.39857941620743875,0.2778944856238513
67.0,0.4136622994657979,0.28623080809101187
67.5,0.42669228300613077,0.30027552201537044
68.0,0.4421864786693667,0.3227823572452436
68.5,0.4620679751394606,0.34958672260790297
69.0,0.4917982013218659,0.3770567292929422
69.5,0.5439920093912564,0.41035342090569427
70.0,0.6304938228871295,0.46227772290456504
70.5,0.7482923740788197,0.5414020568184555
71.0,0.8722760716588581,0.6397234491165928
71.5,0.9651573239843682,0.7345098804747756
72.0,1.0,0.8031688382341574
72.5,0.9757208293340189,0.8338529539576068
73.0,0.9127801077945326,0.825856162216435
73.5,0.8379910326590864,0.789256047716336
74.0,0.7740821420836508,0.7438977390592991
74.5,0.7360254298209293,0.707681569625455
75.0,0.7272991090865205,0.6800621227660437
75.5,0.7377198699674071,0.6439623029851218
76.0,0.7511558772234826,0.5901876081074258
76.5,0.7602166336987145,0.5337664379513162
77.0,0.7704400057149524,0.4991225863170444
77.5,0.7847860706391464,0.4938256724856205
78.0,0.7873714293189011,0.5034155322048799
78.5,0.7526582914483098,0.5088201723921634
79.0,0.6728300861846483,0.5022015872901282
79.5,0.5683505878469903,0.48542533260926635
80.0,0.47033929410487824,0.4597769702073574
80.5,0.4001983163542379,0.4246314400599779
81.0,0.36460822546485006,0.3858596317402836
81.5,0.3564578099355886,0.35691252482167124
82.0,0.3549862122060352,0.3463400008665111
82.5,0.33562234851634914,0.3483879061013291
83.0,0.2897684188312016,0.34949361147960983
83.5,0.23295734334594234,0.34130194298935
84.0,0.19023098742712166,0.32604545245298905
84.5,0.17608197469686618,0.31165770613033805
85.0,0.18749144311324414,0.3021697194171416
85.5,0.2087039418976113,0.29228618403914997
86.0,0.21963705985395587,0.2722967398768224
86.5,0.2057249017307496,0.2382247645896811
87.0,0.1665900463427081,0.1960519457596871
87.5,0.11627897423906548,0.15662784456731169
88.0,0.07298392559165562,0.12756480627777608
88.5,0.04723425212840804,0.1093343042474624
89.0,0.03809544892120157,0.09732702427767603
89.5,0.037533282907734666,0.08656346328684879
90.0,0.03712751169991948,0.074837549724378
90.5,0.03246057456483772,0.06251975286176442
91.0,0.023868419321252,0.05047925924242553
91.5,0.01443423064318393,0.039127367936755725
92.0,0.007073318112803085,0.02942649437362155
92.5,0.0027767340887939838,0.023290760296136543
93.0,0.0008657432968977623,0.021566042463062242
93.5,0.0002130839909451949,0.02207099187965146
94.0,4.123373358204591e-05,0.02104034099461391
94.5,6.256803962228386e-06,0.016701512982429095
95.0,7.432400122826506e-07,0.010565522351091408
95.5,6.904515491494426e-08,0.005251434201094772
96.0,5.012887166130516e-09,0.0020418031205821315
96.5,2.843304227451491e-10,0.0006201819125780428
97.0,1.2596083813200836e-11,0.00014710145123947925
97.5,4.357738814389028e-13,2.7242908843702063e-05
98.0,1.1772309997982929e-14,3.939237219590865e-06
98.5,2.4832103949831313e-16,4.4472123279936087e-07
99.0,4.089802900168954e-18,3.919937240646996e-08
99.5,5.2591986177659007e-20,2.69764876944188e-09
