epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,5.738344192504883,0.5462962985038757,4.4513020515441895,0.5
2,3.5336179733276367,0.5868055820465088,3.1790823936462402,0.5
3,2.284670829772949,0.5925925970077515,2.2769079208374023,0.5
4,1.5799890756607056,0.6180555820465088,1.510551929473877,0.5
5,1.187147617340088,0.6261574029922485,1.076363444328308,0.6736111044883728
6,0.9770682454109192,0.625,0.9458556771278381,0.5069444179534912
7,0.8674196600914001,0.6145833134651184,1.5656371116638184,0.5
8,0.7700647711753845,0.6145833134651184,1.56294584274292,0.5
9,0.7570067644119263,0.5960648059844971,1.3958553075790405,0.5
10,0.7316420078277588,0.6030092835426331,1.0315252542495728,0.5
11,0.7094422578811646,0.6087962985038757,0.9108367562294006,0.5
12,0.7259920835494995,0.5868055820465088,0.8120117783546448,0.5
13,0.700576663017273,0.6145833134651184,1.5415700674057007,0.5
14,0.6840830445289612,0.6261574029922485,0.8256462216377258,0.4965277910232544
15,0.6896488070487976,0.6307870149612427,3.706528902053833,0.5
16,0.6677078008651733,0.6597222089767456,0.9696948528289795,0.4965277910232544
17,0.6771541237831116,0.6516203880310059,1.341875672340393,0.5
18,0.688495934009552,0.6377314925193787,0.9117198586463928,0.5
19,0.6966534852981567,0.6099537014961243,1.141311526298523,0.5
20,0.6791907548904419,0.6342592835426331,6.12598991394043,0.5
21,0.6771017909049988,0.6504629850387573,2.15386962890625,0.5
22,0.6611079573631287,0.6585648059844971,0.7428903579711914,0.5
23,0.7178447246551514,0.5706018805503845,1.0470504760742188,0.5
24,0.6775151491165161,0.6261574029922485,1.1650900840759277,0.5
25,0.671122670173645,0.6412037014961243,1.3151556253433228,0.5
26,0.6742656230926514,0.6574074029922485,2.9938063621520996,0.5
27,0.6705079078674316,0.6643518805503845,1.2676751613616943,0.5
28,0.6823901534080505,0.6469907164573669,0.7729591131210327,0.5486111044883728
29,0.6751130223274231,0.6539351940155029,0.7046677470207214,0.5520833134651184
30,0.6688045859336853,0.6516203880310059,0.6915594935417175,0.6493055820465088
31,0.6890132427215576,0.65625,0.7309145927429199,0.5034722089767456
32,0.6816325187683105,0.625,0.6410426497459412,0.6666666865348816
33,0.6888472437858582,0.6076388955116272,1.045732021331787,0.5
34,0.7010258436203003,0.6284722089767456,0.7446396350860596,0.5
35,0.6789782047271729,0.6238425970077515,1.0354264974594116,0.5
36,0.6926037073135376,0.6099537014961243,1.0543794631958008,0.5
37,0.6964209079742432,0.6111111044883728,1.1391907930374146,0.5
38,0.6897895932197571,0.6099537014961243,0.6630627512931824,0.6631944179534912
39,0.6887329816818237,0.6192129850387573,0.8820856213569641,0.5
40,0.7068979740142822,0.5868055820465088,0.8854129910469055,0.5
41,0.7038636207580566,0.5949074029922485,0.8096042275428772,0.5
42,0.6529068946838379,0.6793981194496155,0.6796939373016357,0.6388888955116272
43,0.6489512920379639,0.6620370149612427,0.6357773542404175,0.6597222089767456
44,0.6361541152000427,0.6921296119689941,1.3695467710494995,0.5034722089767456
45,0.6369999051094055,0.6898148059844971,0.6017886400222778,0.6909722089767456
46,0.6407851576805115,0.6840277910232544,0.6696446537971497,0.6423611044883728
47,0.6207059025764465,0.6956018805503845,0.612838864326477,0.6805555820465088
48,0.6237125396728516,0.7048611044883728,0.5869840383529663,0.7118055820465088
49,0.5995308756828308,0.7268518805503845,0.6365110874176025,0.6805555820465088
50,0.6093174815177917,0.71875,0.7865109443664551,0.5104166865348816
51,0.5999196171760559,0.7094907164573669,0.6719182729721069,0.6354166865348816
52,0.5896039009094238,0.7233796119689941,0.6125954985618591,0.7118055820465088
53,0.5872530937194824,0.7291666865348816,0.6446691155433655,0.6909722089767456
54,0.6129770874977112,0.7083333134651184,0.6437575817108154,0.6597222089767456
55,0.6010029315948486,0.7245370149612427,0.5721926689147949,0.7395833134651184
56,0.5862054228782654,0.7418981194496155,0.5515071153640747,0.7465277910232544
57,0.5734060406684875,0.7395833134651184,0.9984915852546692,0.5
58,0.595595121383667,0.7314814925193787,0.6255806684494019,0.7083333134651184
59,0.5795600414276123,0.7488425970077515,0.6892758011817932,0.6180555820465088
60,0.5700244307518005,0.7488425970077515,0.6066548824310303,0.7152777910232544
61,0.566169023513794,0.7453703880310059,0.8769510984420776,0.5381944179534912
62,0.5736056566238403,0.7511574029922485,0.9341819286346436,0.5
63,0.5862745642662048,0.7395833134651184,0.959648847579956,0.5
64,0.5790877342224121,0.7384259104728699,0.6308858394622803,0.6597222089767456
65,0.5782651901245117,0.7407407164573669,0.9199669361114502,0.4965277910232544
66,0.5724042654037476,0.7604166865348816,0.7399792075157166,0.6215277910232544
67,0.5776045918464661,0.7488425970077515,0.512817919254303,0.7743055820465088
68,0.5732913017272949,0.7453703880310059,1.053195595741272,0.5
69,0.5452132225036621,0.7673611044883728,0.7795295715332031,0.5208333134651184
70,0.5635521411895752,0.7615740895271301,0.5525612235069275,0.7326388955116272
71,0.5599524974822998,0.7604166865348816,0.5496509075164795,0.7604166865348816
72,0.5471600890159607,0.7673611044883728,0.7061560153961182,0.5902777910232544
73,0.5370883345603943,0.7777777910232544,2.114150047302246,0.5
74,0.572443962097168,0.7534722089767456,0.743596076965332,0.5625
75,0.5590841770172119,0.7604166865348816,0.6559381484985352,0.6736111044883728
76,0.5563473105430603,0.7719907164573669,0.6885020732879639,0.6458333134651184
77,0.5432518124580383,0.7789351940155029,0.5203497409820557,0.7881944179534912
78,0.5530467629432678,0.7743055820465088,0.5900872945785522,0.7465277910232544
79,0.5600499510765076,0.7662037014961243,1.136149287223816,0.5381944179534912
80,0.5321967601776123,0.7847222089767456,0.49970415234565735,0.8020833134651184
81,0.5139750242233276,0.8113425970077515,0.5030525922775269,0.8229166865348816
82,0.5135958790779114,0.8113425970077515,0.5261291861534119,0.7847222089767456
83,0.48568060994148254,0.8171296119689941,0.5475674271583557,0.7638888955116272
84,0.4892151653766632,0.8182870149612427,0.5555319786071777,0.7638888955116272
85,0.47702929377555847,0.8356481194496155,0.5309302806854248,0.7847222089767456
86,0.48313960433006287,0.8252314925193787,0.5146068334579468,0.7673611044883728
87,0.4869968593120575,0.8148148059844971,0.5911753177642822,0.7118055820465088
88,0.4733513295650482,0.8263888955116272,0.47301197052001953,0.8090277910232544
89,0.46551039814949036,0.8344907164573669,0.47893577814102173,0.8125
90,0.47216933965682983,0.8252314925193787,0.47532013058662415,0.8020833134651184
91,0.45998644828796387,0.8379629850387573,0.4693886339664459,0.8159722089767456
92,0.4578873813152313,0.8275462985038757,0.4804454445838928,0.8090277910232544
93,0.4497656524181366,0.8368055820465088,0.5330824851989746,0.7743055820465088
94,0.47532233595848083,0.8275462985038757,0.522017240524292,0.78125
95,0.47203120589256287,0.8275462985038757,0.47475215792655945,0.8263888955116272
96,0.4592415392398834,0.8368055820465088,0.45802798867225647,0.8125
97,0.4649057984352112,0.8287037014961243,0.6422399282455444,0.6944444179534912
98,0.4471147954463959,0.8368055820465088,0.5003669261932373,0.7986111044883728
99,0.45838218927383423,0.8402777910232544,0.5126769542694092,0.7986111044883728
100,0.45558592677116394,0.8356481194496155,0.5176061987876892,0.7847222089767456
101,0.4462941884994507,0.8460648059844971,0.560792863368988,0.7673611044883728
102,0.45482513308525085,0.8391203880310059,0.4886382520198822,0.8090277910232544
103,0.45929160714149475,0.8483796119689941,0.49081653356552124,0.8055555820465088
104,0.4454936683177948,0.8495370149612427,0.48899683356285095,0.7986111044883728
105,0.4441220462322235,0.8495370149612427,0.6414085030555725,0.6909722089767456
106,0.435249924659729,0.8553240895271301,0.4676637649536133,0.8263888955116272
107,0.4288865625858307,0.8611111044883728,0.5345625877380371,0.78125
108,0.45790594816207886,0.8287037014961243,0.4799061417579651,0.8125
109,0.431308388710022,0.8553240895271301,0.48555484414100647,0.8090277910232544
110,0.4281199276447296,0.8553240895271301,0.4439411461353302,0.8368055820465088
111,0.4217756986618042,0.8518518805503845,0.49650779366493225,0.8125
112,0.4287509620189667,0.8622685074806213,0.5401442050933838,0.7673611044883728
113,0.418959379196167,0.8576388955116272,0.46475347876548767,0.8298611044883728
114,0.44028419256210327,0.8541666865348816,0.6985735893249512,0.6527777910232544
115,0.4277056157588959,0.8645833134651184,0.5019873976707458,0.7916666865348816
116,0.4348325729370117,0.8541666865348816,0.4751197099685669,0.8020833134651184
117,0.40828993916511536,0.8645833134651184,0.45266029238700867,0.8229166865348816
118,0.44322097301483154,0.8402777910232544,0.4739483594894409,0.8090277910232544
119,0.4218696057796478,0.8564814925193787,0.5051364302635193,0.7916666865348816
120,0.40651243925094604,0.8703703880310059,0.5338716506958008,0.7847222089767456
121,0.3827104866504669,0.8923611044883728,0.49294859170913696,0.8263888955116272
122,0.3985884487628937,0.8738425970077515,0.4584484100341797,0.8368055820465088
123,0.3723738491535187,0.8912037014961243,0.44581305980682373,0.8125
124,0.393886923789978,0.8726851940155029,0.44851768016815186,0.8090277910232544
125,0.3874913454055786,0.8877314925193787,0.44724804162979126,0.8055555820465088
126,0.3737945258617401,0.8993055820465088,0.44554615020751953,0.8229166865348816
127,0.3887603282928467,0.8819444179534912,0.44847795367240906,0.8125
128,0.390582799911499,0.8819444179534912,0.4558638036251068,0.8194444179534912
129,0.35744327306747437,0.9016203880310059,0.4492851495742798,0.8229166865348816
130,0.3633081912994385,0.9039351940155029,0.46507295966148376,0.8368055820465088
131,0.3730910122394562,0.9050925970077515,0.4946058690547943,0.7986111044883728
132,0.38000214099884033,0.8969907164573669,0.4483756422996521,0.8229166865348816
133,0.3612571954727173,0.9004629850387573,0.4480176568031311,0.8229166865348816
134,0.371594101190567,0.9039351940155029,0.45130428671836853,0.8298611044883728
135,0.3674764335155487,0.8935185074806213,0.45429331064224243,0.8402777910232544
136,0.37219956517219543,0.9004629850387573,0.49571195244789124,0.8090277910232544
137,0.37378957867622375,0.8946759104728699,0.4469808340072632,0.8229166865348816
138,0.379768967628479,0.8877314925193787,0.45517075061798096,0.8194444179534912
139,0.3717380464076996,0.8958333134651184,0.4764949083328247,0.8194444179534912
140,0.36612704396247864,0.8969907164573669,0.455859512090683,0.8263888955116272
141,0.3625483810901642,0.8981481194496155,0.5072877407073975,0.7916666865348816
142,0.365657776594162,0.9016203880310059,0.43801915645599365,0.8090277910232544
143,0.35937443375587463,0.8969907164573669,0.4550461173057556,0.8368055820465088
144,0.3620187044143677,0.8958333134651184,0.44673430919647217,0.8229166865348816
145,0.35656583309173584,0.8981481194496155,0.4524642527103424,0.8229166865348816
146,0.37031829357147217,0.8935185074806213,0.46073442697525024,0.8194444179534912
147,0.35353100299835205,0.9027777910232544,0.43632808327674866,0.8194444179534912
148,0.3495939075946808,0.9050925970077515,0.4422708749771118,0.8090277910232544
149,0.358554482460022,0.8969907164573669,0.4498870074748993,0.8090277910232544
150,0.3614410161972046,0.9016203880310059,0.44152989983558655,0.8263888955116272
151,0.3475838899612427,0.9131944179534912,0.4476977586746216,0.8263888955116272
