epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,9.324630737304688,0.5856481194496155,7.047653675079346,0.5104166865348816
2,5.523719310760498,0.6168981194496155,4.259429454803467,0.6284722089767456
3,3.392627000808716,0.6493055820465088,2.9845187664031982,0.5173611044883728
4,2.232740640640259,0.6481481194496155,1.7996563911437988,0.6944444179534912
5,1.5744770765304565,0.6469907164573669,1.4572850465774536,0.5138888955116272
6,1.2174307107925415,0.6296296119689941,1.0990451574325562,0.625
7,0.9826306104660034,0.6608796119689941,1.0751897096633911,0.5034722089767456
8,0.887043297290802,0.6458333134651184,0.9551263451576233,0.5
9,0.8385341763496399,0.6261574029922485,1.2928684949874878,0.5
10,0.7691241502761841,0.6388888955116272,1.1987128257751465,0.5
11,0.7377921342849731,0.6585648059844971,0.893726110458374,0.5
12,0.7535557746887207,0.6481481194496155,0.7963383197784424,0.5
13,0.7453346848487854,0.6261574029922485,2.6503748893737793,0.5
14,0.7478070259094238,0.6284722089767456,3.22585391998291,0.5
15,0.7476993799209595,0.6469907164573669,1.1803926229476929,0.5
16,0.7108790278434753,0.6261574029922485,6.545671463012695,0.5
17,0.7156147956848145,0.6319444179534912,1.5965662002563477,0.5
18,0.7400020360946655,0.6087962985038757,1.4107729196548462,0.5
19,0.7412081956863403,0.5960648059844971,1.0732682943344116,0.5
20,0.7608910799026489,0.5300925970077515,0.7579215168952942,0.5
21,0.7628581523895264,0.5034722089767456,0.7677524089813232,0.5
22,0.731332540512085,0.5914351940155029,0.8092764616012573,0.5
23,0.740959107875824,0.5555555820465088,2.2202389240264893,0.5
24,0.7606894969940186,0.5185185074806213,0.9233752489089966,0.5
25,0.7545523643493652,0.5057870149612427,1.1008411645889282,0.5
26,0.7368540167808533,0.5173611044883728,0.7776923775672913,0.5
27,0.7273464798927307,0.5555555820465088,0.7405703067779541,0.5208333134651184
28,0.7120274901390076,0.5856481194496155,6.124239921569824,0.5
29,0.7475109696388245,0.5324074029922485,3.2072842121124268,0.5
30,0.7293742299079895,0.5625,0.8291647434234619,0.5
31,0.7324030995368958,0.5648148059844971,0.8057277798652649,0.5
32,0.7380139231681824,0.5393518805503845,1.0795925855636597,0.5
33,0.7355065941810608,0.5173611044883728,0.725334644317627,0.5069444179534912
34,0.7225508093833923,0.5543981194496155,3.3129942417144775,0.5
35,0.7001555562019348,0.6053240895271301,0.7508401274681091,0.5
36,0.6946609616279602,0.6192129850387573,0.7235661745071411,0.5208333134651184
37,0.7183375358581543,0.5590277910232544,1.128695011138916,0.5
38,0.7135382890701294,0.5601851940155029,1.294588327407837,0.5
39,0.708419680595398,0.5752314925193787,1.7650699615478516,0.5
40,0.7147130370140076,0.5844907164573669,4.349306583404541,0.5
41,0.7347466945648193,0.5428240895271301,0.7390414476394653,0.5034722089767456
42,0.7093312740325928,0.5868055820465088,0.7386639714241028,0.5034722089767456
43,0.6870772838592529,0.6354166865348816,0.9455886483192444,0.5
44,0.684863805770874,0.6296296119689941,0.9868214130401611,0.5
45,0.6779958009719849,0.6539351940155029,1.4035311937332153,0.5
46,0.6746663451194763,0.6354166865348816,1.3346583843231201,0.5
47,0.6703076958656311,0.6446759104728699,0.6554933786392212,0.6805555820465088
48,0.6565667390823364,0.65625,0.745908796787262,0.5833333134651184
49,0.6615779995918274,0.6608796119689941,0.8391746282577515,0.5034722089767456
50,0.6569229364395142,0.6701388955116272,0.7260257005691528,0.6354166865348816
51,0.645581841468811,0.6759259104728699,0.6530091762542725,0.6284722089767456
52,0.6493796706199646,0.6701388955116272,0.6503406763076782,0.6319444179534912
53,0.6343830823898315,0.6805555820465088,1.6211016178131104,0.5
54,0.6403524875640869,0.6840277910232544,0.901329755783081,0.5069444179534912
55,0.6463208198547363,0.6655092835426331,0.6372293829917908,0.6840277910232544
56,0.6356076002120972,0.6793981194496155,0.6994540691375732,0.6041666865348816
57,0.6406832933425903,0.6712962985038757,0.6487002968788147,0.6284722089767456
58,0.6194019913673401,0.6863425970077515,1.4047375917434692,0.5
59,0.6285134553909302,0.6886574029922485,0.9324267506599426,0.5416666865348816
60,0.6368995308876038,0.6712962985038757,1.1583318710327148,0.5
61,0.6320168972015381,0.6840277910232544,0.6325643062591553,0.6666666865348816
62,0.6298642158508301,0.6793981194496155,1.5949432849884033,0.5
63,0.6261436939239502,0.6805555820465088,0.6151906251907349,0.6979166865348816
64,0.6254164576530457,0.6956018805503845,0.8389597535133362,0.5416666865348816
65,0.6002830862998962,0.7118055820465088,0.8311649560928345,0.5520833134651184
66,0.5981518030166626,0.7106481194496155,1.1708697080612183,0.5
67,0.633472740650177,0.6898148059844971,0.7005360126495361,0.5763888955116272
68,0.6343764066696167,0.6770833134651184,1.6078684329986572,0.5
69,0.6069521307945251,0.7175925970077515,0.6319128274917603,0.7152777910232544
70,0.5868857502937317,0.7233796119689941,1.7921526432037354,0.5
71,0.5847547650337219,0.7256944179534912,0.9096512198448181,0.5
72,0.5900786519050598,0.7222222089767456,0.8191607594490051,0.5208333134651184
73,0.5738566517829895,0.7511574029922485,1.3430372476577759,0.5104166865348816
74,0.5698196291923523,0.7291666865348816,0.6153538227081299,0.71875
75,0.5856112241744995,0.7430555820465088,0.6045728921890259,0.6909722089767456
76,0.5785319805145264,0.7430555820465088,0.5956999063491821,0.7291666865348816
77,0.572534441947937,0.7592592835426331,0.730588436126709,0.5486111044883728
78,0.6074559092521667,0.7326388955116272,0.6646811962127686,0.6284722089767456
79,0.5997811555862427,0.7118055820465088,1.2075262069702148,0.5
80,0.5960562825202942,0.7465277910232544,1.0681052207946777,0.5
81,0.5728837251663208,0.7557870149612427,0.5583385825157166,0.7673611044883728
82,0.5486773252487183,0.7627314925193787,0.6018114686012268,0.7430555820465088
83,0.5357471704483032,0.7731481194496155,0.547232449054718,0.7569444179534912
