epoch,train_loss,train_accuracy,val_loss,val_accuracy
108,0.4874609112739563,0.8043981194496155,0.45815467834472656,0.8194444179534912
109,0.4808689057826996,0.8148148059844971,0.46180403232574463,0.8194444179534912
110,0.49192625284194946,0.8217592835426331,0.5630682706832886,0.7673611044883728
111,0.48181286454200745,0.8182870149612427,0.49300771951675415,0.7881944179534912
112,0.487303227186203,0.8067129850387573,0.4651617407798767,0.8090277910232544
113,0.4772456884384155,0.8287037014961243,0.5422570705413818,0.7638888955116272
114,0.4742624759674072,0.8310185074806213,0.47349750995635986,0.8125
115,0.4691530764102936,0.8217592835426331,0.6393402218818665,0.7222222089767456
116,0.4671444594860077,0.8229166865348816,0.488751083612442,0.8055555820465088
117,0.48709654808044434,0.8067129850387573,0.4640323221683502,0.8298611044883728
118,0.4688482880592346,0.8391203880310059,0.45281872153282166,0.8368055820465088
119,0.46109330654144287,0.8310185074806213,0.45207855105400085,0.8125
120,0.4394303560256958,0.8425925970077515,0.46769994497299194,0.8055555820465088
121,0.45585110783576965,0.8321759104728699,0.4652184247970581,0.8194444179534912
122,0.44189631938934326,0.8310185074806213,0.4515751302242279,0.8263888955116272
123,0.44925838708877563,0.8402777910232544,0.4537510275840759,0.8263888955116272
124,0.45016610622406006,0.8414351940155029,0.45308277010917664,0.8298611044883728
125,0.43595850467681885,0.8506944179534912,0.4431172311306,0.8298611044883728
126,0.4448379874229431,0.8368055820465088,0.44528716802597046,0.8298611044883728
127,0.43281909823417664,0.8530092835426331,0.445187509059906,0.8368055820465088
128,0.45011335611343384,0.8414351940155029,0.442701131105423,0.8402777910232544
129,0.4247156083583832,0.8506944179534912,0.44269484281539917,0.84375
130,0.4507302939891815,0.8321759104728699,0.4474825859069824,0.8368055820465088
131,0.42306843400001526,0.8564814925193787,0.4463469088077545,0.8194444179534912
132,0.44434094429016113,0.8356481194496155,0.44509950280189514,0.8472222089767456
133,0.43675944209098816,0.8310185074806213,0.44379234313964844,0.8368055820465088
134,0.436768114566803,0.8414351940155029,0.4560149013996124,0.8194444179534912
135,0.42547085881233215,0.8530092835426331,0.4416249692440033,0.84375
136,0.4307175874710083,0.8541666865348816,0.4378395080566406,0.8368055820465088
137,0.43389543890953064,0.8391203880310059,0.44053971767425537,0.84375
138,0.42719727754592896,0.8518518805503845,0.4674011766910553,0.8194444179534912
139,0.43930718302726746,0.8495370149612427,0.4400387704372406,0.8402777910232544
140,0.4321412742137909,0.8506944179534912,0.4413313567638397,0.8368055820465088
141,0.44134649634361267,0.8379629850387573,0.438748300075531,0.8402777910232544
142,0.41324859857559204,0.8564814925193787,0.45302069187164307,0.8229166865348816
143,0.42568543553352356,0.8587962985038757,0.4371989667415619,0.8402777910232544
144,0.4569186568260193,0.8333333134651184,0.4512782096862793,0.8159722089767456
145,0.4193710386753082,0.8668981194496155,0.4588983952999115,0.8159722089767456
146,0.4474264085292816,0.8321759104728699,0.4669739305973053,0.8194444179534912
147,0.4291655123233795,0.8449074029922485,0.4410321116447449,0.8368055820465088
148,0.42056846618652344,0.8518518805503845,0.46580299735069275,0.8125
149,0.4154318571090698,0.8692129850387573,0.44275856018066406,0.84375
150,0.4292796850204468,0.8553240895271301,0.4395856261253357,0.8263888955116272
151,0.42660701274871826,0.8530092835426331,0.45138058066368103,0.8159722089767456
152,0.42791298031806946,0.8530092835426331,0.4743746519088745,0.8263888955116272
153,0.4331299364566803,0.8541666865348816,0.4384102523326874,0.8402777910232544
154,0.4131208658218384,0.8587962985038757,0.44035932421684265,0.8368055820465088
155,0.4157275855541229,0.8530092835426331,0.4438151717185974,0.8194444179534912
156,0.4203896224498749,0.8564814925193787,0.45657315850257874,0.8229166865348816
157,0.43751060962677,0.8472222089767456,0.45260196924209595,0.8194444179534912
158,0.42051273584365845,0.8587962985038757,0.4598453938961029,0.8298611044883728
159,0.4316835105419159,0.8402777910232544,0.44822603464126587,0.8298611044883728
160,0.40896546840667725,0.8703703880310059,0.43695053458213806,0.8333333134651184
