x,y,value
38,2,0.32784746340497023
39,2,-0.47164101328880687
40,2,-0.4323167950573241
41,2,-0.14930102373137508
42,2,-0.15019871849464597
43,2,-0.16245230848595044
44,2,0.3212995314488545
45,2,0.32269697277303394
46,2,0.09846979856390205
47,2,-0.4589532124792694
48,2,-0.14887724856526832
49,2,0.2965160334168074
50,2,-0.48762281772110666
51,2,-0.1771326260207939
52,2,0.0849054593752115
53,2,0.38957491525874577
54,2,0.024572627324107844
55,2,0.23814157296022878
56,2,-0.25780555100554153
57,2,-0.1254859731592298
58,2,0.41263956453911044
59,2,-0.04534129292315092
60,2,0.4783754892422639
61,2,0.41782937121467945
62,2,-0.14743025620118197
63,2,0.5384103063193729
0,3,0.1368217671789386
1,3,0.28499878296541714
2,3,-0.0012313380951705557
3,3,-0.09918325918854276
4,3,0.0
5,3,0.4191665250963704
6,3,-0.11720962932124288
7,3,0.021866535050639083
8,3,-0.21200871358082118
9,3,-0.14743709500190216
10,3,0.10000984908675853
11,3,0.06699118671080553
12,3,0.2728609714102955
13,3,-0.06722628531194848
14,3,0.20591948741311822
15,3,0.3629479689535002
16,3,-0.3180932794406576
17,3,0.1560033067074244
18,3,0.28349046118813853
19,3,0.14177559842538454
20,3,0.2832308299033438
21,3,0.014919705757981905
22,3,0.2748756746094593
23,3,-0.3486753051859629
24,3,0.2184039307764215
25,3,-0.1106709575741675
26,3,-0.17723003862425044
27,3,-0.2587858511562556
28,3,-0.02014315067247654
29,3,0.21941458169682912
30,3,-0.2763673840684387
31,3,-0.1151832940002922
32,3,-0.19379260692897615
33,3,0.029673752992469455
34,3,-0.22722703540399844
35,3,0.0
36,3,0.43757015171931485
37,3,-0.16187051571428318
38,3,0.31731113221544877
39,3,-0.30847261647990964
40,3,-0.36691620030414124
41,3,-0.16055347566168876
42,3,-0.12436598168241676
43,3,-0.13862516491477467
44,3,0.33794803141108026
45,3,0.2274895966579087
46,3,0.1093009361226058
47,3,-0.3449715267554816
48,3,-0.06888719163714883
49,3,0.2467170576273938
50,3,-0.33175217417807173
51,3,-0.13466923675116776
52,3,0.08246506693809123
53,3,0.2925227150756644
54,3,0.15922951259838616
55,3,0.33125259264278917
56,3,-0.09952841274050449
57,3,-0.10670449886330566
58,3,0.34131998142224845
59,3,0.016586819730372897
60,3,0.45214595037934113
61,3,0.3861007193927217
62,3,-0.011729102564174098
63,3,0.44972326791055434
0,4,-0.11939326441108473
1,4,-0.23089774059518917
2,4,-0.01767021504477015
3,4,0.16206209069117114
4,4,0.0
5,4,-0.2944999239060858
6,4,0.18265137726492858
7,4,-0.09038566003251704
8,4,-0.22214680946611165
9,4,-0.46709126161775477
10,4,0.3749719743756943
11,4,-0.19348785127170465
12,4,-0.2548021696098603
13,4,-0.2898916535223352
14,4,-0.27293252898497067
15,4,-0.1820597539253886
16,4,0.011425068492736676
17,4,0.08972121988006142
18,4,-0.19808850009823953
19,4,-0.0751951383463883
20,4,0.20118950793742302
21,4,0.011670950425075126
22,4,0.22840945581865377
23,4,0.23590385395315447
24,4,-0.26911547766279664
25,4,-0.790062957906483
26,4,-0.18509801964385925
27,4,0.21279182182154072
28,4,-0.69244503281281
29,4,-0.2276960943433379
30,4,0.23837707929432023
31,4,-0.24446094590671688
32,4,-0.3796798714030423
33,4,0.11165267484423917
34,4,0.13265129531175845
35,4,0.0
36,4,-0.2833127011859237
37,4,-0.2788070307211986
38,4,-0.2424782316430454
39,4,0.23631638459252632
40,4,0.15998596747969915
41,4,-0.7488357565984934
42,4,-0.5290527638964297
43,4,0.023042876201905583
44,4,-0.27732769166048493
45,4,-0.3280928765155313
46,4,0.0774429963640595
47,4,0.2316025553165407
48,4,0.026066765459449408
49,4,0.04363523393056513
50,4,0.21979223206040086
51,4,-0.4397378095700945
52,4,-0.0351171794105756
53,4,-0.2051225160217293
54,4,-0.09042625209021678
55,4,-0.11102289413993137
56,4,0.04411672498866464
57,4,-0.654850089943645
58,4,-0.37881039535255434
59,4,0.04401544779122713
60,4,-0.2915880802758805
61,4,-0.1787834117173254
62,4,-0.05327716966362236
63,4,-0.2368455924531301
0,5,-0.1376948096534491
1,5,-0.2571917308653745
2,5,-0.07060362870413986
3,5,0.2175789408692994
4,5,0.0
5,5,-0.3246010592483715
6,5,0.21755498111937205
7,5,-0.10495247785273318
8,5,-0.20602730707942643
9,5,-0.5084387139194972
10,5,0.3642358487224343
11,5,-0.27124739989980207
12,5,-0.31496193426480085
13,5,-0.2982308303001019
14,5,-0.35944673399818217
15,5,-0.22294239125115947
16,5,-0.03620137143777922
17,5,0.12686409332176243
18,5,-0.21818578745608183
19,5,-0.13005989901398876
20,5,0.1911973099685303
21,5,0.058793928128942304
22,5,0.22596866382536268
23,5,0.2594811965331594
24,5,-0.3562345634061737
25,5,-0.8592411435656906
26,5,-0.23085208201858973
27,5,0.26699290337508547
28,5,-0.7483603030183128
29,5,-0.2836173394533478
30,5,0.29205744853869225
31,5,-0.1674080752538207
32,5,-0.39501417742396194
33,5,0.1891221514006386
34,5,0.10704833778203868
35,5,0.0
36,5,-0.302668494741252
37,5,-0.32154397049596367
38,5,-0.28783602089121396
39,5,0.2883531274336001
40,5,0.16029559751795822
41,5,-0.8515142605892149
42,5,-0.5257262667211849
43,5,-0.017299126736762288
44,5,-0.3112749259850433
45,5,-0.42345876682565187
46,5,0.05573282235758023
47,5,0.2403225408276215
48,5,0.00011005254522234443
49,5,-0.036576256767447954
50,5,0.2555610477566473
51,5,-0.4508543663726919
52,5,-0.05455930697667583
53,5,-0.28138710710828063
54,5,-0.10710741571052197
55,5,-0.13554344424744033
56,5,0.040504880185372114
57,5,-0.6667350439482963
58,5,-0.4287602921776315
59,5,0.04041928206383067
60,5,-0.32843133765727134
61,5,-0.22875229158149676
62,5,-0.025160178904213293
63,5,-0.2943917733662777
0,6,-0.16561262997152487
1,6,-0.2962184834384934
2,6,-0.08132689952203345
3,6,0.2141476378858231
4,6,0.0
5,6,-0.36334626581428764
6,6,0.22172779296783884
7,6,-0.0847632210659389
8,6,-0.20206083808099368
9,6,-0.48889037923367534
10,6,0.33469146448215725
11,6,-0.2777770246639919
12,6,-0.3438063892190617
13,6,-0.29755951172689454
14,6,-0.35970228052837133
15,6,-0.2429724119544013
16,6,-0.01400289210418203
17,6,0.11221024473731296
18,6,-0.24413489722888723
19,6,-0.11357490487837701
20,6,0.18848534409643747
21,6,0.05790706355377804
22,6,0.23044859077217106
23,6,0.28122703291142503
24,6,-0.3895352869661611
25,6,-0.8522191532398803
26,6,-0.20740013734650095
27,6,0.28157494099262803
28,6,-0.7497558690351706
29,6,-0.30045553027329874
30,6,0.3027003799040321
31,6,-0.1978273199643
32,6,-0.38126522426943954
33,6,0.19838162764651418
34,6,0.1299315911053616
35,6,0.0
36,6,-0.33315092235960164
37,6,-0.305071026152133
38,6,-0.32145234406972534
39,6,0.30733554995902196
40,6,0.19615042651002912
41,6,-0.839648362748153
42,6,-0.5460037974699832
43,6,-0.010980700610217142
44,6,-0.3365511915762448
45,6,-0.4478789969711594
46,6,0.05614274046243209
47,6,0.26316756637185135
48,6,-0.021552224864104075
49,6,-0.056129023883899405
50,6,0.28170105627856545
51,6,-0.4907371003786312
52,6,-0.06273462461915372
53,6,-0.31527795989847013
54,6,-0.09898949918142748
55,6,-0.15006979078854216
56,6,0.06177242604203447
57,6,-0.6774652779562037
58,6,-0.4507897059597466
59,6,0.0399430223491164
60,6,-0.3588249215276973
61,6,-0.26673699107536125
62,6,-0.029143466896234437
63,6,-0.3281487723939489
0,7,-0.10381393805701616
1,7,-0.2374605696794015
2,7,-0.0732554377899166
3,7,0.26507844857213225
4,7,0.0
5,7,-0.2995828853820049
6,7,0.2674957673063785
7,7,-0.10766684787889655
8,7,-0.1857856019396984
9,7,-0.4696244518845518
10,7,0.2864507228823134
11,7,-0.2805853408276251
12,7,-0.30130629841189954
13,7,-0.2810043124739335
14,7,-0.3538452134285364
15,7,-0.22591185579045175
16,7,-0.04343990131979016
17,7,0.10133714408513803
18,7,-0.18488078772393635
19,7,-0.07788126920852959
20,7,0.2248215809573051
21,7,0.08013923994257485
22,7,0.20535100064965137
23,7,0.2703041753620492
24,7,-0.3674400451559332
25,7,-0.8488286262169993
26,7,-0.2099946390504152
27,7,0.3058465972247626
28,7,-0.7363218025102792
29,7,-0.3281231957851952
30,7,0.325998065958875
31,7,-0.17763949684652988
32,7,-0.3896689152326455
33,7,0.172672764443588
34,7,0.10625086717616615
35,7,0.0
36,7,-0.2655572615085495
37,7,-0.30474501373253216
38,7,-0.2677299185397217
39,7,0.3229821907324581
40,7,0.16966059054997668
41,7,-0.8330128263734068
42,7,-0.5260441139516155
43,7,-0.040800429603827945
44,7,-0.27296093615574696
45,7,-0.43813901207639394
46,7,0.02406560138158572
47,7,0.26006229984811113
48,7,-0.006084555890266837
49,7,-0.06035940669057185
50,7,0.288596893598788
51,7,-0.4574035406492595
52,7,-0.0713400497132971
53,7,-0.3064982679489031
54,7,-0.030788260461684223
55,7,-0.06492127290516217
56,7,0.10566273704866634
57,7,-0.655756270087908
58,7,-0.41073047135096363
59,7,0.04990370620623067
60,7,-0.2952876962075843
61,7,-0.21242309991107708
62,7,0.02397947081707404
63,7,-0.29632123339684324
0,8,-0.10750873546174938
1,8,-0.26144339347494244
2,8,-0.06707976237284843
3,8,0.3052128819066363
4,8,0.0
5,8,-0.33919236582460316
6,8,0.3040674218196838
7,8,-0.13787608063358886
8,8,-0.1731707393267193
9,8,-0.46247882293839604
10,8,0.2937017970039151
11,8,-0.2946456297789093
12,8,-0.31726641548022144
13,8,-0.3230216323618061
14,8,-0.38902739013181853
15,8,-0.2502783682178403
16,8,-0.020019644313554078
17,8,0.0714113860844001
18,8,-0.2064653727311195
19,8,-0.0854299047558663
20,8,0.22949893532406068
21,8,0.0744425986195116
22,8,0.14781398965625867
23,8,0.33202794516637296
24,8,-0.38486949198318954
25,8,-0.8569131940407169
26,8,-0.22130014115886357
27,8,0.3535711417259375
28,8,-0.762252346754825
29,8,-0.38429649423034945
30,8,0.3768793280540995
31,8,-0.1610665233583474
32,8,-0.3825987488853212
33,8,0.12434492304321425
34,8,0.11306666592620898
35,8,0.0
36,8,-0.3162674074387134
37,8,-0.3236803698263065
38,8,-0.2932485081427878
39,8,0.3783708564296305
40,8,0.21968091559371325
41,8,-0.8244182302519335
42,8,-0.5162740183034085
43,8,-0.023048767982312673
44,8,-0.3037101371038052
45,8,-0.46350985332115646
46,8,0.05724440562922503
47,8,0.3160688110636245
48,8,0.01761188713424465
49,8,-0.06980546176795291
50,8,0.34156089207410334
51,8,-0.42484978377600696
52,8,-0.03733357130197564
53,8,-0.3308219019410668
54,8,-0.03546734216450872
55,8,-0.0768647861080044
56,8,0.1335163279173595
57,8,-0.6499832997338273
58,8,-0.4592534705116724
59,8,0.07237121975954698
60,8,-0.34245969000582505
61,8,-0.24343349292390778
62,8,0.04475286403699134
63,8,-0.3537984892944864
0,9,-0.11307626206854354
1,9,-0.21930335162127876
2,9,-0.03839240756611337
3,9,0.18976922860020937
4,9,0.0
5,9,-0.27591646049074464
6,9,0.21112730993738243
7,9,-0.08250980985725996
8,9,-0.22305056269456963
9,9,-0.4979731238812412
10,9,0.365105875058307
11,9,-0.22654803006883079
12,9,-0.2648819801628295
13,9,-0.30998038974729086
14,9,-0.3040896755937634
15,9,-0.1859445732693373
16,9,-0.03260740392943294
17,9,0.11107038760654447
18,9,-0.17948449952333032
19,9,-0.09834034491645077
20,9,0.20524647122308304
21,9,0.05987026133144329
22,9,0.23648371569252669
23,9,0.22979106640414113
24,9,-0.3011713319316318
25,9,-0.8380757977944889
26,9,-0.2307785239167318
27,9,0.22688148649924092
28,9,-0.7228915716545556
29,9,-0.24805239284269628
30,9,0.2507101246026326
31,9,-0.18925777906704994
32,9,-0.40166421624323
33,9,0.15701911284679898
34,9,0.09139649352534447
35,9,0.0
36,9,-0.26229418614725303
37,9,-0.3216038582635116
38,9,-0.23291233592447486
39,9,0.24709645417142656
40,9,0.13830691687556096
41,9,-0.8232951152723816
42,9,-0.5323050463330701
43,9,-0.053564227101566185
44,9,-0.26141282906489577
45,9,-0.367078922543101
46,9,0.07434677371264556
47,9,0.2167475764908875
48,9,-0.014688596190132266
49,9,0.016898444512175145
50,9,0.21710406992181777
51,9,-0.4456864603538982
52,9,-0.045364545613861676
53,9,-0.2354050652464251
54,9,-0.07864227951901441
55,9,-0.09345014072093795
56,9,0.03240096759447431
57,9,-0.6530473852897247
58,9,-0.3753766415571722
59,9,0.027766933588669964
60,9,-0.27380678747400816
61,9,-0.16945702814812366
62,9,-0.04753146169390227
63,9,-0.24464731686254154
0,10,0.10777766747419835
1,10,0.27587689508402385
2,10,-0.011463431676570608
3,10,-0.17969008107007123
4,10,0.0
5,10,0.4115550160522285
6,10,-0.1951311891965387
7,10,0.060239389172592264
8,10,-0.31112125427003945
9,10,-0.2759760860714266
10,10,0.25802481681515116
11,10,0.09424870130124587
12,10,0.2544110156877103
13,10,-0.14229372120526415
14,10,0.21085056483618972
15,10,0.3749705364355633
16,10,-0.3588662380329979
17,10,0.2587784301352429
18,10,0.25884971398185624
19,10,0.080084377977372
20,10,0.23992075321558703
21,10,0.050260779279908054
22,10,0.401523311528787
23,10,-0.4234333225422097
24,10,0.22288965107162673
25,10,-0.26718772167685445
26,10,-0.2782801942088167
27,10,-0.35933363621340886
28,10,-0.14613667630709073
29,10,0.33266223781440396
30,10,-0.3634025768381326
31,10,-0.17871932065306598
32,10,-0.27714268341020243
33,10,0.11303905351836897
34,10,-0.2633044385104585
35,10,0.0
36,10,0.4152782637920301
37,10,-0.26037867544418025
38,10,0.3184621349208706
39,10,-0.4017241509194024
40,10,-0.4256677680035809
41,10,-0.3373223498434896
42,10,-0.23909383692220718
43,10,-0.17643148101523579
44,10,0.3070324722862058
45,10,0.23804540553742232
46,10,0.15000484015463048
47,10,-0.41309982233418735
48,10,-0.1311807884639951
49,10,0.3335382387845233
50,10,-0.4292637365478178
51,10,-0.24305724957905525
52,10,0.05844000879808218
53,10,0.33498413116308723
54,10,0.02850631976806452
55,10,0.2651905684633428
56,10,-0.23645936815514557
57,10,-0.24539228774121088
58,10,0.3281191182949219
59,10,0.05901382008572449
60,10,0.43686007489642903
61,10,0.40713210664766003
62,10,-0.12909630804007355
63,10,0.493962841705995
0,11,-0.07955005853140908
1,11,-0.11000009091426215
2,11,-0.09311138733671544
3,11,0.08383314068250627
4,11,0.0
5,11,-0.11354980213474757
6,11,0.10775415432980048
7,11,-0.08516073424646564
8,11,-0.24251810150594375
9,11,-0.3935519928036109
10,11,0.29947967436621437
11,11,-0.16820018898533912
12,11,-0.15366973608798246
13,11,-0.22083885333140893
14,11,-0.15755721619121016
15,11,-0.01342406726363038
16,11,-0.13479339454265762
17,11,0.05875523961131605
18,11,-0.09441450837815948
19,11,-0.009001399315544445
20,11,0.2198925776480128
21,11,0.021952241757532156
22,11,0.1911627279292494
23,11,0.08405224355442079
24,11,-0.2199985089772949
25,11,-0.6292039455646036
26,11,-0.20404328199172145
27,11,0.09238437082840395
28,11,-0.5216391210483565
29,11,-0.11527982771594075
30,11,0.10149111627287093
31,11,-0.17598236110438537
32,11,-0.3602395862878705
33,11,0.06835884239774366
34,11,-0.0026152597425785082
35,11,0.0
36,11,-0.0959451906189013
37,11,-0.29643872518873593
38,11,-0.1256926588719092
39,11,0.09998581436441864
40,11,0.020017596519620734
41,11,-0.6124499059437661
42,11,-0.40134831863140286
43,11,-0.048134757178390844
44,11,-0.12004080156978744
45,11,-0.23271095741607115
46,11,0.10444822433746369
47,11,0.07894318457765633
48,11,-0.06460886055493298
49,11,0.02225451104068148
50,11,0.07155051712025996
51,11,-0.31676016432286086
52,11,0.004333826815627256
53,11,-0.14108113270311853
54,11,-0.034755959265434455
55,11,0.01854449683259609
56,11,-0.0059593148462463415
57,11,-0.498704793744803
58,11,-0.23620093665195085
59,11,0.03750275973637407
60,11,-0.11695418475168277
61,11,-0.05155833831073631
62,11,-0.045212687207077704
63,11,-0.05204268768223798
0,12,-0.14032693592947593
1,12,-0.20199734917299056
2,12,-0.046985965311481956
3,12,0.08425319911446232
4,12,0.0
5,12,-0.2312671252624858
6,12,0.08449385347529449
7,12,-0.04075941578015342
8,12,-0.28953701795856496
9,12,-0.5025842820594781
10,12,0.420954667267738
11,12,-0.1790179111577727
12,12,-0.19261704983623534
13,12,-0.2898731269491897
14,12,-0.22007114207967435
15,12,-0.10410545021446137
16,12,-0.05162404596509584
17,12,0.13532783168495807
18,12,-0.17154239470282623
19,12,-0.054556575340599635
20,12,0.21499860248112979
21,12,0.023821070011274457
22,12,0.30720424029687904
23,12,0.11986053012567684
24,12,-0.221223655402528
25,12,-0.7959793437634056
26,12,-0.22433608286079768
27,12,0.10227321037181403
28,12,-0.6831024686055333
29,12,-0.12166395644929065
30,12,0.12469372680794102
31,12,-0.2621199443048151
32,12,-0.4061416582203204
33,12,0.1551693179868222
34,12,0.09136960997725943
35,12,0.0
36,12,-0.23727753944915378
37,12,-0.3097288382231197
38,12,-0.20027739836301423
39,12,0.12015160855057107
40,12,0.049581035386144987
41,12,-0.7872732205173391
42,12,-0.5514700271424392
43,12,-0.02287855382743941
44,12,-0.23245947180881119
45,12,-0.25949067931786285
46,12,0.10833231762024403
47,12,0.10493655695035159
48,12,-0.012626287436890917
49,12,0.11779668363839141
50,12,0.10516400973568747
51,12,-0.4834152102922725
52,12,-0.027462101381206246
53,12,-0.11449381699842243
54,12,-0.13494691732896477
55,12,-0.11763883058332586
56,12,-0.0430716673135565
57,12,-0.6602220057587096
58,12,-0.3027173614472236
59,12,0.0265527857830433
60,12,-0.22177385880277348
61,12,-0.13355474790104585
62,12,-0.11002432670346317
63,12,-0.14956975226619956
0,13,-0.14564035329246447
1,13,-0.2542243965089997
2,13,-0.05922691390107537
3,13,0.18766376021767267
4,13,0.0
5,13,-0.3170121481827814
6,13,0.19165356665765645
7,13,-0.0667184094481275
8,13,-0.2135891021112952
9,13,-0.4998278705756937
10,13,0.3624007723278508
11,13,-0.23796952347007536
12,13,-0.30469600753939646
13,13,-0.29762199737490064
14,13,-0.3295809570858962
15,13,-0.21199260383061314
16,13,-0.020168037994905068
17,13,0.13650018455446386
18,13,-0.21393791047929644
19,13,-0.12499281854980787
20,13,0.170776802897689
21,13,0.06548287982490685
22,13,0.2539616416844413
23,13,0.2310827069045197
24,13,-0.33924725938785083
25,13,-0.8523108059927332
26,13,-0.2249960902620942
27,13,0.23015725328411232
28,13,-0.738788294730074
29,13,-0.25386905635006557
30,13,0.2547373272066184
31,13,-0.20193744324549248
32,13,-0.3915776224930497
33,13,0.201094659905236
34,13,0.10442380189136231
35,13,0.0
36,13,-0.30106891369150895
37,13,-0.3144465137268491
38,13,-0.2745915464967603
39,13,0.2545306398437408
40,13,0.14362795462116923
41,13,-0.8473139140526019
42,13,-0.5469183118167493
43,13,-0.04402569254598765
44,13,-0.30159270907463875
45,13,-0.4014178206103171
46,13,0.06851678398697264
47,13,0.21478056269254261
48,13,-0.028219074393180606
49,13,-0.017059189266051517
50,13,0.22480581074857142
51,13,-0.48126721607740547
52,13,-0.06766423094346262
53,13,-0.27047027891225484
54,13,-0.12082723426690595
55,13,-0.1419132445962213
56,13,0.016295488762755425
57,13,-0.6719487378895497
58,13,-0.40286098197766035
59,13,0.030290315393746346
60,13,-0.3148478683245033
61,13,-0.2161737628457959
62,13,-0.05439433745971604
63,13,-0.2805329898014759
0,14,-0.11454465316050463
1,14,-0.23220299957195448
2,14,-0.03162429463475165
3,14,0.22213933095719066
4,14,0.0
5,14,-0.2951205346441293
6,14,0.2338057529602
7,14,-0.09097477717703764
8,14,-0.22557583343304297
9,14,-0.4742977958079063
10,14,0.35729713688084364
11,14,-0.22845319908025594
12,14,-0.268800010771758
13,14,-0.30247231206648223
14,14,-0.3322342198499026
15,14,-0.189547133399255
16,14,-0.03239688556338249
17,14,0.0978198654839532
18,14,-0.19350042808263276
19,14,-0.08295529617087759
20,14,0.19378915867530616
21,14,0.05523802695691646
22,14,0.20649224870672103
23,14,0.272607647306795
24,14,-0.319321905354224
25,14,-0.8384792431957538
26,14,-0.2420778869402873
27,14,0.2635234921473197
28,14,-0.7477054507134568
29,14,-0.28059117857702653
30,14,0.2869878427054249
31,14,-0.22046346165074562
32,14,-0.3879090993677621
33,14,0.1362804550071117
34,14,0.0974621081233768
35,14,0.0
36,14,-0.3006402765746222
37,14,-0.33776661869337904
38,14,-0.256363913290362
39,14,0.2892707242927876
40,14,0.18111835518488328
41,14,-0.8040953759278714
42,14,-0.543488144811982
43,14,-0.004149618450385797
44,14,-0.2718198499699957
45,14,-0.3843290666564754
46,14,0.11308451639331787
47,14,0.2620557033017253
48,14,0.03730673373001963
49,14,0.007250576223169587
50,14,0.26210513307647904
51,14,-0.46728956240031083
52,14,-0.018585131652632918
53,14,-0.24392278264784312
54,14,-0.07666274246036278
55,14,-0.0949669027297783
56,14,0.0716436162189261
57,14,-0.6529857532902422
58,14,-0.4106815891185505
59,14,0.05695338190482681
60,14,-0.3052728819168264
61,14,-0.20476510866771547
62,14,-0.018717500545630195
63,14,-0.2726267081839994
0,15,-0.05499888635648687
1,15,-0.009185300790494653
2,15,-0.06716321483043045
3,15,-0.05002084960581242
4,15,0.0
5,15,0.048974339662269696
6,15,-0.03861300196030431
7,15,0.03138040233179052
8,15,-0.29551001917160974
9,15,-0.4642522162264646
10,15,0.36663406997177417
11,15,-0.09434929582777218
12,15,-0.06483704861645578
13,15,-0.1967629339871501
14,15,-0.06679750009867469
15,15,0.07960706426945988
16,15,-0.22612097043714274
17,15,0.25776542429204485
18,15,0.007596233227155238
19,15,-0.06284927211623786
20,15,0.2020690383428483
21,15,0.07976604835932077
22,15,0.4069064054765529
23,15,-0.12947581265157887
24,15,-0.08667717384590194
25,15,-0.6232652536970061
26,15,-0.2811021131340351
27,15,-0.10220706523337987
28,15,-0.47474559464235955
29,15,0.09043640255889289
30,15,-0.09464090945982309
31,15,-0.21148604344941693
32,15,-0.3813560179999104
33,15,0.23812671298434337
34,15,-0.093598893614876
35,15,0.0
36,15,0.0774730720451923
37,15,-0.31361857192421744
38,15,0.006841525541711994
39,15,-0.11846563186895552
40,15,-0.1585841289120398
41,15,-0.6766949251723294
42,15,-0.44658077930367424
43,15,-0.13808602263083689
44,15,-0.01501864089572086
45,15,-0.10383171179115647
46,15,0.10263245581973274
47,15,-0.13884951930104864
48,15,-0.13703063977811406
49,15,0.15856559211508575
50,15,-0.14708516779825292
51,15,-0.419699467747391
52,15,-0.023307902056130002
53,15,0.03515398862330953
54,15,-0.07069083504659651
55,15,0.029764519326067277
56,15,-0.16771950765710375
57,15,-0.5401149471831325
58,15,-0.03152173387825735
59,15,-0.0043959614552711015
60,15,0.07149305298963148
61,15,0.10184411505258902
62,15,-0.1521783473049054
63,15,0.1258297876090612
0,16,-0.12879707752983294
1,16,-0.33341608974181536
2,16,-0.07802535854402924
3,16,0.40833053705964745
4,16,0.0
5,16,-0.43490267717052183
6,16,0.3851760055861206
7,16,-0.21756759700568426
8,16,-0.10910661404355315
9,16,-0.37695908183230215
10,16,0.1819496468698565
11,16,-0.3482918713501337
12,16,-0.3686883351904193
13,16,-0.32766137521340843
14,16,-0.4760389557749852
15,16,-0.34201433484148497
16,16,0.030600284681423964
17,16,-0.02671513946239313
18,16,-0.26832149804193484
19,16,-0.060084867728262534
20,16,0.2385324511645709
21,16,0.07624320050216592
22,16,-0.010594774999809872
23,16,0.47098962730697325
24,16,-0.4496610382786244
25,16,-0.7861760021566102
26,16,-0.17417976322848883
27,16,0.4859209851298594
28,16,-0.7392344232045943
29,16,-0.5311295413574417
30,16,0.5110026977908738
31,16,-0.13192898893121308
32,16,-0.34547951993197124
33,16,0.04284628244223374
34,16,0.16685641865019318
35,16,0.0
36,16,-0.4313771432705614
37,16,-0.2803676311224045
38,16,-0.3776553298598763
39,16,0.5263923046092869
40,16,0.34672241158159833
41,16,-0.7295954689767031
42,16,-0.4637113847152676
