age,tenth,ninetyeth,baseline
78.5,0.9161854335052981,0.9434803613952768,0.9305143598254483
78.6,0.9155828336589514,0.943067875652771,0.9300108075620865
78.7,0.9146687636656138,0.942442011574686,0.929246868415062
78.8,0.9122121367962961,0.9407589178460487,0.9271930574900287
78.9,0.9109589784180465,0.9398997637098295,0.9261450033690963
79.0,0.9100070636397013,0.939246874563021,0.9253487175320143
79.1,0.9092079743922549,0.9386986269071961,0.9246801577027595
79.2,0.9085612299009383,0.9382547832344055,0.9241389811851193
79.3,0.9062624731605909,0.9366763487650348,0.922214896851028
79.4,0.9059253847335096,0.9364447751772037,0.9219326774846477
79.5,0.904565899762877,0.9355105404020105,0.920794291596667
79.6,0.9035297136639548,0.9347981595735556,0.9199264213561458
79.7,0.901610356191195,0.9334778717185559,0.9183183738607882
79.8,0.900902864251543,0.9329909643726935,0.9177254804717047
79.9,0.8987399871267477,0.9315016415748862,0.9159124308864819
80.0,0.8963554758623127,0.9298583112438984,0.9139126978938854
80.1,0.8952396104677791,0.9290887883539156,0.9129765710427156
80.2,0.8937319473448423,0.9280485628631449,0.9117114268167643
80.3,0.8920077105087685,0.9268581887704477,0.9102640824778486
80.4,0.8900590723493266,0.925511963828851,0.9086277759028303
80.5,0.8884519285264381,0.9244009177686969,0.9072777503496507
80.6,0.8864199204615231,0.9229951904335694,0.9055702123271853
80.7,0.8835445676583034,0.9210041957246172,0.9031528080330969
80.8,0.8820875743566914,0.9199944933055548,0.9019273332985381
80.9,0.8795335826441943,0.9182232157674588,0.899778308555712
81.0,0.8767046651157863,0.9162592533869698,0.8973966590424134
81.1,0.8744979725110048,0.9147257918193923,0.8955379112528223
81.2,0.8720184986699852,0.9130012216403052,0.8934484011762982
81.3,0.868361359190276,0.910454534493418,0.8903645209601527
81.4,0.8657961262532139,0.9086660611400975,0.888200016343198
81.5,0.8643666614065157,0.9076686711871051,0.8869933624268115
81.6,0.8609832596332933,0.9053057409311707,0.8841359209750344
81.7,0.8600030453243922,0.9046205886922223,0.8833077123978541
