fpr,tpr
0.0,0.0
0.0196078431372549,0.0
0.0196078431372549,0.0196078431372549
0.0392156862745098,0.0196078431372549
0.0392156862745098,0.058823529411764705
0.058823529411764705,0.058823529411764705
0.058823529411764705,0.0784313725490196
0.0784313725490196,0.0784313725490196
0.0784313725490196,0.13725490196078433
0.09803921568627451,0.13725490196078433
0.09803921568627451,0.17647058823529413
0.11764705882352941,0.17647058823529413
0.11764705882352941,0.19607843137254902
0.21568627450980393,0.19607843137254902
0.21568627450980393,0.29411764705882354
0.2549019607843137,0.29411764705882354
0.2549019607843137,0.3333333333333333
0.29411764705882354,0.3333333333333333
0.29411764705882354,0.35294117647058826
0.3333333333333333,0.35294117647058826
0.3333333333333333,0.43137254901960786
0.35294117647058826,0.43137254901960786
0.35294117647058826,0.45098039215686275
0.37254901960784315,0.45098039215686275
0.37254901960784315,0.49019607843137253
0.39215686274509803,0.49019607843137253
0.39215686274509803,0.5294117647058824
0.4117647058823529,0.5294117647058824
0.4117647058823529,0.5882352941176471
0.43137254901960786,0.5882352941176471
0.43137254901960786,0.6078431372549019
0.47058823529411764,0.6078431372549019
0.47058823529411764,0.6470588235294118
0.49019607843137253,0.6470588235294118
0.49019607843137253,0.6666666666666666
0.5490196078431373,0.6666666666666666
0.5490196078431373,0.7450980392156863
0.5882352941176471,0.7450980392156863
0.5882352941176471,0.7647058823529411
0.6274509803921569,0.7647058823529411
0.6274509803921569,0.7843137254901961
0.6470588235294118,0.7843137254901961
0.6470588235294118,0.8235294117647058
0.7450980392156863,0.8235294117647058
0.7450980392156863,0.8431372549019608
0.8431372549019608,0.8431372549019608
0.8431372549019608,0.8823529411764706
0.8823529411764706,0.8823529411764706
0.8823529411764706,0.9803921568627451
1.0,0.9803921568627451
1.0,1.0
