x,patient,control
16.381909547738694,1.2281741815939235e-15,3.956307793124244e-25
16.582914572864325,2.438867000130029e-16,4.8576045835346393e-26
16.78391959798995,4.6512477142399874e-17,5.728063742400692e-27
16.98492462311558,8.51930208438985e-18,6.48704697534958e-28
17.185929648241206,1.4986208182429939e-18,7.05569338773673e-29
17.386934673366838,2.5318192545333616e-19,7.370310137600536e-30
17.587939698492463,4.107965885843464e-20,7.394097822716233e-31
17.788944723618094,6.401387993230832e-21,7.124230354824529e-32
17.98994974874372,9.58020198412288e-22,6.59240713999709e-33
18.19095477386935,1.3769823457359623e-22,5.858728503270821e-34
18.391959798994975,1.9007949545975366e-23,5.000529478027986e-35
18.592964824120607,2.519969941183021e-24,4.0990372321361726e-36
18.79396984924623,3.2085487471554914e-25,3.2270149353306997e-37
18.994974874371863,3.923513170094906e-26,2.4399072606146497e-38
19.195979899497488,4.60781229276429e-27,1.7717355009590145e-39
19.39698492462312,5.197178518375062e-28,1.235599355971323e-40
19.597989949748744,5.62980926880795e-29,8.275794005297071e-42
19.798994974874375,5.8569689286047134e-30,5.323470840542171e-43
20.0,5.852013910414058e-31,3.2887684129868754e-44
