x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.402,3.202528689441557e-08,0.025998171540768594,0.09532126906686911,1.3589970330972807e-10,0.003335555889125206
0.404,4.315437412804454e-08,0.02654731657997915,0.09592846890838604,1.8571330699466784e-10,0.003648015814460282
0.406,5.796572191024761e-08,0.027141037078571944,0.09654033255082953,2.5314522282131765e-10,0.003984614532735323
0.40800000000000003,7.761261364976778e-08,0.02778042109875718,0.09715671192528096,3.441903325049158e-10,0.00434668189080503
0.41000000000000003,1.035876550374649e-07,0.028466509668948516,0.097777447461111,4.66798919157133e-10,0.0047355691327213715
0.41200000000000003,1.3781558347543294e-07,0.029200296255800215,0.09840237104086348,6.314853539423368e-10,0.005152643955702531
0.41400000000000003,1.8276931646491094e-07,0.029982726339783772,0.09903130907263445,8.521165802478761e-10,0.005599285047382215
0.41600000000000004,2.4161443676362524e-07,0.030814697082082797,0.09966408566338932,1.1469304147350896e-09,0.0060768761037273515
0.418,3.183883045668158e-07,0.031697057070445483,0.10030052587601798,1.5398466541886342e-09,0.00658679933174369
0.42,4.1822112458807337e-07,0.03263060613164391,0.10094045905237903,2.0621500328752437e-09,0.00713042844617632
0.422,5.47607588682929e-07,0.03361609519834403,0.10158372218413547,2.754643874373134e-09,0.007709121174824362
0.424,7.147391700937676e-07,0.034654226218491374,0.10223016331284004,3.6703976011554457e-09,0.008324211292791895
0.426,9.299087674877859e-07,0.035745652095753234,0.10287964494048304,4.878241017032269e-09,0.008977000211945143
0.428,1.2060011848768998e-06,0.03689097665012722,0.10353204743157912,6.4671945274580595e-09,0.009668748157992301
0.43,1.5590848801108184e-06,0.03809075458851774,0.10418727238783551,8.552068447312279e-09,0.010400664973889221
0.432,2.0091225048046977e-06,0.03934549147588617,0.10484524597651532,1.1280517690716883e-08,0.011173900594640674
0.434,2.5808199673686995e-06,0.04065564369849032,0.10550592219378514,1.484190207486994e-08,0.011989535244944291
0.436,3.3046360415285416e-06,0.042021618411725456,0.1061692860446134,1.9478379054353643e-08,0.01284856941744213
0.438,4.217976864807509e-06,0.0434437734661573,0.10683535662116107,2.549874702457688e-08,0.013751913695521754
0.44,5.3666019584364355e-06,0.04492241730647904,0.10750419006208224,3.3295665729526235e-08,0.01470037849056662
0.442,6.806270567766554e-06,0.046457808839311686,0.10817588237571761,4.336700836680749e-08,0.015694663769209742
0.444,8.604659066562536e-06,0.04805015726699291,0.10885057211082029,5.634225053684811e-08,0.01673534885140658
0.446,1.0843581764613435e-05,0.04969962188574102,0.10952844285919587,7.30149773037031e-08,0.01782288236492681
0.448,1.362154855905189e-05,0.05140631184782204,0.11020972557545755,9.438279460486107e-08,0.018957572446084973
0.45,1.7056693306642203e-05,0.05317028588857918,0.11089470069999582,1.2169616852350988e-07,0.020139577280096087
0.452,2.1290106376670803e-05,0.054991552020379086,0.11158370007222215,1.5651798909391844e-07,0.02136889607727464
0.454,2.6489603361931442e-05,0.05687006719668184,0.11227710862217599,2.0079596796620363e-07,0.02264536058331515
0.456,3.285395915210027e-05,0.05880573695053086,0.1129753658296638,2.569503349702256e-07,0.023968627223021555
0.458,4.0617632271132986e-05,0.06079841501276791,0.11367896694123202,3.279797007641613e-07,0.02533816997702628
0.46,5.0055998304229906e-05,0.06284790291620315,0.11438846393644708,4.1758840436333976e-07,0.02675327409020073
0.462,6.149110314902876e-05,0.06495394959278349,0.11510446623616426,5.303391679182209e-07,0.028213030708550392
0.464,7.529793649124643e-05,0.06711625097150725,0.11582764114670416,6.718354383864949e-07,0.029716332538375446
0.466,9.191121312289164e-05,0.06933444958540882,0.11655871403510944,8.489384074404425e-07,0.03126187061733277
0.468,0.00011183263432560116,0.0716081341963788,0.11729846823192613,1.0700243664611398e-06,0.032848132281738905
0.47000000000000003,0.0001356385834206614,0.07393683944689136,0.11804774465922746,1.345288770528448e-06,0.03447340040800595
0.47200000000000003,0.00016398818869925788,0.07632004554786374,0.11880744118287338,1.6871041496209135e-06,0.03613575399851915
0.47400000000000003,0.00019763166333795388,0.0787571780118864,0.11957851168926438,2.1104398100578404e-06,0.03783307017356634
0.47600000000000003,0.00023741880572740397,0.08124760744092263,0.12036196488810094,2.6333521049538603e-06,0.039563027621163684
0.47800000000000004,0.0002843075151718553,0.0837906493772894,0.12115886284388744,3.2775549062237644e-06,0.041323111545849375
