age,controls,patients
56.5,0.39523654068086306,0.2832029687584586
57.0,0.3698855621341963,0.30615844489363647
57.5,0.352867489445612,0.32551979106974577
58.0,0.3340236202508493,0.32494301099693546
58.5,0.3166769694092728,0.3052081013522922
59.0,0.3026712122950611,0.27651175707385284
59.5,0.2837703623571291,0.24651486953302162
60.0,0.2500764529506081,0.21528627447433055
60.5,0.20220027920295036,0.18074554866087647
61.0,0.15237814226083712,0.14564668667961198
61.5,0.11591199452806011,0.11628190000285951
62.0,0.10273154925085444,0.0962998926213366
62.5,0.11235686551973902,0.08453416997053752
63.0,0.13251377997282124,0.07862409199597095
63.5,0.14611731088673363,0.0790025827940364
64.0,0.14505558577028904,0.08673763358228473
64.5,0.13629354122983603,0.09691482830097711
65.0,0.131491714905283,0.09849574151853532
65.5,0.13314327547233049,0.08423467575001613
66.0,0.13533162842705884,0.058430351225753976
66.5,0.13518387672066495,0.0323890148084399
67.0,0.1360588303184457,0.014302581373305513
67.5,0.1390641842813422,0.005268394114217233
68.0,0.1381324254441119,0.0026883240217645283
68.5,0.12691034671003848,0.004739032023174874
69.0,0.10736429553003787,0.011687436041234837
69.5,0.08745954856298482,0.023800890447826316
70.0,0.07133818158168259,0.037985700205413496
70.5,0.05631338162438323,0.047344490049482615
71.0,0.0395844486777677,0.0460723817815223
71.5,0.023146305962007657,0.03500476644163175
72.0,0.01085629823371401,0.02076483886734912
72.5,0.004019245087775915,0.00961711431878747
73.0,0.001166841167772941,0.0034775695289438555
73.5,0.00026493757771422414,0.0009817969873771534
74.0,4.6998956083765156e-05,0.00021641252811116634
74.5,6.511282616036618e-06,3.7244138394065337e-05
75.0,7.043804415151345e-07,5.004357130337682e-06
75.5,5.9495206212746066e-08,5.249929705063673e-07
76.0,3.923550010034632e-09,4.300050061393238e-08
76.5,2.020199940676219e-10,2.7498459514979727e-09
77.0,8.121300995189741e-12,1.3729605174605168e-10
77.5,2.549013888407938e-13,5.352079571340548e-12
78.0,6.246458156157935e-15,1.6289280614754737e-13
78.5,1.195116887755689e-16,3.870758518725212e-15
79.0,1.7852613226702885e-18,7.1813332653023e-17
79.5,2.0821310143379268e-20,1.040228898946876e-18
80.0,1.8959598930326486e-22,1.1764340289502168e-20
80.5,1.34792296094807e-24,1.038774001450526e-22
81.0,7.481967673735017e-27,7.16125922722908e-25
81.5,3.2425106713756014e-29,3.854539922762116e-27
82.0,1.097139448689192e-31,1.6198340783382668e-29
82.5,2.8983917017941612e-34,5.314756170276693e-32
83.0,5.97815477085278e-37,1.3614791289602243e-34
83.5,9.627024151341579e-40,2.723036492017195e-37
84.0,1.2104080355953551e-42,4.252171426241025e-40
84.5,1.188191291625828e-45,5.184213732170123e-43
85.0,9.10658953599387e-49,4.934803469884564e-46
85.5,5.449290853550975e-52,3.667512939437217e-49
86.0,2.5458865440877073e-55,2.128081606811849e-52
86.5,9.286518592041879e-59,9.64094780000208e-56
87.0,2.644731874598189e-62,3.410091363055824e-59
87.5,5.880648160199535e-66,9.417315665577145e-63
88.0,1.0209008682447929e-69,2.030500362764924e-66
88.5,1.3837472794923209e-73,3.41817146813092e-70
89.0,1.4643497483856762e-77,4.49261753733107e-74
89.5,1.209895005099759e-81,4.6102012210797905e-78
90.0,7.804864733407856e-86,3.693644933088879e-82
90.5,3.9309535096021015e-90,2.310496090979767e-86
91.0,1.5457713884621143e-94,1.1284184059247747e-90
91.5,4.745778355959683e-99,4.302787663286075e-95
92.0,1.1375866012641123e-103,1.280986338549367e-99
92.5,2.1290032043197913e-108,2.97751468064658e-104
93.0,3.1108780884808594e-113,5.403537313599024e-109
