x,patient,control
-4.1206030150753765,0.35613184168758116,0.8109717090834896
-3.9195979899497466,0.38570643372867564,0.8333648066472833
-3.7185929648241185,0.4163569096507698,0.8553792126121086
-3.5175879396984904,0.44619986867679273,0.8771967524476693
-3.3165829145728623,0.47351867017449417,0.8987984176364754
-3.115577889447234,0.49698834739921843,0.9199146224431439
-2.914572864321606,0.5158280361454941,0.9400260500627274
-2.713567839195978,0.5298565166533683,0.9584184005092371
-2.5125628140703498,0.5394501136302395,0.9742839329708635
-2.3115577889447216,0.5454237373223944,0.9868507893586902
-2.1105527638190935,0.5488690560888766,0.9955108978136081
-1.9095477386934654,0.5509856442012848,0.9999137013927957
-1.7085427135678373,0.5529325644139773,1.0
-1.5075376884422091,0.5557138512167374,0.9959677820339892
-1.306532663316581,0.5600978944649935,0.9881846171171311
-1.105527638190953,0.5665628729504051,0.9770797818377136
-0.9045226130653248,0.5752602021974288,0.9630550525158795
-0.7035175879396967,0.5859938953456628,0.9464424424755294
-0.5025125628140685,0.5982216914613651,0.9275141820596501
-0.3015075376884404,0.6110891323576809,0.9065253355505672
-0.10050251256281229,0.6235072142877641,0.8837544649256246
0.10050251256281584,0.6342770329364334,0.8595100572730169
0.30150753768844396,0.6422527008988113,0.8340890863241098
0.5025125628140721,0.6465202361546044,0.8077001597602864
0.7035175879397002,0.6465593674163506,0.7803847061200816
0.9045226130653283,0.6423513238573697,0.7519756122703869
1.1055276381909565,0.634401455655295,0.7221209022343386
1.3065326633165846,0.6236614004232026,0.690375910694816
1.5075376884422127,0.6113587199986263,0.6563415819277202
1.7085427135678408,0.5987665836030762,0.6198096185161489
1.909547738693469,0.586964512096374,0.5808731225366484
2.110552763819097,0.5766466360777536,0.5399733676825026
2.311557788944725,0.5680233245985152,0.4978733044084009
2.5125628140703533,0.5608378579124981,0.45556830112877256
2.7135678391959814,0.5544894562176187,0.4141581289761875
2.9145728643216096,0.5482270472200039,0.3747087594005272
3.1155778894472377,0.541362688980773,0.3381293444313696
3.316582914572866,0.533453042314247,0.30508205351338374
3.517587939698494,0.5244098862512854,0.2759335892167379
3.718592964824122,0.5145208786688188,0.250749335041014
3.91959798994975,0.5043832268407951,0.2293249878054454
4.120603015075378,0.4947708535459886,0.2112462536479468
4.321608040201006,0.4864676040043344,0.19596475762379095
4.5226130653266345,0.4801042793420378,0.18287791257440056
4.723618090452263,0.4760355288875219,0.17140214588324054
4.924623115577891,0.47428366135157646,0.16103205948253763
5.125628140703519,0.4745607956563337,0.15138165753398472
5.326633165829147,0.4763609965973593,0.1422064678710955
5.527638190954775,0.4790950578588922,0.13340659717726028
5.728643216080403,0.482228527025442,0.12501097146825876
5.929648241206031,0.4853831896593293,0.11714352844490152
6.1306532663316595,0.488374447184452,0.1099741868478976
6.331658291457288,0.4911779229370059,0.1036611894294356
6.532663316582916,0.49384085395253546,0.09829556238565446
6.733668341708544,0.4963696715785608,0.09386062335384752
6.934673366834172,0.4986298359855477,0.09021764821611061
7.1356783919598,0.5002872904131348,0.08712252916173065
7.336683417085428,0.5008067694324277,0.08426927467755578
7.537688442211056,0.4995063895544367,0.08134787903303549
7.7386934673366845,0.4956553729875111,0.07809986658699151
7.939698492462313,0.488594731222218,0.07435652494659457
8.14070351758794,0.4778589033777212,0.07005175484917238
8.341708542713569,0.4632778685198875,0.06521062243004479
8.542713567839197,0.445042419269428,0.05992232167507559
8.743718592964825,0.42371953023084225,0.05430950615327149
8.944723618090453,0.40021061781480916,0.048504143844310094
9.145728643216081,0.37565368097320834,0.04263473800340893
9.34673366834171,0.35128056671157987,0.03682375703737844
9.547738693467338,0.32825104276390255,0.031190070734213923
9.748743718592966,0.30749284627266205,0.025850418734225725
9.949748743718594,0.2895782585574914,0.020916081214890695
10.150753768844222,0.2746614158497518,0.016484421237227678
10.35175879396985,0.26248749318631376,0.012627994045748036
10.552763819095478,0.2524686567269432,0.009385235800335656
10.753768844221106,0.24380717923023093,0.006756120276295471
10.954773869346734,0.2356376980697382,0.004704246625583875
11.155778894472363,0.22716032598873392,0.0031646247633614075
11.35678391959799,0.21774327717043088,0.002054850813394061
11.557788944723619,0.2069845551014471,0.0012868415819096602
11.758793969849247,0.19473298837188993,0.0007767456541047129
11.959798994974875,0.18107634508193282,0.00045166225939146715
12.160804020100507,0.1663071985903549,0.0002528963491064518
12.361809045226131,0.15087635466426083,0.00013630442057154424
12.562814070351763,0.13534073605547306,7.069465757877513e-05
12.763819095477388,0.12030943493549166,3.5274742182734474e-05
12.96482412060302,0.10638935842054435,1.6929715556767095e-05
13.165829145728644,0.09413100490779101,7.813857179297628e-06
13.366834170854275,0.08397548879663562,3.4677174656232955e-06
13.5678391959799,0.07620578718341685,1.4795371428715078e-06
13.768844221105532,0.07090776918236981,6.068215748475653e-07
13.969849246231156,0.06794881431333638,2.3922387140324936e-07
14.170854271356788,0.06698224184825222,9.063942512457188e-08
14.371859296482413,0.0674830456374367,3.300382463255543e-08
14.572864321608044,0.06881429069700405,1.1548225333425067e-08
14.773869346733669,0.07031535282038504,3.8827808960076785e-09
14.9748743718593,0.0713957900165663,1.2543623305885978e-09
