age,tenth,ninetyeth,baseline
62.1,0.9972071013446897,0.9936167788470539,0.9965363992938869
62.2,0.9971708802983563,0.9935341461913211,0.9964914952387427
62.3,0.9970621284183118,0.9932860690331912,0.9963566754166873
62.4,0.9968428093864309,0.9927858799853819,0.9960847961389626
62.5,0.9968428093864309,0.9927858799853819,0.9960847961389626
62.6,0.9968428093864309,0.9927858799853819,0.9960847961389626
62.7,0.9967693833965086,0.9926184530104294,0.9959937766783105
62.8,0.9967693833965086,0.9926184530104294,0.9959937766783105
62.9,0.9965478376525884,0.9921133776801462,0.9957191565287076
63.0,0.9965478376525884,0.9921133776801462,0.9957191565287076
63.1,0.9965478376525884,0.9921133776801462,0.9957191565287076
63.2,0.9965478376525884,0.9921133776801462,0.9957191565287076
63.3,0.9963994866731101,0.9917752511719636,0.9955352741906253
63.4,0.9963994866731101,0.9917752511719636,0.9955352741906253
63.5,0.9963994866731101,0.9917752511719636,0.9955352741906253
63.6,0.9963994866731101,0.9917752511719636,0.9955352741906253
63.7,0.9963244595366948,0.991604271534381,0.9954422799056658
63.8,0.9961366477654507,0.9911763393501356,0.9952094992345897
63.9,0.9959862597828627,0.9908337528867022,0.9950231105661388
64.0,0.9959862597828627,0.9908337528867022,0.9950231105661388
64.1,0.9959485225619263,0.990747797304574,0.9949763406683967
64.2,0.9959485225619263,0.990747797304574,0.9949763406683967
64.3,0.9957970878688338,0.9904029106733637,0.9947886632740556
64.4,0.9957970878688338,0.9904029106733637,0.9947886632740556
64.5,0.9956453651390975,0.9900574358757158,0.994600635792901
64.6,0.9956453651390975,0.9900574358757158,0.994600635792901
64.7,0.9956453651390975,0.9900574358757158,0.994600635792901
64.8,0.9954925586788222,0.9897095620246954,0.9944112722290265
64.9,0.9954925586788222,0.9897095620246954,0.9944112722290265
65.0,0.9953777910830308,0.9894483314037434,0.9942690524673861
65.1,0.9952246141153303,0.9890997350164269,0.994079242039349
65.2,0.99507130744293,0.9887509127246581,0.9938892779233427
65.3,0.994840898243983,0.9882267875775559,0.9936037883945762
65.4,0.994840898243983,0.9882267875775559,0.9936037883945762
65.5,0.9946859986437848,0.9878745164741102,0.9934118683061434
65.6,0.9946084964544359,0.9876982883309987,0.9933158460502992
65.7,0.9946084964544359,0.9876982883309987,0.9933158460502992
65.8,0.9945308088301291,0.9875216563093067,0.9932195958540202
65.9,0.9943751158209643,0.9871677233604226,0.9930267072202761
66.0,0.9942192537745929,0.9868134777202695,0.9928336164427226
66.1,0.9941411848116344,0.9866360683067872,0.9927369029033746
66.2,0.9940231594582917,0.986367893287667,0.9925906939823922
66.3,0.9940231594582917,0.986367893287667,0.9925906939823922
66.4,0.9939048182771824,0.9860990418768059,0.9924440980092577
66.5,0.9939048182771824,0.9860990418768059,0.9924440980092577
66.6,0.9938257292851315,0.9859193879005408,0.9923461283030575
66.7,0.9937465046128173,0.9857394442052646,0.9922479924063374
66.8,0.9937068356834853,0.9856493507677355,0.9921988550629162
66.9,0.9936274335278078,0.9854690317987069,0.9921005021498309
67.0,0.9935478919458978,0.9852884148296904,0.9920019784295969
67.1,0.9934681959983394,0.9851074660402843,0.9919032654082218
67.2,0.9932285878860366,0.9845635511462466,0.9916064934012082
67.3,0.9932285878860366,0.9845635511462466,0.9916064934012082
67.4,0.9931465629692212,0.9843773919262154,0.991504903555741
67.5,0.9929823298211585,0.9840047170379635,0.9913015028920422
67.6,0.9929823298211585,0.9840047170379635,0.9913015028920422
67.7,0.9928177179769991,0.9836312625770597,0.9910976413387154
67.8,0.9926940586867719,0.9833507695888171,0.9909445023302752
67.9,0.992611431138993,0.983163372892545,0.9908421793713893
68.0,0.9923217120371212,0.9825064579469894,0.9904834179302088
68.1,0.9921558430830422,0.9821304746505456,0.9902780324423786
68.2,0.9921558430830422,0.9821304746505456,0.9902780324423786
68.3,0.9918219570851894,0.9813738846670542,0.989864626666107
