x,y,value
0,0,1.0
1,0,0.8427102934063271
2,0,0.8301863442925201
3,0,0.9991225693226264
4,0,0.9979223019307708
5,0,0.9945456457562158
6,0,0.8429494816493235
7,0,0.9975417664268978
8,0,0.9996725257338137
9,0,0.8417635834487993
10,0,0.8394701289663076
11,0,0.9967429303098408
12,0,0.8417233566835643
13,0,0.997920020263993
14,0,0.8503017321359402
15,0,0.8442700829511592
16,0,0.9974475695637277
17,0,0.8460591840970151
18,0,0.8529633805212004
19,0,0.9971771724757126
20,0,0.8374879878086282
21,0,0.840479915425648
22,0,0.8475798292556309
23,0,0.8457270149425496
24,0,0.8532350375347924
25,0,0.9974195936245499
26,0,0.996654069201038
27,0,0.8468131234706613
28,0,0.9986540538947104
29,0,0.8507901625084399
30,0,0.8500606278024421
31,0,0.8377657650660264
32,0,0.9963292347024182
33,0,0.8452059774580837
34,0,0.9983902956803643
35,0,0.8489893534470017
36,0,0.8450820655404404
37,0,0.8417249788522561
38,0,0.9972955190901972
39,0,0.9983583052829639
40,0,0.8338418367503344
41,0,0.8397057385958208
42,0,0.8465114595817479
43,0,0.9978248855472901
44,0,0.8450863028690802
45,0,0.9967465002328973
46,0,0.8472491873051798
47,0,0.8476975212271515
48,0,0.9994374323439239
49,0,0.853374727279973
50,0,0.9988950585100937
51,0,0.8503158320797014
52,0,0.835254445749724
53,0,0.8428593385290722
54,0,0.9972634585707403
55,0,0.838959699897243
56,0,0.9984179742204117
57,0,0.9986947935605975
58,0,0.8490234645844273
59,0,0.9979396817377266
60,0,0.998368147593919
61,0,0.9963099050539288
62,0,0.8425124384895104
63,0,0.9826431484549351
0,1,0.8427102934063271
1,1,1.0
2,1,0.9937851178980358
3,1,0.8485405274645927
4,1,0.8657119763984199
5,1,0.8221134915149086
6,1,0.9994984402540865
7,1,0.8247808872656468
8,1,0.8442548428857715
9,1,0.9997544658759334
10,1,0.9998823376250642
11,1,0.8156131131910875
12,1,0.9997394071610629
13,1,0.8300654915474094
14,1,0.9994218431678026
15,1,0.9997565922147857
16,1,0.8237845590654564
17,1,0.9998341273774953
18,1,0.9990427587869863
19,1,0.8185371155847606
20,1,0.9997876552231928
21,1,0.9998104984965316
22,1,0.999789153372058
23,1,0.9997313976204618
24,1,0.9987775767637963
25,1,0.8684754716113151
26,1,0.8176647104897966
27,1,0.9996901781823265
28,1,0.8610424486686492
29,1,0.9992411700070738
30,1,0.9994171786903359
31,1,0.999805253674142
32,1,0.8271543972637396
33,1,0.9996918323739122
34,1,0.8462486521598591
35,1,0.9991572611837815
36,1,0.9997618206992114
37,1,0.9998827031991459
38,1,0.8289756425632456
39,1,0.8531266221471482
40,1,0.9805818399249581
41,1,0.9997182884873355
42,1,0.9998069205736552
43,1,0.8365709957281322
44,1,0.9997340397419137
45,1,0.8190924509944901
46,1,0.9993623639578124
47,1,0.9996675854667019
48,1,0.8435750519181465
49,1,0.9988262606848776
50,1,0.8518127371060784
51,1,0.9994542973428721
52,1,0.9996285343575035
53,1,0.9997252683162999
54,1,0.8216353048027965
55,1,0.9998816223417891
56,1,0.8219999569642503
57,1,0.8456059417082434
58,1,0.9993272088518591
59,1,0.8634249738047971
60,1,0.8238920692852771
61,1,0.8214406214052747
62,1,0.9996370049167163
63,1,0.7760679018388966
0,2,0.8301863442925201
1,2,0.9937851178980358
2,2,1.0
3,2,0.8356835357254969
4,2,0.853837881310165
5,2,0.8090175349778906
6,2,0.99355818944746
7,2,0.8118572069435911
8,2,0.8318221125521201
9,2,0.9936942911182175
10,2,0.9943215431757076
11,2,0.8021505936264561
12,2,0.9937391952781908
13,2,0.8172082629325932
14,2,0.9918400835190916
15,2,0.993508326712545
16,2,0.8104993736711754
17,2,0.9927051840417044
18,2,0.9912314892546545
19,2,0.8053122904955043
20,2,0.9946864011511589
21,2,0.9939174787868903
22,2,0.9928130353258176
23,2,0.993444131822212
24,2,0.9913115066476451
25,2,0.8568404956736584
26,2,0.8045426469389293
27,2,0.9928574655675723
28,2,0.8488263441808381
29,2,0.9916498395626925
30,2,0.9920924933858211
31,2,0.9944202839528744
32,2,0.814226880720709
33,2,0.9930181204388141
34,2,0.8340958780311931
35,2,0.9916643859272797
36,2,0.9925522830661886
37,2,0.9932741718643848
38,2,0.8162418289725042
39,2,0.8409073229698554
40,2,0.9814725796848329
41,2,0.9935343212459213
42,2,0.9928934751072727
43,2,0.8236313631749108
44,2,0.9931319340232672
45,2,0.8060334713114329
46,2,0.9917137611146544
47,2,0.9930404411435849
48,2,0.8308940332109168
49,2,0.9908046250644263
50,2,0.8394438269847347
51,2,0.9919599145503635
52,2,0.9944769920737057
53,2,0.9927888897523904
54,2,0.8083769728045459
55,2,0.9946927672344553
56,2,0.8087535340374057
57,2,0.8327002617280272
58,2,0.9921149982993439
59,2,0.8514751438969992
60,2,0.8110980225904895
61,2,0.8085114864255091
62,2,0.9937732913495526
63,2,0.7628127072019532
0,3,0.9991225693226264
1,3,0.8485405274645927
2,3,0.8356835357254969
3,3,1.0
4,3,0.998544275568649
5,3,0.99632427743189
6,3,0.8485276243184466
7,3,0.9980127523614464
8,3,0.9992201805953905
9,3,0.8475012294799472
10,3,0.8453232982318118
11,3,0.9966355982303186
12,3,0.8474318803195948
13,3,0.998422102990591
14,3,0.8557711911564555
15,3,0.8499277743447715
16,3,0.9980443835009096
17,3,0.8516850737680969
18,3,0.8583078478242309
19,3,0.9970775100920507
20,3,0.8434715839456401
21,3,0.8462761930141491
22,3,0.8532087022908089
23,3,0.8513771126659156
24,3,0.8583592622418101
25,3,0.998213833870575
26,3,0.9971476096114534
27,3,0.8524027506853383
28,3,0.9992779717019434
29,3,0.856253118775749
30,3,0.8553749866049192
31,3,0.8437127446964162
32,3,0.9978743698147104
33,3,0.8508171940470074
34,3,0.9992879267723574
35,3,0.8543993576921475
36,3,0.8508348465541912
37,3,0.8475762470573225
38,3,0.9982790400565159
39,3,0.9993718208145733
40,3,0.8399803224104037
41,3,0.8456649689734002
42,3,0.8521363615367629
43,3,0.9991233318818219
44,3,0.8508083885626964
45,3,0.9972605046256181
46,3,0.8528287140930346
47,3,0.8530920829582994
48,3,0.9991808990202576
49,3,0.8585607616229695
50,3,0.9996033470903469
51,3,0.8558132595490606
52,3,0.8412250583326445
53,3,0.8485563530549206
54,3,0.9977148271833708
55,3,0.8449801019680125
56,3,0.9979984979027389
57,3,0.9995359936240675
58,3,0.8545187667294779
59,3,0.9991108510864923
60,3,0.998091331807793
61,3,0.9974336025252614
62,3,0.8480802681555883
63,3,0.9847168282817254
0,4,0.9979223019307708
1,4,0.8657119763984199
2,4,0.853837881310165
3,4,0.998544275568649
4,4,1.0
5,4,0.9918674119114587
6,4,0.8663041689506766
7,4,0.9941239130747944
8,4,0.9985425012289404
9,4,0.8651807852497102
10,4,0.8629780456603019
11,4,0.9919921597934201
12,4,0.8651727215958744
13,4,0.9951360895851535
14,4,0.8726712817423611
15,4,0.8673075841442524
16,4,0.9946794545846603
17,4,0.868739113799277
18,4,0.8748147946845216
19,4,0.9925304394254908
20,4,0.8612094065889625
21,4,0.8639295354344254
