x,y,value
0,0,1.0
1,0,0.8169328325057663
2,0,0.6303498589086325
3,0,0.2644772548743459
4,0,0.0
5,0,0.7034938352610696
6,0,0.24372180266740104
7,0,-0.01883455268140753
8,0,0.04428599007575354
9,0,0.07811217155726545
10,0,-0.06045540163983275
11,0,0.5897288727674089
12,0,0.5580618487508933
13,0,-0.10243653765230133
14,0,0.2128394458721296
15,0,0.18613691261234122
16,0,-0.10947444478196983
17,0,0.2355529758369658
18,0,0.8988370036435104
19,0,-0.006194377571978384
20,0,0.07331951722069853
21,0,-0.01808274569262763
22,0,0.14908480399543694
23,0,-0.1911540300911864
24,0,0.6691607890893663
25,0,0.14791541478876388
26,0,-0.08857332394773208
27,0,0.013745778236705525
28,0,0.22642874678560634
29,0,0.17528157173731757
30,0,0.07626148915094026
31,0,0.03954457178035484
32,0,-0.00015933332565655207
33,0,0.0057911463012217754
34,0,-0.1575401639878538
35,0,0.0
36,0,0.520599211479604
37,0,0.10902003952380565
38,0,0.8101138606305661
39,0,-0.15425371100355303
40,0,-0.26590944878053
41,0,0.13719612695005032
42,0,0.10430625803539718
43,0,-0.1157380124174332
44,0,0.7419174740839315
45,0,0.5054363009992077
46,0,-0.028996413290862232
47,0,-0.19065929952314045
48,0,0.5627351013299526
49,0,0.28605618764501994
50,0,-0.10853154966977012
51,0,0.1149745786351451
52,0,-0.017220034528375557
53,0,0.3712502373438867
54,0,0.34096572570259936
55,0,0.47876358254699614
56,0,0.18171793230045227
57,0,0.14115944774643965
58,0,0.596231179464463
59,0,0.05908246432047364
60,0,0.5959003538407296
61,0,0.63905079702541
62,0,0.4191056929187485
63,0,0.37121695635435636
0,1,0.8169328325057663
1,1,1.0
2,1,0.5932622650008256
3,1,0.13228399352055836
4,1,0.0
5,1,0.9028207902531707
6,1,-0.007055324710621388
7,1,-0.028327360949227224
8,1,-0.0628573895988749
9,1,0.01890709487050419
10,1,-0.0665800036069361
11,1,0.6797080136089625
12,1,0.6836501932624897
13,1,-0.10860519745523446
14,1,0.36782717201888165
15,1,0.24412981587745047
16,1,-0.2255731209145228
17,1,0.31250296291010815
18,1,0.872235516479517
19,1,-0.06659510266136204
20,1,0.10791389770685242
21,1,-0.04357171580881905
22,1,0.2750295378208944
23,1,-0.4289536917236381
24,1,0.7809390030270338
25,1,0.2539402850169722
26,1,-0.04179160169515345
27,1,-0.24391022833712397
28,1,0.3521828290053717
29,1,0.4370714217398937
30,1,-0.23790641479773333
31,1,0.016636846378754542
32,1,-0.025910882987985745
33,1,0.04154165780242411
34,1,-0.2347239673339377
35,1,0.0
36,1,0.6534308920916675
37,1,0.17405412114555707
38,1,0.9430077298634734
39,1,-0.44973618554257
40,1,-0.4828724477338929
41,1,0.21978314018082606
42,1,0.14290522653625345
43,1,-0.14734650028939048
44,1,0.8847002905449348
45,1,0.6929674896427523
46,1,-0.026445252983217826
47,1,-0.4448392589961362
48,1,0.46226232060889416
49,1,0.21033249959444122
50,1,-0.4226303455742992
51,1,0.1234403417896803
52,1,-0.00032410021017256773
53,1,0.6278831945273773
54,1,0.2554804069443988
55,1,0.4825138223014141
56,1,-0.04022889021638048
57,1,0.1995155016070738
58,1,0.839290209754148
59,1,0.09970928512504319
60,1,0.7723604411411048
61,1,0.7986495233418708
62,1,0.2926658179788776
63,1,0.5650328488030781
0,2,0.6303498589086325
1,2,0.5932622650008256
2,2,1.0
3,2,0.2251689600912513
4,2,0.0
5,2,0.4529125792052201
6,2,0.11446040044584958
7,2,-0.10044532302964602
8,2,0.007057976285645904
9,2,-0.037024305193602745
10,2,-0.04551560037487489
11,2,0.7618615835801548
12,2,0.31866462871446727
13,2,-0.102312237074041
14,2,0.17232649149528959
15,2,-0.11134491698984321
16,2,0.11696991308806932
17,2,0.2441665851732498
18,2,0.5514121943223365
19,2,-0.2555845915152395
20,2,-0.1180223962877476
21,2,-0.10565691436797313
22,2,0.15978056286472786
23,2,-0.01332775290735456
24,2,0.6461668536283689
25,2,0.04119682244568373
26,2,0.07974138596429896
27,2,0.015575872497989187
28,2,0.10617241241821351
29,2,0.1886315244146767
30,2,0.10342873455318813
31,2,0.012591998772579258
32,2,0.0055039125431225674
33,2,0.058705141805741816
34,2,0.07757237316759942
35,2,0.0
36,2,0.2710843226431017
37,2,0.36468249707509476
38,2,0.5373323600679021
39,2,-0.1060526713325237
40,2,-0.07324188924432039
41,2,0.11708326909654641
42,2,0.03757741792284293
43,2,0.01777857643321356
44,2,0.38891661798421323
45,2,0.3924137294381094
46,2,-0.10441614208355621
47,2,-0.0473704746167786
48,2,0.709624097545141
49,2,0.005494727797172477
50,2,-0.059310431902796085
51,2,0.056138470980342456
52,2,-0.0329422068928601
53,2,0.2704717298347669
54,2,0.08081021824257158
55,2,0.12570712983750001
56,2,0.015505318806884114
57,2,0.0690193178334623
58,2,0.5592795537462905
59,2,0.10274483042407893
60,2,0.35719848604595816
61,2,0.4335181242995693
62,2,0.2733722986282928
63,2,0.18147849890535206
0,3,0.2644772548743459
1,3,0.13228399352055836
2,3,0.2251689600912513
3,3,1.0
4,3,0.0
5,3,-0.046634080445559514
6,3,0.516098378227312
7,3,-0.08211135297674126
8,3,0.22860105619999915
9,3,0.08255841930572941
10,3,-0.16999735071665897
11,3,0.1708988200167014
12,3,0.27835889676694975
13,3,-0.08628052869383403
14,3,-0.24330564660686804
15,3,-0.07082147315393955
16,3,0.21779702970545742
17,3,-0.20678046185693724
18,3,0.1542500722346195
19,3,-0.008108286063821834
20,3,0.03862319591859645
21,3,0.0010982340740739575
22,3,-0.38458552411403035
23,3,0.4207378813489309
24,3,0.07693234179863503
25,3,-0.2550098758751159
26,3,-0.022406213876452908
27,3,0.6518556296593346
28,3,-0.2640406247652868
29,3,-0.5571721568932495
30,3,0.6304280829613959
31,3,0.09345004179396586
32,3,0.02384207472196767
33,3,-0.14748919438205876
34,3,0.00480501779173339
35,3,0.0
36,3,-0.15945475731272035
37,3,-0.14191377171303782
38,3,0.12050086635127283
39,3,0.5777353196982934
40,3,0.23660138499185607
41,3,-0.153796118557613
42,3,-0.032655855051465045
43,3,0.09116753043811171
44,3,0.1533792539885189
45,3,0.08114361414440348
46,3,-0.0068202166397951175
47,3,0.45858891183763195
48,3,0.2448433683429962
49,3,0.16302060324970594
50,3,0.5882612850897591
51,3,0.043496350258175165
52,3,-0.0697575244890655
53,3,-0.09899676264276058
54,3,0.07175420612727705
55,3,0.14220700499787742
56,3,0.45859084403248973
57,3,-0.10683881716267757
58,3,-0.12918409305377768
59,3,0.10918625614542428
60,3,-0.12315871930862907
61,3,-0.07071726155940881
62,3,0.7309065563656961
63,3,-0.3169715143058217
0,4,0.0
1,4,0.0
2,4,0.0
3,4,0.0
4,4,0.0
5,4,0.0
6,4,0.0
7,4,0.0
8,4,0.0
9,4,0.0
10,4,0.0
11,4,0.0
12,4,0.0
13,4,0.0
14,4,0.0
15,4,0.0
16,4,0.0
17,4,0.0
18,4,0.0
19,4,0.0
20,4,0.0
21,4,0.0
22,4,0.0
23,4,0.0
24,4,0.0
25,4,0.0
26,4,0.0
27,4,0.0
28,4,0.0
29,4,0.0
30,4,0.0
31,4,0.0
32,4,0.0
33,4,0.0
34,4,0.0
35,4,0.0
36,4,0.0
37,4,0.0
38,4,0.0
39,4,0.0
40,4,0.0
41,4,0.0
42,4,0.0
43,4,0.0
44,4,0.0
45,4,0.0
46,4,0.0
47,4,0.0
48,4,0.0
49,4,0.0
50,4,0.0
51,4,0.0
52,4,0.0
53,4,0.0
54,4,0.0
55,4,0.0
56,4,0.0
57,4,0.0
58,4,0.0
59,4,0.0
60,4,0.0
61,4,0.0
62,4,0.0
63,4,0.0
0,5,0.7034938352610696
1,5,0.9028207902531707
2,5,0.4529125792052201
3,5,-0.046634080445559514
4,5,0.0
5,5,1.0
6,5,-0.08477222533606822
7,5,-0.01101356138520008
8,5,-0.15684051741586935
9,5,-0.04778538031479549
10,5,0.0046728691265090225
11,5,0.4961076368364056
12,5,0.6363369495400529
13,5,-0.1256871400568984
14,5,0.40587827158060263
15,5,0.3809639837843413
16,5,-0.4513335998413199
17,5,0.35902280603741804
18,5,0.8189807933428612
19,5,0.06478351080248812
20,5,0.22615616347375683
21,5,-0.014842848325120457
22,5,0.3734820567291423
23,5,-0.518094049118195
24,5,0.7031461483926644
25,5,0.31323691003307885
26,5,-0.18658502447421163
27,5,-0.3747747774000298
28,5,0.4083111568865886
29,5,0.5179102244960653
30,5,-0.3984456551559076
31,5,-0.012241242996164768
32,5,-0.10715455954478775
33,5,0.05843532702376456
34,5,-0.3647724029996272
35,5,0.0
36,5,0.7438566077012447
37,5,0.06201871587713676
38,5,0.8665837548955502
39,5,-0.5684515545089769
40,5,-0.5667799328325627
41,5,0.22482198680073676
42,5,0.14907646575562059
43,5,-0.17711518716627478
44,5,0.8837934347059517
45,5,0.614555108543191
46,5,0.07467326096786764
47,5,-0.5656241409399736
48,5,0.36688109471922026
49,5,0.2184752268051813
50,5,-0.5839347958220577
51,5,0.10906229200918165
52,5,0.08877035730645172
53,5,0.735269518648727
54,5,0.36492283748004845
55,5,0.5602586987424213
56,5,-0.11027275975718388
57,5,0.20842898497232018
58,5,0.8807523963267632
59,5,0.06678374579204555
60,5,0.9045763394787241
61,5,0.8179692837396433
62,5,0.1641975953038276
63,5,0.695187161488995
0,6,0.24372180266740104
1,6,-0.007055324710621388
2,6,0.11446040044584958
3,6,0.516098378227312
4,6,0.0
5,6,-0.08477222533606822
6,6,1.0
7,6,-0.18864777182347364
8,6,0.1366951983588396
9,6,-0.06060347951763019
10,6,-0.024772706378137284
11,6,-0.15945370606377696
12,6,-0.22139697653467105
13,6,-0.11223299020629648
14,6,-0.2781362038035998
15,6,-0.13851290549723583
16,6,-0.0016428967646334148
17,6,-0.07279447002080364
18,6,0.0757436047997766
19,6,-0.07114720050344134
20,6,0.17944133897548864
21,6,0.021091395744501966
22,6,-0.216887530991678
23,6,0.586984733656708
24,6,-0.27612535262253407
25,6,-0.22528319286850093
26,6,-0.10617972067021289
27,6,0.7779893816907479
28,6,-0.24608799249660923
29,6,-0.610221619375091
30,6,0.7719727459408284
31,6,0.14296860645917864
32,6,-0.05628306613121569
33,6,-0.0569277557834677
34,6,0.005429300598239928
35,6,0.0
36,6,0.026207192181544957
37,6,-0.1260463987917154
38,6,-0.0748604774221088
39,6,0.7270050873739448
40,6,0.500076862420185
41,6,-0.17240320663169179
42,6,0.008748988330075359
43,6,0.11974386311053829
44,6,-0.017035087536279105
45,6,-0.3823613695258192
46,6,0.06927863901579372
47,6,0.6272681304509293
48,6,0.2158446352789897
49,6,-0.19991382369144586
50,6,0.6492056188527138
51,6,0.10348989393053422
52,6,0.07338062177267354
53,6,-0.3574946134903103
54,6,0.4802081520915613
55,6,0.33614645635318996
56,6,0.6646844680571103
57,6,-0.11032775345256322
58,6,-0.2881060324914689
59,6,0.08559433287786465
60,6,-0.11364356628435521
61,6,-0.09057544981101318
62,6,0.31840977057243713
63,6,-0.24467796714281587
0,7,-0.01883455268140753
1,7,-0.028327360949227224
2,7,-0.10044532302964602
3,7,-0.08211135297674126
4,7,0.0
5,7,-0.01101356138520008
6,7,-0.18864777182347364
7,7,1.0
8,7,0.1433702661752166
9,7,0.18883953431162823
10,7,-0.031609450377312796
11,7,0.041228556456529404
12,7,0.13991102058241192
13,7,0.3090369009971082
14,7,-0.026456451027060245
15,7,0.0736327214354636
16,7,0.16634411113331332
17,7,0.06414983130590284
18,7,0.031992945509450914
19,7,0.030834894305382915
20,7,-0.10626325931107712
21,7,0.41642205924247033
22,7,0.21132875536294182
23,7,-0.15776577375524523
24,7,0.016850166332073452
25,7,0.04036498696359772
26,7,0.06132726133205212
27,7,-0.165270756995105
28,7,0.05445316857226213
29,7,0.18170348828760047
30,7,-0.19738978344779917
31,7,-0.06827436052994504
32,7,0.07252979631666348
33,7,0.18733381889718778
34,7,0.01681019145587461
35,7,0.0
36,7,-0.025783041738927794
37,7,-0.06159559907528549
38,7,-0.013231261856074357
39,7,-0.16381528096225745
40,7,-0.11131000974061349
41,7,-0.015957795686819227
42,7,-0.04204904805712647
43,7,-0.26711156331588676
44,7,0.1030339170205235
45,7,0.07907855266517674
46,7,-0.07838651878091603
47,7,-0.20826163005874931
48,7,-0.12408371314800823
49,7,0.13471326652136914
50,7,-0.09622062811090767
51,7,-0.07030171918445279
52,7,-0.07090534347028901
53,7,0.06979196539582705
54,7,-0.1039408728081148
55,7,-0.059247600395740785
56,7,-0.10986520448250171
57,7,0.034321690737281065
58,7,0.0006338753477985017
59,7,-0.12134916436985625
60,7,-0.042709700861577396
61,7,-0.09798662125241049
62,7,-0.12710780966963905
63,7,-0.003979311259630632
0,8,0.04428599007575354
1,8,-0.0628573895988749
2,8,0.007057976285645904
3,8,0.22860105619999915
4,8,0.0
5,8,-0.15684051741586935
6,8,0.1366951983588396
7,8,0.1433702661752166
8,8,1.0
9,8,0.38973268792644933
10,8,-0.2986087004178211
11,8,-0.012725501149825003
12,8,-0.05077678774446269
13,8,0.3157918827488143
14,8,-0.26127074877157225
15,8,-0.2164361843407751
16,8,0.2550979284721597
17,8,-0.10384578888895124
18,8,-0.007222308750498224
19,8,-0.17278526846566725
20,8,-0.19692948379217265
21,8,0.21458619355894798
22,8,-0.2359012812055996
23,8,0.16358697564101224
24,8,-0.0844486197444991
25,8,0.023907195619159598
26,8,0.17402596930859288
27,8,0.2220242699147013
28,8,0.16740294128482297
29,8,-0.272894115479144
30,8,0.22664467371097957
31,8,0.028045346624726644
32,8,0.32662108516844235
33,8,0.16775914904885061
34,8,0.06824952003963825
35,8,0.0
36,8,-0.08605286197011854
37,8,0.17099450438699706
38,8,-0.07359576817742318
39,8,0.23957828570514544
40,8,0.08558499761642781
41,8,0.032629617372280574
42,8,0.0193865034357937
43,8,-0.2305534834543705
44,8,-0.05123518963962897
45,8,-0.12036648678981389
46,8,-0.2969811239745435
47,8,0.11284608735514319
48,8,-0.08196078938007927
49,8,-0.135396593847026
50,8,0.2116463124281388
51,8,0.02271486315155077
52,8,-0.19559712852957709
53,8,-0.2958213319270862
54,8,-0.0668357865616896
55,8,-0.07231050188239803
56,8,0.10391517808357947
57,8,0.048428578642154
58,8,-0.06365071050441325
59,8,-0.12818890930316018
60,8,-0.1565045979495073
61,8,-0.08783592914869698
62,8,0.13746445922262654
63,8,-0.34039763115285987
0,9,0.07811217155726545
1,9,0.01890709487050419
2,9,-0.037024305193602745
3,9,0.08255841930572941
4,9,0.0
5,9,-0.04778538031479549
6,9,-0.06060347951763019
7,9,0.18883953431162823
8,9,0.38973268792644933
9,9,1.0
10,9,-0.3411798117869638
11,9,0.042727661065116475
12,9,0.14178432812252792
13,9,0.32377723744671116
14,9,-0.10062145322672372
15,9,-0.06849240447760721
16,9,0.22916135947604435
17,9,-0.13010580580076897
18,9,0.07279965613842651
19,9,0.10636417419182066
20,9,-0.1474457221448442
21,9,0.23958777203831508
22,9,-0.17741926884044631
23,9,-0.016829499232972903
24,9,0.040224755017780875
25,9,0.32563124968209733
26,9,0.2264174485394311
27,9,-0.0014618781334854415
28,9,0.20855800026192944
29,9,-0.12341315971511034
30,9,-0.01338739917178299
31,9,-0.08945650881878055
32,9,0.6363590986193199
33,9,0.030091167055627074
34,9,0.04924361262022101
