age,controls,patients
40.5,0.004914760324635436,0.00789466707585607
41.0,0.00955436318850449,0.009593091446412365
41.5,0.014501601890911498,0.013615514152907878
42.0,0.017184822103986398,0.016879841203898027
42.5,0.015899700111562068,0.016715818642857448
43.0,0.011485440476028935,0.013015721056346082
43.5,0.00647770562266342,0.008102319022655579
44.0,0.0028523944982736483,0.004631266543928619
44.5,0.0009806472255443775,0.004060993854359237
45.0,0.00026322733705253176,0.006591043064955759
45.5,5.516677571834479e-05,0.011245909140012177
46.0,9.053921823211053e-06,0.015705067739170082
46.5,1.4905340376910096e-06,0.01722874708302203
47.0,3.342100385977987e-06,0.014767803500531859
47.5,2.4145219398550895e-05,0.009884044524582771
48.0,0.00014117795480204722,0.0051650385775150335
48.5,0.0006458315748011145,0.0021073148252320232
49.0,0.0023108104535900266,0.0006713735792922391
49.5,0.00646798994381418,0.00016805977174247922
50.0,0.014168975182270182,4.175716902586745e-05
50.5,0.024330966444460526,6.653736647939714e-05
51.0,0.03293264261706911,0.0003206509541504628
51.5,0.03580808183149315,0.001313642684269154
52.0,0.03321908926254309,0.004285904720950583
52.5,0.030428150972636858,0.011226557463835128
53.0,0.0326926091574561,0.0239644960405631
53.5,0.040743056902016565,0.04256951855458851
54.0,0.052369629592339616,0.06455137876827026
54.5,0.06713922048570443,0.08569840823693875
55.0,0.0864357791156688,0.10155609518057415
55.5,0.10780982028048695,0.1087298411903046
56.0,0.12239001390396138,0.10616841627500145
56.5,0.1215012012503512,0.09563119767181379
57.0,0.10579091937821407,0.08048913842006972
57.5,0.08572990683800916,0.06444069340724541
58.0,0.07251933491285666,0.051921359758796054
58.5,0.0692053086994913,0.048563212934575675
59.0,0.07099987083276581,0.05915554975857286
59.5,0.07307976185065174,0.08425802345210825
60.0,0.07550361313005512,0.11861087305425913
60.5,0.0801016068457664,0.1524852289967694
61.0,0.08632473840345042,0.17559722063605177
61.5,0.09310770361224338,0.18251278515778097
62.0,0.10273296110752661,0.17617335174123053
62.5,0.119874745783091,0.16615387301085396
63.0,0.14756752608397464,0.1633203506397337
63.5,0.18525912510067893,0.17531193470059492
64.0,0.22870685901270238,0.20367132938604893
64.5,0.2703906732287022,0.24157594409611033
65.0,0.3027124595962983,0.27507734161907144
65.5,0.3235265575155828,0.2915845230008089
66.0,0.33827096949700797,0.2904238130937614
66.5,0.3560388100281354,0.2834121839086592
67.0,0.38403450631307073,0.2836930268972531
67.5,0.42491953418329365,0.2965789501479983
68.0,0.4766632438433205,0.3214503130274255
68.5,0.5344188354475484,0.3559326204623305
69.0,0.5955914608242319,0.39406798971823587
69.5,0.6637163140701914,0.4269074869699566
70.0,0.7431815395288577,0.4510703619200018
70.5,0.8278790479585835,0.47144173064112527
71.0,0.8988323227990844,0.4908312564408106
71.5,0.9373410287676578,0.5033693065558885
72.0,0.9393771426618871,0.5023403674110867
72.5,0.9142179418380026,0.4896168856403127
73.0,0.871966919790088,0.47422599339674565
73.5,0.8174952363913902,0.46256819203426625
74.0,0.7550230394277453,0.4507980230479723
74.5,0.6941358259959062,0.42981707920605844
75.0,0.6496936911991268,0.3996062906109943
75.5,0.6339236706978008,0.3738855279404321
76.0,0.6468128576053045,0.367417022367772
76.5,0.6757504358562072,0.3821303986113994
77.0,0.7042823904683481,0.40669950006276423
77.5,0.717955790694577,0.4263354069486512
78.0,0.704615019302819,0.43348989137454863
78.5,0.6583872452380968,0.4328173869341093
79.0,0.5866447462786576,0.43625688569172894
79.5,0.5073208792401822,0.45100235118057797
80.0,0.4362695069682256,0.4713667953270501
80.5,0.3802472562723684,0.48292965039511737
81.0,0.3402518187423263,0.47459747380398404
81.5,0.31317808725689034,0.4470791937943543
82.0,0.28937822761822785,0.4113564801874704
82.5,0.25811566313487383,0.3793494230073807
83.0,0.21958879032868162,0.3546637342599406
83.5,0.18566638039579872,0.33131429387033823
84.0,0.16674136757191246,0.3010783061879127
84.5,0.16319987815698933,0.26229240067975507
85.0,0.16945214063492775,0.2218596725222092
85.5,0.1786458653537387,0.18781112156229987
86.0,0.18165020278431812,0.1597779440307673
86.5,0.1686759443524137,0.12979331160388646
87.0,0.13723561488736952,0.09355142112732584
87.5,0.09642659061730455,0.05685484426028933
88.0,0.06026972223529819,0.029306019408961378
88.5,0.03719091088653733,0.015315957627313396
89.0,0.026138532394493583,0.012469724386439915
89.5,0.02079653854734377,0.015118330030052071
90.0,0.016076200920357928,0.01791847824149986
90.5,0.011182053600094204,0.018237220797287727
91.0,0.008123293736650198,0.016993606085283896
91.5,0.008606196668294644,0.016638649287855977
92.0,0.012140697281883125,0.017771544220767033
92.5,0.0160503697676198,0.018294000262337056
93.0,0.017223750028493426,0.016038393127501483
93.5,0.014535549288517118,0.011302781441651553
94.0,0.009590045010523926,0.0062755567951547
94.5,0.004941145753355607,0.002727863730278186
95.0,0.0019877789491272837,0.0009265415193647184
95.5,0.0006243479471195942,0.00024577001147830705
96.0,0.00015310900103013733,5.090257476476854e-05
96.5,2.931498637206742e-05,8.23142505714947e-06
97.0,4.382213374280419e-06,1.039269079883944e-06
97.5,5.114605918396454e-07,1.0244639331581318e-07
98.0,4.6606411394020056e-08,7.88461383159526e-09
98.5,3.315843174063239e-09,4.737825800682342e-10
99.0,1.8418621769778746e-10,2.222760153543279e-11
99.5,7.987945761162524e-12,8.141809821672807e-13
