x,M-cases,M-controls,F-cases,F-controls
43.0,2.793693612595895e-10,3.923710834615459e-11,3.3059793228271733e-06,1.5770980007449486e-06
44.0,2.0649388569332738e-09,3.2724303004339235e-10,1.2019206833926047e-05,6.403677904963971e-06
45.0,1.3698104290430758e-08,2.4383135239637932e-09,3.980057414543783e-05,2.3437190173261978e-05
46.0,8.158469875640086e-08,1.6233574343118e-08,0.00012010253851727654,7.734039725244963e-05
47.0,4.3644944133674e-07,9.658558493075144e-08,0.00033047350079734914,0.00023019861329346647
48.0,2.0981109189826153e-06,5.136454938070772e-07,0.000829842926937754,0.0006183540665471687
49.0,9.067611570664341e-06,2.4420993414192673e-06,0.001903677325644716,0.001500215179190195
50.0,3.524801569536932e-05,1.0383208352886958e-05,0.003995275959956164,0.0032910531311635656
51.0,0.00012330110158915932,3.949341534185757e-05,0.0076859471296925296,0.006538157396169892
52.0,0.00038833851747247395,0.00013444866982129588,0.013589967712455497,0.011788199384324544
53.0,0.001101792349364016,0.0004099504090421436,0.022170975487889603,0.01934603071951734
54.0,0.0028177213541247526,0.0011207196725172709,0.03356017228279012,0.0290165721049692
55.0,0.006500200486289084,0.002751241372037249,0.04751663625878111,0.03999966221188106
56.0,0.013540024926332571,0.006079360997206403,0.06364398894531148,0.05109267073294853
57.0,0.02550446889657329,0.012135649966001538,0.08182851452859152,0.06123088267079026
58.0,0.043543467319079564,0.02200539645673026,0.10265320351189176,0.07023744352171164
59.0,0.06763468328422258,0.03653866571830305,0.12742947767421803,0.07954562094719538
60.0,0.09616200006390853,0.056180119604594216,0.15763081087292055,0.09258968163264056
61.0,0.1263638375990267,0.08112703911330367,0.1939141833176465,0.114506655778718
62.0,0.15570876981426712,0.11176085080372998,0.23534538618894688,0.150861444699896
63.0,0.18346989675655345,0.14896056484038192,0.2795401706496044,0.2055156335968742
64.0,0.21137019439047192,0.19389769475383284,0.32398085089798606,0.27847223962890905
65.0,0.2427097304595344,0.24736859039194284,0.36795398601816,0.36501902075373455
66.0,0.2805505893599721,0.3091936435795389,0.4139218709482044,0.45709927789635235
67.0,0.3262699252532242,0.37811019373210036,0.46720034452252157,0.5465221415513443
68.0,0.3793589255046368,0.4519765593691467,0.5336346752232546,0.6282675740394544
69.0,0.4381974946501346,0.5277660666878504,0.6161057928020371,0.7018717657891975
70.0,0.5008573039649242,0.6012798998867221,0.7115286861046787,0.7700230435354536
71.0,0.5653508454373899,0.6672465008772417,0.8100524462399649,0.835270589477323
72.0,0.6295057769617234,0.7205104596042478,0.897303942753186,0.8969229341717625
73.0,0.6908601807866099,0.7580566295793647,0.959017352096805,0.9500258792472164
74.0,0.7466231894351701,0.7805093046753707,0.9859855461609096,0.9868949079975093
75.0,0.7935882103766404,0.791671466774001,0.9768732611818461,1.0
76.0,0.8282350183660168,0.7959699799947685,0.9375138038255754,0.9843206376252507
77.0,0.8474807511568456,0.7954202284669477,0.8773298392731435,0.9381675459263027
78.0,0.8500330165395603,0.7884235258030048,0.8051351667814781,0.8630434690492576
79.0,0.8374694891873204,0.7715839615543245,0.7266608005419122,0.7637532924992754
80.0,0.814003781397507,0.7434602562029545,0.6447290368426669,0.6490092532980362
81.0,0.7847290381172854,0.7074497309083836,0.5612058182542212,0.5313607245879121
82.0,0.7532510275003916,0.6712721455531218,0.47895307850890684,0.4251197152920468
83.0,0.7200933256810534,0.6428095531598592,0.40239486704109134,0.3423942233863582
84.0,0.6827848999026429,0.6248119356271465,0.336457324831103,0.28904027282492684
85.0,0.6375398427438137,0.6121149324858067,0.2846728098254913,0.2627632168837081
86.0,0.5815582026890607,0.5935426429627855,0.24761834089606108,0.2544434875204578
87.0,0.5147010304983554,0.5575675209490654,0.22256145929523868,0.2519835336636051
88.0,0.4397571731424852,0.49832809812312107,0.20449473805230564,0.24477185878123003
89.0,0.3614170057504751,0.4185208938120787,0.18802838200769406,0.22682762231568065
90.0,0.2847738840335195,0.3278848509667228,0.1692240754305391,0.1976229651872078
91.0,0.2141996466294652,0.23872360915013777,0.14657825552097972,0.1608017603362348
92.0,0.15288204743895345,0.16125961511711898,0.12089441848674139,0.12184282701945179
93.0,0.10275781727213862,0.10099942413472411,0.09436379763794336,0.08584148573798683
94.0,0.06449640118599578,0.05861763562602939,0.06944972159868214,0.05615215843709528
95.0,0.037489689109063966,0.03149144777014008,0.048059126965981816,0.03404157750446787
96.0,0.020031269706628264,0.015631233781799685,0.031178509803637927,0.019080582301548788
97.0,0.009777359067181982,0.007148749573919094,0.01889941382021294,0.009860180563159614
98.0,0.00433814072946199,0.0030019088319567207,0.01066413571278772,0.004683393658739616
99.0,0.0017430406271017468,0.0011529729104803972,0.005579614012022195,0.0020383842629796423
100.0,0.0006324088238279268,0.0004034531336747998,0.0026969524741181153,0.0008105936864729198
101.0,0.00020675731656306183,0.00012814798117208637,0.0012002990125734748,0.0002937522778653237
