x,multi-finetuned,multi-frozen,baseline,multi-transferred
0.1271429138709904,4.435716290223017e-28,1.0026730685585944e-28,5.999987085721495e-42,1.2573627915859614e-22
0.13039793803342217,1.9888998035966096e-27,4.783660804927937e-28,1.91924933541164e-41,3.3872678480935143e-22
0.13365296219585393,8.751400390544236e-27,2.236917170938915e-27,6.093955298731605e-41,9.029175358652198e-22
0.13690798635828572,3.7788337011410615e-26,1.0252482492991304e-26,1.920675145463346e-40,2.381531189127167e-21
0.1401630105207175,1.6012297805969184e-25,4.605734850030948e-26,6.0089053117223735e-40,6.215472164212305e-21
0.1434180346831493,6.658329316182444e-25,2.0279665824896803e-25,1.866051396275482e-39,1.6050984538844356e-20
0.14667305884558104,2.717019174409379e-24,8.752172651701881e-25,5.7522618016030276e-39,4.1014645364791476e-20
0.14992808300801283,1.0880179160937712e-23,3.702247807621612e-24,1.7601127667194343e-38,1.037017340312682e-19
0.15318310717044462,4.275583577707697e-23,1.535009192699552e-23,5.346002457365286e-38,2.5944355918854662e-19
0.15643813133287637,1.6488109752876276e-22,6.238120842754081e-23,1.6117758041779336e-37,6.422581670013418e-19
0.15969315549530816,6.239683614711173e-22,2.484822509506546e-22,4.82355163276773e-37,1.5732085537931009e-18
0.16294817965773994,2.3172378973624835e-21,9.701464321574781e-22,1.4329005805837807e-36,3.813053911263739e-18
0.16620320382017173,8.444912692568722e-21,3.7126255392164e-21,4.225246181555685e-36,9.144703809749254e-18
0.1694582279826035,3.0202044244557236e-20,1.3926071590113328e-20,1.236729769530189e-35,2.1700836213386226e-17
0.17271325214503527,1.0599717925636917e-19,5.12013569971347e-20,3.5932253491609376e-35,5.095578628913516e-17
0.17596827630746706,3.6506419861475302e-19,1.8451918313484739e-19,1.0362891312316856e-34,1.183915901082966e-16
0.17922330046989882,1.2338470828364204e-18,6.517945037911834e-19,2.966636157065953e-34,2.7218150637648664e-16
0.1824783246323306,4.0923314437031574e-18,2.2567891508899488e-18,8.430134184204822e-34,6.191657217917567e-16
0.1857333487947624,1.3319804809388484e-17,7.659219088613228e-18,2.3778888723672587e-33,1.3936889616657567e-15
0.18898837295719417,4.2544436208940634e-17,2.5479647152644402e-17,6.657872786144305e-33,3.104099448339257e-15
0.19224339711962596,1.3335392953151325e-16,8.308450486769125e-17,1.850402931661236e-32,6.840949240227216e-15
0.19549842128205772,4.101921121688708e-16,2.6556252233402767e-16,5.104861996202391e-32,1.4917919785117596e-14
0.1987534454444895,1.2381908146088092e-15,8.320246441036159e-16,1.3979401979450801e-31,3.2189299806181905e-14
0.20200846960692126,3.6678115816121095e-15,2.5552354002900986e-15,3.799969195968896e-31,6.872684110164591e-14
0.20526349376935304,1.0662180885815846e-14,7.692256656558272e-15,1.025317714749859e-30,1.4519547474748236e-13
0.20851851793178483,3.04162124773199e-14,2.269905091486732e-14,2.7461468309334464e-30,3.035232113774213e-13
0.21177354209421662,8.515002928667784e-14,6.56592375510759e-14,7.300892660502367e-30,6.278316164256487e-13
0.2150285662566484,2.3392984491876784e-13,1.861750487359033e-13,1.9267044257988371e-29,1.285012213938219e-12
0.21828359041908016,6.306788625827843e-13,5.174735048575478e-13,5.047091247214968e-29,2.602462759482776e-12
0.22153861458151194,1.6686046662841706e-12,1.4099362378410282e-12,1.312363537184578e-28,5.215253540568306e-12
0.2247936387439437,4.332334440560325e-12,3.7658193744557594e-12,3.3873034117896385e-28,1.0341426657244042e-11
0.2280486629063755,1.1038618984587083e-11,9.859896616859032e-12,8.678426647244068e-28,2.0290846302934817e-11
0.23130368706880727,2.7601505316793027e-11,2.5307112224924724e-11,2.2070636406369373e-27,3.93944602076543e-11
0.23455871123123906,6.772939252477206e-11,6.367588381614292e-11,5.571545555620719e-27,7.568087041852819e-11
0.23781373539367084,1.6309822960113362e-10,1.5706329048328477e-10,1.396122399780592e-26,1.4386455846140028e-10
0.2410687595561026,3.854343243298772e-10,3.7979327503547147e-10,3.472628245652969e-26,2.706070472091368e-10
0.2443237837185344,8.938861233449251e-10,9.003237431109573e-10,8.573933103522985e-26,5.036663366972759e-10
0.24757880788096615,2.0344473673148975e-09,2.092355446158728e-09,2.10130404913503e-25,9.276119759320655e-10
