epoch,train_loss,train_accuracy,val_loss,val_accuracy
43,0.7065314054489136,0.4965277910232544,0.7018483877182007,0.5
44,0.7034594416618347,0.5104166865348816,0.7009432315826416,0.5034722089767456
45,0.7049412727355957,0.49768519401550293,0.7001159191131592,0.4756944477558136
46,0.706347644329071,0.4722222089767456,0.6993105411529541,0.4826388955116272
47,0.7010571956634521,0.49768519401550293,0.7170446515083313,0.5
48,0.6993523240089417,0.5300925970077515,0.7106428146362305,0.5
49,0.6935747861862183,0.5532407164573669,0.6926144361495972,0.6180555820465088
50,0.6952589750289917,0.5231481194496155,0.7071051001548767,0.5
51,0.6858657002449036,0.5844907164573669,1.4097036123275757,0.5
52,0.6838907599449158,0.5833333134651184,1.0883939266204834,0.5
53,0.7033988237380981,0.49768519401550293,0.7175273299217224,0.5
54,0.6935389637947083,0.5335648059844971,0.7158973217010498,0.5
55,0.6852878928184509,0.5740740895271301,0.6770250797271729,0.5451388955116272
56,0.6804519891738892,0.5972222089767456,0.6574488282203674,0.6319444179534912
57,0.6708112359046936,0.6053240895271301,0.6554626226425171,0.6215277910232544
58,0.6730613112449646,0.6099537014961243,0.6473779082298279,0.6284722089767456
59,0.6600512266159058,0.6273148059844971,0.7771203517913818,0.5208333134651184
60,0.6462720036506653,0.6550925970077515,0.9766486287117004,0.5034722089767456
61,0.6684584021568298,0.625,0.7050877213478088,0.5381944179534912
62,0.6606813073158264,0.6261574029922485,0.9083039164543152,0.5
63,0.6661110520362854,0.6342592835426331,0.6671255826950073,0.5833333134651184
64,0.6598621010780334,0.6435185074806213,0.7338327169418335,0.5138888955116272
65,0.6438938975334167,0.6782407164573669,0.6174142956733704,0.6840277910232544
66,0.6424736380577087,0.6736111044883728,0.6078740358352661,0.7083333134651184
67,0.6431422233581543,0.6539351940155029,0.7269654273986816,0.5
68,0.6466078162193298,0.6481481194496155,0.6788888573646545,0.5972222089767456
69,0.6332424283027649,0.6539351940155029,0.6943368911743164,0.5277777910232544
70,0.6333301067352295,0.65625,1.0931826829910278,0.5034722089767456
71,0.6283953189849854,0.6770833134651184,0.603541910648346,0.6979166865348816
72,0.6341877579689026,0.6747685074806213,1.084139347076416,0.5
73,0.6417696475982666,0.6539351940155029,0.7111308574676514,0.53125
74,0.6195286512374878,0.6712962985038757,1.9701265096664429,0.5
75,0.6396845579147339,0.6481481194496155,0.6123711466789246,0.6875
76,0.6381884217262268,0.6678240895271301,0.7425973415374756,0.4965277910232544
77,0.6216651201248169,0.6932870149612427,0.5743028521537781,0.7395833134651184
78,0.612259030342102,0.6990740895271301,0.70337975025177,0.5381944179534912
79,0.6095350980758667,0.7048611044883728,0.592431366443634,0.71875
80,0.6182724237442017,0.7071759104728699,1.666345238685608,0.5
81,0.5918354392051697,0.6990740895271301,0.5881969928741455,0.6944444179534912
82,0.5845588445663452,0.7233796119689941,0.5449683666229248,0.7638888955116272
83,0.5898104310035706,0.71875,0.5256137251853943,0.7881944179534912
84,0.5740033388137817,0.7395833134651184,0.5408145785331726,0.7430555820465088
85,0.5805169939994812,0.7453703880310059,0.5244613885879517,0.7673611044883728
86,0.5596386790275574,0.7395833134651184,0.5154708623886108,0.8055555820465088
87,0.5466152429580688,0.7546296119689941,0.5484850406646729,0.7673611044883728
88,0.5659875869750977,0.7291666865348816,0.5221921801567078,0.7916666865348816
89,0.567606508731842,0.7465277910232544,0.5426539778709412,0.7638888955116272
90,0.5647794604301453,0.7418981194496155,0.5236754417419434,0.7569444179534912
91,0.5474051833152771,0.7650462985038757,0.4826434552669525,0.8020833134651184
92,0.5498696565628052,0.7465277910232544,0.6959814429283142,0.6076388955116272
93,0.5359823703765869,0.7581018805503845,0.5079600811004639,0.7986111044883728
94,0.5659493803977966,0.7557870149612427,0.4769241511821747,0.8020833134651184
95,0.5431620478630066,0.7615740895271301,0.48924922943115234,0.7916666865348816
96,0.5295576453208923,0.7708333134651184,0.4768011271953583,0.8055555820465088
97,0.5338931083679199,0.7592592835426331,0.48518186807632446,0.8298611044883728
98,0.5359167456626892,0.7685185074806213,0.4686328172683716,0.8090277910232544
99,0.5460159778594971,0.7673611044883728,0.5001671314239502,0.7847222089767456
100,0.5320469737052917,0.7696759104728699,0.5089964866638184,0.8125
101,0.5339326858520508,0.7708333134651184,0.7273134589195251,0.6180555820465088
102,0.5307185053825378,0.7847222089767456,0.6286616921424866,0.6909722089767456
103,0.5141252875328064,0.7743055820465088,0.506237804889679,0.7951388955116272
104,0.5377027988433838,0.7743055820465088,0.7792384028434753,0.5416666865348816
105,0.5226852893829346,0.7777777910232544,0.6685893535614014,0.6111111044883728
106,0.5126190781593323,0.7766203880310059,0.6930892467498779,0.6284722089767456
107,0.5337937474250793,0.7581018805503845,0.5150825381278992,0.7777777910232544
108,0.5226015448570251,0.7673611044883728,0.4632059335708618,0.8229166865348816
109,0.4995098412036896,0.7835648059844971,0.4709572196006775,0.8055555820465088
110,0.5142781734466553,0.7766203880310059,0.4633464217185974,0.8055555820465088
111,0.5396163463592529,0.7488425970077515,0.45844766497612,0.8090277910232544
112,0.508621335029602,0.7777777910232544,0.5139973759651184,0.7847222089767456
113,0.5257256627082825,0.7662037014961243,0.5020939111709595,0.7951388955116272
114,0.5192399621009827,0.7835648059844971,0.5086288452148438,0.7569444179534912
115,0.5130652189254761,0.7696759104728699,0.6669743657112122,0.6979166865348816
116,0.5337443947792053,0.7685185074806213,0.4471878409385681,0.8298611044883728
117,0.5203437209129333,0.7662037014961243,0.5374529361724854,0.7326388955116272
118,0.5198751091957092,0.7731481194496155,0.46197354793548584,0.8229166865348816
119,0.5005171298980713,0.7824074029922485,0.4953667223453522,0.7881944179534912
120,0.4861287474632263,0.7905092835426331,0.7364399433135986,0.6041666865348816
121,0.4845739006996155,0.8020833134651184,0.45164087414741516,0.8229166865348816
122,0.47353309392929077,0.8101851940155029,0.4542582929134369,0.8368055820465088
123,0.4621429145336151,0.8229166865348816,0.4419378638267517,0.8402777910232544
124,0.4721672534942627,0.8032407164573669,0.43972355127334595,0.8368055820465088
125,0.4639652669429779,0.8217592835426331,0.44460466504096985,0.8333333134651184
126,0.4672654867172241,0.8101851940155029,0.44905784726142883,0.8263888955116272
127,0.48259612917900085,0.8055555820465088,0.4440227150917053,0.8298611044883728
128,0.4483936131000519,0.8287037014961243,0.4414617717266083,0.8333333134651184
129,0.4496099650859833,0.8240740895271301,0.4996223449707031,0.7986111044883728
130,0.47431161999702454,0.7939814925193787,0.4507126808166504,0.8402777910232544
131,0.4728085696697235,0.8101851940155029,0.43891000747680664,0.8402777910232544
132,0.4615090787410736,0.8263888955116272,0.44039425253868103,0.8229166865348816
133,0.46087631583213806,0.8090277910232544,0.4392539858818054,0.8333333134651184
134,0.45220476388931274,0.8368055820465088,0.4403347969055176,0.8333333134651184
135,0.44321444630622864,0.8240740895271301,0.45891109108924866,0.8090277910232544
136,0.44500869512557983,0.8229166865348816,0.44398796558380127,0.8368055820465088
137,0.4675729274749756,0.8298611044883728,0.44375860691070557,0.8229166865348816
138,0.4757797420024872,0.8159722089767456,0.44037261605262756,0.8298611044883728
139,0.4671899378299713,0.8113425970077515,0.4425847828388214,0.8263888955116272
140,0.4602403938770294,0.8067129850387573,0.43960797786712646,0.8229166865348816
141,0.45262396335601807,0.8321759104728699,0.43558013439178467,0.8298611044883728
142,0.4538697898387909,0.8206018805503845,0.4590938985347748,0.8333333134651184
143,0.4494287073612213,0.8333333134651184,0.43762505054473877,0.8298611044883728
144,0.4430057108402252,0.8287037014961243,0.44417765736579895,0.8194444179534912
145,0.4578646421432495,0.8171296119689941,0.4602244794368744,0.8125
146,0.4567578136920929,0.8090277910232544,0.4494670331478119,0.8229166865348816
147,0.44295763969421387,0.8298611044883728,0.44004446268081665,0.8298611044883728
148,0.45896947383880615,0.8125,0.47810330986976624,0.8055555820465088
149,0.4518231153488159,0.8148148059844971,0.44635024666786194,0.8333333134651184
150,0.4525008499622345,0.8240740895271301,0.4324468970298767,0.8333333134651184
151,0.45028021931648254,0.8217592835426331,0.46935755014419556,0.8125
152,0.43236443400382996,0.8425925970077515,0.5288015604019165,0.7708333134651184
153,0.451963871717453,0.8298611044883728,0.4526538848876953,0.8298611044883728
154,0.43895629048347473,0.8263888955116272,0.4604782462120056,0.8125
155,0.45106005668640137,0.8240740895271301,0.4311632513999939,0.8368055820465088
156,0.4493144452571869,0.8252314925193787,0.4556719958782196,0.8229166865348816
157,0.4427281618118286,0.8217592835426331,0.4725755453109741,0.8159722089767456
158,0.4478580355644226,0.8344907164573669,0.4502531588077545,0.8159722089767456
159,0.45179468393325806,0.8310185074806213,0.4847758710384369,0.8090277910232544
160,0.4403781592845917,0.8321759104728699,0.4328896701335907,0.8368055820465088
