x,patient,control
11.557788944723619,0.013700996013648433,0.0015393961535960566
11.758793969849247,0.011705074543879939,0.0009370750540795545
11.959798994974875,0.009748292043441794,0.0005482907407316354
12.160804020100507,0.00788720900464815,0.00030832544595367245
12.361809045226131,0.006189303615310445,0.00016662122732433076
12.562814070351763,0.004716536572371171,8.6525287502495e-05
12.763819095477388,0.0035147860883033492,4.317411846814335e-05
12.96482412060302,0.002610668847981264,2.069915905519172e-05
13.165829145728644,0.00201463409504816,9.53489152232181e-06
13.366834170854275,0.001727453839603627,4.219885854475164e-06
13.5678391959799,0.001746645207228526,1.7943118093757973e-06
13.768844221105532,0.0020698622874131974,7.329924945339347e-07
13.969849246231156,0.002693567822289873,2.876729452953239e-07
14.170854271356788,0.0036069569608100176,1.0846531773894229e-07
14.371859296482413,0.004782782049939706,3.928895006093951e-08
14.572864321608044,0.006168053687485235,1.3672044859047174e-08
14.773869346733669,0.007678209228840165,4.570633055686849e-09
14.9748743718593,0.009197953847940041,1.4678974377719334e-09
15.175879396984925,0.010590502953637703,4.528855268299646e-10
15.376884422110557,0.011714642157482571,1.3423063199573952e-10
15.577889447236181,0.012446499084883416,3.821928230655472e-11
15.778894472361813,0.012701037811516606,1.0453902990610545e-11
15.979899497487438,0.012447796762451833,2.7468622473887725e-12
16.18090452261307,0.011716614333229864,6.933543888154311e-13
16.381909547738694,0.010591713325115737,1.6812456739270476e-13
16.582914572864325,0.009195682766535044,3.916176027653523e-14
16.78391959798995,0.007667523689698538,8.7628619518933e-15
16.98492462311558,0.006140157890909281,1.8835629256384378e-15
17.185929648241206,0.004722339129591447,3.8892188419193233e-16
17.386934673366838,0.0034880926209630236,7.714191652526464e-17
17.587939698492463,0.002474412155634953,1.4698127171199063e-17
17.788944723618094,0.0016858124840696688,2.690139941704895e-18
17.98994974874372,0.0011030613883364405,4.729626314113308e-19
18.19095477386935,0.0006931756390863511,7.987588500279915e-20
18.391959798994975,0.000418350306630158,1.2958038842448606e-20
18.592964824120607,0.00024248790596489417,2.0192750600693307e-21
18.79396984924623,0.00013498741041008034,3.0226105473058297e-22
