x,M-cases,M-controls,F-cases,F-controls
43.0,0.00021851078221156857,0.0036488842397794513,0.0010044847883695948,5.300903822792456e-05
44.0,0.00041943250763296856,0.005644937723297128,0.001844829957482433,0.00012790448143447863
45.0,0.0007816258499320813,0.008542853772773792,0.003260034675321555,0.00029350559507368396
46.0,0.0014141558586198253,0.01264758885348768,0.005542983421196971,0.0006405337157440722
47.0,0.0024841337650747318,0.018318690435835325,0.009068276704613333,0.00132942231484234
48.0,0.004236963987025512,0.02595913233862621,0.014274899649337655,0.0026240976303786427
49.0,0.007017230556075908,0.03599400152024018,0.02162224262613661,0.004925999536650725
50.0,0.011286130299179506,0.04883821617149138,0.03151580308621638,0.008794446672039127
51.0,0.01762950743222672,0.0648541880968638,0.044206955697948615,0.014932309192982128
52.0,0.02674925443531062,0.08430259542425056,0.05968230649884891,0.024113385431382858
53.0,0.03943091205831975,0.10729187427010037,0.07756950930864204,0.03703548032650478
54.0,0.0564825096786653,0.13373415798321142,0.09709364600191514,0.05410482017593201
55.0,0.07864447905122539,0.16331657139422823,0.1171167692914911,0.07519129068534111
56.0,0.10647758303067034,0.19549643571263564,0.13628015783472872,0.09942978607015857
57.0,0.14024398719505188,0.22952667098216573,0.15324503179277343,0.1251633240992401
58.0,0.17980368036742314,0.2645134830925511,0.16699804936125368,0.15011088740029246
59.0,0.22455172746389013,0.29950275868954834,0.1771612646444378,0.17178962922358923
60.0,0.273418957594496,0.33358541237262496,0.1842314200315894,0.18813768667368308
61.0,0.3249486547969228,0.36600652714378706,0.18967691011898294,0.19819861574581624
62.0,0.37744581036278735,0.3962598682371515,0.19584389869484134,0.20267633907968888
63.0,0.42917705855097404,0.4241493354013132,0.2056616856506406,0.20417551362480463
64.0,0.4785837353980231,0.44980266159121707,0.22218297834142367,0.20700896934749283
65.0,0.5244628458552905,0.47362987113886323,0.24803673111424668,0.21656079355765387
66.0,0.5660745556760333,0.4962285448736072,0.28489956722180493,0.23830802460566364
67.0,0.6031502688994775,0.5182480210790441,0.3330985443518637,0.27669527236523667
68.0,0.6357987754120134,0.5402332309758567,0.39143883469816204,0.3341048686632803
69.0,0.6643329288584617,0.5624740598283764,0.457305601446645,0.41016024949397994
70.0,0.689058719112147,0.5848867109042813,0.5270274832382122,0.5015386537047483
71.0,0.7100770446181662,0.6069492381998878,0.5964241155268925,0.6023558847975207
72.0,0.7271440930603125,0.6277049298448064,0.6614109416747496,0.7050420713450741
73.0,0.7396210644149862,0.6458361462165461,0.7185187858691909,0.8014946058140007
74.0,0.7465229626737477,0.659799623251071,0.7652121063656665,0.884223745194964
75.0,0.7466551890342402,0.6680042680999213,0.7999530287937082,0.9472324719970124
76.0,0.7388104454071949,0.6690058391001608,0.8220382168823791,0.9864884345081149
77.0,0.7219894731003165,0.6616906442476866,0.8313045075474356,1.0
78.0,0.69560754158631,0.645422686135615,0.8278322278193976,0.9876286486526398
79.0,0.6596529967744036,0.6201348843110314,0.8117609192578588,0.9508050986497142
80.0,0.614772783573405,0.5863538508222498,0.7832777960142445,0.8922654482984944
81.0,0.5622711596140387,0.5451575736671928,0.7427667438846722,0.8158314984508124
82.0,0.5040206414865078,0.49807463880405145,0.6910427465717501,0.7261861187291496
83.0,0.44229734130883175,0.4469409058144616,0.6295654190635167,0.6285775717350621
84.0,0.3795645828039657,0.3937339083693074,0.5605343744039116,0.5284240621972758
85.0,0.3182369370845563,0.34040629910757186,0.48681164233248864,0.4308497303838418
86.0,0.2604596254014954,0.2887375820445389,0.411674468584308,0.3402294058366263
87.0,0.20793457797720669,0.24021883147327602,0.33845450674923316,0.2598311262671915
88.0,0.16181485509114046,0.19597905969942947,0.27015018497876364,0.19162341122359444
89.0,0.1226757865071996,0.1567554645238274,0.20910089306376015,0.13627290894086888
90.0,0.09055725247530763,0.12290398328252057,0.15678793759641524,0.09331428265059676
91.0,0.0650602274577399,0.09444218499500712,0.11378884196763278,0.06144069955241409
92.0,0.0454742966298735,0.07111398295864733,0.0798721109455161,0.038846575650450285
93.0,0.03091205974501308,0.05246501220501242,0.05419045159480481,0.02355554211941506
94.0,0.020430341140978296,0.037918529112044075,0.03551766141762152,0.013682814289334329
95.0,0.013125063707427173,0.026843869713788927,0.022477808663307,0.007605807835253868
96.0,0.008194334297612918,0.018612268985071085,0.013730073697796196,0.004042013945906965
97.0,0.004970894384394145,0.012637644138263127,0.008091808074982807,0.0020519971152805
98.0,0.0029295307457708206,0.00840235140535207,0.004599774654622124,0.0009944270837987453
99.0,0.0016770597961416013,0.005469680040510276,0.002521317402322827,0.0004597488521891495
100.0,0.0009324789536751838,0.00348586700844298,0.0013323401892903937,0.0002026718790463354
101.0,0.0005035354084238177,0.002174762506868981,0.0006785924887059259,8.515301660907196e-05
