x,M-cases,M-controls,F-cases,F-controls
43.0,9.11663360945442e-07,7.433645377572041e-07,2.273504737536484e-07,5.527184466205996e-09
44.0,3.307723695131884e-06,2.5574103762463356e-06,8.836521735439616e-07,3.223443555723436e-08
45.0,1.1135570067146464e-05,8.266777477320744e-06,3.188257777276189e-06,1.7025650097606116e-07
46.0,3.4795214343596645e-05,2.5116115732946516e-05,1.0680861964948078e-05,8.144360896492226e-07
47.0,0.00010095636116163247,7.174750065519318e-05,3.323170859958757e-05,3.5284486512223546e-06
48.0,0.0002721465103796566,0.00019278438869335386,9.605682016175103e-05,1.3844932512471927e-05
49.0,0.0006821198901430124,0.0004874563796005673,0.0002580462900270011,4.920283631178197e-05
50.0,0.0015913115588404305,0.001160384117580091,0.0006445595212661504,0.0001583809679599719
51.0,0.003460043678021133,0.0026018854964477024,0.0014978752621836696,0.0004618141389184776
52.0,0.007024602901707622,0.005498289983386736,0.0032408004056943573,0.0012199723142203172
53.0,0.013347041548500468,0.010956369706252163,0.0065342921350612995,0.0029205888381202225
54.0,0.023803541453242993,0.020599920209299537,0.01229252842465967,0.006339280867166385
55.0,0.03998857280779773,0.03656783430828474,0.0216108781764727,0.01248628392062846
56.0,0.06354176196534081,0.06132830985012787,0.03558013171702729,0.022351730319329202
57.0,0.09593177231347584,0.09724556655358722,0.055011948129909574,0.03646132949233827
58.0,0.13822995444241892,0.14590996217203758,0.08016893397361592,0.054450251889944006
59.0,0.19087254780049837,0.207362878360953,0.11063391655629479,0.07502130579334136
60.0,0.25338497377364333,0.2794723792709217,0.14542004183519622,0.09655958161176029
61.0,0.3240861346660835,0.35777424757794646,0.18331083479407692,0.1182507430750069
62.0,0.3999140189080983,0.4360185103140121,0.22328849336243958,0.14105387769832353
63.0,0.4766215359610394,0.5074362709348045,0.2648548699252891,0.16779554898031432
64.0,0.5495312666009168,0.5664309047295548,0.3081203689926714,0.2022096053471633
65.0,0.6147447320413136,0.6101404553322566,0.3536715424408486,0.2475428142829566
66.0,0.6703169172104847,0.6392642223641469,0.4023029720898737,0.30560957667188055
67.0,0.7167261326427531,0.6577669963075519,0.4546520339856866,0.37659411308275287
68.0,0.756217642613439,0.6715003193974973,0.5106997318182802,0.45908544383384636
69.0,0.7912079984498532,0.6862203500417233,0.5691664281719256,0.5497636139261902
70.0,0.8225379392458949,0.7057213408180802,0.6270749412832453,0.6430050089247651
71.0,0.8485381108262172,0.7307267218070593,0.6799591554811589,0.7314378439816561
72.0,0.8654707947129893,0.7588373653568986,0.7230477473645613,0.8080359769368283
73.0,0.8691640556531413,0.7854120884613333,0.7531699869790326,0.8688450562320832
74.0,0.8570129145240613,0.8049523362495389,0.7704587790569725,0.9143690349977064
75.0,0.8293457107742658,0.812491777875886,0.7787270770182277,0.9482915229170262
76.0,0.7895003255470058,0.8046260689509308,0.7839708349990735,0.9742006967727881
77.0,0.7425945982771888,0.7800381243635427,0.791528438685843,0.9925702593497993
78.0,0.6935718690457697,0.7395537032702543,0.803297434197067,1.0
79.0,0.6453991951301374,0.6858401758627367,0.816461967734945,0.990932584919443
80.0,0.5981997640537564,0.6228582037844087,0.8243658726526055,0.9603811529289827
81.0,0.5496768449259388,0.5551548235513649,0.8190178481656457,0.9059607755533675
82.0,0.49661462183362975,0.48709600200824765,0.7939621783057428,0.8285520174383042
83.0,0.4367641179032411,0.4221760872543876,0.7462853535238693,0.7319987363045396
84.0,0.3702608885130019,0.3625663427302748,0.6771910158931691,0.6224556765532464
85.0,0.2999633664247008,0.30902721867212,0.5913380025348545,0.5075746050680638
86.0,0.23062978522731217,0.2612001911576075,0.4955393933753448,0.3954248495697741
87.0,0.16738860891816168,0.21815782008645604,0.39736919691705713,0.29321150288032366
88.0,0.11422131946186129,0.17899526645552322,0.3039525093540796,0.20614727363374638
89.0,0.07305767181111052,0.14324545845142553,0.22101430175536874,0.13685076177791056
90.0,0.04370126498210124,0.11099475324619296,0.15223376372071962,0.08539065358171265
91.0,0.02440515446798478,0.08271569132557967,0.09899360011643976,0.04983678350861291
92.0,0.012707254567055112,0.05894696676802579,0.06058531148134987,0.027071463155875223
93.0,0.006162475419464181,0.03998763720773556,0.034803330324108206,0.01362153186123907
94.0,0.0027812336118346955,0.0257287204696428,0.018723204297546477,0.006321375863767701
95.0,0.0011673890204667665,0.01565801563449494,0.009415302246773312,0.0026954957691332775
96.0,0.0004554717960585349,0.008994209569196306,0.004419051253780673,0.0010528050821685382
97.0,0.00016511616286036927,0.0048685069812047675,0.0019334993813875654,0.000375698592030169
98.0,5.5596551112751424e-05,0.0024802634713352815,0.0007878954776675428,0.000122248188264657
99.0,1.7382445237171168e-05,0.0011881058204970304,0.00029879979151863035,3.62140775098794e-05
100.0,5.045156234061323e-06,0.0005347450896114375,0.00010539653843889478,9.754845513571995e-06
101.0,1.359103070470055e-06,0.0002260073290271791,3.4562772121188315e-05,2.3870926545165226e-06
