x,multi-finetuned,multi-frozen,baseline,linear
0.064,1.0712829951766472e-08,6.627703481429376e-14,3.8204834666906154e-13,9.748779403466237e-25
0.066,1.3554756538653503e-08,9.359932160997947e-14,5.480840929847571e-13,1.60682732625033e-24
0.068,1.7118697574509098e-08,1.3189264997236606e-13,7.842496858186961e-13,2.6423502639274456e-24
0.07,2.1579491461996223e-08,1.8544142759394902e-13,1.1192827007602216e-12,4.335246288834727e-24
0.07200000000000001,2.715208478260236e-08,2.601544253839495e-13,1.5933218509485164e-12,7.096421054462233e-24
0.074,3.410017794967138e-08,3.6416145530648254e-13,2.26227562005645e-12,1.1589566399136055e-23
0.076,4.2746602164919986e-08,5.086218942884056e-13,3.2038029792231216e-12,1.8884140018773694e-23
0.078,5.348574427174009e-08,7.088175447766406e-13,4.525477073612256e-12,3.0699368890757173e-23
0.08,6.67983874720347e-08,9.85626146270965e-13,6.375895930999585e-12,4.9792495716159954e-23
0.082,8.326939423729018e-08,1.3675031631158824e-12,8.95975951370422e-12,8.057504440783556e-23
0.084,1.0360872378271886e-07,1.893140509653121e-12,1.2558268635948952e-11,1.3008865516798364e-22
0.08600000000000001,1.286763508825746e-07,2.6150245034170545e-12,1.755664255984036e-11,2.0954654579079076e-22
0.088,1.5951173628288804e-07,3.6041852269078972e-12,2.4481129337770138e-11,3.3676255827253706e-22
0.09,1.9736859219756009e-07,4.956520299397564e-12,3.404863548374993e-11,5.399695944804743e-22
0.092,2.437557900034233e-07,6.801193743044937e-12,4.723307914671966e-11,8.638076037583244e-22
0.094,3.0048537187039624e-07,9.311762678415109e-12,6.535383651637302e-11,1.3786910345296262e-21
0.096,3.697287541802281e-07,1.2720880471554698e-11,9.019328378370842e-11,2.195427459413458e-21
0.098,4.5408234859085593e-07,1.7339676581363e-11,1.241525355864697e-10,3.487975646315305e-21
0.1,5.566439767287326e-07,2.358323563594122e-11,1.7045716887184347e-10,5.5287888954664086e-21
0.10200000000000001,6.811016167796526e-07,3.200400982153329e-11,2.334281516156314e-10,8.743569834383814e-21
0.10400000000000001,8.318361944991227e-07,4.333552266802609e-11,3.18837558003806e-10,1.3795891499537596e-20
0.106,1.0140403168832918e-06,5.854938748953257e-11,4.343741781239599e-10,2.1717656951885277e-20
0.108,1.2338550430898126e-06,7.892950558061403e-11,5.902511056500803e-10,3.4109737653830113e-20
0.11,1.4985269929256715e-06,1.0616837146958952e-10,7.99996158255751e-10,5.344978974370907e-20
0.112,1.8165883066058528e-06,1.424917486752079e-10,1.0814769729455383e-09,8.356334857052292e-20
0.114,2.1980621882755015e-06,1.90819654974337e-10,1.4582263291274738e-09,1.303430502810835e-19
0.116,2.6546969871189954e-06,2.549736908590761e-10,1.961150294265714e-09,2.0284398645717994e-19
0.11800000000000001,3.2002319902201516e-06,3.399433552659575e-10,2.63072288606232e-09,3.149478193320189e-19
0.12,3.8506983164242674e-06,4.5222723548679666e-10,3.519796962398527e-09,4.8788479777987575e-19
0.122,4.624758505222639e-06,6.002689737703307e-10,4.697193001478021e-09,7.54046585784079e-19
0.124,5.544088583226095e-06,7.950128696065589e-10,6.252266510727672e-09,1.1627364347155853e-18
0.126,6.6338065563126115e-06,1.0506100745599128e-09,8.30070239156789e-09,1.7888198137055402e-18
0.128,7.922951410301534e-06,1.3853138138929711e-09,1.0991842293945868e-08,2.7457065739564127e-18
0.13,9.445016798360304e-06,1.8226112075987803e-09,1.451792066475825e-08,4.2047856564732556e-18
0.132,1.123854363969261e-05,2.3926503941004487e-09,1.9125668932467687e-08,6.424447911179583e-18
0.134,1.3347775840891182e-05,3.134035170756257e-09,2.5130847457218438e-08,9.79332064559961e-18
0.136,1.582338326731897e-05,4.096075708585157e-09,3.293638418182009e-08,1.4894514363178825e-17
0.138,1.872325592490602e-05,5.341603598577315e-09,4.3054940310533315e-08,2.260085831585945e-17
0.14,2.2113373050083588e-05,6.950483148240716e-09,5.6136890080877683e-08,3.42157236438462e-17
0.14200000000000002,2.6068750434017324e-05,9.02397916317294e-09,7.300489732225892e-08,5.1680741715797914e-17
0.14400000000000002,3.0674468813390376e-05,1.1690175210228737e-08,9.469649981376598e-08,7.788143734778948e-17
0.146,3.602678553024982e-05,1.5110676462467583e-08,1.2251637747406235e-07,1.170958193582611e-16
0.148,4.223433088469459e-05,1.9488878680561245e-08,1.581002862988034e-07,1.7565116446776897e-16
0.15,4.941938966390423e-05,2.5080140818976167e-08,2.034929909234222e-07,2.628832337011188e-16
0.152,5.771926721769431e-05,3.2204264410239794e-08,2.6124292888869046e-07,3.925337064339292e-16
0.154,6.728773815439284e-05,4.1260759655609127e-08,3.3451679306734766e-07,5.84780972865404e-16
0.156,7.829657424330679e-05,5.27474675400735e-08,4.272377288134455e-07,8.691840005959812e-16
0.158,9.093714642579772e-05,6.728321092010194e-08,5.442514121286414e-07,1.2889391800532725e-15
0.16,0.00010542209395344184,8.563526714267561e-08,6.91524906497663e-07,1.9070203986719017e-15
0.162,0.00012198705158996575,1.0875259218046362e-07,8.763838897913372e-07,2.8150133808952918e-15
0.164,0.00014089242353884068,1.378058834229084e-07,1.107794597927163e-06,4.145794778677693e-15
0.166,0.00016242519030056085,1.7423574710486695e-07,1.3966976459481947e-06,6.091683746399175e-15
0.168,0.0001869007320380307,2.198104388482672e-07,1.7564017544760334e-06,8.930362921655649e-15
0.17,0.0002146646492562459,2.766948738595265e-07,2.2030463217659453e-06,1.3061801521611342e-14
0.17200000000000001,0.0002460945587110092,3.475328587824294e-07,2.756142726967095e-06,1.906071832711906e-14
0.17400000000000002,0.00028160183948484587,4.355447816885229e-07,3.439205212709996e-06,2.775093744903413e-14
0.176,0.0003216333011476367,5.446433115611795e-07,4.280483154205657e-06,4.0310507436286186e-14
0.178,0.0003666727429029241,6.79570004887917e-07,5.313807451857211e-06,5.841993689012144e-14
0.18,0.00041724236966362573,8.460560951183308e-07,6.5795646534766475e-06,8.447070394904907e-14
0.182,0.0004739040281653375,1.0510111506441488e-06,8.125813182960468e-06,1.2185780615022e-13
0.184,0.0005372602235803028,1.3027437277080632e-06,1.0009556680649001e-05,1.75389184354477e-13
0.186,0.0006079548747154814,1.6112186144030419e-06,1.229818989586851e-05,2.5185725948877033e-13
0.188,0.0006866737638441501,1.988355757719807e-06,1.50711327569752e-05,3.608347455771198e-13
0.19,0.0007741446356166461,2.4483764831729396e-06,1.8421668114802484e-05,5.157799294180516e-13
0.192,0.0008711368984096425,3.0082031501264904e-06,2.2458998142042452e-05,7.35567849081371e-13
0.194,0.000978460880993835,3.687918928106967e-06,2.731053339893881e-05,1.0466060722207471e-12
0.196,0.0010969665976157733,4.511294920821345e-06,3.3124427065986006e-05,1.4857508024466816e-12
0.198,0.001227541975587437,5.506392393930693e-06,4.0072364716028e-05,2.1043157637282393e-12
0.2,0.001371110501339165,6.706248366309027e-06,4.8352617169839086e-05,2.9735692383239456e-12
0.202,0.0015286282436930555,8.149653286656563e-06,5.819336037176168e-05,4.192252320355305e-12
0.20400000000000001,0.00170108021692142,9.882029919646951e-06,6.985626176123559e-05,5.8968351089754094e-12
0.20600000000000002,0.001889476051022322,1.1956422887540087e-05,8.364032723664001e-05,8.27547185153427e-12
0.20800000000000002,0.0020948449426119596,1.4434608531244085e-05,9.988599645684302e-05,1.1586940034041763e-11
0.21,0.0023182298669244213,1.7388334843733717e-05,0.00011897946686698579,1.6186276863469162e-11
0.212,0.0025606810396265407,2.0900701160995014e-05,0.00014135721845346606,2.2559391527334466e-11
0.214,0.0028232486264807228,2.5067687041942593e-05,0.00016751070184004867,3.136967435837958e-11
0.216,0.0031069747092793477,2.9999839298351486e-05,0.0001979911419748754,4.352059766748734e-11
0.218,0.003412884527862143,3.582412541722184e-05,0.00023341439840487887,6.023957554555605e-11
0.22,0.0037419770303177362,4.268596061944826e-05,0.00027446581110829267,8.319000820017068e-11
0.222,0.004095214776538946,5.0751414489156345e-05,0.0003219049482204189,1.1462059085557464e-10
0.224,0.004473513253996382,6.0209601458117956e-05,0.0003765701589531697,1.5756375797514207e-10
0.226,0.004877729678737565,7.127525741248258e-05,0.000439382821835889,2.160987375486914e-10
0.228,0.005308651369001321,8.419150228174875e-05,0.0005113511654053952,2.9569933026223847e-10
0.23,0.0057669837932288115,9.923278565469831e-05,0.000593573526009684,4.0369248411009483e-10
0.232,0.006253338408397419,0.00011670800923280481,0.0006872408958735545,5.498613559073666e-10
0.234,0.006768220418228131,0.00013696381627528476,0.0007936386044611228,7.472362724996592e-10
0.23600000000000002,0.00731201659363065,0.00016038803411791113,0.0009141469679534364,1.013129366374904e-09
0.23800000000000002,0.00788498330945268,0.00018741325137739805,0.0010502407358623164,1.3704843305536722e-09
0.24,0.008487234961884258,0.00021852050661431708,0.0012034871609654992,1.8496325382891184e-09
0.242,0.009118732939429566,0.00025424306006363714,0.0013755425194192283,2.490571712800095e-09
0.244,0.009779275326898334,0.00029517021461113657,0.0015681469126182129,3.3459146431823885e-09
0.246,0.010468487526102835,0.00034195114656991246,0.001783117191635931,4.484694624110161e-09
0.248,0.011185813978612283,0.0003952987010835787,0.0020223378593486486,5.99726316573413e-09
0.25,0.011930511174778516,0.00045599310125753027,0.002287749825013815,8.001576268459388e-09
0.252,0.012701642129108197,0.0005248855145183018,0.002581336911435415,1.0651240818633522e-08
0.254,0.013498072494761208,0.0006029014143603752,0.0029051100460906285,1.4145785585448544e-08
0.256,0.014318468479396221,0.000691043670709697,0.0032610891047650838,1.874373563662155e-08
0.258,0.015161296710712105,0.0007903952977753836,0.0036512824192449565,2.4779209184291963e-08
0.26,0.016024826182857173,0.0009021217846460955,0.0040776640091685365,3.26829271629048e-08
0.262,0.016907132394471395,0.0010274729311912077,0.004542148651787738,4.300873437524058e-08
0.264,0.0178061037656304,0.001167784110227228,0.005046564961474975,5.646698399620067e-08
0.266,0.01871945039458577,0.0013244768765815656,0.005592626712475042,7.396644292491299e-08
0.268,0.01964471518622095,0.0014990588447962162,0.006181902702588393,9.666674353665687e-08
0.27,0.02057928735291516,0.0016931227599174142,0.006815785520929989,1.2604384883516262e-07
0.272,0.021520418255438285,0.001908344690248981,0.007495459648206715,1.6397152541593175e-07
0.274,0.022465239517060333,0.0021464812772184643,0.008221869381509754,2.1282244626060475e-07
0.276,0.023410783308773962,0.002409365985696305,0.008995687135709727,2.7559328920103354e-07
0.278,0.024354004667968138,0.0026989043082645305,0.009817282728362953,3.5605907478380993e-07
0.28,0.02529180567766282,0.0030170678890568715,0.010686694302729388,4.5896301900066087e-07
0.28200000000000003,0.0262210612991513,0.0033658875468448655,0.011603601582205723,5.9024938360614e-07
0.28400000000000003,0.027138646618245194,0.0037474451929351755,0.012567302177382727,7.57348213057854e-07
0.28600000000000003,0.028041465234926486,0.004163864657029297,0.013576691682345782,9.695224777523693e-07
0.28800000000000003,0.02892647849871765,0.004617301453284545,0.01463024829821824,1.2382900249712974e-06
0.29,0.029790735268096794,0.005109931539157955,0.015726022707994548,1.5779348997586222e-06
0.292,0.030631401852381564,0.00564393914091496,0.016861633896398137,2.006125066507349e-06
0.294,0.031445791779203154,0.006221503741598329,0.018034271561142408,2.5446563671332076e-06
0.296,0.032231395020445835,0.00684478634939475,0.019240705697263417,3.2203457214653206e-06
0.298,0.03298590630471041,0.0075159151862844945,0.020477303854244254,4.066100136320445e-06
0.3,0.03370725214526536,0.008236970958167672,0.02174005646702421,5.122192065196182e-06
0.302,0.03439361621926294,0.009009971887866128,0.023024610547709757,6.43777606981699e-06
0.304,0.0350434627468066,0.009836858711033682,0.024326311896368698,8.07268659103939e-06
0.306,0.03565555753723441,0.010719479851609336,0.02564025584865049,1.0099561944960282e-05
0.308,0.03622898639458944,0.01165957700757843,0.02696134642751287,1.2606345415266069e-05
0.31,0.03676317060442914,0.012658771389056038,0.02828436360882796,1.569922049684085e-05
0.312,0.03725787925950885,0.013718550858715074,0.029604038249200586,1.950604392472103e-05
0.314,0.03771323822198418,0.014840258229043755,0.030915134062342704,2.4180347044241345e-05
0.316,0.0381297355640261,0.016025080971595326,0.0322125358713879,2.9905983268386053e-05
0.318,0.038508223376456846,0.017274042590129733,0.03349134321227842,3.6902506727359095e-05
0.32,0.03884991588542943,0.018587995902262695,0.034746968221500266,4.543137461500219e-05
0.322,0.039156383869458064,0.019967618462943496,0.035975236613576954,5.580307301659285e-05
0.324,0.03942954542237184,0.021413410347876423,0.037172490443258745,6.838527296722736e-05
0.326,0.03967165316108279,0.02292569449606142,0.03833569125737127,8.361212990569818e-05
0.328,0.03988527802948251,0.024504619788222864,0.03946252217453099,0.00010199484528127504
0.33,0.04007328990035832,0.026150167012347812,0.04055148738964364,0.00012413361352355315
0.332,0.040238835225014064,0.027862157839259393,0.04160200758596614,0.0001507310805388391
0.334,0.040385312024395804,0.029640266900538115,0.04261450975161473,0.00018260744094797255
0.336,0.0405163425551117,0.031484037028630375,0.04359050994017029,0.0002207172999862675
0.338,0.04063574401803016,0.033392897685116524,0.0445326875861998,0.00026616842186489366
0.34,0.040747497705459976,0.03536618656829993,0.045444950085131955,0.00032024247893016824
0.342,0.040855717004686126,0.0374031743559446,0.04633248647135287,0.000384417904612986
0.34400000000000003,0.04096461469040258,0.039503092503501154,0.0472018091763359,0.0004603949373794061
0.34600000000000003,0.04107846994602546,0.04166516398281692,0.04806078301719399,0.000550122922115535
0.34800000000000003,0.04120159555380616,0.04388863681135031,0.04891864075180793,0.0006558299090568408
0.35000000000000003,0.04133830568605872,0.046172820187423316,0.049785984735756426,0.0007800545579833628
0.352,0.04149288471478683,0.04851712301309178,0.0506747744244038,0.0009256803164764758
0.354,0.04166955743480895,0.05092109455271469,0.051598299676189174,0.0010959717951688716
0.356,0.0418724610665508,0.05338446694212019,0.05257114002576813,0.0012946132098128975
0.358,0.04210561936956014,0.05590719923016622,0.053609110303523194,0.0015257486994619041
0.36,0.0423729191571878,0.058489522601187185,0.05472919317652143,0.0017940242620748772
0.362,0.04267808945758242,0.061131986392997335,0.055949459370913036,0.002104630973567971
0.364,0.04302468351707847,0.06383550449046509,0.057288976503015565,0.0024633490741083866
0.366,0.0434160637902216,0.06660140163889573,0.058767707592333886,0.002876592416877649
0.368,0.04385539000714102,0.06943145918435745,0.0604064004514725,0.003351452680488018
0.37,0.044345610354863625,0.07232795970955722,0.062226469242848574,0.003895742647871537
0.372,0.04488945575560349,0.07529372999397137,0.06424986955854566,0.004518037753239322
0.374,0.04548943717319171,0.07833218168591959,0.06649896841649196,0.0052277149964102855
0.376,0.04614784582973955,0.08144734903259258,0.06899641057310682,0.006034988222543683
0.378,0.04686675616940956,0.0846439229724491,0.07176498253008606,0.006950938667508386
0.38,0.0476480313657785,0.08792728085387244,0.07482747556230898,0.007987539577528074
0.382,0.0484933311345887,0.09130351100580354,0.07820654901688254,0.009157673629378985
0.384,0.0494041215854517,0.09477943135181793,0.08192459503272735,0.010475141807564866
0.386,0.050381686824896126,0.09836260123060293,0.08600360570909865,0.011954662341020989
0.388,0.051427142009486955,0.1020613255650944,0.090465043613821,0.013611858267620021
0.39,0.05254144754185767,0.10588465051190814,0.09532971637204402,0.015463232183727992
0.392,0.05372542410447304,0.10984234972453372,0.1006176559185923,0.01752612675192695
0.394,0.05497976823567414,0.1139449003805248,0.10634800283629155,0.019818669586273856
0.396,0.0563050681697444,0.11820344815704131,0.11253889604394274,0.02235970121435936
0.398,0.05770181968688281,0.12262976039291672,0.1192073679457575,0.025168684931836886
0.4,0.05917044174940062,0.1272361667510444,0.12636924501379193,0.028265597520388014
0.402,0.06071129173631211,0.1320354867940951,0.13403905365063976,0.0316707999960308
0.404,0.06232468012876261,0.1370409440107631,0.14222993107536405,0.035404887792232394
0.406,0.06401088454227608,0.1422660659797225,0.15095354089476845,0.03948852006157181
0.40800000000000003,0.06577016304734817,0.14772457053446933,0.16021999296742737,0.04394222809978907
0.41000000000000003,0.06760276676611494,0.15343023799372557,0.17003776714135885,0.04878620325496436
0.41200000000000003,0.06950895177828958,0.1593967697477982,0.180413640448994,0.054040065079084154
0.41400000000000003,0.0714889904128623,0.16563763373909318,0.19135261737537662,0.05972261090495311
0.41600000000000004,0.0735431820417973,0.1721658976419105,0.20285786287658292,0.0658515484825751
0.418,0.07567186352678407,0.17899405082881875,0.21493063791349765,0.07244321377881163
0.42,0.07787541949874709,0.18613381650365382,0.22757023737864562,0.07951227652412056
0.422,0.08015429267114485,0.19359595567901697,0.24077393042725148,0.08707143657116602
0.424,0.0825089944011286,0.20139006497289708,0.254536903373706,0.0951311146017368
0.426,0.08494011571657559,0.20952437048791053,0.2688522054760578,0.10369914116951533
0.428,0.0874483390213061,0.21800552031046713,0.28371069809842014,0.11278044848500526
0.43,0.09003445067509523,0.22683837841837876,0.2991010079081395,0.12237676972309995
0.432,0.09269935461933135,0.2360258230064627,0.31500948492498865,0.13248635095108632
0.434,0.0954440871835505,0.24556855242303682,0.33142016638707394,0.1431036810231757
0.436,0.0982698331630674,0.25546490204867006,0.34831474752648217,0.1542192449553676
0.438,0.10117794320427688,0.2657106755355107,0.36567256045106405,0.1658193063709409
0.44,0.10416995247294096,0.276298993855029,0.3834705624019938,0.1778857245826393
0.442,0.10724760051317037,0.287220165569166,0.40168333469535394,0.19039581174491788
0.444,0.110412852132374,0.29846158164086173,0.4202830936565844,0.20332223526247445
0.446,0.1136679190718727,0.3100076379322575,0.4392397148167723,0.21663297027613726
0.448,0.11701528214605053,0.3218396883015371,0.45852077155837384,0.2302913065628092
0.45,0.12045771345683229,0.3339360309028831,0.47809158927524315,0.2442559135842265
0.452,0.1239982982170267,0.3462719299206233,0.49791531594937455,0.25848096670419735
0.454,0.12764045564776805,0.35881967453211855,0.5179530098473966,0.2729163367732482
0.456,0.13138795835403677,0.3715486763998133,0.538163744807897,0.287507844363577
0.458,0.1352449495300591,0.38442560644822593,0.5585047333313943,0.3021975789392899
0.46,0.13921595730519962,0.39741457109499423,0.5789314674046905,0.31692428218304686
0.462,0.14330590551248748,0.4104773274863492,0.5993978766976779,0.33162379358914346
0.464,0.1475201201476866,0.4235735366475249,0.6198565034713429,0.34622955529530025
0.466,0.151864330788061,0.4366610528095533,0.640258693238839,0.3606731719835876
0.468,0.1563446662576583,0.4496962465282074,0.6605547999355171,0.37488502055864303
0.47000000000000003,0.16096764386062334,0.4626343585814235,0.6806944040866434,0.3887949032331549
0.47200000000000003,0.16574015155601424,0.4754298810313965,0.7006265422208346,0.40233273664107105
0.47400000000000003,0.17066942251667572,0.48803696127938473,0.7202999455697869,0.41542926868224955
0.47600000000000003,0.17576300160040143,0.5004098244373321,0.7396632859263863,0.4280168140013547
0.47800000000000004,0.18102870336298327,0.5125032089020453,0.7586654264082763,0.4400299983399278
0.48,0.18647456135848606,0.5242728096550662,0.7772556747955918,0.45140650149272343
0.482,0.19210876860057208,0.5356757235334453,0.7953840370813106,0.4620877882635092
0.484,0.19793960919793707,0.5466708905305296,0.8130014688905813,0.47201981666430715
0.486,0.20397538132464163,0.5572195250971432,0.830060122489869,0.4811537126441856
0.488,0.2102243118397998,0.5672855314255993,0.8465135872145994,0.4894464008738136
0.49,0.2166944630280256,0.5768358968133507,0.8623171212907865,0.4968611815503137
0.492,0.22339363208934254,0.5858410574191628,0.8774278732060923,0.5033682438191484
0.494,0.230329244162036,0.5942752310397246,0.8918050909922112,0.5089451072270817
0.496,0.2375082398111778,0.602116711943944,0.9054103180059954,0.5135769836095008
0.498,0.24493695805639706,0.609348123299096,0.9182075740335407,0.5172570529592734
0.5,0.25262101614208093,0.6159566232990994,0.9301635207816183,0.5199866481018449
0.502,0.26056518736895606,0.6219340617504195,0.9412476110567516,0.5217753443881294
0.504,0.2687732784054913,0.6272770845740392,0.9514322211567482,0.5226409520858686
0.506,0.2772480075786591,0.6319871844300411,0.960692766206397,0.5226094106725337
0.508,0.2859908857044866,0.6360706964512122,0.9690077983530492,0.5217145857779834
0.51,0.29500210105805363,0.6395387388697582,0.9763590878950925,0.5199979710620021
0.512,0.30428041009909595,0.6424070991224682,0.9827316875443295,0.5175082988095794
0.514,0.3138230355625106,0.6446960668103051,0.9881139801210403,0.514301064455394
0.516,0.3236255734925596,0.6464302156545706,0.992497710048459,0.5104379715800615
0.518,0.33368191074565406,0.6476381373202229,0.9958779990535398,0.5059863051283313
0.52,0.34398415440983554,0.6483521306552483,0.9982533464963943,0.5010182416604093
0.522,0.35452257449044955,0.6486078505119145,0.9996256147459991,0.4956101063425096
0.524,0.3652855610923935,0.6484439208612893,1.0,0.4898415870957439
0.526,0.3762595971913782,0.647901517378133,0.9993849889173603,0.48379491684233683
0.528,0.38742924793186556,0.6470239250522895,0.9977923014004321,0.47755403510777217
0.53,0.3987771672199672,0.6458560766698855,0.9952368198337435,0.47120374035453966
0.532,0.41028412219800997,0.644444078199663,0.9917365050660847,0.4648288443397184
0.534,0.42192903599629594,0.6428347272150743,0.9873122994154246,0.4585133395111588
0.536,0.4336890489594574,0.6410750304816065,0.981988016986756,0.45233958999610185
0.538,0.44553959834243917,0.6392117267432157,0.9757902216242057,0.4463875561059549
0.54,0.4574545162672375,0.6372908205553399,0.9687480928721578,0.4407340614992316
0.542,0.4694061455287385,0.635357132739997,0.9608932803959092,0.435452111231664
0.544,0.4813654726388408,0.6334538726874839,0.952259747409236,0.4306102679007208
0.546,0.49330227730496445,0.6316222373070941,0.9428836037714633,0.4262720919852495
0.548,0.5051852973542404,0.6299010409448766,0.932802929546185,0.4224956513147089
0.55,0.5169824079401972,0.6283263800495608,0.9220575899525986,0.41933310340168756
0.552,0.5286608137064194,0.6269313357887093,0.9106890427824068,0.41683035316104206
0.554,0.5401872524330504,0.625745717206769,0.8987401394939116,0.41502678734302006
0.556,0.55152820855848,0.6247958468859464,0.8862549213233536,0.4139550858486839
0.558,0.5626501348512356,0.624104390430804,0.8732784118649508,0.41364110899438034
0.56,0.5735196804068423,0.6236902304588965,0.8598564076591427,0.41410385876618155
0.562,0.5841039230619045,0.6235683851530994,0.8460352683875912,0.4153555111707109
0.5640000000000001,0.594370604253355,0.6237499708263269,0.8318617082989141,0.41740151595823605
0.5660000000000001,0.6042883643049487,0.6242422073751566,0.8173825904777393,0.4202407592769999
0.5680000000000001,0.6138269760957609,0.6250484649636947,0.8026447255195551,0.42386578422096044
0.5700000000000001,0.6229575750566311,0.62616834978999,0.7876946760849248,0.4282630637598487
0.5720000000000001,0.6316528834499431,0.6275978263505384,0.7725785686803575,0.4334133201911414
0.5740000000000001,0.6398874269155687,0.629329373238806,0.7573419138526853,0.43929188502581695
0.5760000000000001,0.6476377413108433,0.631352169194964,0.7420294357938781,0.44586909310861317
0.578,0.6548825679345309,0.6336523058685823,0.7266849121399174,0.4531107047716957
0.58,0.661603035303395,0.6362130235651504,0.7113510245179013,0.4609783499189553
0.582,0.6677828257445368,0.6390149661209591,0.6960692201580592,0.4694299881257779
0.584,0.6734083251764692,0.6420364509880161,0.6808795846503672,0.47842037910403945
0.586,0.678468754576136,0.6452537506090279,0.6658207256978385,0.48790155821148257
0.588,0.6829562817670838,0.6486413812189454,0.6509296675087236,0.4978233120652261
0.59,0.6868661123147404,0.6521723953200709,0.6362417552859074,0.5081336497376896
0.592,0.6901965584774248,0.6558186742374674,0.6217905691205862,0.5187792654566233
0.594,0.6929490853351986,0.6595512173650285,0.6076078464848415,0.529705989186872
0.596,0.6951283334018756,0.6633404249541432,0.5937234124480667,0.5408592219284666
0.598,0.6967421172172219,0.667156371570266,0.5801651167181683,0.5521843530132772
0.6,0.6978013996152167,0.6709690676414571,0.566958776630684,0.5636271571117855
0.602,0.6983202415687992,0.6747487068406518,0.5541281252764461,0.5751341690649994
0.604,0.6983157277201795,0.6784658973736972,0.5416947640682322,0.5866530350281822
0.606,0.6978078679168379,0.682091875581914,0.5296781191943359,0.5981328387485532
0.608,0.6968194752849887,0.6855987006052108,0.5180954015859875,0.6095244020957175
0.61,0.695376021582563,0.6889594291842404,0.506961570228512,0.6207805592201174
0.612,0.6935054707806857,0.6921482700026862,0.4962892988644908,0.6318564039315906
0.614,0.6912380920240713,0.6951407172792368,0.486088946361808,0.6427095100687992
0.616,0.6886062533145719,0.6979136636092067,0.47636853124065087,0.6533001247737658
0.618,0.6856441974461778,0.700445492325037,0.46713371106185664,0.6635913346978182
0.62,0.6823878018918407,0.7027161498904204,0.4583877675652857,0.6735492052506533
0.622,0.6788743245005876,0.7047071990626882,0.4501315986027431,0.6831428930682221
0.624,0.675142137005361,0.7064018537510132,0.4423637180281341,0.6923447319234266
0.626,0.6712304484661242,0.7077849966632125,0.4350802647819941,0.7011302923420344
