fpr,tpr
0.0,0.0
0.0,0.003484320557491289
0.0,0.03484320557491289
0.003484320557491289,0.03484320557491289
0.003484320557491289,0.03832752613240418
0.006968641114982578,0.03832752613240418
0.006968641114982578,0.041811846689895474
0.010452961672473868,0.041811846689895474
0.010452961672473868,0.07665505226480836
0.017421602787456445,0.07665505226480836
0.017421602787456445,0.0975609756097561
0.020905923344947737,0.0975609756097561
0.020905923344947737,0.11498257839721254
0.0313588850174216,0.11498257839721254
0.0313588850174216,0.12195121951219512
0.03484320557491289,0.12195121951219512
0.03484320557491289,0.1254355400696864
0.03832752613240418,0.1254355400696864
0.03832752613240418,0.1289198606271777
0.041811846689895474,0.1289198606271777
0.041811846689895474,0.13240418118466898
0.04529616724738676,0.13240418118466898
0.04529616724738676,0.15331010452961671
0.05226480836236934,0.15331010452961671
0.05226480836236934,0.1602787456445993
0.059233449477351915,0.1602787456445993
0.059233449477351915,0.16376306620209058
0.06620209059233449,0.16376306620209058
0.06620209059233449,0.20557491289198607
0.06968641114982578,0.20557491289198607
0.06968641114982578,0.21254355400696864
0.08362369337979095,0.21254355400696864
0.08362369337979095,0.2229965156794425
0.08710801393728224,0.2229965156794425
0.08710801393728224,0.2264808362369338
0.09059233449477352,0.2264808362369338
0.09059233449477352,0.22996515679442509
0.09407665505226481,0.22996515679442509
0.09407665505226481,0.23344947735191637
0.10801393728222997,0.23344947735191637
0.10801393728222997,0.23693379790940766
0.11149825783972125,0.23693379790940766
0.11149825783972125,0.2613240418118467
0.11846689895470383,0.2613240418118467
0.11846689895470383,0.27177700348432055
0.12195121951219512,0.27177700348432055
0.12195121951219512,0.289198606271777
0.1254355400696864,0.289198606271777
0.1254355400696864,0.30662020905923343
0.1289198606271777,0.30662020905923343
0.1289198606271777,0.313588850174216
0.13240418118466898,0.313588850174216
0.13240418118466898,0.3170731707317073
0.14285714285714285,0.3170731707317073
0.14285714285714285,0.32752613240418116
0.14634146341463414,0.32752613240418116
0.14634146341463414,0.3310104529616725
0.14982578397212543,0.3310104529616725
0.14982578397212543,0.3344947735191638
0.15331010452961671,0.3344947735191638
0.15331010452961671,0.33797909407665505
0.156794425087108,0.33797909407665505
0.156794425087108,0.3519163763066202
0.1602787456445993,0.3519163763066202
0.1602787456445993,0.3832752613240418
0.17073170731707318,0.3832752613240418
0.17073170731707318,0.3867595818815331
0.18118466898954705,0.3867595818815331
0.18118466898954705,0.397212543554007
0.18466898954703834,0.397212543554007
0.18466898954703834,0.40069686411149824
0.1951219512195122,0.40069686411149824
0.1951219512195122,0.42160278745644597
0.1986062717770035,0.42160278745644597
0.1986062717770035,0.42857142857142855
0.20905923344947736,0.42857142857142855
