x,multi-finetuned,multi-frozen,baseline,multi-transferred
0.0,1.5341523935669542e-99,4.040521478338461e-131,2.1979071649581867e-73,1.9297767690777127e-144
0.0023163798075422656,3.675369293259513e-96,4.1075998754092787e-126,6.032345778871001e-72,6.05369424703925e-139
0.004632759615084531,7.673955434433942e-93,3.3238481422809e-121,1.6005650143240768e-70,1.4801951616050881e-133
0.006949139422626796,1.3964437626193134e-89,2.1409023250410057e-116,4.1055482462098304e-69,2.8209966331188077e-128
0.009265519230169062,2.2146933930128067e-86,1.0976289218314963e-111,1.0180762419090342e-67,4.190552104699525e-123
0.011581899037711329,3.061187030339328e-83,4.4793776759683526e-107,2.4406264682859084e-66,4.852047141612e-118
0.013898278845253593,3.687672553528406e-80,1.45506971916741e-102,5.656330627237604e-65,4.3788883110133304e-113
0.01621465865279586,3.8716958562663835e-77,3.7623097062275497e-98,1.267305486106915e-63,3.080263105951499e-108
0.018531038460338125,3.542719038280249e-74,7.743381628180404e-94,2.744994749076925e-62,1.6888724438651915e-103
0.02084741826788039,2.8252639152396466e-71,1.2685660321987249e-89,5.747990370373151e-61,7.217569505942112e-99
0.023163798075422657,1.9636697778980103e-68,1.6542566174593485e-85,1.163604815676865e-59,2.4041977682676303e-94
0.025480177882964923,1.1895024992375198e-65,1.7171229036944455e-81,2.2772495466450653e-58,6.242154217875141e-90
0.027796557690507186,6.279862709234225e-63,1.4187639649940861e-77,4.3085592176924256e-57,1.2632342381994681e-85
0.03011293749804945,2.8895042094599014e-60,9.331061795984322e-74,7.880804382663657e-56,1.992591951287111e-81
0.03242931730559172,1.158738702861692e-57,4.885020398596396e-70,1.3935636197168152e-54,2.4498412614233216e-77
0.03474569711313399,4.049835899421817e-55,2.035723517495986e-66,2.3823281237774148e-53,2.3477000424773405e-73
0.03706207692067625,1.2336158816821629e-52,6.752918857047903e-63,3.937274155238253e-52,1.7536073628472066e-69
0.03937845672821851,3.2750214880546355e-50,1.7831523891597913e-59,6.290857305052287e-51,1.020956415138008e-65
0.04169483653576078,7.577768123131991e-48,3.7481262159785214e-56,9.717284877189354e-50,4.633051567254335e-62
0.044011216343303045,1.5281393830085357e-45,6.271541664165077e-53,1.4511149141269586e-48,1.63874792734e-58
0.046327596150845314,2.6858452200142548e-43,8.353633194470036e-50,2.0949869385185786e-47,4.517958802552321e-55
0.04864397595838758,4.1143154751999417e-41,8.857790520609181e-47,2.9240471853195194e-46,9.708619202090427e-52
0.050960355765929846,5.493074476739838e-39,7.47711062291321e-44,3.945589541020273e-45,1.626139345259867e-48
0.05327673557347211,6.392017018129362e-37,5.024720878134379e-41,5.147126677529301e-44,2.1229664883455786e-45
0.05559311538101437,6.482892267831866e-35,2.688272965900585e-38,6.491487450203294e-43,2.160297734857522e-42
0.05790949518855664,5.7307681815659985e-33,1.145075878946616e-35,7.915001739442046e-42,1.7134410741364314e-39
0.0602258749960989,4.415457397578903e-31,3.8834166209919265e-33,9.330099679654793e-41,1.059277701914377e-36
0.06254225480364117,2.9652696995276877e-29,1.0486621845604533e-30,1.0632884838343166e-39,5.104292867423893e-34
0.06485863461118344,1.7357475175749623e-27,2.254896867446101e-28,1.1715116457242864e-38,1.9171074038936447e-31
0.0671750144187257,8.856306424663874e-26,3.8611802590768165e-26,1.2478831923119e-37,5.612319985368029e-29
0.06949139422626797,3.9388942837052765e-24,5.265686278485581e-24,1.2850921607681524e-36,1.2806296536523921e-26
0.07180777403381024,1.5270944870768045e-22,5.719764218615474e-22,1.27946631067283e-35,2.277665229175433e-24
0.0741241538413525,5.161127174263051e-21,4.9493166843034566e-20,1.2315695578907443e-34,3.1574868776482207e-22
0.07644053364889476,1.5206557747809356e-19,3.4121084482755008e-18,1.1461088217806346e-33,3.411762347816439e-20
0.07875691345643702,3.906157638911476e-18,1.8745210002075356e-16,1.0311715890418319e-32,2.873439155488269e-18
0.0810732932639793,8.748445388057308e-17,8.208102887344579e-15,8.969652027632904e-32,1.886306130298187e-16
0.08338967307152156,1.7084804740461865e-15,2.8654610792146085e-13,7.5432981200603505e-31,9.65186267867182e-15
0.08570605287906383,2.9095785104322953e-14,7.977805940413892e-12,6.1332330350630776e-30,3.8494847949063336e-13
0.08802243268660609,4.321580210457158e-13,1.7720569184454634e-10,4.8212730457877465e-29,1.196724382169295e-11
0.09033881249414837,5.598985776849647e-12,3.14183972563797e-09,3.664204140909664e-28,2.9000202984095243e-10
0.09265519230169063,6.328557942419937e-11,4.448989570851063e-08,2.692433146105711e-27,5.4784097796684906e-09
0.09497157210923289,6.241919987136346e-10,5.035473432134114e-07,1.9127545882366094e-26,8.068976528092139e-08
0.09728795191677515,5.373503498727292e-09,4.559887193593127e-06,1.3137853650514885e-25,9.268813447844334e-07
0.09960433172431742,4.038809379083413e-08,3.3081780318854166e-05,8.724534905782426e-25,8.308877643414168e-06
0.10192071153185969,2.651335163368951e-07,0.00019264878989305614,5.601634554068748e-24,5.8201327108464183e-05
0.10423709133940195,1.520850377489964e-06,0.0009029899162869033,3.477313803815759e-23,0.00031941246022922825
0.10655347114694422,7.62713020782395e-06,0.0034209556711788667,2.0870444691179778e-22,0.0013809175967577293
0.10886985095448648,3.346523666658115e-05,0.010543426618337352,1.211101088882736e-21,0.004754643667572664
0.11118623076202874,0.0001285809816163973,0.026709745192089573,6.795043155704712e-21,0.01330928515493543
0.11350261056957102,0.0004331361807571538,0.05653076668890624,3.686120552444247e-20,0.031351852743751886
0.11581899037711328,0.0012812372494903522,0.10242854864532415,1.9333692340332712e-19,0.06503973833567202
0.11813537018465554,0.003335380501863264,0.16408896477934512,9.804616316301172e-19,0.12336800271478296
0.1204517499921978,0.007664948172830819,0.24035281403617026,4.807503779554397e-18,0.2154400408737702
0.12276812979974008,0.015617633546258405,0.329404942271915,2.2792120453760256e-17,0.33969831725436767
0.12508450960728235,0.028388082363652478,0.4252838610983817,1.0447896809917241e-16,0.47476339019953917
0.1274008894148246,0.04642585579416623,0.5179007668668416,4.63079124312333e-16,0.5887408901074218
0.12971726922236687,0.0690801832354974,0.6026435504671936,1.984572788168461e-15,0.662179923868897
