x,M-cases,M-controls,F-cases,F-controls
43.0,9.244937431951206e-10,5.862555661071858e-09,0.002890990949765417,0.007456712481950131
44.0,6.9490362934101696e-09,4.3027226207464036e-08,0.005407859631783251,0.011584552896425711
45.0,4.6131328667075825e-08,2.7658738097181264e-07,0.009305385803668001,0.016715671495661548
46.0,2.706535220212425e-07,1.5575672118476446e-06,0.01473290568682009,0.02247020680814022
47.0,1.4046587768822084e-06,7.686174365977403e-06,0.02147227517432423,0.028248232264983054
48.0,6.456357563933959e-06,3.324983536320301e-05,0.028831661346029415,0.03337934082536869
49.0,2.632370617097693e-05,0.00012615756868982042,0.03572973354489305,0.03734609264068187
50.0,9.539751819327732e-05,0.00042014659773070986,0.04102235782529842,0.04001985107551548
51.0,0.00030810256294888357,0.0012294380774751038,0.04399958647835375,0.041837242901373875
52.0,0.0008897177534712901,0.0031658662651691902,0.04486025227480112,0.04385142051877
53.0,0.002306557806947258,0.007190260906166981,0.04493707210419213,0.04761303778348383
54.0,0.005394193478018206,0.01445320712233185,0.04653092803370591,0.0548802703762668
55.0,0.011443424262926319,0.0258508826005942,0.05237633234163468,0.06722489134543894
56.0,0.022158819826324415,0.04148559096611456,0.06491520295407063,0.08565977200522841
57.0,0.039428117265850264,0.060504743561057575,0.08563391074114333,0.11041351924096234
58.0,0.06492269574682105,0.08171440763866353,0.11469660774451719,0.14090849660199803
59.0,0.09965329111252766,0.10476372296225381,0.15099884264559166,0.17591254420763813
60.0,0.14365790453234156,0.13102749939773942,0.19260258596638719,0.2138030571297809
61.0,0.19593611737317898,0.16330808956667495,0.2373555402127308,0.25290932158854484
62.0,0.2545832067054596,0.20428865664625057,0.2834241029106362,0.2919095832528539
63.0,0.3169543630426987,0.2546244433787565,0.32953676678731203,0.3301932637874917
64.0,0.3797491222530146,0.3119064507689798,0.37491555302021595,0.36801359524945393
65.0,0.4391151617792823,0.37132861400648054,0.41905295925931874,0.40628980140871473
66.0,0.4910285625702722,0.427990885435726,0.46154965451633084,0.4461194673295284
67.0,0.5321742483778125,0.4796755674448139,0.502134092494675,0.4882799304326423
68.0,0.5613021183246436,0.5282123374693004,0.5408236011339913,0.5330004936561279
69.0,0.5805533335174351,0.5780612795071237,0.5780778546478039,0.5800233591354299
70.0,0.5957469274256507,0.6326968625548465,0.614794256489451,0.6286804516862061
71.0,0.6147855463017046,0.6914610187748225,0.6520621901944974,0.677715101614405
72.0,0.6446174206827264,0.7497105001148107,0.6906688737766886,0.7249194389964155
73.0,0.6885839094512775,0.8025337521974801,0.7304315353555086,0.7670130781754095
74.0,0.7457316487955526,0.8488847770754993,0.7695576554647767,0.8001584772013562
75.0,0.8117261796491885,0.8919891792876975,0.8043796506675703,0.821046693766218
76.0,0.8796627993094227,0.9348826290388539,0.8298246171728526,0.8279831398395945
77.0,0.9400539765736877,0.9745560921854647,0.840713271722445,0.8213150000910553
78.0,0.9812141641347766,1.0,0.8334901884437874,0.8029571842517298
79.0,0.9915271905835358,0.9965592435892011,0.8075874387163849,0.7753442319386742
80.0,0.9633352173450531,0.954004750939339,0.7656729834616932,0.7404285987517963
81.0,0.8965035307523898,0.8729193925672718,0.7125990004235481,0.6992145158985373
82.0,0.7996026415746507,0.7653897086858398,0.6536020370835138,0.6519430192973079
83.0,0.687743831402146,0.6499703726099119,0.592708519652925,0.5987019261809507
84.0,0.5775992918600531,0.544189167092984,0.5320913070500415,0.5400798907830509
85.0,0.48166071594708587,0.4584774178032654,0.47247840968834537,0.4775312144750421
86.0,0.40459796405104564,0.39382682701284916,0.41410490610660283,0.41331089353528633
87.0,0.3436072987950013,0.34347136257223176,0.357517860840267,0.3500755041217036
88.0,0.29213051751269553,0.29749275396643104,0.30382513974233566,0.29039130957418574
89.0,0.2442756706176291,0.24826269149353825,0.25442641681979034,0.23636036300769625
90.0,0.1973866421321423,0.19408210363228062,0.21054011738788694,0.18942019570458637
91.0,0.15205594268883235,0.1391329667710114,0.17282865120543425,0.15024939806837845
92.0,0.11059477443267632,0.09013661255616107,0.14125469968027884,0.11872484535617425
93.0,0.07536878826017784,0.052269270834026396,0.11515736800938427,0.09397258191705819
94.0,0.047780744509015136,0.02696336065252349,0.09348533394692514,0.0745914573002053
95.0,0.027971076942556714,0.012323126773541767,0.0751137335129609,0.05904104943708725
96.0,0.015007435424340035,0.004976291817278103,0.059149760518841195,0.046053104553057674
97.0,0.007327172084072518,0.001772200655591127,0.04511675231497122,0.0348809238566537
98.0,0.0032345701485551903,0.0005558510031097675,0.032945918205071444,0.02529101544077144
99.0,0.0012840773174692304,0.00015339419408580147,0.02279867639084529,0.017351450993829332
100.0,0.0004564027538301514,3.721607434422535e-05,0.014828841159187894,0.011167320858168678
101.0,0.00014473773695957592,7.933359989290788e-06,0.009009517481284784,0.006701691641941568
