x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.14200000000000002,0.0,8.445522052940239e-100,1.42703630492105e-63,1.6401489205314344e-148,6.017430709300373e-202
0.14400000000000002,0.0,4.243119092134822e-99,3.8338722163562975e-63,1.371670945270485e-147,1.045814653147169e-200
0.146,0.0,2.1194201534741402e-98,1.0264686643681997e-62,1.1394632178444764e-146,1.8015180704994147e-199
0.148,0.0,1.0524998064075727e-97,2.7387930606518728e-62,9.402306332386132e-146,3.0758333305416485e-198
0.15,0.0,5.19637070240764e-97,7.2824617522707375e-62,7.706411555960736e-145,5.205078102549309e-197
0.152,0.0,2.5506529552121863e-96,1.929757274835057e-61,6.274132949103576e-144,8.73035649520742e-196
0.154,0.0,1.2447317687463058e-95,5.096037937382291e-61,5.073865535048501e-143,1.4513661214481262e-194
0.156,0.0,6.039115581070469e-95,1.341121483835937e-60,4.0757534868250934e-142,2.391455260054559e-193
0.158,0.0,2.9130241490299994e-94,3.517297464949638e-60,3.2520752313360507e-141,3.905600477956853e-192
0.16,0.0,1.3969730078114557e-93,9.192964884703337e-60,2.5774899436672414e-140,6.321987689370126e-191
0.162,6e-323,6.660474069647342e-93,2.394460278446079e-59,2.0291637593089193e-139,1.0142844145245815e-189
0.164,5.203e-321,3.1571518969542944e-92,6.21534466833023e-59,1.5867954191272597e-138,1.6128951437595806e-188
0.166,4.5191e-319,1.4878495982476512e-91,1.6077864082709208e-58,1.232561230349767e-137,2.5421009456805946e-187
0.168,3.871417e-317,6.97101180215464e-91,4.14473773798795e-58,9.509984158844085e-137,3.9711814014696035e-186
0.17,3.271736343e-315,3.247176137930141e-90,1.0648080745333732e-57,7.288443820982923e-136,6.148751411846684e-185
0.17200000000000001,2.72757631814e-313,1.5037967113640573e-89,2.726159148091535e-57,5.548474004279652e-135,9.436140972939861e-184
0.17400000000000002,2.2431884963333e-311,6.923818613428427e-89,6.955633271946249e-57,4.1956188685588996e-134,1.4352983362912801e-182
0.176,1.819888884399077e-309,3.169388757870211e-88,1.7685924208513324e-56,3.151390595665232e-133,2.1638652781092272e-181
0.178,1.456512516028387e-307,1.4423764972747858e-87,4.481511005723529e-56,2.351214067206934e-132,3.2333932747059608e-180
0.18,1.1499363825495473e-305,6.5261201833961115e-87,1.1316882622562094e-55,1.7424721344283827e-131,4.7888046249715996e-179
0.182,8.956197330749294e-304,2.935653658505033e-86,2.8479660254432e-55,1.2826945415626528e-130,7.029686913740286e-178
0.184,6.881192987089682e-302,1.3128886702611277e-85,7.142470536363959e-55,9.379169576697765e-130,1.0227868196326955e-176
0.186,5.2154773972633524e-300,5.837465562094901e-85,1.7851215141535234e-54,6.812229448700288e-129,1.474940626878728e-175
0.188,3.8995513394032075e-298,2.5804421337925766e-84,4.446238924481932e-54,4.91470988224495e-128,2.1081632078396197e-174
0.19,2.876242256463197e-296,1.1340632951725592e-83,1.1036300244689346e-53,3.5220072566461335e-127,2.9865803045445405e-173
0.192,2.092794222738847e-294,4.955116347659658e-83,2.729982913884149e-53,2.5070693616695436e-126,4.1935752418886473e-172
0.194,1.5021656899709068e-292,2.1525032988796283e-82,6.729798718117638e-53,1.772663070615493e-125,5.836264396722448e-171
0.196,1.0636515911711955e-290,9.296237669480259e-82,1.653293501303338e-52,1.2450012616261658e-124,8.050553725854218e-170
0.198,7.429698583649746e-289,3.9915727647996316e-81,4.0476559731679755e-52,8.68554618899592e-124,1.1006692228446868e-168
0.2,5.119567123533747e-287,1.7039401605504312e-80,9.875588640437458e-52,6.018776645560633e-123,1.4915168661113613e-167
0.202,3.4800503948790656e-285,7.231661681524874e-80,2.4011990776045606e-51,4.142886852971875e-122,2.0032713983278435e-166
0.20400000000000001,2.3336088861035845e-283,3.0513733722355775e-79,5.81834053469772e-51,2.83257665777836e-121,2.6668076231746427e-165
0.20600000000000002,1.5436927053525833e-281,1.2800475767624976e-78,1.4049986591060715e-50,1.92372960257814e-120,3.5187131264992494e-164
0.20800000000000002,1.0073580915741626e-279,5.338637069506882e-78,3.3811037969956133e-50,1.2977473259760356e-119,4.601678892875546e-163
0.21,6.484808442681847e-278,2.2136462925905058e-77,8.108619684365283e-50,8.696009754116606e-119,5.964705899962547e-162
0.212,4.118135854859118e-276,9.12556205432905e-77,1.937943931878334e-49,5.788068429418865e-118,7.663056637569447e-161
0.214,2.5798498643254393e-274,3.740111934860894e-76,4.6157401132151165e-49,3.8267585497728476e-117,9.757876377470929e-160
0.216,1.594330818216638e-272,1.5239937303211081e-75,1.0955882518624668e-48,2.5131142540505906e-116,1.231540968856049e-158
0.218,9.71969628590025e-271,6.173840193060317e-75,2.5915481278321647e-48,1.6393707279522094e-115,1.5405744524987812e-157
0.22,5.845439816310117e-269,2.4865731003749204e-74,6.109098102443323e-48,1.0622479266952287e-114,1.9101030376118663e-156
0.222,3.4679428949310447e-267,9.956822010289958e-74,1.4351617274930538e-47,6.836886714401227e-114,2.3473139220791887e-155
0.224,2.0296302490375295e-265,3.9638201680691524e-73,3.359932317582929e-47,4.3709380787560064e-113,2.8590768545493377e-154
0.226,1.1717964054508922e-263,1.5688479387026264e-72,7.839099370470234e-47,2.775713935157057e-112,3.451602386863983e-153
0.228,6.673868440103334e-262,6.173358407168375e-72,1.8226688955642055e-46,1.750888707638918e-111,4.1300562563458305e-152
0.23,3.749672747754772e-260,2.4151042748886713e-71,4.223333555614689e-46,1.0970493516835122e-110,4.898142883381631e-151
0.232,2.078257405585113e-258,9.393426908902335e-71,9.752343472429618e-46,6.827749497484212e-110,5.757675809698528e-150
0.234,1.1363066605098395e-256,3.632336185593898e-70,2.244236469240807e-45,4.2209750636616587e-109,6.708157362846716e-149
0.23600000000000002,6.128892630113135e-255,1.3964385898068675e-69,5.146764311504263e-45,2.5919808643365285e-108,7.746393450578304e-148
0.23800000000000002,3.2610594731526375e-253,5.337421486631185e-69,1.1762672402457235e-44,1.5810099234423215e-107,8.866171693518025e-147
0.24,1.7116921959861419e-251,2.0282198866580728e-68,2.6790683631227775e-44,9.579022748452631e-107,1.0058031662404734e-145
0.242,8.863043222199417e-250,7.66253514508351e-68,6.080897466514566e-44,5.764897911260523e-106,1.1309154454413068e-144
0.244,4.527206548026319e-248,2.8780865853434432e-67,1.375490749192267e-43,3.4462426147904165e-105,1.2603395019961045e-143
0.246,2.281224337130209e-246,1.074754301113504e-66,3.1006574816259032e-43,2.0463687307933533e-104,1.3921474519932629e-142
0.248,1.1339552826185359e-244,3.9901435257609457e-66,6.965560346589456e-43,1.2069957826246196e-103,1.5241341750145963e-141
0.25,5.560503342669801e-243,1.472793509539884e-65,1.5594249844864747e-42,7.071498235337798e-103,1.6538702734871597e-140
0.252,2.6898157301201546e-241,5.404670894098416e-65,3.4791976363019774e-42,4.115294780073954e-102,1.7787706592857895e-139
0.254,1.2835748443116378e-239,1.971835695084638e-64,7.735705237973432e-42,2.378889628929972e-101,1.8961764515883448e-138
0.256,6.042408887984728e-238,7.152309580436668e-64,1.7140636604765798e-41,1.36593952704339e-100,2.0034468076733415e-137
0.258,2.806010353446064e-236,2.579265360429416e-63,3.784950666217829e-41,7.790628459429694e-100,2.098056403262917e-136
0.26,1.2854603133584705e-234,9.247405904544221e-63,8.329132284871361e-41,4.413644592675902e-99,2.1776936178874007e-135
0.262,5.809226664630243e-233,3.296233914274785e-62,1.826608933574831e-40,2.4837396757007767e-98,2.240354134695908e-134
0.264,2.5898118666824563e-231,1.1681278200837246e-61,3.9920658529003996e-40,1.3883489821929663e-97,2.284424680425449e-133
0.266,1.138959696050148e-229,4.115636280633239e-61,8.694730770474253e-40,7.708592321457028e-97,2.3087520272406047e-132
0.268,4.941271773010571e-228,1.441643633797948e-60,1.8872130215398935e-39,4.251433357159418e-96,2.3126931380411916e-131
0.27,2.114751643485269e-226,5.020571981481306e-60,4.0821792924586994e-39,2.3290539290945164e-95,2.2961434117272427e-130
0.272,8.928330260714757e-225,1.7382925264739429e-59,8.799735392974982e-39,1.267382163150987e-94,2.2595412965851883e-129
0.274,3.718530664173484e-223,5.983660592664265e-59,1.890399353028273e-38,6.850456602833724e-94,2.2038489877802905e-128
0.276,1.52778672834338e-221,2.0477903972296093e-58,4.047100025267725e-38,3.6780305911136244e-93,2.130510395152258e-127
0.278,6.192191005301614e-220,6.967525312483703e-58,8.634571113147584e-38,1.9615304290655762e-92,2.0413889442955696e-126
0.28,2.4758036598180805e-218,2.3569271067558787e-57,1.8358791105880774e-37,1.0391031556931113e-91,1.938688950327733e-125
0.28200000000000003,9.76513613735954e-217,7.926625352204104e-57,3.89003841910021e-37,5.46771898533566e-91,1.8248651920482692e-124
0.28400000000000003,3.7995367471178835e-215,2.650361657997649e-56,8.21429366923383e-37,2.8578381052593624e-90,1.702525853562543e-123
0.28600000000000003,1.4583885343053198e-213,8.810420144611721e-56,1.7285944270183417e-36,1.4837235202164196e-89,1.574334162197605e-122
0.28800000000000003,5.522123035357581e-212,2.9118085296217433e-55,3.6251214813988454e-36,7.65160018201483e-89,1.4429138404964036e-121
0.29,2.0626671940064173e-210,9.5676167347069e-55,7.576325396865361e-36,3.919543536769377e-88,1.310762942603027e-120
0.292,7.600505703487266e-209,3.125500217807263e-54,1.577979280085859e-35,1.9943558930131285e-87,1.1801798243059701e-119
0.294,2.762778466566073e-207,1.015103097123203e-53,3.2752965103576657e-35,1.0079843300718605e-86,1.0532039831665187e-118
0.296,9.906947939716425e-206,3.277748871622357e-53,6.774958253498184e-35,5.0604467666548045e-86,9.315733923446801e-118
0.298,3.5044828941487094e-204,1.0522432648256643e-52,1.3965912789721989e-34,2.5235267284814082e-85,8.16698831544683e-117
0.3,1.2229205793723698e-202,3.358393943625211e-52,2.869054223040397e-34,1.2500026519925466e-84,7.096546757166224e-116
0.302,4.209813025816642e-201,1.065668623729728e-51,5.873743020991555e-34,6.150323300749049e-84,6.111847067388521e-115
0.304,1.429610097479618e-199,3.3619235333718536e-51,1.1983892676879976e-33,3.0058614043827317e-83,5.21720815564896e-114
0.306,4.789196447068469e-198,1.0544564532268192e-50,2.436619364139113e-33,1.4592307166586844e-82,4.4141199048998574e-113
0.308,1.5826975918742737e-196,3.28809751096763e-50,4.937240825643542e-33,7.03660200988747e-82,3.70160747529477e-112
0.31,5.1596884226493896e-195,1.0193797603424134e-49,9.969831093577899e-33,3.3704356312541133e-81,3.076641378748935e-111
0.312,1.6593548046525519e-193,3.1419745415566715e-49,2.0063106956264003e-32,1.6035891949521206e-80,2.5345663556628543e-110
0.314,5.264356390982412e-192,9.628191377181193e-49,4.0236065332648114e-32,7.578517371295651e-80,2.0695252540176567e-109
0.316,1.6475611923776715e-190,2.933338784531606e-48,8.041550248312298e-32,3.5576189990212615e-79,1.674858304139684e-108
0.318,5.0866056574328795e-189,8.884955473258069e-48,1.6016626401486651e-31,1.658894199294908e-78,1.3434629288913846e-107
0.32,1.549190522364547e-187,2.6756165375855706e-47,3.1791376518273414e-31,7.683551746468849e-78,1.0681040927349826e-106
0.322,4.654487176062563e-186,8.010657021320412e-47,6.288610166408556e-31,3.535000206636999e-77,8.416698048387992e-106
0.324,1.3795234586906767e-184,2.3844494556185442e-46,1.2396728808411543e-30,1.6154777099123025e-76,6.573704692976889e-105
0.326,4.033449160064944e-183,7.05641134842446e-46,2.435379507519502e-30,7.333252059391464e-76,5.088841332230571e-104
0.328,1.1633605420617709e-181,2.0761346381234085e-45,4.767968167749611e-30,3.3065598275059477e-75,3.90452227808379e-103
0.33,3.3101091697527467e-180,6.07299699293578e-45,9.302661850364657e-30,1.4809496729228594e-74,2.9693211798010783e-102
0.332,9.29095914363792e-179,1.766146066960448e-44,1.8087908176557925e-29,6.5885276385919635e-74,2.2381372880829987e-101
0.334,2.5725808264516694e-177,5.106534219981669e-44,3.504908724674487e-29,2.9115256153363254e-73,1.6720780480951397e-100
0.336,7.026964377848828e-176,1.4679187804968218e-43,6.768187389301329e-29,1.2780182178483587e-72,1.2381311313265594e-99
0.338,1.8934625536690273e-174,4.195213213526975e-43,1.3024929076858518e-28,5.572340871656016e-72,9.086926549286578e-99
0.34,5.033104350115248e-173,1.1920167550136076e-42,2.4979614290382443e-28,2.413362293252127e-71,6.610094486611739e-98
0.342,1.3197917030588906e-171,3.3673408194609033e-42,4.774231737220982e-28,1.0382252908951367e-70,4.765830508689641e-97
0.34400000000000003,3.414012432238827e-170,9.457323982536396e-42,9.0934505167055e-28,4.436545450053743e-70,3.405726703237956e-96
0.34600000000000003,8.711943455590425e-169,2.640742299676344e-41,1.7260819250539535e-27,1.8831396743412871e-69,2.4122442049250348e-95
0.34800000000000003,2.1930838814009434e-167,7.330952877046657e-41,3.265138639921169e-27,7.93970591480474e-69,1.693452520362896e-94
0.35000000000000003,5.446100898903395e-166,2.023352612181519e-40,6.155302679304717e-27,3.32514511284287e-68,1.1783248956903993e-93
0.352,1.3341552472608838e-164,5.5521290698772406e-40,1.156391280197712e-26,1.3832513790900472e-67,8.126384332536966e-93
0.354,3.2241652983439174e-163,1.514692445772518e-39,2.165049610906239e-26,5.715786024657562e-67,5.55481933601457e-92
0.356,7.686320249622006e-162,4.1083400979797606e-39,4.039602102376426e-26,2.3460387126203193e-66,3.7634209206930093e-91
0.358,1.8076314823772966e-160,1.1078614194521545e-38,7.511333823919642e-26,9.564863323016868e-66,2.5271785505215204e-90
0.36,4.1936440266603725e-159,2.9701727619441506e-38,1.3918848875579511e-25,3.873528596052831e-65,1.6820129481112476e-89
0.362,9.59761831852774e-158,7.916902723598411e-38,2.5703804115188506e-25,1.558185612196062e-64,1.1095912372167387e-88
0.364,2.166833951202205e-156,2.0980041214837973e-37,4.730416276376551e-25,6.22609956519083e-64,7.25499266678336e-88
0.366,4.825896839233177e-155,5.527578307817734e-37,8.67579415640746e-25,2.471140306407967e-63,4.701659925612455e-87
0.368,1.0602802735563968e-153,1.447908506217943e-36,1.5857221339884965e-24,9.742339123516216e-63,3.0199915252182126e-86
0.37,2.298018783528852e-152,3.770727054834747e-36,2.8883708706176547e-24,3.8151674283243196e-62,1.9226512347618832e-85
0.372,4.9133388020563575e-151,9.763082334152404e-36,5.243084948886549e-24,1.4840499074385168e-61,1.2132088620412133e-84
0.374,1.0363109699349587e-149,2.513198559833133e-35,9.484816931439917e-24,5.7341359150476904e-61,7.587713297594927e-84
0.376,2.1562232465694933e-148,6.431981239604444e-35,1.709933357757314e-23,2.2007568305690708e-60,4.7035582542098705e-83
0.378,4.4257573336022633e-147,1.6365940808981658e-34,3.072116232396141e-23,8.389976827629411e-60,2.889897355397181e-82
0.38,8.961314445968686e-146,4.140144985426581e-34,5.500528032464437e-23,3.1771236703846824e-59,1.7598618783871134e-81
0.382,1.7899713546581947e-144,1.0412826222784462e-33,9.814754888141592e-23,1.1950667537519211e-58,1.0622213493860459e-80
0.384,3.5270424803210045e-143,2.603756218654475e-33,1.7452712194244705e-22,4.465138407827244e-58,6.3546515866326425e-80
0.386,6.855916904300936e-142,6.473077170208876e-33,3.0928214364071e-22,1.657152338598845e-57,3.7679812927969605e-79
0.388,1.3146515118073193e-140,1.599926945192957e-32,5.462045034725066e-22,6.109064676564276e-57,2.214450657753859e-78
0.39,2.486829384868441e-139,3.9315931206348953e-32,9.61311807333044e-22,2.237030090678574e-56,1.2899223081745777e-77
0.392,4.640572701643536e-138,9.605415848157524e-32,1.6860944864892156e-21,8.136802547384969e-56,7.447343323387762e-77
0.394,8.542547782830249e-137,2.333152449205126e-31,2.9471906751220435e-21,2.939819137693624e-55,4.2616666213722276e-76
0.396,1.5512918031054946e-135,5.634424376524954e-31,5.133851699937561e-21,1.055048365730283e-54,2.4171179676368655e-75
0.398,2.7790081727402554e-134,1.3528063721084057e-30,8.912247281299187e-21,3.76104980211314e-54,1.3588029979024683e-74
0.4,4.911073065750391e-133,3.229249002872345e-30,1.541842554288033e-20,1.331774812900938e-53,7.571037931973883e-74
0.402,8.561566065650022e-132,7.66385711865037e-30,2.6582865078837443e-20,4.684222846976034e-53,4.181139174188249e-73
0.404,1.472381236446217e-130,1.8083121616066707e-29,4.567437101018458e-20,1.6365503769199367e-52,2.288622174953942e-72
0.406,2.4979145722092983e-129,4.24208842056392e-29,7.82082312631489e-20,5.679450663889366e-52,1.241634740492113e-71
0.40800000000000003,4.1804702205994647e-128,9.893877181685467e-29,1.334570517053178e-19,1.9578005696512304e-51,6.67657736089551e-71
0.41000000000000003,6.9018089266229806e-127,2.29421427443095e-28,2.2695504255379516e-19,6.7037186921164e-51,3.558395297708715e-70
0.41200000000000003,1.124063834018426e-125,5.289106210754074e-28,3.8463382234261907e-19,2.280071004488861e-50,1.8797269758975746e-69
0.41400000000000003,1.8059647249578685e-124,1.212304269753778e-27,6.496276585566646e-19,7.703113002687771e-50,9.841824866804716e-69
0.41600000000000004,2.8623174400795278e-123,2.762626731479786e-27,1.0934301006800028e-18,2.585053425227555e-49,5.107363487949857e-68
0.418,4.475242521731999e-122,6.259133438120363e-27,1.834117297113037e-18,8.617041522363652e-49,2.62698854218142e-67
0.42,6.9024870347323515e-121,1.4098984669245524e-26,3.0660048289310526e-18,2.8532006194201045e-48,1.339244483345348e-66
0.422,1.0502310858476864e-119,3.157499571425119e-26,5.107734261704459e-18,9.384085361383045e-48,6.767088091545464e-66
0.424,1.5763562876997645e-118,7.030412508265509e-26,8.479955498489563e-18,3.0657530007495295e-47,3.389097556870732e-65
0.426,2.3340714325963475e-117,1.5563260183378995e-25,1.4030358249373626e-17,9.948738251809198e-47,1.6823121725564155e-64
0.428,3.4092915983556103e-116,3.4253332661038474e-25,2.313417131808105e-17,3.2068935051443166e-46,8.276931878477313e-64
0.43,4.912520758254004e-115,7.495278914070871e-25,3.801449518984751e-17,1.0268022777912617e-45,4.036197890104747e-63
0.432,6.98288506931631e-114,1.6306310548649363e-24,6.225219899540584e-17,3.265689760926112e-45,1.950813705118477e-62
0.434,9.791644443617199e-113,3.527010907659458e-24,1.0159455994595897e-16,1.0316892546355739e-44,9.345432860852482e-62
0.436,1.3544613628968384e-111,7.584750929855131e-24,1.6523292751885377e-16,3.237493008174923e-44,4.437346292001145e-61
0.438,1.8482803751917338e-110,1.6216589477286978e-23,2.678139728130752e-16,1.0091478288588859e-43,2.0882740911990646e-60
0.44,2.4880512895832507e-109,3.447161698626218e-23,4.3259397067778916e-16,3.1245453489784153e-43,9.740740088491228e-60
0.442,3.3040076988711878e-108,7.285309148265642e-23,6.963673427107754e-16,9.609594010789404e-43,4.503360222822954e-59
0.444,4.328256776893914e-107,1.5308011562642404e-22,1.117138821368921e-15,2.935685240665463e-42,2.0635818390244264e-58
0.446,5.593391653325278e-106,3.1979695163973463e-22,1.7860220647467388e-15,8.908411297036156e-42,9.372317323961488e-58
0.448,7.13062647933245e-105,6.642244876685668e-22,2.845624160661249e-15,2.6852049128616306e-41,4.2190293760269834e-57
0.45,8.967479455812166e-104,1.3716419527281021e-21,4.518345349190536e-15,8.039723128065936e-41,1.8824280781540387e-56
0.452,1.1125085015950954e-102,2.8161270800026584e-21,7.149778536491365e-15,2.3910646879811246e-40,8.324621820719124e-56
0.454,1.3615278579908681e-101,5.7484353803707985e-21,1.1275016023237255e-14,7.063634536066079e-40,3.6488071672414575e-55
0.456,1.6437659137158306e-100,1.1666303936385493e-20,1.7719574314200137e-14,2.072773614958185e-39,1.585176371229184e-54
0.458,1.9576887908925687e-99,2.353983789211152e-20,2.775243355606485e-14,6.041744733405532e-39,6.825658353586792e-54
0.46,2.3000516215482342e-98,4.7223755849329234e-20,4.331722872649371e-14,1.7492819735296173e-38,2.9130757789078604e-53
0.462,2.6657643615925115e-97,9.41899994885371e-20,6.738018535880078e-14,5.030884173009261e-38,1.2322513345607535e-52
0.464,3.0478681611745056e-96,1.8678268826688466e-19,1.0445177511005318e-13,1.437195901952487e-37,5.166388866610296e-52
0.466,3.4376435455475234e-95,3.6826153590784486e-19,1.6136586907725973e-13,4.078259750272643e-37,2.1469165625151383e-51
0.468,3.8248618377798045e-94,7.218789414123643e-19,2.484390845111573e-13,1.1495322732946275e-36,8.842672108269528e-51
