x,multi-finetuned,multi-frozen,baseline,multi-transferred
0.0,2.7515198193188204e-42,1.2287528663745889e-11,1.0310092298253217e-19,2.0094689411359523e-10
0.0023163798075422656,4.945521700371136e-41,3.752938496617144e-11,1.9811008119383354e-19,5.398744279280847e-10
0.004632759615084531,8.496205073241512e-40,1.1146794466013173e-10,3.7864531006880756e-19,1.414101545987886e-09
0.006949139422626796,1.3951225497788318e-38,3.219654398912794e-10,7.198476891000013e-19,3.6112277089972425e-09
0.009265519230169062,2.1896533906627427e-37,9.043959590563747e-10,1.3612275170270746e-18,8.991380308329239e-09
0.011581899037711329,3.284847722044085e-36,2.4706302233292633e-09,2.5603712624337776e-18,2.1827633134543098e-08
0.013898278845253593,4.7101337125823896e-35,6.563971292852039e-09,4.790240708037723e-18,5.1666392595420666e-08
0.01621465865279586,6.455512200832938e-34,1.696077602936278e-08,8.914437625985897e-18,1.1924611003769832e-07
0.018531038460338125,8.456858788996507e-33,4.2624133802655625e-08,1.650109780583511e-17,2.683671105299329e-07
0.02084741826788039,1.0589363750153668e-31,1.0418549194012893e-07,3.0381838961368995e-17,5.889506116613782e-07
0.023163798075422657,1.2674028394117056e-30,2.4769210289756346e-07,5.564135108001537e-17,1.2604039237533814e-06
0.025480177882964923,1.4499239123230273e-29,5.72772412662139e-07,1.013593296330988e-16,2.6305103804348456e-06
0.027796557690507186,1.5854892169263127e-28,1.2883362617737038e-06,1.8365904047703468e-16,5.354134910971477e-06
0.03011293749804945,1.6571844584983026e-27,2.8188125061618556e-06,3.310118036245951e-16,1.0628668714171072e-05
0.03242931730559172,1.6556554133938095e-26,5.999375354289625e-06,5.934133488694081e-16,2.0579355245148975e-05
0.03474569711313399,1.5811126087088225e-25,1.2421164548697002e-05,1.0581661897973106e-15,3.8866286769874865e-05
0.03706207692067625,1.4432838557416924e-24,2.5017799268470728e-05,1.8768660150010882e-15,7.160279951922147e-05
0.03937845672821851,1.2593293647939607e-23,4.90208735144399e-05,3.3112774111162805e-15,0.0001286863098175134
0.04169483653576078,1.0503359559969582e-22,9.344873440240151e-05,5.8108659971603094e-15,0.00022563815893601955
0.044011216343303045,8.373776360033751e-22,0.00017331743005474443,1.0143065951544861e-14,0.000386016728696764
0.046327596150845314,6.381485898068895e-21,0.00031275504833936496,1.7610871013750424e-14,0.0006443948288902625
0.04864397595838758,4.648715192968595e-20,0.0005491329436854944,3.041415328442368e-14,0.0010497676071793886
0.050960355765929846,3.237116465118235e-19,0.0009381682731262151,5.224612055920174e-14,0.001669078591437094
0.05327673557347211,2.1547745195993482e-18,0.0015596764132703592,8.927213337054525e-14,0.0025903312759863323
0.05559311538101437,1.3710952237010503e-17,0.0025232545783931692,1.5172650627976384e-13,0.003924524783154797
0.05790949518855664,8.339886992275969e-17,0.003972693782638724,2.5650203883820045e-13,0.005805470246740017
0.0602258749960989,4.849358681397566e-16,0.006087434913771031,4.3132452687504534e-13,0.008386483803716874
0.06254225480364117,2.6955367624320252e-15,0.009079056333317613,7.214423237070577e-13,0.011833091883252397
0.06485863461118344,1.4323483543342072e-14,0.013180800303486239,1.2002822361327337e-12,0.01631128775232164
0.0671750144187257,7.276132171130349e-14,0.018628710795051445,1.9863218622974605e-12,0.021971564385195333
0.06949139422626797,3.533520576754479e-13,0.02563419565193221,3.2696445607660146e-12,0.028929868551383048
0.07180777403381024,1.6405025970737313e-12,0.034349722627419865,5.353482039368669e-12,0.037247643627305746
0.0741241538413525,7.28142203682517e-12,0.04483167651688627,8.718811031151346e-12,0.046914048680225896
0.07644053364889476,3.089824833999841e-11,0.05700667387109046,1.4124189234855199e-11,0.057834012088527904
0.07875691345643702,1.2535423339846776e-10,0.07064920658446706,2.275911622554588e-11,0.06982576708172891
0.0810732932639793,4.862297881101031e-10,0.0853786877600091,3.647817795018234e-11,0.0826307735055238
0.08338967307152156,1.8032350605951043e-09,0.1006822990174759,5.815633820570395e-11,0.09593744566374905
0.08570605287906383,6.394155038380943e-09,0.11596637212192279,9.222474367412649e-11,0.10941804416972742
0.08802243268660609,2.167938499141149e-08,0.13063379516616794,1.4547376740306474e-10,0.12277577532855934
0.09033881249414837,7.02842378954492e-08,0.1441790653093381,2.2824911624012802e-10,0.13579700108702666
0.09265519230169063,2.1788722816465686e-07,0.15628743253116517,3.5622229935855074e-10,0.14840192793453524
0.09497157210923289,6.459305136361727e-07,0.1669214558233247,5.529948655978565e-10,0.16068654441536082
0.09728795191677515,1.831214902067381e-06,0.17637825348761035,8.539049754412079e-10,0.1729490558614856
0.09960433172431742,4.964938846155158e-06,0.18530413839234203,1.3115562507295458e-09,0.18569553820607468
0.10192071153185969,1.2874604545193507e-05,0.1946597287747169,2.003797136654532e-09,0.19962172031143566
0.10423709133940195,3.1932059166655575e-05,0.20563680269091808,3.0451633457888695e-09,0.21557031789574793
0.10655347114694422,7.575732636692762e-05,0.21953644010676018,4.603180966888638e-09,0.23446580617859553
0.10886985095448648,0.00017193475199296353,0.23762464553820387,6.921444875632642e-09,0.25723068038742647
0.11118623076202874,0.00037332480538521573,0.2609853213873655,1.0352075636546433e-08,0.2846890406764998
0.11350261056957102,0.000775612624113086,0.2903905135473591,1.5401067144252138e-08,0.31746483165020084
0.11581899037711328,0.001542049918731832,0.3262044292391943,2.279122686928925e-08,0.35588339330231683
0.11813537018465554,0.0029344122906409874,0.368331703304933,3.354895325464564e-08,0.3998861616518697
0.1204517499921978,0.005345684254945332,0.41621310554344787,4.9123076695995075e-08,0.4489691828371207
0.12276812979974008,0.009325178635032001,0.4688648260960048,7.154651215680001e-08,0.5021560974912007
0.12508450960728235,0.015582017696407565,0.5249519589629443,1.0365464777075641e-07,0.5580147795435451
0.1274008894148246,0.024950652177450613,0.5828837010868421,1.4937835315494823e-07,0.6147233285656729
0.12971726922236687,0.03830550068952936,0.640917384085485,2.1413437299539847e-07,0.670185465029421
0.13203364902990913,0.05642318193032759,0.6972604309804534,3.053418218759264e-07,0.7221880570165194
