x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.382,6.211368884837909e-60,9.978285468187048e-06,7.514828952693459e-05,1.0187787494895081e-41,3.409221033583053e-17
0.384,2.6050450921287837e-59,1.2365956747217768e-05,8.855780497523828e-05,2.732844755514638e-41,5.771414526546871e-17
0.386,1.0841092688864374e-58,1.527953458594351e-05,0.00010413728606568771,7.29146535581009e-41,9.730772724558193e-17
0.388,4.476728529790167e-58,1.8823620230017657e-05,0.0001221961461159047,1.934993224950602e-40,1.6339935687487624e-16
0.39,1.8343337247370423e-57,2.3121011219441823e-05,0.00014308061211647108,5.107505743740427e-40,2.732695932769633e-16
0.392,7.458059289271502e-57,2.8315299980231135e-05,0.0001671769094993286,1.3409206156861688e-39,4.551664394042386e-16
0.394,3.0088684591198555e-56,3.4573727741459795e-05,0.00019491453524534574,3.5015639924977e-39,7.55069819393831e-16
0.396,1.2045101430251959e-55,4.209029577671168e-05,0.0002267695897219347,9.094647488182308e-39,1.2475040028027819e-15
0.398,4.784621755289711e-55,5.1089130529088384e-05,0.00026326813180073335,2.349494772796376e-38,2.0527437711672996e-15
0.4,1.8858825814145946e-54,6.18280926148326e-05,0.00030498951565402434,6.037093664512448e-38,3.3640736770011804e-15
0.402,7.375841529927246e-54,7.46026119569222e-05,0.00035256966124414685,1.5429298136313887e-37,5.490782197432263e-15
0.404,2.8624531999089155e-53,8.974972234791508e-05,0.00040670420399797295,3.92219573156583e-37,8.925671506395503e-15
0.406,1.1022880566263012e-52,0.00010765225858557922,0.000468151462612815,9.916928877981893e-37,1.4450588969823154e-14
0.40800000000000003,4.211935367331916e-52,0.0001287431680106915,0.0005377351575038019,2.4939628969976526e-36,2.3300656943905225e-14
0.41000000000000003,1.5969752451498462e-51,0.00015350987589663958,0.0006163468062268738,6.238319900614067e-36,3.74187051247403e-14
0.41200000000000003,6.008202470013635e-51,0.00018249863084209122,0.0007049477164647489,1.5520659444082571e-35,5.984767971879614e-14
0.41400000000000003,2.24295636247007e-50,0.00021631874230800392,0.00080457049202982,3.840763659616541e-35,9.533313120238478e-14
0.41600000000000004,8.308583303940724e-50,0.0002556466079903789,0.0009163199630152671,9.453440517298996e-35,1.51244077763817e-13
0.418,3.0539577343550398e-49,0.00030122941417005787,0.0010413734479218552,2.314339771177105e-34,2.38974126396716e-13
0.42,1.1138557611095621e-48,0.00035388837793914006,0.0011809802535173916,5.63545862180694e-34,3.7606366598763066e-13
0.422,4.031111195966297e-48,0.00041452138674651486,0.0013364603175645843,1.364885908829016e-33,5.893996323345865e-13
0.424,1.4476063856032426e-47,0.0004841048785723497,0.0015092019005949954,3.287974099423479e-33,9.200180399133885e-13
0.426,5.158294004066897e-47,0.0005636947958286869,0.0017006582358149473,7.878170834539491e-33,1.430279217910275e-12
0.428,1.8238603528119375e-46,0.0006544264384311401,0.001912343051193164,1.8775321631860907e-32,2.214538943468085e-12
0.43,6.398924163357147e-46,0.0007575130370659898,0.0021458248849642696,4.450557121370777e-32,3.414945917910386e-12
0.432,2.2276770623251548e-45,0.0008742428671699904,0.0024027201253246826,1.0493162400662003e-31,5.244720636337179e-12
0.434,7.695332550993698e-45,0.0010059747282191158,0.0026846847170958893,2.4607270866795053e-31,8.02230038120853e-12
0.436,2.6377427697365506e-44,0.0011541316222233521,0.0029934044926402965,5.739652060991381e-31,1.2221190566341593e-11
0.438,8.971547886326863e-44,0.0013201924804192217,0.003330584101340795,1.3315968682798389e-30,1.8542409142612364e-11
0.44,3.0278350169213383e-43,0.001505681808516953,0.003697934531442176,3.0727347321205926e-30,2.8019272816545565e-11
0.442,1.0139742460459706e-42,0.00171215714884527,0.004097159239884402,7.052490393236518e-30,4.2168254829207834e-11
0.444,3.3693919282682285e-42,0.001941194292535408,0.0045299389297499175,1.6099970933864443e-29,6.320515129362994e-11
0.446,1.1109794537057726e-41,0.002194370216499089,0.0049979150408434,3.655719475809038e-29,9.435336981504404e-11
0.448,3.634882803257069e-41,0.0024732437681675734,0.005502672046395157,8.256307184394924e-29,1.4028152001821051e-10
0.45,1.1800616256909478e-40,0.002779334175312866,0.006045718677529731,1.8546589658890544e-28,2.077215877286393e-10
