age,controls,patients
0.0,3.6401679002290207e-51,1.9429632164574256e-59
0.5,5.602681499021941e-48,5.602805931668132e-56
1.0,6.733267205327825e-45,1.2614249326464643e-52
1.5,6.318594315309328e-42,2.2173388777922315e-49
2.0,4.6301093030928984e-39,3.0431093806493108e-46
2.5,2.6494285694695542e-36,3.260752859543432e-43
3.0,1.1839153262211074e-33,2.727928824820893e-40
3.5,4.131594671455058e-31,1.7818166624056127e-37
4.0,1.126080419294708e-28,9.086734250598685e-35
4.5,2.397218522701369e-26,3.6179908821585345e-32
5.0,3.986313641821818e-24,1.1247135810043019e-29
5.5,5.178558288181161e-22,2.729802586546134e-27
6.0,5.2562811999223455e-20,5.172915370806939e-25
6.5,4.169199192404727e-18,7.653398691780281e-23
7.0,2.5847545330650116e-16,8.840730197362183e-21
7.5,1.2528147036970817e-14,7.973275621918234e-19
8.0,4.748847103837046e-13,5.614360220805868e-17
8.5,1.4082729847725913e-11,3.0865879990653607e-15
9.0,3.2687708452421466e-10,1.3248662356574126e-13
9.5,5.941973276311659e-09,4.439975634016559e-12
10.0,8.465176710559106e-08,1.1617289672262597e-10
10.5,9.459954491119241e-07,2.373263170970026e-09
11.0,8.301931155307327e-06,3.785355153237846e-08
11.5,5.729627124198029e-05,4.7140450038061665e-07
12.0,0.00031154424540912534,4.583774792921692e-06
12.5,0.001337714301483503,3.480438979781471e-05
13.0,0.004549124201844904,0.00020640471229569184
13.5,0.01229704606887685,0.0009565490924666478
14.0,0.02654242023585215,0.0034685744720987354
14.5,0.04600351622340799,0.009872007968487398
15.0,0.06452837229506801,0.022221296522670887
15.5,0.07430381832141042,0.04027948735718283
16.0,0.0726998117959245,0.061182747666347036
16.5,0.06588995949417982,0.083718043269654
17.0,0.0647213005750905,0.11245833258755804
17.5,0.0777400317961381,0.1539698113000696
18.0,0.11043164510653512,0.209254795842642
18.5,0.16963420457161466,0.2747636548839933
19.0,0.2600166488738121,0.3494177186877554
19.5,0.3696804847076965,0.43195027269512876
20.0,0.4662640104879795,0.5103358436498691
20.5,0.519739713423514,0.564787487483454
21.0,0.5303313040879426,0.5879621271403671
21.5,0.528162160194732,0.5972855574612286
22.0,0.545794738211583,0.6233005510234741
22.5,0.5926010819645864,0.6876648804424128
23.0,0.6503543222532896,0.7889664956133392
23.5,0.6893390447476516,0.9002809424587572
24.0,0.6923929289739287,0.9804032863309466
24.5,0.6677254124227876,1.0
25.0,0.6388365377521527,0.9640224352272256
25.5,0.6229643530938027,0.9046838071725654
26.0,0.6207496410694477,0.8520290008714658
26.5,0.623200148149502,0.815008588326527
27.0,0.6219726877288175,0.7863480056745331
27.5,0.6118759375566865,0.7555456305874921
28.0,0.5905097708725174,0.7146175081912978
28.5,0.5618799516619895,0.6586993214810661
29.0,0.5373580351288886,0.5901925655749853
29.5,0.5260244565349464,0.523691922103198
30.0,0.5239419890264632,0.47872990635149976
30.5,0.5175919816617083,0.4604800661740501
31.0,0.4991821100416031,0.4527027942557305
31.5,0.47719226229972733,0.43867124009088687
32.0,0.46880065347823124,0.4220850226093194
32.5,0.47729419244085436,0.41323092490170654
33.0,0.47989064641721274,0.40249884235629074
33.5,0.44815523385543243,0.36876272044717434
34.0,0.3795810062254217,0.31166808078686303
34.5,0.2985063597722784,0.25539841215225584
35.0,0.22955158607155507,0.21903359924159774
35.5,0.1830551672704145,0.19851526771430697
36.0,0.1624854397624827,0.17955770311706615
36.5,0.17007787539928407,0.1567254059517784
37.0,0.20111695996492474,0.13652782548406572
37.5,0.2400283987398179,0.12800738347066296
38.0,0.26771876283731005,0.13394429427617735
38.5,0.27508269052369044,0.1496348682692498
39.0,0.2682640031777842,0.1677812151085148
39.5,0.25732327081088563,0.18478853356300853
40.0,0.24288966228718276,0.20496273400383477
40.5,0.22047817326425959,0.23909652730452324
41.0,0.1934163125322211,0.2938478770928561
41.5,0.1719755029354852,0.3572773210067122
42.0,0.16310293375990734,0.3996004495237948
42.5,0.17001853176232543,0.3988810972998704
43.0,0.19827511061525482,0.365596088428984
43.5,0.25207566170452844,0.3320948074521744
44.0,0.3234649009702456,0.31844959294114084
44.5,0.38976421564497865,0.3169517102333451
45.0,0.4237840409439779,0.30664358844035733
45.5,0.4094866733525773,0.273247501866295
46.0,0.35253346786692785,0.2171634993920112
46.5,0.2768245135335738,0.1517405780916057
47.0,0.21012214133490686,0.0965381942821732
47.5,0.17266410056707496,0.06843795314192017
48.0,0.1734256023994464,0.07450122061551062
48.5,0.2078805398578049,0.10878605014439752
49.0,0.25969227534542944,0.15433322708948047
49.5,0.31268318571782805,0.1917558781721073
50.0,0.3615798290882099,0.2103821637856342
50.5,0.4053398950500389,0.21291931996345523
51.0,0.434117975408633,0.21035985778141153
51.5,0.4333106769406883,0.21236909454986874
52.0,0.3989972499383629,0.22000862568302587
52.5,0.3402701380288032,0.22491943477626372
53.0,0.2682403608162373,0.2149834518286128
53.5,0.19130683181639085,0.18308312899714488
54.0,0.11945951343201135,0.13382491935480403
54.5,0.06442548861435796,0.08224224102434548
55.0,0.033622435401575376,0.04407055169469433
55.5,0.027392094150619186,0.02672792162229594
56.0,0.04134186660166505,0.028112420250617377
56.5,0.0672735298593998,0.039817897716280554
57.0,0.09219552253388916,0.05056477085907427
57.5,0.10245598038742602,0.05130626676277248
58.0,0.09364648419805106,0.04078965249141525
58.5,0.07506418065779293,0.02533260373340258
59.0,0.06081360415399424,0.01228460728878264
59.5,0.05638438051243283,0.004651425400182446
60.0,0.05559104457115373,0.0013774386799919561
60.5,0.04968770879204326,0.000336219703061523
61.0,0.03679227559858056,0.00016794077196683106
