fpr,tpr
0.0,0.0
0.002680965147453083,0.002680965147453083
0.002680965147453083,0.005361930294906166
0.005361930294906166,0.005361930294906166
0.00804289544235925,0.00804289544235925
0.00804289544235925,0.010723860589812333
0.010723860589812333,0.010723860589812333
0.013404825737265416,0.013404825737265416
0.0160857908847185,0.013404825737265416
0.021447721179624665,0.0160857908847185
0.024128686327077747,0.0160857908847185
0.029490616621983913,0.021447721179624665
0.03753351206434316,0.021447721179624665
0.04289544235924933,0.032171581769437
0.045576407506702415,0.03485254691689008
0.04825737265415549,0.040214477211796246
0.04825737265415549,0.045576407506702415
0.05093833780160858,0.05093833780160858
0.05361930294906166,0.05093833780160858
0.05361930294906166,0.05630026809651475
0.05630026809651475,0.058981233243967826
0.05630026809651475,0.06166219839142091
0.06166219839142091,0.064343163538874
0.06166219839142091,0.06702412868632708
0.064343163538874,0.06702412868632708
0.06970509383378017,0.07238605898123325
0.07506702412868632,0.07506702412868632
0.0777479892761394,0.0777479892761394
0.0777479892761394,0.08042895442359249
0.08042895442359249,0.08042895442359249
0.08042895442359249,0.08310991957104558
0.08310991957104558,0.08310991957104558
0.08310991957104558,0.08579088471849866
0.08579088471849866,0.09115281501340483
0.08847184986595175,0.0938337801608579
0.0938337801608579,0.0938337801608579
0.09651474530831099,0.09651474530831099
0.10187667560321716,0.09919571045576407
0.10187667560321716,0.10187667560321716
0.10455764075067024,0.10187667560321716
0.10723860589812333,0.10723860589812333
0.1126005361930295,0.1126005361930295
0.11528150134048257,0.12064343163538874
0.12332439678284182,0.12064343163538874
0.1260053619302949,0.128686327077748
0.1260053619302949,0.13136729222520108
0.13136729222520108,0.13404825737265416
0.14209115281501342,0.1447721179624665
0.15013404825737264,0.1447721179624665
0.15013404825737264,0.14745308310991956
0.15281501340482573,0.14745308310991956
0.15281501340482573,0.15013404825737264
0.1554959785522788,0.1554959785522788
0.16353887399463807,0.1554959785522788
0.16353887399463807,0.1581769436997319
0.16621983914209115,0.1581769436997319
0.17158176943699732,0.16085790884718498
0.1742627345844504,0.16621983914209115
0.1742627345844504,0.16890080428954424
0.1769436997319035,0.17158176943699732
0.17962466487935658,0.17158176943699732
0.17962466487935658,0.1769436997319035
0.18230563002680966,0.1769436997319035
0.18230563002680966,0.17962466487935658
0.1903485254691689,0.17962466487935658
0.1903485254691689,0.18230563002680966
0.19839142091152814,0.1903485254691689
0.19839142091152814,0.19302949061662197
0.20107238605898123,0.19302949061662197
0.2064343163538874,0.2037533512064343
0.20911528150134048,0.2037533512064343
0.21179624664879357,0.2064343163538874
0.8123324396782842,0.806970509383378
0.8123324396782842,0.8123324396782842
0.8150134048257373,0.8123324396782842
0.8150134048257373,0.8150134048257373
0.8176943699731903,0.8150134048257373
0.8176943699731903,0.8203753351206434
0.8230563002680965,0.8203753351206434
0.8284182305630027,0.8257372654155496
0.8310991957104558,0.8257372654155496
0.8310991957104558,0.8310991957104558
0.8310991957104558,0.8364611260053619
0.8337801608579088,0.8364611260053619
0.8337801608579088,0.839142091152815
0.8364611260053619,0.8418230563002681
0.8364611260053619,0.8525469168900804
0.839142091152815,0.8525469168900804
0.8418230563002681,0.8552278820375335
0.8418230563002681,0.8579088471849866
0.8445040214477212,0.8605898123324397
0.8471849865951743,0.8605898123324397
0.8471849865951743,0.8659517426273459
0.8498659517426274,0.8659517426273459
0.8498659517426274,0.871313672922252
0.8498659517426274,0.8739946380697051
0.8525469168900804,0.8739946380697051
0.8552278820375335,0.8766756032171582
0.8552278820375335,0.8793565683646113
0.8579088471849866,0.8793565683646113
0.8579088471849866,0.8820375335120644
0.8659517426273459,0.8820375335120644
0.868632707774799,0.8847184986595175
0.871313672922252,0.8847184986595175
0.8766756032171582,0.8873994638069705
0.8793565683646113,0.8873994638069705
0.8793565683646113,0.8900804289544236
0.8847184986595175,0.8900804289544236
0.8847184986595175,0.8927613941018767
0.8873994638069705,0.8927613941018767
0.8900804289544236,0.8954423592493298
0.8927613941018767,0.8954423592493298
0.8954423592493298,0.900804289544236
0.8981233243967829,0.900804289544236
0.900804289544236,0.903485254691689
0.900804289544236,0.9061662198391421
0.903485254691689,0.9061662198391421
0.903485254691689,0.9088471849865952
0.9061662198391421,0.9088471849865952
0.9061662198391421,0.9115281501340483
0.9088471849865952,0.9115281501340483
0.9142091152815014,0.9142091152815014
0.9142091152815014,0.9168900804289544
0.9142091152815014,0.9249329758713136
0.9142091152815014,0.9276139410187667
0.9168900804289544,0.9276139410187667
0.9168900804289544,0.9302949061662198
0.9195710455764075,0.9302949061662198
0.9222520107238605,0.9329758713136729
0.9222520107238605,0.935656836461126
0.9249329758713136,0.938337801608579
0.9249329758713136,0.9410187667560321
0.9276139410187667,0.9436997319034852
0.9302949061662198,0.9436997319034852
0.9302949061662198,0.9463806970509383
0.9329758713136729,0.9463806970509383
0.9329758713136729,0.9490616621983914
0.935656836461126,0.9517426273458445
0.938337801608579,0.9517426273458445
0.938337801608579,0.9544235924932976
0.9410187667560321,0.9544235924932976
0.9410187667560321,0.9571045576407506
0.9490616621983914,0.9571045576407506
0.9490616621983914,0.9597855227882037
0.9571045576407506,0.9597855227882037
0.9571045576407506,0.9624664879356568
0.9597855227882037,0.9624664879356568
0.9597855227882037,0.9651474530831099
0.9651474530831099,0.9651474530831099
0.967828418230563,0.967828418230563
0.9731903485254692,0.967828418230563
0.9731903485254692,0.9705093833780161
0.9785522788203753,0.9705093833780161
0.9839142091152815,0.9705093833780161
0.9839142091152815,0.9731903485254692
0.9892761394101877,0.9731903485254692
0.9892761394101877,0.9785522788203753
0.9919571045576407,0.9785522788203753
0.9946380697050938,0.9812332439678284
0.9946380697050938,0.9839142091152815
0.9973190348525469,0.9865951742627346
1.0,0.9865951742627346
1.0,1.0
