age,controls,patients
0.0,1.3029652954355025e-56,7.494817544608548e-51
0.5,3.0051285659632633e-53,1.15190208568799e-47
1.0,5.41138078504656e-50,1.3822445762751842e-44
1.5,7.607955498506901e-47,1.2949978708566885e-41
2.0,8.351080344861052e-44,9.472574819625898e-39
2.5,7.157019333930209e-41,5.409808153730302e-36
3.0,4.788908606197325e-38,2.412184452950987e-33
3.5,2.501818140857515e-35,8.397576984133536e-31
4.0,1.020445361301348e-32,2.282507975813172e-28
4.5,3.249665086724252e-30,4.843791532303497e-26
5.0,8.079831122526553e-28,8.025524290380873e-24
5.5,1.5684865312081804e-25,1.0381884988600237e-21
6.0,2.3772460589558257e-23,1.048561344533605e-19
6.5,2.813081495542613e-21,8.268491859917684e-18
7.0,2.598994346680957e-19,5.090654152677271e-16
7.5,1.8747493714844818e-17,2.447009824243846e-14
8.0,1.055834873035007e-15,9.18359372955311e-13
8.5,4.6426269997140064e-14,2.6909426540755453e-11
9.0,1.5938477357659506e-12,6.156176356720496e-10
9.5,4.272142075277791e-11,1.0995943319066893e-08
10.0,8.940498407017454e-10,1.5334469724499588e-07
10.5,1.4608250429514833e-08,1.6696285496526679e-06
11.0,1.863643492062746e-07,1.4193378754395593e-05
11.5,1.856410447064399e-06,9.420339445763175e-05
12.0,1.4440274384220787e-05,0.00048815994607989547
12.5,8.773467782964827e-05,0.001975024850440347
13.0,0.00041659052421177977,0.0062387535584600955
13.5,0.001548029392124573,0.015386435826661372
14.0,0.004516240643819417,0.029627418888627598
14.5,0.010422500513684083,0.04454203324817384
15.0,0.019354245489443644,0.052288076139709955
15.5,0.029972022207695247,0.0479580114790672
16.0,0.041202992769394035,0.03452912773004162
16.5,0.05420652772552255,0.020217064332508437
17.0,0.07114278646140618,0.01204971056476656
17.5,0.09224318990721701,0.013334706597563847
18.0,0.1161637050668024,0.02565515123318732
18.5,0.14307903352773896,0.05090900659852604
19.0,0.17524937244960515,0.09126827283048229
19.5,0.21341809650819082,0.14775786960529438
20.0,0.25185480797394005,0.21801428748979781
20.5,0.2768934989712237,0.29447708599804145
21.0,0.27476528769042735,0.3661669491550798
21.5,0.24661763731316413,0.42434434843447005
22.0,0.2141540502365455,0.46541893302867676
22.5,0.20426206730132904,0.4864800690047001
23.0,0.22826728489626014,0.4816930756453191
23.5,0.27844872118324554,0.44991777703828634
24.0,0.33914061084866226,0.40609310901477363
24.5,0.396718036180838,0.378493097282889
25.0,0.44414530760998455,0.390607294311177
25.5,0.4807688777637732,0.4448967249784692
26.0,0.5079374946827907,0.5199833016218334
26.5,0.5278254764688715,0.5791582983254523
27.0,0.5473350118161165,0.5877243927578059
27.5,0.5750945970712111,0.5360039156153218
28.0,0.6094254663608613,0.450803477561136
28.5,0.6348928630029753,0.37776011407611076
29.0,0.6361130509438729,0.3470269195811791
29.5,0.6127259780859868,0.35543447503188563
30.0,0.5769703962566767,0.37775598831002816
30.5,0.5376584152672305,0.38818192221077485
31.0,0.4938777998134041,0.3724168194369573
31.5,0.44860475675072203,0.33162324052483444
32.0,0.41697569741150065,0.28268064846621854
32.5,0.4070934845426612,0.24863091504816195
33.0,0.4006367806744705,0.2410559249135495
33.5,0.3704267177166828,0.2507329623696237
34.0,0.31506820069067126,0.256242969589421
34.5,0.2616354540351715,0.24236143146975822
