lr,loss
0.0008353625469578363,1.8861663937568665
0.0008582103543253519,1.865693360567093
0.0008816830667755818,1.8420282304286957
0.0009057977759425773,1.828436255455017
0.0009305720409297106,1.8362504243850708
0.0009560239010953196,1.8538804650306702
0.0009821718891880502,1.8166970312595367
0.0010090350448414603,1.841903567314148
0.0010366329284377113,1.915767252445221
0.0010649856353504427,1.761693388223648
0.0010941138105771998,1.9644289314746857
0.0011240386637720702,1.8035771250724792
0.001154781984689473,1.94417205452919
0.0011863661590503498,1.8663271069526672
0.0012188141848423057,1.8528728783130646
0.0012521496890655732,1.8570580780506134
0.0012863969449369915,1.768303781747818
0.0013215808895645261,1.8770251274108887
0.001357727142105202,1.8816192746162415
0.0013948620224196683,2.000922739505768
0.0014330125702369818,1.8531660735607147
0.00147220656484356,1.8818832635879517
0.0015124725453106436,1.8758884966373444
0.0015538398312749948,1.8601419031620026
0.0015963385442879638,1.805658370256424
0.0016399996297484691,1.8094861209392548
0.0016848548794358615,1.8149000406265259
0.0017309369546590785,1.856774628162384
0.001778279410038947,1.8270522952079773
0.0018269167179409494,1.883019596338272
0.0018768842935762446,1.9065289199352264
0.0019282185207892225,1.8016156554222107
0.0019809567785503664,1.8200128674507141
0.0020351374681737157,1.8466374576091766
0.0020908000412787476,1.8084900379180908
0.002147985028517039,1.9207910895347595
0.002206734069084621,1.9232614040374756
0.0022670899410415237,1.975339263677597
0.0023290965924605794,1.7868558168411255
0.002392799173428172,1.8297342956066132
0.002458244068920233,1.8581721484661102
0.0025254789325774157,1.8433667719364166
0.0025945527214040532,1.9117896854877472
0.002665515731416154,1.9100281894207
0.0027384196342644016,1.7945098280906677
0.002813317514858818,1.85379958152771
0.0028902639100224932,1.9030503034591675
0.002969314848202523,1.9261226654052734
0.0030505278902670714,1.8822288811206818
0.003133962171418263,1.8150643408298492
0.0032196784442514274,1.8338380753993988
0.003307739122992046,1.8900490999221802
0.003398208328942611,1.9297323822975159
0.003491151937172496,1.9207675457000732
0.0035866376244848243,1.8502964973449707
0.0036847349186952733,1.8211532831192017
0.0037855152492586894,1.828792005777359
0.0038890519992803786,1.9932610094547272
0.003995420558949949,1.872331827878952
0.004104698380436609,1.8399837017059326
0.00421696503428589,1.9268523156642914
0.004332302267358868,1.7535948753356934
0.0044507940623560675,1.833135962486267
0.0045725266989693845,1.8108374774456024
0.004697588816706568,1.811961680650711
0.004826071479433994,1.866640865802765
0.004958068241684737,1.7628450989723206
0.0050936752167802185,1.907478541135788
0.005232991146815033,1.8576700091362
0.005376117474555914,1.944691002368927
0.005523158417307191,1.78453928232193
0.005674221042796523,1.81931072473526
0.0058294153471361715,1.8824003338813782
0.0059888543349165616,1.946259617805481
0.006152654101490476,1.9947097599506378
0.006320933917507777,1.9286468029022217
0.006493816315762223,1.8105325400829315
0.006671427180413608,1.8198280334472656
0.006853895838650199,1.846124142408371
0.007041355154858208,1.9089323282241821
0.007233941627366872,1.8656614124774933
0.0074317954878395905,1.7801197469234467
0.007635060803383479,1.7501308619976044
0.0078438855814517,1.7807849049568176
0.00805842187761496,1.8464822471141815
0.008278825906280627,1.7889453768730164
0.008505258154440113,1.8848444819450378
0.008737883498527327,1.9979825615882874
0.008976871324473302,1.7333482205867767
0.0092223956510444,1.8654613196849823
0.009474635256553924,1.7157586216926575
0.009733773809039378,1.7969732880592346
0.010000000000000182,1.8822578489780426
0.010273507681793213,1.8987101018428802
0.010554496008786224,1.9073761701583862
0.01084316958237191,1.919694185256958
0.01113973859994823,1.8467742204666138
0.011444419007973442,1.8033100366592407
0.011757432659207328,1.795530080795288
0.012079007474253068,1.9176472425460815
0.012409377607517428,1.8656248450279236
0.012748783617710065,1.8538196682929993
0.013097472643006144,1.7733538150787354
0.013455698580999763,1.810938984155655
0.013823722273579258,1.7570378482341766
0.014201811696858987,1.8595360815525055
0.014590242156305885,1.891384094953537
0.014989296487202895,1.7558192014694214
0.015399265260595216,1.8813078701496124
0.015820446994869345,1.769307553768158
0.01625314837311896,1.8382039666175842
0.016697684466455948,1.7707717418670654
0.017154378963429126,1.823864996433258
0.01762356440571778,1.764733225107193
0.018105582430271577,1.8691936135292053
0.01860078401807319,1.7178185284137726
0.019109529749704788,1.821500450372696
0.01963219006790445,1.7962585091590881
0.020169145547303712,1.733017474412918
0.020720787171542628,1.8082985877990723
0.02128751661796416,1.836695522069931
0.02186974655009515,1.6997036039829254
0.022467900918126903,1.743981957435608
0.02308241526761413,1.8127002716064453
0.02371373705661704,1.787166565656662
0.02436232598151751,1.7014055848121643
0.025028654311746595,1.84005868434906
0.025713207233667077,1.678030252456665
0.02641648320386147,1.7639995217323303
0.027138994312082727,1.7202986478805542
0.027881266654131914,1.884999930858612
0.028643840714934397,1.6886425018310547
0.029427271762093435,1.6724313497543335
0.03023213025020779,1.7097198367118835
0.031059002236247708,2.047862857580185
0.03190848980629176,1.6977303624153137
0.03278121151393529,1.7240047752857208
0.033677802830689614,1.7393154203891754
0.03459891660870007,1.6659351289272308
0.03554522355611965,1.736291378736496
0.03651741272548457,1.9180713891983032
0.03751619201544721,1.7995140552520752
0.03854228868623191,1.8484499156475067
0.0395964498891888,1.6611264050006866
0.040679443210831376,1.911506026983261
0.04179205723175393,1.7807981967926025
0.04293510210083578,1.6544187366962433
0.044109410125150426,1.8297837972640991
0.0453158363760092,1.7513319551944733
0.04655525931158064,1.6495866775512695
0.047828581416539,1.6277155876159668
0.04913672985920766,1.65178844332695
0.050480657166675866,1.8729011714458466
0.05186134191838047,1.9312269985675812
0.05327978945865764,1.7050327062606812
0.05473703262878343,1.869352549314499
0.05623413251903621,1.6802811920642853
0.05777217924132855,1.6850681006908417
0.05935229272297124,1.7727298438549042
0.06097562352214733,1.7297880947589874
0.06264335366569002,1.8030231297016144
0.06435669750977437,1.69949010014534
0.06611690262414971,1.7828161418437958
0.06792525070055636,1.8217949271202087
0.06978305848598829,1.5555256605148315
0.07169167874148126,1.743670791387558
0.07365250122712455,1.7526526153087616
0.07566695371401344,1.8307595551013947
0.07773650302387944,1.6134319007396698
0.07986265609715522,1.6625847220420837
0.08204696109025188,1.8707792460918427
0.08429100850284761,1.7611391246318817
0.08659643233600862,1.5932713747024536
0.08896491128198546,1.7129128873348236
0.09139816994655127,1.5513023436069489
0.09389798010477189,1.8026109337806702
0.09646616199112228,1.5514149069786072
0.09910458562488851,1.6135281920433044
0.10181517217182068,1.6259626150131226
0.10459989534302792,1.8668587505817413
0.1074607828321344,1.7377793490886688
0.11039991779174248,1.605214536190033
0.1134194403502785,1.6231433153152466
0.1165215491703252,1.823152333498001
0.11970850304957598,1.587674766778946
0.12298262256557627,1.659091055393219
0.12634629176545,1.6189851760864258
0.12980195990184137,1.7393329441547394
0.13335214321633576,1.567726582288742
0.1369994267716589,1.6830135583877563
0.1407464663339879,1.5513080954551697
0.14459599030674483,1.5654443502426147
0.1485508017172813,1.8583402335643768
0.1526137802579002,2.0034099817276
0.15678788438270105,1.713750034570694
0.16107615346177562,1.629315584897995
0.1654817099943224,1.5005922615528107
0.1700077618822917,1.9357982575893402
0.17465760476621633,1.5458726286888123
0.17943462442492938,1.8177774548530579
0.18434229924091586,1.6589625477790833
0.18938420273309378,1.6131978929042816
0.19456400615886868,1.9922089874744415
0.1998854811873563,1.445572167634964
0.20535250264572003,1.741481900215149
0.21096905134062274,1.5771155059337616
0.2167392169568475,1.5316995680332184
0.2226672010351978,1.7259073555469513
0.22875732003184565,1.62382310628891
0.2350140084613552,1.669914871454239
0.2414418221256704,1.554802030324936
0.24804544143141802,1.4443199336528778
0.2548296747979415,1.5763271749019623
0.26179946215854705,1.6034933030605316
0.2689598785575116,1.505595713853836
0.27631613784547143,1.9390124380588531
0.2838735964758831,1.7116868793964386
0.2916377574053199,1.4539442360401154
0.2996142741004445,1.5997756123542786
0.3078089546545758,1.899573177099228
0.3162277660168466,1.6300943195819855
0.3248768383370321,1.6180200576782227
0.33376246942921306,1.5257842242717743
0.34289112935752303,1.5310407876968384
0.3522694651473199,1.6206845343112946
0.36190430562521114,1.3487049341201782
0.37180266639145776,1.881905734539032
0.3819717549283771,1.7368585467338562
0.3924189758484645,1.7459815442562103
0.4031519362860552,1.491654634475708
0.4141784514364521,2.042894572019577
0.42550655024655304,1.7272186875343323
0.43714448126112126,1.6833607256412506
0.4491007186289557,1.59515842795372
0.46138396827333444,1.8038791120052338
0.4740031742312251,1.508894920349121
0.48696752516587694,1.6479782164096832
0.5002864610575375,1.6774506270885468
0.5139696800771659,1.5606840252876282
0.5280271456481468,1.4335345923900604
0.5424690937011482,1.495494306087494
0.5573060401274046,1.326824575662613
0.5725487884358543,1.6761528253555298
0.588208437619704,1.8143284618854523
0.6042963902381503,1.290008783340454
0.6208243607191434,1.6783441305160522
0.6378043838892364,1.5974407196044922
0.6552488237367339,1.6231577694416046
0.673170382414518,1.3714314103126526
0.6915821094891099,1.5686971545219421
0.7104974114426996,1.6721059679985046
0.7299300614350634,1.3709552884101868
0.749894209332478,1.3668105006217957
0.770404392010932,1.2956854701042175
0.7914755439411396,1.2544957399368286
0.8131230080630611,1.2963086366653442
0.8353625469578512,2.1887664198875427
0.8582103543253672,1.588203638792038
0.8816830667755975,1.4802364706993103
0.9057977759425935,1.4964166283607483
0.9305720409297272,1.322460800409317
0.9560239010953366,1.2920671999454498
0.9821718891880677,1.335185945034027
1.0090350448414782,1.559938669204712
1.0366329284377296,1.266715794801712
1.0649856353504614,1.3856834471225739
1.0941138105772192,1.539434015750885
1.12403866377209,1.4105234742164612
1.1547819846894936,1.2922004461288452
1.186366159050371,1.2843783795833588
1.2188141848423273,1.2091045677661896
1.2521496890655954,1.3214367628097534
1.2863969449370143,1.2512616217136383
1.3215808895645496,1.2237009406089783
1.3577271421052262,1.3477656543254852
1.3948620224196933,1.1855210959911346
1.4330125702370076,1.1901379823684692
1.4722065648435865,1.2827712297439575
1.5124725453106709,1.3746215105056763
1.5538398312750228,1.252152442932129
1.5963385442879925,1.2361763715744019
1.6399996297484987,1.2809908092021942
1.684854879435892,1.156054437160492
1.7309369546591098,1.0861836522817612
1.7782794100389792,1.0356389433145523
1.8269167179409822,1.0977308005094528
1.8768842935762784,0.9720350801944733
1.9282185207892573,1.0400403290987015
1.980956778550402,1.3674156814813614
2.0351374681737524,2.179042473435402
2.0908000412787855,1.1273633986711502
2.147985028517078,1.2687117159366608
2.206734069084661,1.2548649311065674
2.2670899410415646,1.1628606617450714
2.3290965924606213,1.1867564916610718
2.3927991734282155,1.079510360956192
2.4582440689202776,1.1533235013484955
2.5254789325774616,1.009009674191475
2.5945527214041,1.176305577158928
2.6655157314162023,1.2160624414682388
2.738419634264451,1.0948931276798248
2.813317514858869,0.9555400013923645
2.8902639100225453,1.112595483660698
2.969314848202577,0.98366679251194
3.0505278902671265,0.9448274523019791
3.1339621714183195,0.9745277911424637
3.219678444251486,1.152118444442749
3.307739122992106,0.9794241636991501
3.398208328942673,1.0913068801164627
3.4911519371725594,0.9819197505712509
3.586637624484889,1.0578044801950455
3.68473491869534,0.855843797326088
3.785515249258758,0.9396595060825348
3.889051999280449,0.8820298612117767
3.9954205589500216,1.191217988729477
4.104698380436683,0.8428226411342621
4.216965034285965,0.8337117433547974
4.332302267358945,0.9298629313707352
4.450794062356147,0.8316529095172882
4.572526698969466,0.7632390558719635
4.697588816706652,1.260905534029007
4.826071479434081,1.1326210796833038
4.958068241684826,1.6414298862218857
5.09367521678031,1.1863644123077393
5.232991146815127,0.7762999981641769
5.37611747455601,0.9427701383829117
5.52315841730729,1.0754807591438293
5.674221042796625,1.1108504980802536
5.829415347136276,0.7781059294939041
5.988854334916669,0.8432287871837616
6.152654101490587,0.7534782290458679
6.320933917507891,0.87127386033535
6.4938163157623405,0.7767584472894669
6.671427180413729,1.0407976061105728
6.853895838650323,0.6725428253412247
7.041355154858334,0.7492385804653168
7.233941627367002,1.4630385637283325
7.431795487839723,0.769863024353981
7.635060803383615,1.2796900272369385
7.84388558145184,0.812091626226902
8.058421877615103,1.1622977405786514
8.278825906280774,1.714986801147461
8.505258154440265,1.1264328509569168
8.737883498527482,1.2593234032392502
8.97687132447346,1.622673973441124
9.222395651044563,0.884442925453186
9.474635256554091,2.2587797343730927
9.73377380903955,1.1226444244384766
