x,y,value
0,0,1.0
1,0,-0.22725210592893672
2,0,-0.2272619204414985
3,0,0.9914672260783544
4,0,0.9812492917763459
5,0,0.950914601004248
6,0,-0.22015654607829718
7,0,0.9781979984073308
8,0,0.996780246056467
9,0,-0.22466615110162075
10,0,-0.232629656659362
11,0,0.9743169424153472
12,0,-0.22399578266203204
13,0,0.9806268937500268
14,0,-0.2059554543196029
15,0,-0.2210692066786741
16,0,0.9784097334330333
17,0,-0.21819707850175882
18,0,-0.20154120535783326
19,0,0.9771803723143189
20,0,-0.23731386412738467
21,0,-0.23038150071569655
22,0,-0.2143047498773888
23,0,-0.21626598320394758
24,0,-0.20015774479692677
25,0,0.9768731370285126
26,0,0.9740235145240296
27,0,-0.2166387178254339
28,0,0.9885338954733449
29,0,-0.20412762223287656
30,0,-0.2072660136303657
31,0,-0.23704213977691993
32,0,0.9665727924278944
33,0,-0.218664455752535
34,0,0.9840332530530962
35,0,-0.20578597171173452
36,0,-0.21987590171963053
37,0,-0.22606427180955221
38,0,0.9751070317030008
39,0,0.983876839824172
40,0,-0.23544807922822186
41,0,-0.23328988420864322
42,0,-0.2170008714878916
43,0,0.9786321498101417
44,0,-0.21846017706687543
45,0,0.9731417925098126
46,0,-0.21440586676589143
47,0,-0.21126157095194745
48,0,0.9944524890870372
49,0,-0.19971343684479806
50,0,0.9894037382206822
51,0,-0.20721264963424588
52,0,-0.23956545082197936
53,0,-0.225309540769374
54,0,0.9767326249565051
55,0,-0.23540170087322265
56,0,0.9878832031184329
57,0,0.9870815557192723
58,0,-0.20841869039570884
59,0,0.9813308948781619
60,0,0.9870196789845957
61,0,0.9679700496530118
62,0,-0.22348040770928349
63,0,0.8896262752922314
0,1,-0.22725210592893672
1,1,1.0
2,1,0.9644700430196316
3,1,-0.20726374561875693
4,1,-0.10963162714453042
5,1,-0.32270377726346444
6,1,0.9967874942374894
7,1,-0.3134304460048215
8,1,-0.2140072837861436
9,1,0.9984394674569603
10,1,0.9993450172874327
11,1,-0.3422287800605912
12,1,0.9983516550711913
13,1,-0.29335413790271003
14,1,0.99687990897548
15,1,0.9984396889400926
16,1,-0.3065529038884147
17,1,0.9990696759037314
18,1,0.9948295656134282
19,1,-0.33074796622168384
20,1,0.9989210628943053
21,1,0.998821688945272
22,1,0.9988748050914972
23,1,0.998273422750694
24,1,0.9932044174065703
25,1,-0.0982053035379572
26,1,-0.32503028517339405
27,1,0.9982255191338317
28,1,-0.1433817731776007
29,1,0.9956542079392338
30,1,0.9967734785751615
31,1,0.9989724744870554
32,1,-0.2976779446037298
33,1,0.9981016250111088
34,1,-0.20787770577063042
35,1,0.9948625524319171
36,1,0.9985251834240733
37,1,0.9992799362802407
38,1,-0.29172849557349045
39,1,-0.17991825342199677
40,1,0.8779197879898822
41,1,0.9982520826950096
42,1,0.998887089081325
43,1,-0.26636977435886744
44,1,0.9983394425411795
45,1,-0.3271616463475931
46,1,0.9961668026439204
47,1,0.9980854068826426
48,1,-0.22953121382765718
49,1,0.9935970575372831
50,1,-0.18338506606246935
51,1,0.9970221664899289
52,1,0.9982055733352233
53,1,0.9983132461281625
54,1,-0.32232530139500665
55,1,0.9993782232424606
56,1,-0.3148082387063457
57,1,-0.22250641373352692
58,1,0.9960118533723882
59,1,-0.1282884405965524
60,1,-0.3076474616763681
61,1,-0.3214459966271111
62,1,0.9976766272201957
63,1,-0.431965195407112
0,2,-0.2272619204414985
1,2,0.9644700430196316
2,2,1.0
3,2,-0.2110134560842971
4,2,-0.11119136314327681
5,2,-0.3212372350815055
6,2,0.9635270982624372
7,2,-0.3105339881490422
8,2,-0.21359748989878072
9,2,0.9639631126919398
10,2,0.9674193464198163
11,2,-0.3408472487339441
12,2,0.9642542438102564
13,2,-0.29109706066625496
14,2,0.9550140203903282
15,2,0.9633325917241461
16,2,-0.3063617343413811
17,2,0.9588925992970821
18,2,0.9521162534201059
