x,y,value
0,0,1.0
1,0,0.8039850344039857
2,0,0.6129764073165201
3,0,0.5353849469956484
4,0,0.0
5,0,0.6883958261042048
6,0,0.5623853793041523
7,0,-0.07824685903566976
8,0,0.1389763521275126
9,0,0.08587945251297566
10,0,-0.09682473552757015
11,0,0.5263663707622666
12,0,0.44804530672111226
13,0,-0.09654291251396896
14,0,0.00284018095194426
15,0,0.005219530349716225
16,0,0.04282588245024887
17,0,0.14856446795843253
18,0,0.8973139395105703
19,0,-0.06639856290655785
20,0,-0.0015960484450763923
21,0,0.001500123254119043
22,0,-0.031007050342445826
23,0,0.3191652890239487
24,0,0.6079270022399708
25,0,-0.009132057120898747
26,0,-0.06109328801814815
27,0,0.64469801483552
28,0,0.047219389483653174
29,0,-0.21714645113279193
30,0,0.7750565378147879
31,0,0.0884988427041311
32,0,0.02484680032564616
33,0,-0.0008356006954095853
34,0,-0.03463617442518704
35,0,0.0
36,0,0.38207029871319154
37,0,0.11446603111604686
38,0,0.8145919129188907
39,0,0.5253606347890437
40,0,0.07983083226545164
41,0,0.03700864917909469
42,0,0.07414492824224966
43,0,-0.03664281880774998
44,0,0.6997632470105036
45,0,0.3719288143965741
46,0,-0.05884435141675463
47,0,0.3367292734489098
48,0,0.6068423374804669
49,0,0.19795856959457359
50,0,0.5679959559114321
51,0,0.11682043496146213
52,0,-0.03384835141267798
53,0,0.17058402301967604
54,0,0.30744898613464916
55,0,0.3905917209625139
56,0,0.3989197386736828
57,0,0.06676833943351532
58,0,0.5225187325747644
59,0,0.08931614449911206
60,0,0.508700284914351
61,0,0.5645817303326315
62,0,0.5128515859934715
63,0,0.12149559927285254
0,1,0.8039850344039857
1,1,1.0
2,1,0.6119026131066112
3,1,0.6167289227828998
4,1,0.0
5,1,0.8450726399551691
6,1,0.49068333499138184
7,1,-0.15295292917232578
8,1,0.08383263966013842
9,1,0.016066662891642523
10,1,-0.13080704287064288
11,1,0.6207655140603417
12,1,0.5104031529739379
13,1,-0.1162079223847697
14,1,0.022662105355785212
15,1,-0.08063162582474069
16,1,0.0027504476438199345
17,1,0.19283706058105934
18,1,0.8076763470817304
19,1,-0.20686830702473927
20,1,-0.0166877880003868
21,1,-0.012511073493669278
22,1,-0.019244988397435856
23,1,0.33578863780533724
24,1,0.6339403245015439
25,1,-0.009356178800241767
