x,patient,control
-8.743718592964823,0.1272845304149642,0.15166591571701882
-8.542713567839195,0.1434535228308416,0.16158604720620715
-8.341708542713567,0.1621034734094457,0.17245198531886533
-8.140703517587939,0.18341975654394987,0.1845833867164947
-7.939698492462311,0.20742922322361532,0.19817328923335795
-7.738693467336683,0.2339657713653321,0.21323548808087567
-7.537688442211055,0.2626596142004572,0.22959021257012335
-7.3366834170854265,0.292952357024008,0.24690124789856552
-7.135678391959798,0.3241357113296692,0.2647662604399074
-6.93467336683417,0.35540819954544345,0.2828470499771622
-6.733668341708542,0.38594175728367414,0.3010118777674762
-6.532663316582914,0.4149488014726443,0.3194528766319083
-6.331658291457286,0.4417403755465332,0.3387419534126846
-6.130653266331658,0.4657678562542868,0.35980004109434693
-5.92964824120603,0.4866445852905537,0.3837748839833136
-5.7286432160804015,0.5041490288404209,0.4118462188894489
-5.527638190954773,0.5182160771387099,0.44499709037102186
-5.326633165829145,0.5289258901441556,0.4837998838688543
-5.125628140703517,0.5364989067554042,0.5282625058452625
-4.924623115577889,0.5413013477296253,0.5777653094411084
-4.723618090452261,0.5438593712887997,0.6310978011930656
-4.522613065326633,0.5448743509467865,0.6865824181998638
-4.321608040201005,0.5452284951704541,0.7422565065279279
-4.1206030150753765,0.5459699604583113,0.7960763094638135
-3.9195979899497466,0.5482692536770989,0.8461084783163106
-3.7185929648241185,0.5533430789189292,0.8906830938344801
-3.5175879396984904,0.562347100388729,0.9284939929998847
-3.3165829145728623,0.576245091771595,0.9586439946074841
-3.115577889447234,0.5956684075041915,0.9806420293441993
-2.914572864321606,0.6207857916953342,0.9943650669072898
-2.713567839195978,0.651207450004224,1.0
-2.5125628140703498,0.6859468243935565,0.9979798376297122
-2.3115577889447216,0.7234571061690634,0.9889255028893503
-2.1105527638190935,0.7617475025471248,0.9736001426838994
-1.9095477386934654,0.7985691489496023,0.9528780887628641
-1.7085427135678373,0.831646343983372,0.9277263540617079
-1.5075376884422091,0.8589194561143763,0.8991934525475946
-1.306532663316581,0.8787637697420633,0.8683986017978907
-1.105527638190953,0.8901536072247163,0.8365137857268256
-0.9045226130653248,0.8927510551375718,0.8047314027845365
-0.7035175879396967,0.8869104365002217,0.774211366327106
-0.5025125628140685,0.8736007865106612,0.7460042311051786
-0.3015075376884404,0.8542579123236002,0.7209521056815801
-0.10050251256281229,0.8305852909289727,0.6995770123373584
0.10050251256281584,0.8043294796610018,0.6819756078710024
0.30150753768844396,0.7770604774155987,0.6677466126645026
0.5025125628140721,0.7499890332237111,0.6559789061322401
0.7035175879397002,0.7238492499589076,0.6453210643504231
0.9045226130653283,0.6988648830157328,0.6341370750368969
1.1055276381909565,0.6748025054652783,0.6207316839564815
1.3065326633165846,0.6510975546996998,0.6036086801210364
1.5075376884422127,0.6270248535640817,0.5817131859810384
1.7085427135678408,0.6018776688378591,0.5546091189372534
1.909547738693469,0.5751206945710068,0.5225557335965706
2.110552763819097,0.5464915815399431,0.48646868497881
2.311557788944725,0.5160394849291674,0.44777504938508095
2.5125628140703533,0.48410339010596815,0.40819191199474625
2.7135678391959814,0.45124419482736133,0.3694703088214725
2.9145728643216096,0.4181507863090099,0.33314926168946424
3.1155778894472377,0.38554144014356434,0.3003595301023736
3.316582914572866,0.35407868359014966,0.271705816243967
3.517587939698494,0.3243096594176897,0.24724181328032713
3.718592964824122,0.29663645266534305,0.22653662893116716
3.91959798994975,0.2713133468848754,0.2088156132800748
4.120603015075378,0.24846222050045913,0.19314570105577536
4.321608040201006,0.2280947902786487,0.1786276331934451
4.5226130653266345,0.2101319237744699,0.16455711817231888
4.723618090452263,0.19441520418031838,0.15052500034969993
4.924623115577891,0.18071233222355565,0.1364414503168886
5.125628140703519,0.16872301274330656,0.12248745129948824
5.326633165829147,0.1580933665675361,0.10901352093185622
5.527638190954775,0.14844390142178907,0.096416140688741
5.728643216080403,0.13940997752528908,0.08502418263852762
5.929648241206031,0.13068728978901417,0.07502093499071076
6.1306532663316595,0.12207108981173663,0.06641488825339277
6.331658291457288,0.11347839715301648,0.05905839166838982
6.532663316582916,0.10494704686007084,0.05270164049323945
