component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60,component_61,component_62,component_63,symptom,index
1.2629514065293788,1.7205568733736476,5.692133982228857,8.279148314614076,3.3550882672885267,0.4283225773139064,0.2071170039265918,2.1170385171578014,0.5905489490997985,0.12249928959305138,0.44107889316203164,0.3860756833793517,0.6047476177473172,2.1643605486410435,2.1585596995683987,0.27452479815239966,0.8107046160671527,0.36049178361216844,0.2981297924006955,0.05117809960304625,0.24258123170492826,0.02149473876347931,0.023140653328413953,0.34292184420197225,0.3615707124451857,0.37409807726433913,0.42777076711766204,0.386020694713922,0.4664431848111157,0.13997220222215956,0.07989194336547266,1.424223563089122,0.3301733537141226,0.1419511828529909,0.17638766089556082,0.0026556609324675084,0.026053511201737448,0.21185530517886447,1.0529805540010813,0.846667677197778,0.30787663724881975,0.14368058239691125,0.6303271382477601,0.15736757388755124,0.2198700979986374,0.31811850802866565,0.08988374972848992,0.16708039556175222,0.060863333207033556,0.1088203897357545,0.05160746245347806,0.6259044783986915,0.46378487580825045,1.1941165292125495,0.13461758388669404,0.6216019293606505,0.4611716585601636,0.6425876675854655,0.0023445588066197984,0.3445090673439952,0.04883447259363856,0.08032065716202393,1.6763045471313371,0.010468109142990288,ADNI_EF,0
1.3044753016973138,0.04833027100030531,0.1851005985296031,2.5289576705363985,0.16354210055705232,0.025875626654755596,0.24477185690102007,1.7557303743865398,0.7700526366850001,0.18367741891658043,0.13738530655943648,0.13152546549662086,0.6030066262525688,1.4532696948876087,0.0321614937714926,0.030014828601239996,0.6801418038017768,0.12480430175566368,0.35751715683290386,0.054661279043904096,0.11400263262636172,0.08809055523350201,0.36333295801299803,0.42201863129849376,0.3957397846120805,0.32813883832558927,0.483422236904439,0.19008508686691114,0.10855792308873145,1.7525528068047325,0.0010033720642069121,1.6811938240252313,0.1057023894200639,0.1361954914087833,0.4474181596572262,0.4387226637753628,0.22830780869821737,0.4341236383145999,0.7147795136857484,1.086724311799146,0.8616570310313261,0.07668377034415173,0.027934141726263073,0.3573175952880844,0.11173181304718185,0.09103663580608294,0.6124483901903347,1.0801541773875305,0.0043544978066850865,0.9350946890303512,0.33209568905579145,0.558264734223514,0.008278780324840487,3.194281497549392,0.5034176852439081,0.0645416459765868,0.08589100118079313,0.9242508226344808,0.2694152740353016,0.03787231233084593,0.3653012932606957,0.561414499859482,0.0373725020279914,0.2656338436767618,ADNI_MEM,1
0.18469296311596473,1.2138109139331779,0.5089622299787138,0.11004109098732744,0.05703333347075921,1.0573046188030735,0.602042089194446,1.5736054784495315,1.611978142092348,0.8033490139198797,0.18696770091402326,0.56180057278352,0.43161989996679206,1.3132916105217716,0.357323434765948,0.32240658027433167,0.032267780009018664,0.011098590962064343,0.6746337243411287,1.1894793316090835,0.5569032909431355,0.19690419609602045,0.16393643748245332,0.057850552325065266,0.047323425198159394,0.3212266727740458,0.9771510105311323,0.2698106453699424,0.3205556083967792,1.983648065207293,1.0307302173381037,1.636230229559822,0.7851278041750216,0.9022532518584834,3.1240944269620106,0.746422286332131,0.1567841095945747,2.244245478166732,2.3905071458208536,0.17895862458068124,0.0051613984020421515,0.6216123065456785,2.463546705386065,0.3236311535582014,0.13803092710650017,0.24209095287219848,0.17451259929155605,2.6172764543832296,2.960814143244026,1.516143939467261,5.634283703089164,0.004846538683314952,0.8058486506162186,1.5294482524842146,0.8006964129378673,0.33288273244259525,0.3561225143218296,0.03414931333364376,0.057904259630265645,0.1279383119340023,0.46284950190497887,0.9836163054703412,1.3482675138375773,0.22476069528928244,CDCARE,2
0.8899344873067077,1.0736193980767132,1.954205406698457,2.2780104933375465,1.0170589573116695,0.04043836178217075,0.8092814021586009,1.3316511305252337,0.8680344935450782,1.5694582683756229,0.8079285259875866,0.495499991616029,0.23470571127368853,2.6064262379686367,0.014265542199801967,0.1344397949227227,0.15834199821696976,0.4799883020058766,0.10761338114298241,0.06260413647753219,0.271479220176755,0.2858931973704505,0.7658456043098563,0.554494875560445,0.845293102978705,0.270157611767824,0.08993975260906124,0.7305121921501487,0.9209711778102784,2.897855747226815,1.3729692432985492,2.4385119072586776,0.29417724163880493,0.5175038173428482,2.6468002432516315,0.10589766631952025,0.24086174293024787,2.889206615794186,1.9440481829965972,0.014415334598795838,0.9965420286335295,0.4942620373974108,0.08760961347550807,2.155294957445677,0.23557892564520633,0.38403114891794965,0.5816104518349289,3.0717358651478475,2.411481159295213,1.2618889624034952,2.0318771611725706,0.23448882932897888,0.19691647446162072,2.1786100188356627,0.33887939275842616,0.30097864618182907,0.6586440808799283,0.29517914378510396,0.3018597900656248,0.5502125458570802,0.15185370956190727,0.09143921565408768,4.047963773878083,0.12633725068408427,CDCOMMUN,3
0.33979464100921336,0.7777815809959264,0.6729865639899044,0.2471780350080819,0.26836674296686935,0.18891364140785022,0.3083396086646567,0.9906093486513655,0.5924180138283557,1.0016989166067416,0.6313728672707469,0.10515883266016228,0.06839674417400077,1.563776759146824,0.4906212048926555,0.055378346435346885,0.2226285156789661,0.11212794490689457,0.27844098142333273,0.439687542873035,0.04728666441471169,0.0438979864122336,0.11321061172715886,1.7000946927952576,0.04523688770027392,0.1508178637506452,1.1184616485395573,0.31928647076007277,0.5882118666833929,3.226551136400628,1.068246187618206,0.7514147905760233,0.15572856327793075,0.9465944591821466,3.4335539219372633,0.23434262879564824,0.2854100977425968,5.9648014493981,1.5089158995042868,0.06698175905999845,0.40620423887774576,0.2120189240590445,0.32244776397224356,0.8640340423215687,0.05871927162068201,0.4007301749231117,0.04926875773713123,0.9569964251276505,2.5977398053822314,1.6312386138151718,1.800309681660678,0.044637506675343296,0.02925114494169433,0.2671827852643,0.08148208384132484,0.2924241115253893,1.4189262593615748,0.16793643181005258,0.007466773557340968,0.10463556134126396,0.05787368900651135,1.0944799457921992,3.0738048464844123,0.9037396298438257,CDGLOBAL,4
0.4992777067301033,0.8309576329549593,0.9728838152892537,1.3899211168243184,0.49775991419712506,0.05777674287867263,0.1694690598569115,0.5199269670297587,0.5847021314660733,0.5460117170010141,0.3694544902316275,0.34638750242226407,0.13295352513190364,1.6269409447050314,0.34420505945114344,0.2581868955500119,0.19019308226183312,0.41237210407791564,0.19729424045798133,0.26507769396417946,0.03536897227567891,0.47340819682054236,0.7882698734451999,0.41760775726948096,0.5354356037635577,0.0032997930032685296,0.5936513875356036,1.520303139963297,0.41880177583146627,1.926289587815426,0.028594278601210606,2.901543280497055,0.7480013936596736,2.0019123714914464,1.246559712596137,0.45005211019336183,0.34078838315230076,0.9015668923069498,0.6082295500253526,0.17980298251357785,0.025829686877777046,0.08935022625399597,0.12461952368929195,0.6024688742935727,0.32257919013695324,0.8984643402316299,0.2651018055213175,0.8584475294974241,1.612651258155193,0.15201179620186778,2.27831379074161,0.2831569199700302,0.2599783258218119,1.8522743048402834,0.38941180515089213,0.08900601555363093,0.2115832739733973,0.48409027658055437,0.43074587324213437,0.13584279427224233,0.22653839519049454,0.1200792126770529,4.498465449067642,1.2488892953399917,CDHOME,5
0.7266891028347067,1.5532385102885702,1.609786273106749,4.4321749337068646,0.7502238796524127,0.6467392914988971,0.11668744617417974,0.653311032140933,0.7070144371288241,1.8705678017596068,0.056312500059805135,0.392539610966453,0.6106823539248988,0.619465128992879,0.34076074665750106,0.9103247847726343,0.9284187805792593,0.02268503766050309,0.3961039860630011,0.09829982509123918,0.16220627885952527,1.2729825227345244,0.09893825524942622,0.06728029534726379,0.27843525551012327,0.24549913073474286,0.8736128934847143,0.26997240331531397,0.4370372587727943,2.4038231258467,0.012572980295986327,1.839787341102303,0.7058678976044883,1.6635639678666228,1.3522653935579694,0.004364333456636851,0.9907409670327967,1.4016075944460658,2.0768405824415783,0.5510175485151425,0.4735154649993684,0.4568924040017066,2.1189474181602126,0.2743597381940702,0.04058895650386525,0.06520021419106203,1.0396965577384685,1.0347276768815084,0.8712152104255569,0.29126424625708813,1.3556670599468057,0.12382880780101407,0.4554830568959271,0.20392232396465898,0.01073752642369433,0.7106646210756263,1.153074332923253,0.21683843455438856,0.05212658020474725,1.3666762167908064,0.6389368441342638,0.5807476723100069,3.0727940243409013,0.4823179579539128,CDJUDGE,6
0.9734377422416136,1.113406924244217,0.07141566521763171,1.0829741625358853,0.23237021272599942,0.15888388374181872,1.03010964361246,0.6809615919322654,0.3155350443385925,0.20806968067726614,0.6754905174153838,0.18480259774114094,0.4007766970877708,0.06971979219298931,0.3707974132947906,0.7311936995963555,0.37610188750956286,0.6174159136382212,0.0450741710490423,0.08681863930356648,0.18537837016806236,0.21693429654808644,1.2038189018373688,1.0680292288756499,0.15348566877961217,0.01920572300958527,0.25911112324633867,0.772879165829219,0.5039633270027739,3.1607855058832253,1.2797375763794112,1.790503930240372,1.5869141503659987,0.6406936345500742,0.6394056112255947,0.511210280597773,0.5680592531520381,4.107480997142686,0.2385332249898113,0.0020239038322712273,0.7340647163497218,0.047512437843589085,0.07611068330480304,1.1170860481592355,0.8460031311744586,0.0917309026564738,0.20353602018175646,2.6502716302908436,1.5638761791851568,1.6006540433470875,1.1589292170513252,0.3475889917241883,0.39518131139711166,0.4316619644571233,0.3515730598314303,0.0957263230957794,0.46939938317150665,0.06106887801058444,0.252948345355745,0.06785958793531673,0.05821513515740477,0.1309396294971784,3.299365455275577,0.10560813196351775,CDMEMORY,7
0.18475934586631135,0.5426502579246915,1.2479450826548721,0.37982757895915714,0.006238921809299934,0.8499688245778896,1.7614578687958875,0.9646746583868753,1.1071244055179024,0.5918930070968431,0.8463873647888743,0.47781947359435717,0.5184615002738978,0.428742442088331,0.6246665091143823,0.012402417825974135,0.15068303245481995,0.2814308468116109,0.595268760576862,0.014147859663651294,0.42786158773913413,0.5637969031113439,0.8484807681669215,0.41264659388399155,0.46371989397330604,0.2642570233191024,0.4038804682344425,1.136116371400336,0.5846156274944401,3.2054983376597743,0.14017019982433734,0.7102918464760476,0.33579980388799185,1.3409334378539937,2.0723875205405635,0.21040031343249677,0.2960411006313349,4.1927602918969695,0.2809883615401363,0.17647283648983336,0.23961739995600276,0.19659508852743388,0.3369801454888523,0.5410325661293847,0.7479763080052504,0.5109959875532417,0.30133832880980316,2.761508302736126,3.324445554428625,1.183959613528185,2.1045515774760224,0.09483970537927737,0.1842946464480889,0.6816715502824261,0.9516654876391986,0.18199226038359811,0.5214457502945102,0.15633789907564227,0.5346130431741124,0.21260338265120332,0.09559564969764163,0.8681487009411399,2.136901779141892,0.1916035572888668,CDORIENT,8
1.426850768703052,2.9967180954516324,1.6737395347765012,0.7754123391909766,0.36767901662933294,0.8700580818577506,1.4626284524114914,1.2556656291458141,0.27629421020828265,1.0359111652876831,1.3171189280085591,0.34641909417671224,0.36583641205505046,0.1970082043072155,0.7140666987982404,0.5995464141143159,0.44594807088029675,0.6503485299952839,0.45464038919915806,0.3433982125969071,0.982580881814018,1.1745344158985511,0.3259037257816832,0.20706532033570116,0.501816672210958,1.39528977181157,0.838079269585583,3.3347612934114954,1.3701573521641481,2.0671064013243026,0.5602042043331658,2.782099253363356,0.26417704874728126,0.5725291072485796,1.319696437128289,0.356688840239503,0.32043121745660363,1.2930837321281832,0.9305827034954658,0.40263276747482085,0.12256980077310606,0.2643723601414512,0.5265064358430263,0.09536336991838823,0.03306512880268779,0.5591690391955153,1.113791309213494,3.637809835211728,1.105708816666617,0.17890170521317622,2.53962058106258,1.8866349064919372,1.6289035553400748,3.639526727289712,0.5684754147499871,0.5611669089940954,0.10143467879624252,0.06254557959521156,0.12346113956237019,1.1424135470685413,1.3020608332443244,0.7008930152574875,3.1452039191004473,0.07025463966517294,FAQTOTAL,9
