age,controls,patients
93.0,0.0,7.637943138887494e-276
93.5,0.0,1.41966866573211e-283
94.0,0.0,2.0602143264449438e-291
94.5,0.0,2.3342783327658027e-299
95.0,0.0,2.064941273026233e-307
95.5,0.0,1.426190703e-315
96.0,0.0,1e-323
96.5,0.0,0.0
97.0,0.0,0.0
97.5,0.0,0.0
98.0,0.0,0.0
98.5,0.0,0.0
99.0,0.0,0.0
99.5,0.0,0.0
